rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,rank26,rank27,rank28,rank29,rank30,rank31,rank32,Num Cands,Num Seats
18,24,16,20,25,19,32,30,14,32,24,24,1,22,24,3,4,32,29,25,32,2,32,17,15,13,16,23,19,5,32,4,,
20,31,27,27,27,27,28,27,27,27,27,27,1,2,27,27,5,27,27,30,27,3,32,27,27,5,27,25,6,27,29,27,,
19,28,8,5,21,10,11,18,32,31,9,12,2,14,15,3,1,22,17,30,26,4,29,25,7,24,16,27,23,13,20,6,,
15,32,17,4,16,19,20,25,29,31,11,12,2,3,6,5,1,21,22,28,23,7,9,24,14,27,10,18,26,13,30,8,,
24,13,17,22,8,26,18,31,28,12,10,19,2,3,20,9,1,27,30,29,6,7,5,11,21,15,23,25,4,14,32,16,,
31,20,17,5,15,14,26,25,22,21,4,9,2,6,10,3,1,13,19,29,30,7,23,10,12,27,8,24,18,11,28,16,,
32,32,32,32,32,32,32,32,32,6,32,32,8,32,32,7,2,32,32,32,5,3,9,4,32,10,32,32,1,32,32,32,,
32,32,32,2,32,32,32,32,32,32,32,32,32,32,32,32,1,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,,
19,32,9,7,13,26,22,27,24,15,12,16,2,4,29,6,3,28,25,30,23,1,20,18,10,14,5,21,11,17,31,8,,
15,19,13,8,18,32,32,32,32,11,10,22,5,2,32,7,1,17,32,32,6,4,14,3,20,21,23,32,9,12,32,16,,
13,20,12,10,15,26,17,27,31,4,8,24,1,5,19,7,3,25,22,32,23,2,6,21,16,29,11,28,18,9,30,14,,
32,32,32,32,32,32,32,5,32,32,32,1,32,32,32,32,32,32,32,3,32,32,32,32,32,32,32,4,32,32,2,32,,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,,
27,19,13,28,19,29,28,30,28,28,28,28,28,18,30,28,1,28,28,28,28,28,29,31,20,16,14,28,17,26,28,28,,
7,21,14,4,21,25,17,32,22,6,8,23,3,13,12,10,1,19,24,32,16,2,11,15,18,20,24,32,5,32,32,9,,
32,32,32,32,32,32,32,32,32,2,32,32,32,32,32,32,32,32,32,32,32,32,1,32,32,32,32,32,32,32,32,32,,
32,32,32,32,32,32,32,32,32,5,32,32,32,3,32,32,4,32,32,32,1,32,32,32,32,32,2,32,32,32,32,32,,
23,5,12,2,12,20,22,Skipped,22,32,20,19,1,3,27,7,8,15,26,21,32,2,32,20,20,11,19,Skipped,12,16,30,22,,
10,32,9,9,3,32,32,31,32,10,3,32,9,9,32,9,1,32,32,32,9,9,6,10,10,32,6,31,2,32,10,10,,
6,6,11,32,7,32,32,32,32,10,32,32,1,8,9,5,7,32,32,32,32,32,4,32,32,32,3,32,32,32,32,2,,
32,9,11,5,10,17,16,22,12,8,8,18,6,5,21,3,1,23,20,15,5,2,7,5,12,19,20,32,4,21,12,13,,
2,5,32,32,32,32,32,32,32,32,14,3,32,32,32,32,32,32,32,32,32,32,32,32,1,32,5,32,32,32,32,32,,
14,28,9,10,3,30,24,32,18,22,20,29,8,1,27,12,5,23,25,21,2,4,7,11,19,16,15,31,6,26,17,13,,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1,32,32,32,32,32,32,32,32,32,,
10,16,19,2,17,23,32,22,15,14,5,28,4,18,21,8,1,25,20,30,12,3,6,27,24,7,11,31,9,26,29,13,,
32,32,32,32,30,32,32,32,32,29,32,32,32,31,32,32,8,32,32,32,32,14,32,32,30,10,26,32,32,14,32,32,,
13,11,12,10,12,20,27,Skipped,Skipped,4,10,18,2,8,14,5,1,25,17,27,26,7,11,13,17,14,12,Skipped,3,15,Skipped,9,,
26,21,19,18,22,10,20,17,28,30,6,4,3,8,12,7,2,24,9,23,29,1,25,3,14,15,5,16,31,11,27,13,,
4,22,8,5,17,27,30,18,28,12,10,29,9,3,15,11,1,21,24,20,7,4,13,2,16,8,19,14,6,23,26,25,,
32,32,32,32,32,32,6,32,32,32,32,32,32,3,32,32,32,32,32,32,2,32,1,32,32,5,32,32,7,9,32,4,,
9,30,25,19,14,23,24,28,27,26,10,20,1,11,13,7,2,17,22,32,15,3,6,21,18,16,8,29,5,12,31,4,,
9,5,16,23,17,30,28,31,21,3,14,29,2,11,20,7,1,27,32,15,18,6,4,19,13,12,24,22,8,26,25,10,,
22,27,14,2,10,30,24,23,25,11,8,29,5,1,9,16,6,12,19,18,32,7,26,28,13,15,3,20,31,21,17,4,,
29,29,29,29,29,30,29,29,29,29,29,29,2,29,29,1,3,31,29,29,32,4,29,28,29,26,5,29,27,29,29,29,,
14,20,18,12,8,20,30,Skipped,Skipped,17,6,20,2,4,20,10,1,29,Skipped,Skipped,11,3,7,25,14,9,5,Skipped,10,19,Skipped,19,,
26,25,25,5,24,16,10,6,25,30,9,7,1,2,15,4,1,15,6,25,25,1,27,7,16,32,2,32,30,4,26,16,,
32,32,3,8,32,6,32,32,32,32,32,2,32,4,32,32,1,32,25,32,32,15,32,32,7,13,5,32,9,20,32,32,,
32,32,32,32,32,32,32,32,32,32,32,32,32,9,32,5,2,32,32,32,1,4,32,32,32,8,32,7,3,10,32,6,,
29,32,32,32,24,28,32,32,26,32,32,27,1,23,32,30,2,32,32,32,32,3,32,32,25,20,22,32,32,21,32,32,,
16,16,8,3,16,7,12,16,19,25,3,6,1,4,13,8,1,3,4,20,25,2,20,25,11,22,3,29,20,4,20,5,,
5,7,32,3,8,32,32,32,32,4,12,32,2,6,32,13,1,32,32,32,32,10,32,32,32,32,9,32,11,32,32,32,,
32,32,32,32,32,32,32,32,32,14,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,8,32,32,32,8,32,32,,
17,27,19,25,2,25,28,25,30,32,23,21,17,1,25,3,5,29,25,25,31,16,32,20,18,17,19,25,22,24,25,26,,
24,24,17,1,31,16,31,31,31,32,31,14,3,32,21,13,5,31,24,Skipped,32,4,32,26,13,12,13,23,16,14,Skipped,16,,
32,32,12,5,7,32,29,32,32,15,6,32,2,7,32,1,1,32,32,32,32,3,7,8,16,10,12,13,7,17,32,32,,
27,26,15,3,7,25,32,28,24,8,5,20,4,13,17,6,2,16,23,29,21,1,10,19,12,18,11,31,14,22,30,9,,
23,32,22,32,28,32,32,32,32,26,32,32,3,28,31,32,1,32,32,32,32,32,32,32,20,19,21,30,2,24,32,32,,
20,26,16,5,14,18,1,22,24,23,17,6,7,13,11,10,8,15,19,30,32,4,21,28,12,31,2,25,27,3,29,9,,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1,32,32,32,32,32,32,32,32,5,32,32,32,32,32,32,,
27,16,5,4,26,3,13,12,22,25,21,7,1,18,17,11,19,8,9,30,32,6,24,20,14,29,2,23,31,10,28,15,,
14,9,2,4,18,8,16,22,Skipped,5,15,24,6,25,13,1,4,11,19,Skipped,21,12,23,Skipped,20,Skipped,7,Skipped,17,10,Skipped,3,,
30,30,30,30,30,18,30,32,30,17,16,20,30,30,29,30,14,30,30,30,30,30,31,30,30,13,30,30,30,30,28,30,,
5,32,32,32,32,32,32,32,32,32,32,1,32,32,32,32,32,3,2,32,32,32,32,32,32,32,32,4,32,32,32,32,,
8,32,20,32,32,32,32,5,23,17,19,18,2,13,11,16,1,32,21,32,10,3,15,32,12,6,22,14,4,7,32,9,,
1,32,8,32,32,32,32,32,32,32,32,1,32,32,32,32,32,32,4,32,32,32,32,32,3,32,3,4,32,32,32,32,,
10,12,4,32,8,16,32,32,32,32,17,32,32,7,13,15,2,11,32,32,32,3,32,32,9,1,6,32,32,5,32,14,,
7,32,32,32,2,32,32,32,32,32,4,32,3,13,32,8,1,32,32,32,12,9,6,10,32,5,32,32,11,32,32,32,,
26,17,9,8,2,15,24,14,21,28,6,23,1,18,13,5,3,22,16,30,29,4,10,27,11,32,7,31,25,20,19,12,,
10,28,7,14,15,18,30,16,13,24,6,26,2,8,12,5,1,25,22,19,31,3,23,20,11,27,9,32,21,29,17,4,,
32,19,9,6,16,5,10,17,10,9,8,3,8,4,15,13,1,10,18,32,11,2,7,11,10,11,5,32,11,5,32,14,,
10,22,11,5,15,17,19,21,32,13,7,18,2,4,9,6,1,23,20,32,32,3,32,32,12,32,5,32,16,14,32,8,,
16,32,4,32,32,32,32,32,32,32,1,32,3,32,32,32,20,6,4,32,32,2,32,32,32,32,5,32,32,32,32,4,,
5,32,32,32,2,32,32,32,32,7,32,32,32,32,32,32,6,32,32,8,32,32,3,32,32,32,32,4,1,32,32,32,,
