file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om-no-uwi,top4_borda-avg-no-uwi,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
raw_data/american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D7.csv,5,['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MATT BOSCHETTO'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],"['MYRNA MELGAR', 'MATT BOSCHETTO']",['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MATT BOSCHETTO'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],"['MYRNA MELGAR', 'MATT BOSCHETTO']",['MYRNA MELGAR']
raw_data/american/processed_data/San Francisco/SanFrancisco_06052018_Mayor.csv,10,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['MARK LENO'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],"['LONDON BREED', 'MARK LENO']",['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],"['MARK LENO', 'LONDON BREED', 'JANE KIM']",['LONDON BREED']
raw_data/american/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT9.csv,3,['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN']
raw_data/american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D11.csv,8,['MICHAEL LAI'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['MICHAEL LAI'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['MICHAEL LAI'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['MICHAEL LAI'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['MICHAEL LAI'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],"['MICHAEL LAI', 'CHYANNE CHEN', 'ERNEST ""EJ"" JONES']",['CHYANNE CHEN']
raw_data/american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D5.csv,6,['DEAN PRESTON'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['DEAN PRESTON'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],"['DEAN PRESTON', 'BILAL MAHMOOD']",['BILAL MAHMOOD'],['DEAN PRESTON'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['DEAN PRESTON'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],"['DEAN PRESTON', 'BILAL MAHMOOD']",['BILAL MAHMOOD']
raw_data/american/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,3,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED']
raw_data/american/processed_data/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,8,['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],"['SHAMANN WALTON', 'THEO ELLINGTON']",['SHAMANN WALTON']
raw_data/american/processed_data/San Francisco/SanFrancisco_11082005_AssessorRecorder.csv,5,['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],"['Phil Ting', 'Gerardo Sandoval', 'Ronald Chun']",['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],"['Phil Ting', 'Gerardo Sandoval', 'Ronald Chun']",['Phil Ting']
raw_data/american/processed_data/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,3,['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN']
raw_data/american/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict1.csv,11,['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],"['MARJAN PHILHOUR', 'SANDRA LEE FEWER']",['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],"['MARJAN PHILHOUR', 'SANDRA LEE FEWER']",['SANDRA LEE FEWER']
raw_data/american/processed_data/San Francisco/SanFrancisco_11052019_CityAttorney.csv,3,['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA']
raw_data/american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D1.csv,6,['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['MARJAN PHILHOUR'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],"['MARJAN PHILHOUR', 'CONNIE CHAN']",['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],"['MARJAN PHILHOUR', 'CONNIE CHAN']",['CONNIE CHAN']
raw_data/american/processed_data/San Francisco/SanFrancisco_11052024_Treasurer.csv,2,['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],[None],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],[None],['JOSÉ CISNEROS'],[None],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],[None],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],[None],['JOSÉ CISNEROS'],[None]
raw_data/american/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,9,['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],"['DAVID CAMPOS', 'MARK SANCHEZ']",['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],"['DAVID CAMPOS', 'ERIC QUEZADA', 'MARK SANCHEZ']",['DAVID CAMPOS']
raw_data/american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D3.csv,7,['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],"['DANNY SAUTER', 'SHARON LAI']",['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],"['DANNY SAUTER', 'SHARON LAI']",['DANNY SAUTER']
raw_data/american/processed_data/San Francisco/SanFrancisco_11082022_PublicDefender.csv,3,['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU']
raw_data/american/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,3,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
raw_data/american/processed_data/San Francisco/SanFrancisco_11052019_Treasurer.csv,3,['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS']
raw_data/american/processed_data/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,8,['JANET REILLY'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['JANET REILLY'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],"['MARK FARRELL', 'JANET REILLY']",['MARK FARRELL'],['JANET REILLY'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['JANET REILLY'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],"['MARK FARRELL', 'JANET REILLY']",['MARK FARRELL']
raw_data/american/processed_data/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD8.csv,3,['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN']
raw_data/american/processed_data/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,9,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED']
raw_data/american/processed_data/San Francisco/SanFrancisco_11052019_DistrictAttorney.csv,6,['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['SUZY LOFTUS'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],"['SUZY LOFTUS', 'CHESA BOUDIN']",['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['SUZY LOFTUS'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],"['SUZY LOFTUS', 'CHESA BOUDIN']",['CHESA BOUDIN']
raw_data/american/processed_data/San Francisco/SanFrancisco_11052019_PublicDefender.csv,3,"['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']"
raw_data/american/processed_data/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,6,['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier']
raw_data/american/processed_data/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,5,['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin']
raw_data/american/processed_data/San Francisco/SanFrancisco_11052024_DistrictAttorney.csv,3,['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS']
raw_data/american/processed_data/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,5,['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty']
raw_data/american/processed_data/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,10,['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],"['F. X. FRANCIS XAVIER CROWLEY', 'NORMAN YEE']",['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['F. X. FRANCIS XAVIER CROWLEY'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],"['F. X. FRANCIS XAVIER CROWLEY', 'NORMAN YEE']",['NORMAN YEE']
raw_data/american/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,6,['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['KIM ALVARENGA'],['KIM ALVARENGA'],['AHSHA SAFAI'],['KIM ALVARENGA'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],"['KIM ALVARENGA', 'AHSHA SAFAI']",['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['KIM ALVARENGA'],['KIM ALVARENGA'],['KIM ALVARENGA'],['KIM ALVARENGA'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],"['KIM ALVARENGA', 'AHSHA SAFAI']",['AHSHA SAFAI']
raw_data/american/processed_data/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict5.csv,23,['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],"['Robert Haaland', 'Ross Mirkarimi']",['Ross Mirkarimi']
raw_data/american/processed_data/San Francisco/SanFrancisco_11082005_Treasurer.csv,5,['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros']
