rank1,rank2,rank3,rank4,Num cands,Num seats
KEITH M. ROUTHIER,skipped,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,KYLE SILVA,NICOLE M. LACHAPELLE,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,JOY WINNIE,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,DONALD W. TORREY,skipped,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,DONALD W. TORREY,NICOLE M. LACHAPELLE,21,1
KEITH M. ROUTHIER,ERIC K. BERZINS,OWEN ZARET,NICOLE M. LACHAPELLE,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,DONALD W. TORREY,skipped,skipped,21,1
KEITH M. ROUTHIER,DONALD W. TORREY,skipped,skipped,21,1
KEITH M. ROUTHIER,DONALD W. TORREY,skipped,skipped,21,1
KEITH M. ROUTHIER,DONALD W. TORREY,skipped,skipped,21,1
KEITH M. ROUTHIER,DONALD W. TORREY,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,DONALD W. TORREY,ERIC K. BERZINS,skipped,21,1
KEITH M. ROUTHIER,DONALD W. TORREY,ERIC K. BERZINS,NICOLE M. LACHAPELLE,21,1
KEITH M. ROUTHIER,DONALD W. TORREY,NICOLE M. LACHAPELLE,ERIC K. BERZINS,21,1
KEITH M. ROUTHIER,DONALD W. TORREY,NICOLE M. LACHAPELLE,ERIC K. BERZINS,21,1
KEITH M. ROUTHIER,DONALD W. TORREY,NICOLE M. LACHAPELLE,ERIC K. BERZINS,21,1
KEITH M. ROUTHIER,HOMAR GOMEZ,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
DONALD W. TORREY,skipped,skipped,skipped,21,1
