Index,rank1,rank2,rank3,Num cands,Num seats
ER688,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER689,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER690,GORDON REYNOLDS,skipped,skipped,3,1
ER691,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER692,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER693,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER694,ROBERT HADDOCK,skipped,skipped,3,1
ER695,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER696,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER697,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER698,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER699,GORDON REYNOLDS,skipped,skipped,3,1
ER700,GORDON REYNOLDS,skipped,skipped,3,1
ER701,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER702,GORDON REYNOLDS,skipped,skipped,3,1
ER703,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER704,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER705,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER706,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER707,ROBERT HADDOCK,skipped,skipped,3,1
ER708,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER709,ROBERT HADDOCK,skipped,skipped,3,1
ER710,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER711,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER712,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER713,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER714,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER715,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER716,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER717,GEORGE D. POTTER,skipped,skipped,3,1
ER718,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER719,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER720,GEORGE D. POTTER,skipped,skipped,3,1
ER721,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER722,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER723,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER724,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER725,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER726,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER727,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER728,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER729,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER730,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER731,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER732,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER733,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER734,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER735,GORDON REYNOLDS,skipped,skipped,3,1
ER736,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER737,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER738,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER739,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER740,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER742,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER743,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER744,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER745,GEORGE D. POTTER,GORDON REYNOLDS,skipped,3,1
ER746,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER747,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER748,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER749,GORDON REYNOLDS,skipped,skipped,3,1
ER750,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER751,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER752,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER753,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER754,GORDON REYNOLDS,skipped,skipped,3,1
ER755,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER756,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER757,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER758,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER759,ROBERT HADDOCK,skipped,skipped,3,1
ER760,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER761,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER762,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER763,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER764,GORDON REYNOLDS,skipped,skipped,3,1
ER765,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER766,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER767,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER768,GEORGE D. POTTER,skipped,skipped,3,1
ER769,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER770,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER771,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER772,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER773,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER774,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER775,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER776,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER777,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER778,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER779,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER780,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER781,ROBERT HADDOCK,skipped,skipped,3,1
ER782,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER783,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER784,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER785,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER786,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER787,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER788,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER789,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER790,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER791,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER792,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER793,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER794,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER795,GORDON REYNOLDS,skipped,skipped,3,1
ER796,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER797,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER798,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER799,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER800,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER801,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER802,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER803,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER804,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER805,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER806,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER807,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER808,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER810,GORDON REYNOLDS,skipped,skipped,3,1
ER811,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER812,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER813,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER814,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER815,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER816,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER817,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER818,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER819,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER820,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER821,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER822,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER823,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER824,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER825,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER826,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER827,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER828,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER829,GORDON REYNOLDS,skipped,skipped,3,1
ER830,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER831,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER832,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER833,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER834,GEORGE D. POTTER,skipped,skipped,3,1
ER835,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER836,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER837,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER838,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER839,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER840,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER841,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER842,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER843,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER844,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER845,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER846,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER847,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER848,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER849,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER850,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER851,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER852,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER853,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER854,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER855,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER856,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER857,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER858,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER859,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER860,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER861,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER862,GEORGE D. POTTER,GORDON REYNOLDS,skipped,3,1
ER863,ROBERT HADDOCK,skipped,skipped,3,1
ER864,GEORGE D. POTTER,skipped,skipped,3,1
ER865,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER866,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER867,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER868,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER869,GORDON REYNOLDS,skipped,skipped,3,1
ER870,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER871,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER872,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER873,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER874,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER875,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER876,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER877,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER878,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER879,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER880,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER881,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER882,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER883,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER884,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER885,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER886,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER887,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER888,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER889,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER890,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER891,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER892,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER893,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER894,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER895,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER896,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER897,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER898,GORDON REYNOLDS,skipped,skipped,3,1
ER899,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER900,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER901,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER902,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER903,GEORGE D. POTTER,skipped,skipped,3,1
ER904,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER905,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER906,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER907,GORDON REYNOLDS,skipped,skipped,3,1
ER908,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER909,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER910,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER911,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER912,GORDON REYNOLDS,skipped,skipped,3,1
ER913,GORDON REYNOLDS,skipped,skipped,3,1
ER914,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER915,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER916,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER917,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER918,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER919,GORDON REYNOLDS,skipped,skipped,3,1
ER920,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER921,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER922,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER923,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER924,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER925,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER926,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER927,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER928,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER929,ROBERT HADDOCK,skipped,skipped,3,1
ER930,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER931,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER932,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER933,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER934,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER935,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER936,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER937,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER938,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER939,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER940,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER941,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER942,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER943,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER944,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER945,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER946,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER947,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER948,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER949,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER950,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER951,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER952,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER953,ROBERT HADDOCK,skipped,skipped,3,1
ER954,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER955,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER956,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER957,GEORGE D. POTTER,skipped,skipped,3,1
ER958,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER959,GORDON REYNOLDS,skipped,skipped,3,1
ER960,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER961,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER962,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER963,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER964,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER965,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER966,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER967,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER968,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER969,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER970,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER971,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER972,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER973,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER974,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER975,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER976,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER977,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER978,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER979,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER980,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER981,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER982,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER983,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER984,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER985,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER986,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER987,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER988,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER989,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER990,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER991,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER992,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER993,GEORGE D. POTTER,skipped,skipped,3,1
ER994,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER995,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER996,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER997,GORDON REYNOLDS,skipped,skipped,3,1
ER998,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER999,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1000,GORDON REYNOLDS,skipped,skipped,3,1
ER1001,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1002,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1003,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER1004,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1005,GORDON REYNOLDS,skipped,skipped,3,1
ER1006,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1007,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1008,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1009,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1010,GEORGE D. POTTER,GORDON REYNOLDS,skipped,3,1
ER1011,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER1012,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1013,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1014,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1015,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1016,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1017,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER1018,ROBERT HADDOCK,skipped,skipped,3,1
ER1019,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER1020,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER1021,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1022,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER1023,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER1024,GEORGE D. POTTER,GORDON REYNOLDS,skipped,3,1
ER1025,GORDON REYNOLDS,skipped,skipped,3,1
ER1026,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER1027,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1028,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER1029,GORDON REYNOLDS,skipped,skipped,3,1
