american/Alameda County/Berkeley_11082016_Mayor.csv,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN
american/Alameda County/SanLeandro_11062018_Mayor.csv,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER
american/Alameda County/Oakland_11022010_SchoolDirectorDistrict6.csv,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS,CHRISTOPHER DOBBINS
american/Alameda County/Oakland_11022010_SchoolDirectorDistrict4.csv,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE
american/Alameda County/Berkeley_11032020_MemberCityCouncilDist5BerkeleyRCV.csv,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN
american/Alameda County/Oakland_11042014_SchoolDirectorDistrict4.csv,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN,NINA SENN
american/Alameda County/Oakland_11082022_CityAuditor.csv,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY
american/Alameda County/Berkeley_11062018_CityCouncilDistrict7.csv,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON
american/Alameda County/Oakland_11022010_Mayor.csv,DON PERATA,DON PERATA,JEAN QUAN,DON PERATA,JEAN QUAN,JEAN QUAN,DON PERATA,DON PERATA,DON PERATA,DON PERATA,DON PERATA,DON PERATA,DON PERATA,DON PERATA,DON PERATA
american/Alameda County/Oakland_11022010_SchoolDirectorDistrict2.csv,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA,DAVID KAKISHIBA
american/Alameda County/Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Berkeley_11062018_CityCouncilDistrict4.csv,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON
american/Alameda County/Berkeley_03072017_CityCouncilDistrict4.csv,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON,KATE HARRISON
american/Alameda County/Berkeley_11032020_MemberCityCouncilDist3BerkeleyRCV.csv,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT
american/Alameda County/Oakland_11032020_MemberCityCouncilDist1OaklandRCV.csv,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB
american/Alameda County/Oakland_11042014_SchoolDirectorDistrict6.csv,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES
american/Alameda County/Oakland_11082016_SchoolDirectorDistrict3.csv,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,MISTY CROSS,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,MISTY CROSS,MISTY CROSS,MISTY CROSS,MISTY CROSS,MISTY CROSS,MISTY CROSS,MISTY CROSS,MISTY CROSS,MISTY CROSS
american/Alameda County/Oakland_11032020_SchoolDirectorDist3OaklandRCV.csv,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS
american/Alameda County/Oakland_11032020_SchoolDirectorDist7OaklandRCV.csv,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON
american/Alameda County/Oakland_11062012_SchoolDirectorDistrict1.csv,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON
american/Alameda County/Oakland_11062018_SchoolDirectorDistrict6.csv,SHANTHI GONZALES,ANTHONY WILSON,SHANTHI GONZALES,ANTHONY WILSON,SHANTHI GONZALES,SHANTHI GONZALES,ANTHONY WILSON,ANTHONY WILSON,ANTHONY WILSON,ANTHONY WILSON,ANTHONY WILSON,ANTHONY WILSON,ANTHONY WILSON,ANTHONY WILSON,ANTHONY WILSON
american/Alameda County/Oakland_11062018_CityCouncilDistrict2.csv,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS
american/Alameda County/SanLeandro_11042014_CountyCouncilDistrict5.csv,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ
american/Alameda County/Oakland_11062018_SchoolDirectorDistrict4.csv,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE
american/Alameda County/Oakland_11062012_SchoolDirectorDistrict3.csv,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE
american/Alameda County/SanLeandro_11032020_MemberCityCouncilDist4SanLeandroRCV.csv,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON
american/Alameda County/Berkeley_11032020_MemberCityCouncilDist6BerkeleyRCV.csv,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF
american/Alameda County/Oakland_11082016_SchoolDirectorDistrict1.csv,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON
american/Alameda County/Oakland_11042014_Mayor.csv,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
american/Alameda County/Berkeley_11022010_CityCouncilDistrict8.csv,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK
american/Alameda County/Oakland_11082016_SchoolDirectorDistrict5.csv,HUBER TRENADO,HUBER TRENADO,ROSIE TORRES,HUBER TRENADO,ROSIE TORRES,ROSIE TORRES,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO
american/Alameda County/Oakland_11062012_SchoolDirectorDistrict7.csv,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS
american/Alameda County/SanLeandro_11042014_CountyCouncilDistrict1.csv,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX
american/Alameda County/Oakland_11032020_CityAttorneyOaklandRCV.csv,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER
american/Alameda County/Oakland_11062018_CityCouncilDistrict4.csv,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO,NULL,ERROR,NULL,ERROR,SHENG THAO,SHENG THAO,NULL,NULL,SHENG THAO
american/Alameda County/Oakland_11062018_CityCouncilDistrict6.csv,LOREN TAYLOR,DESLEY BROOKS,LOREN TAYLOR,DESLEY BROOKS,LOREN TAYLOR,LOREN TAYLOR,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
american/Alameda County/SanLeandro_11042014_CountyCouncilDistrict3.csv,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS
american/Alameda County/Oakland_11022010_CityAuditor.csv,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY
american/Alameda County/Oakland_11062018_SchoolDirectorDistrict2.csv,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG
american/Alameda County/Oakland_11062012_SchoolDirectorDistrict5.csv,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES
american/Alameda County/Oakland_11082016_CityAttorney.csv,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER
american/Alameda County/Oakland_11062018_CityAuditor.csv,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY
american/Alameda County/Oakland_11082016_SchoolDirectorDistrict7.csv,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS
american/Alameda County/Berkeley_11022010_CityCouncilDistrict7.csv,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON
american/Alameda County/SanLeandro_11082016_CountyCouncilDistrict4.csv,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
american/Alameda County/SanLeandro_11042014_Mayor.csv,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,GREGG DALY,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY
american/Alameda County/Oakland_11082016_CityCouncilDistrict3.csv,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
american/Alameda County/Berkeley_11032020_MayorBerkeleyRCV.csv,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict6.csv,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA
american/Alameda County/Oakland_11062012_CityCouncilDistrict3.csv,SEAN SULLIVAN,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN
american/Alameda County/Oakland_11082022_Schoolboarddistrict2.csv,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD
american/Alameda County/Oakland_11042014_CityCouncilDistrict2.csv,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN
american/Alameda County/Berkeley_11022010_CityCouncilDistrict4.csv,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN
american/Alameda County/Oakland_11062012_CityCouncilDistrict1.csv,DAN KALB,AMY LEMLEY,DAN KALB,DAN KALB,DAN KALB,DAN KALB,NULL,ERROR,NULL,ERROR,writein,AMY LEMLEY,NULL,NULL,DAN KALB
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
american/Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON
american/Alameda County/Oakland_11082016_CityCouncilDistrict1.csv,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB
american/Alameda County/SanLeandro_11082016_CountyCouncilDistrict6.csv,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW
american/Alameda County/Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS
american/Alameda County/Berkeley_11022010_CityCouncilDistrict1.csv,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO
american/Alameda County/SanLeandro_11082016_CountyCouncilDistrict2.csv,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ
american/Alameda County/Berkeley_11062018_CityAuditor.csv,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG
american/Alameda County/Oakland_11082016_CityCouncilDistrict5.csv,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,REBECCA KAPLAN,DERRECK B. JOHNSON,REBECCA KAPLAN,DERRECK B. JOHNSON,REBECCA KAPLAN,REBECCA KAPLAN,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON
american/Alameda County/Berkeley_11022010_CityAuditor.csv,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
american/Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11042014_CityCouncilDistrict4.csv,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
american/Alameda County/Oakland_11082022_Schoolboarddistrict4.csv,NICK RESNICK,NICK RESNICK,MIKE HUTCHINSON,NICK RESNICK,MIKE HUTCHINSON,MIKE HUTCHINSON,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK
american/Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,VICENTE CRUZ,DESLEY BROOKS,DESLEY BROOKS,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ
american/Alameda County/Oakland_11082022_Schoolboarddistrict6.csv,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR
american/Alameda County/Oakland_11062012_CityCouncilDistrict7.csv,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
