australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Mount Druitt.csv,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wollondilly.csv,SMITH Nathaniel,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Liverpool.csv,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maitland.csv,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,TUCKERMAN Wendy,PILBROW Michael,TUCKERMAN Wendy,PILBROW Michael,TUCKERMAN Wendy,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,LAYZELL Dave,WATSON Peree,LAYZELL Dave,WATSON Peree,LAYZELL Dave,LAYZELL Dave,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cabramatta.csv,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,KEAN Matt,HOILE Melissa,KEAN Matt,HOILE Melissa,KEAN Matt,KEAN Matt,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Badgerys Creek.csv,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Campbelltown.csv,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg,WARREN Greg
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Willoughby.csv,JAMES Tim,PENN Larissa,JAMES Tim,PENN Larissa,JAMES Tim,PENN Larissa,PENN Larissa,PENN Larissa,PENN Larissa,PENN Larissa,PENN Larissa,PENN Larissa,PENN Larissa,PENN Larissa,PENN Larissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Heffron.csv,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron,HOENIG Ron
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Kellyville.csv,WILLIAMS Ray,KARKI Alex,WILLIAMS Ray,KARKI Alex,WILLIAMS Ray,WILLIAMS Ray,KARKI Alex,KARKI Alex,KARKI Alex,KARKI Alex,KARKI Alex,KARKI Alex,KARKI Alex,KARKI Alex,KARKI Alex
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Drummoyne.csv,DI PASQUA Stephanie,LITTLE Julia,DI PASQUA Stephanie,LITTLE Julia,DI PASQUA Stephanie,LITTLE Julia,LITTLE Julia,LITTLE Julia,LITTLE Julia,LITTLE Julia,LITTLE Julia,LITTLE Julia,LITTLE Julia,LITTLE Julia,LITTLE Julia
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Heathcote.csv,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne,STUART Maryanne
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Oxley.csv,KEMP Michael,VIGORS Gregory,KEMP Michael,VIGORS Gregory,KEMP Michael,KEMP Michael,VIGORS Gregory,VIGORS Gregory,VIGORS Gregory,VIGORS Gregory,VIGORS Gregory,VIGORS Gregory,VIGORS Gregory,VIGORS Gregory,VIGORS Gregory
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hawkesbury.csv,PRESTON Robyn,KOTLASH Amanda,PRESTON Robyn,KOTLASH Amanda,PRESTON Robyn,PRESTON Robyn,KOTLASH Amanda,KOTLASH Amanda,KOTLASH Amanda,KOTLASH Amanda,KOTLASH Amanda,KOTLASH Amanda,KOTLASH Amanda,KOTLASH Amanda,KOTLASH Amanda
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Coffs Harbour.csv,SINGH Gurmesh,JUDGE Tony,SINGH Gurmesh,JUDGE Tony,SINGH Gurmesh,SINGH Gurmesh,JUDGE Tony,JUDGE Tony,JUDGE Tony,JUDGE Tony,JUDGE Tony,JUDGE Tony,JUDGE Tony,JUDGE Tony,JUDGE Tony
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maroubra.csv,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael,DALEY Michael
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cessnock.csv,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton,BARR Clayton
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Winston Hills.csv,TAYLOR Mark,PANDEY Sameer,TAYLOR Mark,PANDEY Sameer,TAYLOR Mark,PANDEY Sameer,PANDEY Sameer,PANDEY Sameer,PANDEY Sameer,PANDEY Sameer,PANDEY Sameer,PANDEY Sameer,PANDEY Sameer,PANDEY Sameer,PANDEY Sameer
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Bathurst.csv,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul,TOOLE Paul
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data North Shore.csv,WILSON Felicity,CONWAY Helen,WILSON Felicity,CONWAY Helen,WILSON Felicity,WILSON Felicity,CONWAY Helen,CONWAY Helen,CONWAY Helen,CONWAY Helen,CONWAY Helen,CONWAY Helen,CONWAY Helen,CONWAY Helen,CONWAY Helen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wagga Wagga.csv,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe,McGIRR Joe
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Lane Cove.csv,ROBERTS Anthony,PEDERSEN Penelope,ROBERTS Anthony,DAVIDSON Victoria,ROBERTS Anthony,ROBERTS Anthony,DAVIDSON Victoria,DAVIDSON Victoria,DAVIDSON Victoria,DAVIDSON Victoria,DAVIDSON Victoria,DAVIDSON Victoria,DAVIDSON Victoria,DAVIDSON Victoria,DAVIDSON Victoria
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Dubbo.csv,SAUNDERS Dugald,BLACK Josh,SAUNDERS Dugald,BLACK Josh,SAUNDERS Dugald,SAUNDERS Dugald,BLACK Josh,BLACK Josh,BLACK Josh,BLACK Josh,BLACK Josh,BLACK Josh,BLACK Josh,BLACK Josh,BLACK Josh
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Lismore.csv,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle,SAFFIN Janelle
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Tweed.csv,PROVEST Geoff,ELLIOT Craig,PROVEST Geoff,ELLIOT Craig,PROVEST Geoff,PROVEST Geoff,ELLIOT Craig,ELLIOT Craig,ELLIOT Craig,ELLIOT Craig,ELLIOT Craig,ELLIOT Craig,ELLIOT Craig,ELLIOT Craig,ELLIOT Craig
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Ballina.csv,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara,SMITH Tamara
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Ryde.csv,LANE Jordan,HOWISON Lyndal,LANE Jordan,HOWISON Lyndal,LANE Jordan,HOWISON Lyndal,HOWISON Lyndal,HOWISON Lyndal,HOWISON Lyndal,HOWISON Lyndal,HOWISON Lyndal,HOWISON Lyndal,HOWISON Lyndal,HOWISON Lyndal,HOWISON Lyndal
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Keira.csv,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan,PARK Ryan
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Canterbury.csv,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie,COTSIS Sophie
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Granville.csv,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Macquarie Fields.csv,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack,CHANTHIVONG Anoulack
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Prospect.csv,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh,McDERMOTT Hugh
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Newcastle.csv,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim,CRAKANTHORP Tim
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wallsend.csv,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia,HORNERY Sonia
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Port Stephens.csv,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate,WASHINGTON Kate
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wakehurst.csv,WILLIAMS Toby,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael,REGAN Michael
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cootamundra.csv,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph,COOKE Steph
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Terrigal.csv,CROUCH Adam,BOUGHTON Sam,CROUCH Adam,BOUGHTON Sam,CROUCH Adam,BOUGHTON Sam,BOUGHTON Sam,BOUGHTON Sam,BOUGHTON Sam,BOUGHTON Sam,BOUGHTON Sam,BOUGHTON Sam,BOUGHTON Sam,BOUGHTON Sam,BOUGHTON Sam
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Holsworthy.csv,AYYAD Tina,MARONEY Mick,AYYAD Tina,MARONEY Mick,AYYAD Tina,MARONEY Mick,MARONEY Mick,MARONEY Mick,MARONEY Mick,MARONEY Mick,MARONEY Mick,MARONEY Mick,MARONEY Mick,MARONEY Mick,MARONEY Mick
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Manly.csv,GRIFFIN James,HACKMAN Joeline,GRIFFIN James,HACKMAN Joeline,GRIFFIN James,GRIFFIN James,HACKMAN Joeline,HACKMAN Joeline,HACKMAN Joeline,HACKMAN Joeline,HACKMAN Joeline,HACKMAN Joeline,HACKMAN Joeline,HACKMAN Joeline,HACKMAN Joeline
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wollongong.csv,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul,SCULLY Paul
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Albury.csv,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin,CLANCY Justin
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Bankstown.csv,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad,DIB Jihad
