file,numCands,irv,plurality,plurality_runoff,borda_pm,borda_om_no_uwi,borda_avg_no_uwi,borda_trunc_points_scheme,condorcet,minimax,smith_set,bucklin
scotland/processed_data/edinburgh12-ballots/Meadows_MorningsideWard_edinburgh12-10.csv,7,['Melanie MAIN (Grn)'],['Mark MCINNES(Con)'],['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)'],['Mark MCINNES(Con)']
scotland/processed_data/edinburgh12-ballots/Fountainbridge_CraiglockhartWard_edinburgh12-09.csv,6,['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)']
scotland/processed_data/edinburgh12-ballots/LeithWard_edinburgh12-13.csv,7,['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)']
scotland/processed_data/edinburgh12-ballots/Liberton_GilmertonWard_edinburgh12-16.csv,8,['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)']
scotland/processed_data/edinburgh12-ballots/Craigentinny_DuddingstonWard_edinburgh12-14.csv,8,['Stefan TYMKEWYCZ(SNP)'],['Stefan TYMKEWYCZ(SNP)'],['Stefan TYMKEWYCZ(SNP)'],['Joan GRIFFITHS (Lab)'],['Stefan TYMKEWYCZ(SNP)'],['Joan GRIFFITHS (Lab)'],['Stefan TYMKEWYCZ(SNP)'],['Stefan TYMKEWYCZ(SNP)'],['Stefan TYMKEWYCZ(SNP)'],['Stefan TYMKEWYCZ(SNP)'],['Stefan TYMKEWYCZ(SNP)']
scotland/processed_data/edinburgh12-ballots/AlmondWard_edinburgh12-01.csv,7,['Norman James WORK(SNP)'],['Norman James WORK(SNP)'],['Norman James WORK(SNP)'],['Norman James WORK(SNP)'],['Norman James WORK(SNP)'],['Norman James WORK(SNP)'],['Norman James WORK(SNP)'],['Norman James WORK(SNP)'],['Norman James WORK(SNP)'],['Norman James WORK(SNP)'],['Norman James WORK(SNP)']
scotland/processed_data/edinburgh12-ballots/DrumBrae_GyleWard_edinburgh12-03.csv,8,['Karen KEIL (Lab)'],['Karen KEIL (Lab)'],['Karen KEIL (Lab)'],['Karen KEIL (Lab)'],['Karen KEIL (Lab)'],['Karen KEIL (Lab)'],['Karen KEIL (Lab)'],['Karen KEIL (Lab)'],['Karen KEIL (Lab)'],['Karen KEIL (Lab)'],['Karen KEIL (Lab)']
scotland/processed_data/edinburgh12-ballots/PentlandHillsWard_edinburgh12-02.csv,7,['RICKY HENDERSON(Lab)'],['BILL HENDERSON(SNP)'],['RICKY HENDERSON(Lab)'],['RICKY HENDERSON(Lab)'],['RICKY HENDERSON(Lab)'],['RICKY HENDERSON(Lab)'],['RICKY HENDERSON(Lab)'],['RICKY HENDERSON(Lab)'],['RICKY HENDERSON(Lab)'],['RICKY HENDERSON(Lab)'],['RICKY HENDERSON(Lab)']
scotland/processed_data/edinburgh12-ballots/ForthWard_edinburgh12-04.csv,9,['Cammy DAY(Lab)'],['Cammy DAY(Lab)'],['Cammy DAY(Lab)'],['Cammy DAY(Lab)'],['Cammy DAY(Lab)'],['Cammy DAY(Lab)'],['Cammy DAY(Lab)'],['Cammy DAY(Lab)'],['Cammy DAY(Lab)'],['Cammy DAY(Lab)'],['Cammy DAY(Lab)']
scotland/processed_data/edinburgh12-ballots/Sighthill_GorgieWard_edinburgh12-07.csv,7,['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)']
scotland/processed_data/edinburgh12-ballots/CityCentreWard_edinburgh12-11.csv,6,['Alasdair RANKIN (SNP)'],['Joanna MOWAT(Con)'],['Alasdair RANKIN (SNP)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Joanna MOWAT(Con)']
scotland/processed_data/edinburgh12-ballots/Southside_NewingtonWard_edinburgh12-15.csv,8,['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)']
scotland/processed_data/edinburgh12-ballots/InverleithWard_edinburgh12-05.csv,7,['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)']
scotland/processed_data/edinburgh12-ballots/Portobello_CraigmillarWard_edinburgh12-17.csv,8,['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)']
scotland/processed_data/edinburgh12-ballots/Colinton_FairmileheadWard_edinburgh12-08.csv,7,['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)']
scotland/processed_data/edinburgh12-ballots/Corstorphine_MurrayfieldWard_edinburgh12-06.csv,6,['Paul EDIE(LD)'],['Jeremy Ross BALFOUR(Con)'],['Jeremy Ross BALFOUR(Con)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)']
scotland/processed_data/midlothian12-ballots/MidlothianWes0_midlothian12-04_cleaned.csv,9,['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)']
scotland/processed_data/midlothian12-ballots/Penicui_midlothian12-01_cleaned.csv,6,['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)']
scotland/processed_data/midlothian12-ballots/Dalkeit0_midlothian12-03_cleaned.csv,7,['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)']
scotland/processed_data/midlothian12-ballots/MidlothianSout0_midlothian12-06_cleaned.csv,5,['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)']
scotland/processed_data/midlothian12-ballots/Bonnyrig0_midlothian12-02_cleaned.csv,7,['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)']
scotland/processed_data/midlothian12-ballots/MidlothianEas0_midlothian12-05_cleaned.csv,7,['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)']
scotland/processed_data/e-duns22-ballots/Ward7-KirkintillochEast&North&Twechar_ward7.csv,5,['Stewart MACDONALD (Lab)'],['Pamela MARSHALL (SNP)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Pamela MARSHALL (SNP)']
scotland/processed_data/e-duns22-ballots/Ward1-Milngavie_ward1.csv,6,['Aileen POLSON (LD)'],['Jim GIBBONS (SNP)'],['Jim GIBBONS (SNP)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Jim GIBBONS (SNP)']
scotland/processed_data/e-duns22-ballots/Ward2-BearsdenNorth_ward2.csv,6,['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)']
scotland/processed_data/e-duns22-ballots/Ward5-BishopbriggsSouth_ward5.csv,6,['Alan MOIR (Labour and Co-operative Party)'],['Gordan LOW (SNP)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Gordan LOW (SNP)']
scotland/processed_data/e-duns22-ballots/Ward3-BearsdenSouth_ward3.csv,7,['Vaughan MOODY (LD)'],['Ian GALLAGHER (SNP)'],['Andrew POLSON (Con)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)']
scotland/processed_data/e-duns22-ballots/Ward6-Lenzie&KirkintillochSouth_ward6.csv,6,['Callum MCNALLY (Labour and Co-operative Party)'],['Gillian RENWICK (SNP)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Gillian RENWICK (SNP)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Gillian RENWICK (SNP)']
scotland/processed_data/e-duns22-ballots/Ward4-BishopbriggsNorth&Campsie_ward4.csv,8,['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)']
scotland/processed_data/dundee12-ballots/MaryfieldWard_dundee12-05.csv,7,['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)']
scotland/processed_data/dundee12-ballots/StrathmartineWard_dundee12-01.csv,9,['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)']
scotland/processed_data/dundee12-ballots/EastEndWard_dundee12-07.csv,7,['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)']
scotland/processed_data/dundee12-ballots/LocheeWard_dundee12-02.csv,9,['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)']
scotland/processed_data/dundee12-ballots/TheFerryWard_dundee12-08.csv,6,['Ken GUILD (SNP)'],['Derek SCOTT (Con)'],['Ken GUILD (SNP)'],['Ken GUILD (SNP)'],['Ken GUILD (SNP)'],['Ken GUILD (SNP)'],['Ken GUILD (SNP)'],['Ken GUILD (SNP)'],['Ken GUILD (SNP)'],['Ken GUILD (SNP)'],['Ken GUILD (SNP)']
scotland/processed_data/dundee12-ballots/NorthEastWard_dundee12-06.csv,8,['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)']
scotland/processed_data/dundee12-ballots/WestEndWard_dundee12-03.csv,7,['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)']
scotland/processed_data/dundee12-ballots/ColdsideWard_dundee12-04.csv,9,['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)']
scotland/processed_data/dundee22/Ward6-NorthEast_Ward6.csv,7,['Steven ROME (SNP)'],['Steven ROME (SNP)'],['Steven ROME (SNP)'],['Steven ROME (SNP)'],['Steven ROME (SNP)'],['Steven ROME (SNP)'],['Steven ROME (SNP)'],['Steven ROME (SNP)'],['Steven ROME (SNP)'],['Steven ROME (SNP)'],['Steven ROME (SNP)']
scotland/processed_data/dundee22/Ward7-EastEnd_Ward7.csv,7,['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)']
scotland/processed_data/dundee22/Ward2-Lochee_Ward2.csv,9,['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)']
scotland/processed_data/dundee22/Ward3-WestEnd_Ward3.csv,9,['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)']
scotland/processed_data/dundee22/Ward4-Coldside_Ward4.csv,9,['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)']
scotland/processed_data/dundee22/Ward5-Maryfield_Ward5.csv,8,['Lynne SHORT (SNP)'],['Ken LYNN (SNP)'],['Lynne SHORT (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Lynne SHORT (SNP)'],['Lynne SHORT (SNP)'],['Lynne SHORT (SNP)'],['Ken LYNN (SNP)']
scotland/processed_data/dundee22/Ward1-Strathmartine_Ward1.csv,9,['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)']
scotland/processed_data/dundee22/Ward8-TheFerry_Ward8.csv,9,['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)']
scotland/processed_data/stirling22/Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253.csv,7,['Scott FARMER (SNP)'],['Neil BENNY (Con)'],['Scott FARMER (SNP)'],['Jen PRESTON (Lab)'],['Jen PRESTON (Lab)'],['Jen PRESTON (Lab)'],['Neil BENNY (Con)'],['Jen PRESTON (Lab)'],['Jen PRESTON (Lab)'],['Jen PRESTON (Lab)'],['Neil BENNY (Con)']
scotland/processed_data/stirling22/Ward2-ForthandEndrick_preferenceprofile_v0001_ward-2-forth-and-endrick_06052022_124253.csv,8,['Paul HENKE (Con)'],['Rosemary FRASER (SNP)'],['Paul HENKE (Con)'],['Rosemary FRASER (SNP)'],['Rosemary FRASER (SNP)'],['Rosemary FRASER (SNP)'],['Rosemary FRASER (SNP)'],['Paul HENKE (Con)'],['Paul HENKE (Con)'],['Paul HENKE (Con)'],['Rosemary FRASER (SNP)']
scotland/processed_data/stirling22/Ward1-TrossachsandTeith_preferenceprofile_v0001_ward-1-trossachs-and-teith_06052022_124254.csv,8,['Martin EARL (Con)'],['Martin EARL (Con)'],['Martin EARL (Con)'],['Martin EARL (Con)'],['Martin EARL (Con)'],['Martin EARL (Con)'],['Martin EARL (Con)'],['Martin EARL (Con)'],['Martin EARL (Con)'],['Martin EARL (Con)'],['Martin EARL (Con)']
scotland/processed_data/stirling22/Ward6-StirlingEast_preferenceprofile_v0001_ward-6-stirling-east_06052022_124253.csv,8,['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)']
scotland/processed_data/stirling22/Ward3-DunblaneandBridgeofAllan_preferenceprofile_v0001_ward-3-dunblane-and-bridge-of-allan_06052022_124253.csv,10,['Graham HOUSTON (SNP)'],['Douglas DODDS (Con)'],['Graham HOUSTON (SNP)'],['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],['Douglas DODDS (Con)'],['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],['Douglas DODDS (Con)']
scotland/processed_data/stirling22/Ward4-StirlingNorth_preferenceprofile_v0001_ward-4-stirling-north_06052022_124253.csv,7,['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)']
scotland/processed_data/stirling22/Ward7-Bannockburn_preferenceprofile_v0001_ward-7-bannockburn_06052022_124254.csv,8,['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)']
scotland/processed_data/s-lanarks22/Ward10-EastKilbrideEast_ward_10_east_kilbride_east_preference_profile.csv,7,['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)']
scotland/processed_data/s-lanarks22/Ward19-HamiltonSouth_ward_19_hamilton_south_preference_profile.csv,5,['Gavin Wylie KEATT (Lab)'],['John ROSS (SNP)'],['Gavin Wylie KEATT (Lab)'],['Gavin Wylie KEATT (Lab)'],['Gavin Wylie KEATT (Lab)'],['Gavin Wylie KEATT (Lab)'],['Gavin Wylie KEATT (Lab)'],['Gavin Wylie KEATT (Lab)'],['Gavin Wylie KEATT (Lab)'],['Gavin Wylie KEATT (Lab)'],['Gavin Wylie KEATT (Lab)']
scotland/processed_data/s-lanarks22/Ward16-BothwellandUddingston_ward_16_bothwell_and_uddingston_preference_profile.csv,6,['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)']
scotland/processed_data/s-lanarks22/Ward2-ClydesdaleNorth_ward_2_clydesdale_north_preference_profile.csv,5,['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)']
scotland/processed_data/s-lanarks22/Ward7-EastKilbrideCentralSouth_ward_7_east_kilbride_central_south_preference_profile.csv,9,['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)']
scotland/processed_data/s-lanarks22/Ward5-AvondaleandStonehouse_ward_5_avondale_and_stonehouse_preference_profile.csv,7,['Margaret COOPER (Ind)'],['Margaret COOPER (Ind)'],['Margaret COOPER (Ind)'],['Margaret COOPER (Ind)'],['Elise FRAME (SNP)'],['Margaret COOPER (Ind)'],['Margaret COOPER (Ind)'],['Margaret COOPER (Ind)'],['Margaret COOPER (Ind)'],['Margaret COOPER (Ind)'],['Margaret COOPER (Ind)']
