Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,numSeats,numCands
ST LOUIS PARK W-3 P-10,153019,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153020,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153021,ST LOUIS PARK W-3 P-10,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153022,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153023,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153024,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153025,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153027,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153028,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153029,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153030,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153031,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153032,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153033,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153034,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153035,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153036,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153037,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153038,ST LOUIS PARK W-3 P-10,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153039,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153040,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153041,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153042,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153043,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153044,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153045,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153046,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153047,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153048,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153049,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153050,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153051,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153052,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153053,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153054,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153055,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153056,ST LOUIS PARK W-3 P-10,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153057,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153058,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153059,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153060,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153061,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153062,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153063,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153064,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153065,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153066,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153067,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153068,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153069,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153070,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153071,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153072,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153073,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153074,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153075,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153076,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153077,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153078,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153079,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153080,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153081,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153082,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153083,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153084,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153085,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153086,ST LOUIS PARK W-3 P-10,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153087,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153088,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153089,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153090,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153091,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153092,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153093,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153094,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153095,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153096,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153097,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153098,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153099,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153100,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153101,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153102,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153103,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153104,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153105,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153106,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153107,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153108,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153109,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153110,ST LOUIS PARK W-3 P-10,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153111,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153112,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153113,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153114,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153115,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153116,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153117,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153118,ST LOUIS PARK W-3 P-10,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153119,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153120,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153121,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153122,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153123,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153124,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153125,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153126,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153127,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153128,ST LOUIS PARK W-3 P-10,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153129,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153130,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153131,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153132,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153133,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153134,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153135,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153136,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153137,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153138,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153139,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153140,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153141,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153142,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153143,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153144,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153145,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153146,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153147,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153148,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153149,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153150,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153151,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153152,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153153,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153154,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153155,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153156,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153157,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153158,ST LOUIS PARK W-3 P-10,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153159,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153160,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153161,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153162,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153163,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,153164,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153165,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153166,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153167,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153168,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153169,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153170,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153171,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153172,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153173,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153174,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153175,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153176,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153177,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153178,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153179,ST LOUIS PARK W-3 P-10,writein,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153180,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153181,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153182,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153183,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153184,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153185,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153186,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153187,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153188,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153189,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153190,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153191,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153192,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153193,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153194,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153195,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153196,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153197,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153198,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153199,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153200,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153201,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153202,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153203,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153204,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153205,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153206,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153207,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153208,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153209,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153210,ST LOUIS PARK W-3 P-09,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153211,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,153213,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153214,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153215,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153216,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153217,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-09,153218,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-09,153219,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153220,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153221,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153222,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153223,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153224,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153225,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153226,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153227,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-09,153228,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153229,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153230,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153231,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153232,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153233,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153234,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153235,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153236,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,153237,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153238,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
