,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
24524,PR,North Willoughby Pre-Poll,23341,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
24525,PR,North Willoughby Pre-Poll,23342,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
24526,PR,North Willoughby Pre-Poll,23343,Formal,MP,CAMPBELL Craig,ROZOS Angelo,skipped,1,3
24527,PR,North Willoughby Pre-Poll,23344,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
24528,PR,North Willoughby Pre-Poll,23345,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
24529,PR,North Willoughby Pre-Poll,23346,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
24530,PR,North Willoughby Pre-Poll,23347,Formal,MP,CAMPBELL Craig,TAYLOR Tanya,ROZOS Angelo,1,3
24531,PR,North Willoughby Pre-Poll,23348,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
24532,PR,North Willoughby Pre-Poll,23349,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
24533,PR,North Willoughby Pre-Poll,23350,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
24534,PR,North Willoughby Pre-Poll,23351,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
24535,PR,North Willoughby Pre-Poll,23352,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24536,PR,North Willoughby Pre-Poll,23353,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24537,PR,North Willoughby Pre-Poll,23354,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24538,PR,North Willoughby Pre-Poll,23355,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24539,PR,North Willoughby Pre-Poll,23356,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24540,PR,North Willoughby Pre-Poll,23357,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24541,PR,North Willoughby Pre-Poll,23358,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24542,PR,North Willoughby Pre-Poll,23359,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24543,PR,North Willoughby Pre-Poll,23360,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24544,PR,North Willoughby Pre-Poll,23361,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24545,PR,North Willoughby Pre-Poll,23362,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24546,PR,North Willoughby Pre-Poll,23363,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
24547,PR,North Willoughby Pre-Poll,23364,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
24548,PR,North Willoughby Pre-Poll,23365,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
24549,PR,North Willoughby Pre-Poll,23366,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
24550,PR,North Willoughby Pre-Poll,23367,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
24551,PR,North Willoughby Pre-Poll,23368,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
24552,PR,North Willoughby Pre-Poll,23369,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
24553,PR,North Willoughby Pre-Poll,23370,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
24554,PR,North Willoughby Pre-Poll,23371,Formal,MP,ROZOS Angelo,TAYLOR Tanya,skipped,1,3
24555,PR,Willoughby RO Office,23372,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24556,PR,Willoughby RO Office,23373,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24557,PR,Willoughby RO Office,23374,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24558,PR,Willoughby RO Office,23375,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24559,PR,Willoughby RO Office,23376,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24560,PR,Willoughby RO Office,23377,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24561,PR,Willoughby RO Office,23378,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24562,PR,Willoughby RO Office,23379,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24563,PR,Willoughby RO Office,23380,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24564,PR,Willoughby RO Office,23381,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24565,PR,Willoughby RO Office,23382,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24566,PR,Willoughby RO Office,23383,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24567,PR,Willoughby RO Office,23384,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24568,PR,Willoughby RO Office,23385,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24569,PR,Willoughby RO Office,23386,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24570,PR,Willoughby RO Office,23387,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24571,PR,Willoughby RO Office,23388,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24572,PR,Willoughby RO Office,23389,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24573,PR,Willoughby RO Office,23390,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24574,PR,Willoughby RO Office,23391,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24575,PR,Willoughby RO Office,23392,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24576,PR,Willoughby RO Office,23393,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24577,PR,Willoughby RO Office,23394,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24578,PR,Willoughby RO Office,23395,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24579,PR,Willoughby RO Office,23396,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24580,PR,Willoughby RO Office,23397,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24581,PR,Willoughby RO Office,23398,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24582,PR,Willoughby RO Office,23399,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24583,PR,Willoughby RO Office,23400,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24584,PR,Willoughby RO Office,23401,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24585,PR,Willoughby RO Office,23402,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24586,PR,Willoughby RO Office,23403,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24587,PR,Willoughby RO Office,23404,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24588,PR,Willoughby RO Office,23405,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24589,PR,Willoughby RO Office,23406,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24590,PR,Willoughby RO Office,23407,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24591,PR,Willoughby RO Office,23408,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24592,PR,Willoughby RO Office,23409,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24593,PR,Willoughby RO Office,23410,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24594,PR,Willoughby RO Office,23411,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24595,PR,Willoughby RO Office,23412,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24596,PR,Willoughby RO Office,23413,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24597,PR,Willoughby RO Office,23414,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24598,PR,Willoughby RO Office,23415,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24599,PR,Willoughby RO Office,23416,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24600,PR,Willoughby RO Office,23417,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24601,PR,Willoughby RO Office,23418,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24602,PR,Willoughby RO Office,23419,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24603,PR,Willoughby RO Office,23420,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24604,PR,Willoughby RO Office,23421,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24605,PR,Willoughby RO Office,23422,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24606,PR,Willoughby RO Office,23423,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24607,PR,Willoughby RO Office,23424,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24608,PR,Willoughby RO Office,23425,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24609,PR,Willoughby RO Office,23426,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24610,PR,Willoughby RO Office,23427,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24611,PR,Willoughby RO Office,23428,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24612,PR,Willoughby RO Office,23429,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24613,PR,Willoughby RO Office,23430,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24614,PR,Willoughby RO Office,23431,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24615,PR,Willoughby RO Office,23432,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24616,PR,Willoughby RO Office,23433,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24617,PR,Willoughby RO Office,23434,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24618,PR,Willoughby RO Office,23435,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24619,PR,Willoughby RO Office,23436,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24620,PR,Willoughby RO Office,23437,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24621,PR,Willoughby RO Office,23438,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24622,PR,Willoughby RO Office,23439,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24623,PR,Willoughby RO Office,23440,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24624,PR,Willoughby RO Office,23441,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24625,PR,Willoughby RO Office,23442,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24626,PR,Willoughby RO Office,23443,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24627,PR,Willoughby RO Office,23444,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24628,PR,Willoughby RO Office,23445,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24629,PR,Willoughby RO Office,23446,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24630,PR,Willoughby RO Office,23447,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24631,PR,Willoughby RO Office,23448,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24632,PR,Willoughby RO Office,23449,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24633,PR,Willoughby RO Office,23450,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24634,PR,Willoughby RO Office,23451,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24635,PR,Willoughby RO Office,23452,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24636,PR,Willoughby RO Office,23453,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24637,PR,Willoughby RO Office,23454,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24638,PR,Willoughby RO Office,23455,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24639,PR,Willoughby RO Office,23456,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24640,PR,Willoughby RO Office,23457,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24641,PR,Willoughby RO Office,23458,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24642,PR,Willoughby RO Office,23459,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24643,PR,Willoughby RO Office,23460,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24644,PR,Willoughby RO Office,23461,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24645,PR,Willoughby RO Office,23462,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24646,PR,Willoughby RO Office,23463,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24647,PR,Willoughby RO Office,23464,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24648,PR,Willoughby RO Office,23465,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24649,PR,Willoughby RO Office,23466,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24650,PR,Willoughby RO Office,23467,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24651,PR,Willoughby RO Office,23468,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24652,PR,Willoughby RO Office,23469,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24653,PR,Willoughby RO Office,23470,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24654,PR,Willoughby RO Office,23471,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24655,PR,Willoughby RO Office,23472,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24656,PR,Willoughby RO Office,23473,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24657,PR,Willoughby RO Office,23474,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24658,PR,Willoughby RO Office,23475,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24659,PR,Willoughby RO Office,23476,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24660,PR,Willoughby RO Office,23477,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24661,PR,Willoughby RO Office,23478,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24662,PR,Willoughby RO Office,23479,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24663,PR,Willoughby RO Office,23480,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24664,PR,Willoughby RO Office,23481,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24665,PR,Willoughby RO Office,23482,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24666,PR,Willoughby RO Office,23483,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24667,PR,Willoughby RO Office,23484,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24668,PR,Willoughby RO Office,23485,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24669,PR,Willoughby RO Office,23486,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24670,PR,Willoughby RO Office,23487,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24671,PR,Willoughby RO Office,23488,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24672,PR,Willoughby RO Office,23489,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24673,PR,Willoughby RO Office,23490,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24674,PR,Willoughby RO Office,23491,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24675,PR,Willoughby RO Office,23492,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24676,PR,Willoughby RO Office,23493,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24677,PR,Willoughby RO Office,23494,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24678,PR,Willoughby RO Office,23495,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24679,PR,Willoughby RO Office,23496,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24680,PR,Willoughby RO Office,23497,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24681,PR,Willoughby RO Office,23498,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24682,PR,Willoughby RO Office,23499,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24683,PR,Willoughby RO Office,23500,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24684,PR,Willoughby RO Office,23501,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24685,PR,Willoughby RO Office,23502,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24686,PR,Willoughby RO Office,23503,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24687,PR,Willoughby RO Office,23504,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24688,PR,Willoughby RO Office,23505,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24689,PR,Willoughby RO Office,23506,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24690,PR,Willoughby RO Office,23507,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24691,PR,Willoughby RO Office,23508,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24692,PR,Willoughby RO Office,23509,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24693,PR,Willoughby RO Office,23510,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24694,PR,Willoughby RO Office,23511,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24695,PR,Willoughby RO Office,23512,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24696,PR,Willoughby RO Office,23513,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24697,PR,Willoughby RO Office,23514,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24698,PR,Willoughby RO Office,23515,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24699,PR,Willoughby RO Office,23516,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24700,PR,Willoughby RO Office,23517,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24701,PR,Willoughby RO Office,23518,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24702,PR,Willoughby RO Office,23519,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24703,PR,Willoughby RO Office,23520,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24704,PR,Willoughby RO Office,23521,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24705,PR,Willoughby RO Office,23522,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24706,PR,Willoughby RO Office,23523,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24707,PR,Willoughby RO Office,23524,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24708,PR,Willoughby RO Office,23525,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24709,PR,Willoughby RO Office,23526,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24710,PR,Willoughby RO Office,23527,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24711,PR,Willoughby RO Office,23528,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24712,PR,Willoughby RO Office,23529,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24713,PR,Willoughby RO Office,23530,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24714,PR,Willoughby RO Office,23531,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24715,PR,Willoughby RO Office,23532,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24716,PR,Willoughby RO Office,23533,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24717,PR,Willoughby RO Office,23534,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24718,PR,Willoughby RO Office,23535,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24719,PR,Willoughby RO Office,23536,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24720,PR,Willoughby RO Office,23537,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24721,PR,Willoughby RO Office,23538,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24722,PR,Willoughby RO Office,23539,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24723,PR,Willoughby RO Office,23540,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24724,PR,Willoughby RO Office,23541,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24725,PR,Willoughby RO Office,23542,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24726,PR,Willoughby RO Office,23543,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24727,PR,Willoughby RO Office,23544,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24728,PR,Willoughby RO Office,23545,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24729,PR,Willoughby RO Office,23546,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24730,PR,Willoughby RO Office,23547,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24731,PR,Willoughby RO Office,23548,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24732,PR,Willoughby RO Office,23549,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24733,PR,Willoughby RO Office,23550,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24734,PR,Willoughby RO Office,23551,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24735,PR,Willoughby RO Office,23552,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24736,PR,Willoughby RO Office,23553,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24737,PR,Willoughby RO Office,23554,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24738,PR,Willoughby RO Office,23555,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24739,PR,Willoughby RO Office,23556,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24740,PR,Willoughby RO Office,23557,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24741,PR,Willoughby RO Office,23558,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24742,PR,Willoughby RO Office,23559,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24743,PR,Willoughby RO Office,23560,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24744,PR,Willoughby RO Office,23561,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24745,PR,Willoughby RO Office,23562,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24746,PR,Willoughby RO Office,23563,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24747,PR,Willoughby RO Office,23564,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24748,PR,Willoughby RO Office,23565,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24749,PR,Willoughby RO Office,23566,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24750,PR,Willoughby RO Office,23567,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24751,PR,Willoughby RO Office,23568,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24752,PR,Willoughby RO Office,23569,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24753,PR,Willoughby RO Office,23570,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24754,PR,Willoughby RO Office,23571,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24755,PR,Willoughby RO Office,23572,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24756,PR,Willoughby RO Office,23573,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24757,PR,Willoughby RO Office,23574,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24758,PR,Willoughby RO Office,23575,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24759,PR,Willoughby RO Office,23576,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24760,PR,Willoughby RO Office,23577,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24761,PR,Willoughby RO Office,23578,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24762,PR,Willoughby RO Office,23579,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24763,PR,Willoughby RO Office,23580,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24764,PR,Willoughby RO Office,23581,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24765,PR,Willoughby RO Office,23582,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
24766,PR,Willoughby RO Office,23583,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24767,PR,Willoughby RO Office,23584,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24768,PR,Willoughby RO Office,23585,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24769,PR,Willoughby RO Office,23586,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24770,PR,Willoughby RO Office,23587,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24771,PR,Willoughby RO Office,23588,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24772,PR,Willoughby RO Office,23589,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
24773,PR,Willoughby RO Office,23590,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24774,PR,Willoughby RO Office,23591,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24775,PR,Willoughby RO Office,23592,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24776,PR,Willoughby RO Office,23593,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24777,PR,Willoughby RO Office,23594,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24778,PR,Willoughby RO Office,23595,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24779,PR,Willoughby RO Office,23596,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
24780,PR,Willoughby RO Office,23597,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24781,PR,Willoughby RO Office,23598,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24782,PR,Willoughby RO Office,23599,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24783,PR,Willoughby RO Office,23600,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
24784,PR,Willoughby RO Office,23601,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
24785,PR,Willoughby RO Office,23602,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
