,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,numSeats,numCands
257,Enrolment/NAMAV,Enrolment/NAMAV,46195,Formal,MP,ANDERSON Leah,skipped,1,2
258,Enrolment/NAMAV,Enrolment/NAMAV,46196,Formal,MP,ANDERSON Leah,skipped,1,2
259,Enrolment/NAMAV,Enrolment/NAMAV,46197,Formal,MP,ANDERSON Leah,skipped,1,2
260,Enrolment/NAMAV,Enrolment/NAMAV,46198,Formal,MP,ANDERSON Leah,skipped,1,2
261,Enrolment/NAMAV,Enrolment/NAMAV,46199,Formal,MP,ANDERSON Leah,skipped,1,2
262,Enrolment/NAMAV,Enrolment/NAMAV,46200,Formal,MP,ANDERSON Leah,skipped,1,2
263,Enrolment/NAMAV,Enrolment/NAMAV,46201,Formal,MP,ANDERSON Leah,PALMER Ryan,1,2
264,Enrolment/NAMAV,Enrolment/NAMAV,46202,Formal,MP,ANDERSON Leah,skipped,1,2
265,Enrolment/NAMAV,Enrolment/NAMAV,46203,Formal,MP,ANDERSON Leah,skipped,1,2
266,Enrolment/NAMAV,Enrolment/NAMAV,46204,Formal,MP,ANDERSON Leah,skipped,1,2
267,Enrolment/NAMAV,Enrolment/NAMAV,46205,Formal,MP,ANDERSON Leah,skipped,1,2
268,Enrolment/NAMAV,Enrolment/NAMAV,46206,Formal,MP,ANDERSON Leah,skipped,1,2
269,Enrolment/NAMAV,Enrolment/NAMAV,46207,Formal,MP,ANDERSON Leah,skipped,1,2
270,Enrolment/NAMAV,Enrolment/NAMAV,46208,Formal,MP,ANDERSON Leah,skipped,1,2
271,Enrolment/NAMAV,Enrolment/NAMAV,46209,Formal,MP,ANDERSON Leah,skipped,1,2
272,Enrolment/NAMAV,Enrolment/NAMAV,46210,Formal,MP,ANDERSON Leah,PALMER Ryan,1,2
273,Enrolment/NAMAV,Enrolment/NAMAV,46211,Formal,MP,ANDERSON Leah,skipped,1,2
274,Enrolment/NAMAV,Enrolment/NAMAV,46212,Formal,MP,ANDERSON Leah,skipped,1,2
275,Enrolment/NAMAV,Enrolment/NAMAV,46213,Formal,MP,ANDERSON Leah,skipped,1,2
276,Enrolment/NAMAV,Enrolment/NAMAV,46214,Formal,MP,ANDERSON Leah,skipped,1,2
277,Enrolment/NAMAV,Enrolment/NAMAV,46215,Formal,MP,ANDERSON Leah,PALMER Ryan,1,2
278,Enrolment/NAMAV,Enrolment/NAMAV,46216,Formal,MP,ANDERSON Leah,skipped,1,2
279,Enrolment/NAMAV,Enrolment/NAMAV,46217,Formal,MP,ANDERSON Leah,skipped,1,2
280,Enrolment/NAMAV,Enrolment/NAMAV,46218,Formal,MP,ANDERSON Leah,skipped,1,2
281,Enrolment/NAMAV,Enrolment/NAMAV,46219,Formal,MP,ANDERSON Leah,skipped,1,2
282,Enrolment/NAMAV,Enrolment/NAMAV,46220,Formal,MP,ANDERSON Leah,skipped,1,2
283,Enrolment/NAMAV,Enrolment/NAMAV,46221,Formal,MP,ANDERSON Leah,skipped,1,2
284,Enrolment/NAMAV,Enrolment/NAMAV,46222,Formal,MP,ANDERSON Leah,skipped,1,2
285,Enrolment/NAMAV,Enrolment/NAMAV,46223,Formal,MP,ANDERSON Leah,skipped,1,2
286,Enrolment/NAMAV,Enrolment/NAMAV,46224,Formal,MP,ANDERSON Leah,skipped,1,2
287,Enrolment/NAMAV,Enrolment/NAMAV,46225,Formal,MP,ANDERSON Leah,skipped,1,2
288,Enrolment/NAMAV,Enrolment/NAMAV,46226,Formal,MP,ANDERSON Leah,skipped,1,2
289,Enrolment/NAMAV,Enrolment/NAMAV,46227,Formal,MP,ANDERSON Leah,skipped,1,2
290,Enrolment/NAMAV,Enrolment/NAMAV,46228,Formal,MP,ANDERSON Leah,skipped,1,2
291,Enrolment/NAMAV,Enrolment/NAMAV,46229,Formal,MP,ANDERSON Leah,skipped,1,2
292,Enrolment/NAMAV,Enrolment/NAMAV,46230,Formal,MP,ANDERSON Leah,skipped,1,2
293,Enrolment/NAMAV,Enrolment/NAMAV,46231,Formal,MP,ANDERSON Leah,skipped,1,2
294,Enrolment/NAMAV,Enrolment/NAMAV,46232,Formal,MP,ANDERSON Leah,skipped,1,2
295,Enrolment/NAMAV,Enrolment/NAMAV,46233,Formal,MP,ANDERSON Leah,skipped,1,2
296,Enrolment/NAMAV,Enrolment/NAMAV,46234,Formal,MP,ANDERSON Leah,skipped,1,2
297,Enrolment/NAMAV,Enrolment/NAMAV,46235,Formal,MP,ANDERSON Leah,skipped,1,2
298,Enrolment/NAMAV,Enrolment/NAMAV,46236,Formal,MP,ANDERSON Leah,skipped,1,2
299,Enrolment/NAMAV,Enrolment/NAMAV,46237,Formal,MP,ANDERSON Leah,skipped,1,2
300,Enrolment/NAMAV,Enrolment/NAMAV,46238,Formal,MP,ANDERSON Leah,PALMER Ryan,1,2
301,Enrolment/NAMAV,Enrolment/NAMAV,46239,Formal,MP,ANDERSON Leah,skipped,1,2
302,Enrolment/NAMAV,Enrolment/NAMAV,46240,Formal,MP,ANDERSON Leah,skipped,1,2
303,Enrolment/NAMAV,Enrolment/NAMAV,46241,Formal,MP,ANDERSON Leah,skipped,1,2
304,Enrolment/NAMAV,Enrolment/NAMAV,46242,Formal,MP,ANDERSON Leah,skipped,1,2
305,Enrolment/NAMAV,Enrolment/NAMAV,46243,Formal,MP,ANDERSON Leah,skipped,1,2
306,Enrolment/NAMAV,Enrolment/NAMAV,46244,Formal,MP,ANDERSON Leah,skipped,1,2
307,Enrolment/NAMAV,Enrolment/NAMAV,46245,Formal,MP,ANDERSON Leah,skipped,1,2
308,Enrolment/NAMAV,Enrolment/NAMAV,46246,Formal,MP,ANDERSON Leah,skipped,1,2
309,Enrolment/NAMAV,Enrolment/NAMAV,46247,Formal,MP,ANDERSON Leah,skipped,1,2
310,Enrolment/NAMAV,Enrolment/NAMAV,46248,Formal,MP,ANDERSON Leah,skipped,1,2
311,Enrolment/NAMAV,Enrolment/NAMAV,46249,Formal,MP,ANDERSON Leah,skipped,1,2
312,Enrolment/NAMAV,Enrolment/NAMAV,46250,Formal,MP,ANDERSON Leah,skipped,1,2
313,Enrolment/NAMAV,Enrolment/NAMAV,46251,Formal,MP,ANDERSON Leah,skipped,1,2
314,Enrolment/NAMAV,Enrolment/NAMAV,46252,Formal,MP,ANDERSON Leah,skipped,1,2
315,Enrolment/NAMAV,Enrolment/NAMAV,46253,Formal,MP,ANDERSON Leah,skipped,1,2
316,Enrolment/NAMAV,Enrolment/NAMAV,46254,Formal,MP,ANDERSON Leah,skipped,1,2
317,Enrolment/NAMAV,Enrolment/NAMAV,46255,Formal,MP,ANDERSON Leah,skipped,1,2
318,Enrolment/NAMAV,Enrolment/NAMAV,46256,Formal,MP,ANDERSON Leah,skipped,1,2
319,Enrolment/NAMAV,Enrolment/NAMAV,46257,Formal,MP,ANDERSON Leah,skipped,1,2
320,Enrolment/NAMAV,Enrolment/NAMAV,46258,Formal,MP,ANDERSON Leah,skipped,1,2
321,Enrolment/NAMAV,Enrolment/NAMAV,46259,Formal,MP,ANDERSON Leah,skipped,1,2
322,Enrolment/NAMAV,Enrolment/NAMAV,46260,Formal,MP,ANDERSON Leah,skipped,1,2
323,Enrolment/NAMAV,Enrolment/NAMAV,46261,Formal,MP,ANDERSON Leah,skipped,1,2
324,Enrolment/NAMAV,Enrolment/NAMAV,46262,Formal,MP,ANDERSON Leah,skipped,1,2
325,Enrolment/NAMAV,Enrolment/NAMAV,46263,Formal,MP,ANDERSON Leah,skipped,1,2
326,Enrolment/NAMAV,Enrolment/NAMAV,46264,Formal,MP,ANDERSON Leah,skipped,1,2
327,Enrolment/NAMAV,Enrolment/NAMAV,46265,Formal,MP,ANDERSON Leah,skipped,1,2
328,Enrolment/NAMAV,Enrolment/NAMAV,46266,Formal,MP,ANDERSON Leah,skipped,1,2
329,Enrolment/NAMAV,Enrolment/NAMAV,46267,Formal,MP,ANDERSON Leah,skipped,1,2
330,Enrolment/NAMAV,Enrolment/NAMAV,46268,Formal,MP,ANDERSON Leah,skipped,1,2
331,Enrolment/NAMAV,Enrolment/NAMAV,46269,Formal,MP,ANDERSON Leah,skipped,1,2
332,Enrolment/NAMAV,Enrolment/NAMAV,46270,Formal,MP,ANDERSON Leah,skipped,1,2
333,Enrolment/NAMAV,Enrolment/NAMAV,46271,Formal,MP,ANDERSON Leah,skipped,1,2
334,Enrolment/NAMAV,Enrolment/NAMAV,46272,Formal,MP,ANDERSON Leah,skipped,1,2
335,Enrolment/NAMAV,Enrolment/NAMAV,46273,Formal,MP,ANDERSON Leah,skipped,1,2
336,Enrolment/NAMAV,Enrolment/NAMAV,46274,Formal,MP,ANDERSON Leah,skipped,1,2
337,Enrolment/NAMAV,Enrolment/NAMAV,46275,Formal,MP,ANDERSON Leah,skipped,1,2
338,Enrolment/NAMAV,Enrolment/NAMAV,46276,Formal,MP,ANDERSON Leah,skipped,1,2
339,Enrolment/NAMAV,Enrolment/NAMAV,46277,Formal,MP,ANDERSON Leah,skipped,1,2
340,Enrolment/NAMAV,Enrolment/NAMAV,46278,Formal,MP,ANDERSON Leah,skipped,1,2
341,Enrolment/NAMAV,Enrolment/NAMAV,46279,Formal,MP,ANDERSON Leah,skipped,1,2
342,Enrolment/NAMAV,Enrolment/NAMAV,46280,Formal,MP,ANDERSON Leah,skipped,1,2
343,Enrolment/NAMAV,Enrolment/NAMAV,46281,Formal,MP,ANDERSON Leah,skipped,1,2
344,Enrolment/NAMAV,Enrolment/NAMAV,46282,Formal,MP,ANDERSON Leah,skipped,1,2
345,Enrolment/NAMAV,Enrolment/NAMAV,46283,Formal,MP,ANDERSON Leah,PALMER Ryan,1,2
346,Enrolment/NAMAV,Enrolment/NAMAV,46284,Formal,MP,ANDERSON Leah,skipped,1,2
347,Enrolment/NAMAV,Enrolment/NAMAV,46285,Formal,MP,ANDERSON Leah,skipped,1,2
348,Enrolment/NAMAV,Enrolment/NAMAV,46286,Formal,MP,ANDERSON Leah,skipped,1,2
349,Enrolment/NAMAV,Enrolment/NAMAV,46287,Formal,MP,ANDERSON Leah,skipped,1,2
350,Enrolment/NAMAV,Enrolment/NAMAV,46288,Formal,MP,ANDERSON Leah,skipped,1,2
351,Enrolment/NAMAV,Enrolment/NAMAV,46289,Formal,MP,ANDERSON Leah,skipped,1,2
352,Enrolment/NAMAV,Enrolment/NAMAV,46290,Formal,MP,PALMER Ryan,skipped,1,2
353,Enrolment/NAMAV,Enrolment/NAMAV,46291,Formal,MP,ANDERSON Leah,skipped,1,2
354,Enrolment/NAMAV,Enrolment/NAMAV,46292,Formal,MP,ANDERSON Leah,skipped,1,2
355,Enrolment/NAMAV,Enrolment/NAMAV,46293,Formal,MP,ANDERSON Leah,skipped,1,2
356,Enrolment/NAMAV,Enrolment/NAMAV,46294,Formal,MP,ANDERSON Leah,skipped,1,2
357,Enrolment/NAMAV,Enrolment/NAMAV,46295,Formal,MP,ANDERSON Leah,skipped,1,2
358,Enrolment/NAMAV,Enrolment/NAMAV,46296,Formal,MP,ANDERSON Leah,skipped,1,2
359,Enrolment/NAMAV,Enrolment/NAMAV,46297,Formal,MP,ANDERSON Leah,skipped,1,2
360,Enrolment/NAMAV,Enrolment/NAMAV,46298,Formal,MP,ANDERSON Leah,skipped,1,2
361,Enrolment/NAMAV,Enrolment/NAMAV,46299,Formal,MP,ANDERSON Leah,skipped,1,2
362,Enrolment/NAMAV,Enrolment/NAMAV,46300,Formal,MP,ANDERSON Leah,skipped,1,2
363,Enrolment/NAMAV,Enrolment/NAMAV,46301,Formal,MP,ANDERSON Leah,skipped,1,2
364,Enrolment/NAMAV,Enrolment/NAMAV,46302,Formal,MP,ANDERSON Leah,skipped,1,2
365,Enrolment/NAMAV,Enrolment/NAMAV,46303,Formal,MP,ANDERSON Leah,skipped,1,2
366,Enrolment/NAMAV,Enrolment/NAMAV,46304,Formal,MP,ANDERSON Leah,skipped,1,2
367,Enrolment/NAMAV,Enrolment/NAMAV,46305,Formal,MP,ANDERSON Leah,PALMER Ryan,1,2
368,Enrolment/NAMAV,Enrolment/NAMAV,46306,Formal,MP,ANDERSON Leah,skipped,1,2
369,Enrolment/NAMAV,Enrolment/NAMAV,46307,Formal,MP,ANDERSON Leah,skipped,1,2
370,Enrolment/NAMAV,Enrolment/NAMAV,46308,Formal,MP,ANDERSON Leah,skipped,1,2
371,Enrolment/NAMAV,Enrolment/NAMAV,46309,Formal,MP,ANDERSON Leah,skipped,1,2
372,Enrolment/NAMAV,Enrolment/NAMAV,46310,Formal,MP,ANDERSON Leah,skipped,1,2
373,Enrolment/NAMAV,Enrolment/NAMAV,46311,Formal,MP,ANDERSON Leah,skipped,1,2
374,Enrolment/NAMAV,Enrolment/NAMAV,46312,Formal,MP,ANDERSON Leah,skipped,1,2
375,Enrolment/NAMAV,Enrolment/NAMAV,46313,Formal,MP,ANDERSON Leah,skipped,1,2
376,Enrolment/NAMAV,Enrolment/NAMAV,46314,Formal,MP,ANDERSON Leah,skipped,1,2
377,Enrolment/NAMAV,Enrolment/NAMAV,46315,Formal,MP,ANDERSON Leah,skipped,1,2
378,Enrolment/NAMAV,Enrolment/NAMAV,46316,Formal,MP,ANDERSON Leah,skipped,1,2
379,Enrolment/NAMAV,Enrolment/NAMAV,46317,Formal,MP,ANDERSON Leah,skipped,1,2
380,Enrolment/NAMAV,Enrolment/NAMAV,46318,Formal,MP,ANDERSON Leah,skipped,1,2
381,Enrolment/NAMAV,Enrolment/NAMAV,46319,Formal,MP,ANDERSON Leah,skipped,1,2
382,Enrolment/NAMAV,Enrolment/NAMAV,46320,Formal,MP,ANDERSON Leah,skipped,1,2
383,Enrolment/NAMAV,Enrolment/NAMAV,46321,Formal,MP,ANDERSON Leah,skipped,1,2
384,Enrolment/NAMAV,Enrolment/NAMAV,46322,Formal,MP,ANDERSON Leah,skipped,1,2
385,Enrolment/NAMAV,Enrolment/NAMAV,46323,Formal,MP,ANDERSON Leah,skipped,1,2
386,Enrolment/NAMAV,Enrolment/NAMAV,46324,Formal,MP,ANDERSON Leah,skipped,1,2
387,Enrolment/NAMAV,Enrolment/NAMAV,46325,Formal,MP,ANDERSON Leah,skipped,1,2
388,Enrolment/NAMAV,Enrolment/NAMAV,46326,Formal,MP,ANDERSON Leah,skipped,1,2
389,Enrolment/NAMAV,Enrolment/NAMAV,46327,Formal,MP,ANDERSON Leah,skipped,1,2
390,Enrolment/NAMAV,Enrolment/NAMAV,46328,Formal,MP,ANDERSON Leah,skipped,1,2
391,Enrolment/NAMAV,Enrolment/NAMAV,46329,Formal,MP,ANDERSON Leah,skipped,1,2
392,Enrolment/NAMAV,Enrolment/NAMAV,46330,Formal,MP,ANDERSON Leah,skipped,1,2
393,Enrolment/NAMAV,Enrolment/NAMAV,46331,Formal,MP,ANDERSON Leah,skipped,1,2
394,Enrolment/NAMAV,Enrolment/NAMAV,46332,Formal,MP,ANDERSON Leah,skipped,1,2
395,Enrolment/NAMAV,Enrolment/NAMAV,46333,Formal,MP,ANDERSON Leah,skipped,1,2
396,Enrolment/NAMAV,Enrolment/NAMAV,46334,Formal,MP,ANDERSON Leah,skipped,1,2
397,Enrolment/NAMAV,Enrolment/NAMAV,46335,Formal,MP,ANDERSON Leah,skipped,1,2
398,Enrolment/NAMAV,Enrolment/NAMAV,46336,Formal,MP,ANDERSON Leah,skipped,1,2
399,Enrolment/NAMAV,Enrolment/NAMAV,46337,Formal,MP,PALMER Ryan,skipped,1,2
400,Enrolment/NAMAV,Enrolment/NAMAV,46338,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
401,Enrolment/NAMAV,Enrolment/NAMAV,46339,Formal,MP,PALMER Ryan,skipped,1,2
402,Enrolment/NAMAV,Enrolment/NAMAV,46340,Formal,MP,PALMER Ryan,skipped,1,2
403,Enrolment/NAMAV,Enrolment/NAMAV,46341,Formal,MP,PALMER Ryan,skipped,1,2
404,Enrolment/NAMAV,Enrolment/NAMAV,46342,Formal,MP,PALMER Ryan,skipped,1,2
405,Enrolment/NAMAV,Enrolment/NAMAV,46343,Formal,MP,PALMER Ryan,skipped,1,2
406,Enrolment/NAMAV,Enrolment/NAMAV,46344,Formal,MP,PALMER Ryan,skipped,1,2
407,Enrolment/NAMAV,Enrolment/NAMAV,46345,Formal,MP,PALMER Ryan,skipped,1,2
408,Enrolment/NAMAV,Enrolment/NAMAV,46346,Formal,MP,PALMER Ryan,skipped,1,2
409,Enrolment/NAMAV,Enrolment/NAMAV,46347,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
410,Enrolment/NAMAV,Enrolment/NAMAV,46348,Formal,MP,PALMER Ryan,skipped,1,2
411,Enrolment/NAMAV,Enrolment/NAMAV,46349,Formal,MP,PALMER Ryan,skipped,1,2
412,Enrolment/NAMAV,Enrolment/NAMAV,46350,Formal,MP,PALMER Ryan,skipped,1,2
413,Enrolment/NAMAV,Enrolment/NAMAV,46351,Formal,MP,PALMER Ryan,skipped,1,2
414,Enrolment/NAMAV,Enrolment/NAMAV,46352,Formal,MP,PALMER Ryan,skipped,1,2
415,Enrolment/NAMAV,Enrolment/NAMAV,46353,Formal,MP,PALMER Ryan,skipped,1,2
416,Enrolment/NAMAV,Enrolment/NAMAV,46354,Formal,MP,PALMER Ryan,skipped,1,2
417,Enrolment/NAMAV,Enrolment/NAMAV,46355,Formal,MP,PALMER Ryan,skipped,1,2
418,Enrolment/NAMAV,Enrolment/NAMAV,46356,Formal,MP,PALMER Ryan,skipped,1,2
419,Enrolment/NAMAV,Enrolment/NAMAV,46357,Formal,MP,PALMER Ryan,skipped,1,2
420,Enrolment/NAMAV,Enrolment/NAMAV,46358,Formal,MP,PALMER Ryan,skipped,1,2
421,Enrolment/NAMAV,Enrolment/NAMAV,46359,Formal,MP,PALMER Ryan,skipped,1,2
422,Enrolment/NAMAV,Enrolment/NAMAV,46360,Formal,MP,PALMER Ryan,skipped,1,2
423,Enrolment/NAMAV,Enrolment/NAMAV,46361,Formal,MP,PALMER Ryan,skipped,1,2
424,Enrolment/NAMAV,Enrolment/NAMAV,46362,Formal,MP,PALMER Ryan,skipped,1,2
425,Enrolment/NAMAV,Enrolment/NAMAV,46363,Formal,MP,PALMER Ryan,skipped,1,2
426,Enrolment/NAMAV,Enrolment/NAMAV,46364,Formal,MP,PALMER Ryan,skipped,1,2
427,Enrolment/NAMAV,Enrolment/NAMAV,46365,Formal,MP,PALMER Ryan,skipped,1,2
428,Enrolment/NAMAV,Enrolment/NAMAV,46366,Formal,MP,PALMER Ryan,skipped,1,2
429,Enrolment/NAMAV,Enrolment/NAMAV,46367,Formal,MP,PALMER Ryan,skipped,1,2
430,Enrolment/NAMAV,Enrolment/NAMAV,46368,Formal,MP,PALMER Ryan,skipped,1,2
431,Enrolment/NAMAV,Enrolment/NAMAV,46369,Formal,MP,PALMER Ryan,skipped,1,2
432,Enrolment/NAMAV,Enrolment/NAMAV,46370,Formal,MP,PALMER Ryan,skipped,1,2
433,Enrolment/NAMAV,Enrolment/NAMAV,46371,Formal,MP,PALMER Ryan,skipped,1,2
434,Enrolment/NAMAV,Enrolment/NAMAV,46372,Formal,MP,PALMER Ryan,skipped,1,2
435,Enrolment/NAMAV,Enrolment/NAMAV,46373,Formal,MP,PALMER Ryan,skipped,1,2
436,Enrolment/NAMAV,Enrolment/NAMAV,46374,Formal,MP,PALMER Ryan,skipped,1,2
437,Enrolment/NAMAV,Enrolment/NAMAV,46375,Formal,MP,PALMER Ryan,skipped,1,2
438,Enrolment/NAMAV,Enrolment/NAMAV,46376,Formal,MP,PALMER Ryan,skipped,1,2
439,Enrolment/NAMAV,Enrolment/NAMAV,46377,Formal,MP,PALMER Ryan,skipped,1,2
440,Enrolment/NAMAV,Enrolment/NAMAV,46378,Formal,MP,PALMER Ryan,skipped,1,2
441,Enrolment/NAMAV,Enrolment/NAMAV,46379,Formal,MP,PALMER Ryan,skipped,1,2
442,Enrolment/NAMAV,Enrolment/NAMAV,46380,Formal,MP,PALMER Ryan,skipped,1,2
443,Enrolment/NAMAV,Enrolment/NAMAV,46381,Formal,MP,PALMER Ryan,skipped,1,2
444,Enrolment/NAMAV,Enrolment/NAMAV,46382,Formal,MP,PALMER Ryan,skipped,1,2
445,Enrolment/NAMAV,Enrolment/NAMAV,46383,Formal,MP,PALMER Ryan,skipped,1,2
446,Enrolment/NAMAV,Enrolment/NAMAV,46384,Formal,MP,PALMER Ryan,skipped,1,2
447,Enrolment/NAMAV,Enrolment/NAMAV,46385,Formal,MP,PALMER Ryan,skipped,1,2
448,Enrolment/NAMAV,Enrolment/NAMAV,46386,Formal,MP,PALMER Ryan,skipped,1,2
449,Enrolment/NAMAV,Enrolment/NAMAV,46387,Formal,MP,PALMER Ryan,skipped,1,2
450,Enrolment/NAMAV,Enrolment/NAMAV,46388,Formal,MP,PALMER Ryan,skipped,1,2
451,Enrolment/NAMAV,Enrolment/NAMAV,46389,Formal,MP,PALMER Ryan,skipped,1,2
452,Enrolment/NAMAV,Enrolment/NAMAV,46390,Formal,MP,PALMER Ryan,skipped,1,2
453,Enrolment/NAMAV,Enrolment/NAMAV,46391,Formal,MP,PALMER Ryan,skipped,1,2
454,Enrolment/NAMAV,Enrolment/NAMAV,46392,Formal,MP,PALMER Ryan,skipped,1,2
455,Enrolment/NAMAV,Enrolment/NAMAV,46393,Formal,MP,PALMER Ryan,skipped,1,2
456,Enrolment/NAMAV,Enrolment/NAMAV,46394,Formal,MP,PALMER Ryan,skipped,1,2
457,Enrolment/NAMAV,Enrolment/NAMAV,46395,Formal,MP,PALMER Ryan,skipped,1,2
458,Enrolment/NAMAV,Enrolment/NAMAV,46396,Formal,MP,PALMER Ryan,skipped,1,2
459,Enrolment/NAMAV,Enrolment/NAMAV,46397,Formal,MP,PALMER Ryan,skipped,1,2
460,Enrolment/NAMAV,Enrolment/NAMAV,46398,Formal,MP,PALMER Ryan,skipped,1,2
461,Enrolment/NAMAV,Enrolment/NAMAV,46399,Formal,MP,PALMER Ryan,skipped,1,2
462,Enrolment/NAMAV,Enrolment/NAMAV,46400,Formal,MP,PALMER Ryan,skipped,1,2
463,Enrolment/NAMAV,Enrolment/NAMAV,46401,Formal,MP,PALMER Ryan,skipped,1,2
464,Enrolment/NAMAV,Enrolment/NAMAV,46402,Formal,MP,PALMER Ryan,skipped,1,2
465,Enrolment/NAMAV,Enrolment/NAMAV,46403,Formal,MP,PALMER Ryan,skipped,1,2
466,Enrolment/NAMAV,Enrolment/NAMAV,46404,Formal,MP,PALMER Ryan,skipped,1,2
467,Enrolment/NAMAV,Enrolment/NAMAV,46405,Formal,MP,PALMER Ryan,skipped,1,2
468,Enrolment/NAMAV,Enrolment/NAMAV,46406,Formal,MP,PALMER Ryan,skipped,1,2
469,Enrolment/NAMAV,Enrolment/NAMAV,46407,Formal,MP,PALMER Ryan,skipped,1,2
470,Enrolment/NAMAV,Enrolment/NAMAV,46408,Formal,MP,PALMER Ryan,skipped,1,2
471,Enrolment/NAMAV,Enrolment/NAMAV,46409,Formal,MP,PALMER Ryan,skipped,1,2
472,Enrolment/NAMAV,Enrolment/NAMAV,46410,Formal,MP,PALMER Ryan,skipped,1,2
473,Enrolment/NAMAV,Enrolment/NAMAV,46411,Formal,MP,PALMER Ryan,skipped,1,2
474,Enrolment/NAMAV,Enrolment/NAMAV,46412,Formal,MP,PALMER Ryan,skipped,1,2
475,Enrolment/NAMAV,Enrolment/NAMAV,46413,Formal,MP,PALMER Ryan,skipped,1,2
476,Enrolment/NAMAV,Enrolment/NAMAV,46414,Formal,MP,PALMER Ryan,skipped,1,2
477,Enrolment/NAMAV,Enrolment/NAMAV,46415,Formal,MP,PALMER Ryan,skipped,1,2
478,Enrolment/NAMAV,Enrolment/NAMAV,46416,Formal,MP,PALMER Ryan,skipped,1,2
479,Enrolment/NAMAV,Enrolment/NAMAV,46417,Formal,MP,PALMER Ryan,skipped,1,2
480,Enrolment/NAMAV,Enrolment/NAMAV,46418,Formal,MP,PALMER Ryan,skipped,1,2
481,Enrolment/NAMAV,Enrolment/NAMAV,46419,Formal,MP,PALMER Ryan,skipped,1,2
482,Enrolment/NAMAV,Enrolment/NAMAV,46420,Formal,MP,PALMER Ryan,skipped,1,2
483,Enrolment/NAMAV,Enrolment/NAMAV,46421,Formal,MP,PALMER Ryan,skipped,1,2
484,Enrolment/NAMAV,Enrolment/NAMAV,46422,Formal,MP,PALMER Ryan,skipped,1,2
485,Enrolment/NAMAV,Enrolment/NAMAV,46423,Formal,MP,PALMER Ryan,skipped,1,2
486,Enrolment/NAMAV,Enrolment/NAMAV,46424,Formal,MP,PALMER Ryan,skipped,1,2
487,Enrolment/NAMAV,Enrolment/NAMAV,46425,Formal,MP,PALMER Ryan,skipped,1,2
488,Enrolment/NAMAV,Enrolment/NAMAV,46426,Formal,MP,PALMER Ryan,skipped,1,2
489,Enrolment/NAMAV,Enrolment/NAMAV,46427,Formal,MP,PALMER Ryan,skipped,1,2
490,Enrolment/NAMAV,Enrolment/NAMAV,46428,Formal,MP,PALMER Ryan,skipped,1,2
491,Enrolment/NAMAV,Enrolment/NAMAV,46429,Formal,MP,PALMER Ryan,skipped,1,2
492,Enrolment/NAMAV,Enrolment/NAMAV,46430,Formal,MP,PALMER Ryan,skipped,1,2
493,Enrolment/NAMAV,Enrolment/NAMAV,46431,Formal,MP,PALMER Ryan,skipped,1,2
494,Enrolment/NAMAV,Enrolment/NAMAV,46432,Formal,MP,PALMER Ryan,skipped,1,2
495,Enrolment/NAMAV,Enrolment/NAMAV,46433,Formal,MP,PALMER Ryan,skipped,1,2
496,Enrolment/NAMAV,Enrolment/NAMAV,46434,Formal,MP,PALMER Ryan,skipped,1,2
497,Enrolment/NAMAV,Enrolment/NAMAV,46435,Formal,MP,PALMER Ryan,skipped,1,2
498,Enrolment/NAMAV,Enrolment/NAMAV,46436,Formal,MP,PALMER Ryan,skipped,1,2
499,Enrolment/NAMAV,Enrolment/NAMAV,46437,Formal,MP,PALMER Ryan,skipped,1,2
500,Enrolment/NAMAV,Enrolment/NAMAV,46438,Formal,MP,PALMER Ryan,skipped,1,2
501,Enrolment/NAMAV,Enrolment/NAMAV,46439,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
502,Enrolment/NAMAV,Enrolment/NAMAV,46440,Formal,MP,PALMER Ryan,skipped,1,2
503,Enrolment/NAMAV,Enrolment/NAMAV,46441,Formal,MP,PALMER Ryan,skipped,1,2
504,Enrolment/NAMAV,Enrolment/NAMAV,46442,Formal,MP,PALMER Ryan,skipped,1,2
505,Enrolment/NAMAV,Enrolment/NAMAV,46443,Formal,MP,PALMER Ryan,skipped,1,2
506,Enrolment/NAMAV,Enrolment/NAMAV,46444,Formal,MP,PALMER Ryan,skipped,1,2
507,Enrolment/NAMAV,Enrolment/NAMAV,46445,Formal,MP,PALMER Ryan,skipped,1,2
508,Enrolment/NAMAV,Enrolment/NAMAV,46446,Formal,MP,PALMER Ryan,skipped,1,2
509,Enrolment/NAMAV,Enrolment/NAMAV,46447,Formal,MP,PALMER Ryan,skipped,1,2
510,Enrolment/NAMAV,Enrolment/NAMAV,46448,Formal,MP,PALMER Ryan,skipped,1,2
511,Enrolment/NAMAV,Enrolment/NAMAV,46449,Formal,MP,PALMER Ryan,skipped,1,2
512,Enrolment/NAMAV,Enrolment/NAMAV,46450,Formal,MP,PALMER Ryan,skipped,1,2
513,Enrolment/NAMAV,Enrolment/NAMAV,46451,Formal,MP,PALMER Ryan,skipped,1,2
514,Enrolment/NAMAV,Enrolment/NAMAV,46452,Formal,MP,PALMER Ryan,skipped,1,2
515,Enrolment/NAMAV,Enrolment/NAMAV,46453,Formal,MP,PALMER Ryan,skipped,1,2
