VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
Enrolment/NAMAV,Enrolment/NAMAV,25267,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25268,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25269,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25270,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25271,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25272,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25273,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25274,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,CADWALLADER Sharon,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25275,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25276,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25277,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25278,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25279,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25280,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25281,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25282,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25283,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25284,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25285,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25286,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25287,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25288,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25289,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25290,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25291,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25292,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25293,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25294,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25295,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25296,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25297,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25298,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25299,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25300,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25301,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25302,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25303,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25304,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25305,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25306,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25307,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25308,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25309,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25310,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25311,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25312,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25313,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25314,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25315,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25316,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25317,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25318,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25319,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25320,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25321,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25322,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25323,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25324,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25325,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25326,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25327,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25328,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25329,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25330,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25331,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25332,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25333,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25334,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25335,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25336,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25337,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25338,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25339,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25340,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25341,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25342,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25343,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25344,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25345,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25346,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25347,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25348,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25349,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25350,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25351,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25352,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25353,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25354,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25355,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25356,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25357,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25358,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25359,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25360,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25361,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25362,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25363,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25364,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25365,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25366,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25367,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25368,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25369,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25370,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25371,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25372,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,WILLIAMS Keith,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25373,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25374,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25375,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25376,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25377,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25378,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25379,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25380,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25381,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25382,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25383,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25384,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25385,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25386,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25387,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25388,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25389,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25390,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,CADWALLADER Sharon,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25391,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25392,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25393,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25394,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25395,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25396,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25397,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25398,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25399,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25400,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25401,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25402,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25403,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25404,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25405,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,JOHNSTON Eoin,JOHNSON Jeff,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25406,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25407,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25408,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25409,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25410,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25411,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25412,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25413,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25414,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25415,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25416,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25417,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25418,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25419,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25420,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25421,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25422,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25423,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25424,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25425,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25426,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25427,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25428,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25429,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25430,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25431,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25432,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25433,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25434,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25435,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,JOHNSTON Eoin,CADWALLADER Sharon,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25436,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25437,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25438,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25439,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25440,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25441,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25442,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25443,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25444,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25445,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25446,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25447,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25448,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25449,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25450,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25451,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25452,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25453,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25454,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25455,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25456,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25457,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25458,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25459,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25460,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
Enrolment/NAMAV,Enrolment/NAMAV,25461,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
