VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2
PR,Casino Pre-Poll,6513,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6514,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6515,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6516,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6517,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6518,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6519,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6520,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6521,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6522,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6523,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6524,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6525,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6526,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6527,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6528,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6529,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6530,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6531,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6532,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6533,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6534,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6535,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6536,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6537,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6538,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6539,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6540,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6541,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6542,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6543,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6544,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6545,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6546,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6547,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6548,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6549,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6550,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6551,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6552,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6553,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6554,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6555,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6556,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6557,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6558,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6559,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6560,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6561,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6562,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6563,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6564,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6565,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6566,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6567,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6568,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6569,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6570,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6571,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6572,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6573,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6574,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6575,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6576,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6577,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6578,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6579,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6580,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6581,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6582,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6583,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6584,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6585,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6586,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6587,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6588,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6589,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6590,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6591,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6592,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6593,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6594,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6595,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6596,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6597,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6598,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6599,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6600,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6601,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6602,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6603,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6604,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6605,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6606,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6607,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6608,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6609,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6610,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6611,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6612,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6613,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6614,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6615,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6616,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6617,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6618,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6619,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6620,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6621,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6622,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6623,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6624,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6625,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6626,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6627,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6628,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6629,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6630,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6631,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6632,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6633,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6634,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6635,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6636,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6637,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6638,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6639,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6640,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6641,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6642,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6643,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6644,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6645,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6646,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6647,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6648,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6649,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6650,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6651,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6652,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6653,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6654,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6655,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6656,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6657,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6658,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6659,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6660,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6661,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6662,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6663,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6664,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6665,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6666,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6667,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6668,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6669,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6670,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6671,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6672,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6673,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6674,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6675,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6676,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6677,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6678,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6679,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6680,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6681,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6682,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6683,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6684,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6685,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6686,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6687,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6688,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6689,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6690,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6691,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6692,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6693,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6694,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6695,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6696,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6697,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6698,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6699,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6700,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6701,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6702,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6703,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6704,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6705,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6706,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6707,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6708,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6709,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6710,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6711,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6712,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6713,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6714,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6715,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6716,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6717,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6718,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6719,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6720,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6721,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6722,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6723,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6724,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6725,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6726,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6727,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6728,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6729,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6730,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6731,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6732,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6733,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6734,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6735,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6736,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6737,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6738,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6739,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6740,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6741,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6742,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6743,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6744,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6745,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6746,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6747,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6748,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6749,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6750,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6751,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6752,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6753,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6754,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6755,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6756,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6757,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6758,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6759,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6760,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6761,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6762,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6763,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6764,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6765,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6766,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6767,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6768,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6769,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6770,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6771,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6772,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6773,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6774,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6775,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6776,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6777,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6778,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6779,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6780,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6781,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6782,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6783,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6784,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6785,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6786,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6787,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6788,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6789,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6790,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6791,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6792,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6793,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6794,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6795,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6796,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6797,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6798,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6799,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6800,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6801,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6802,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6803,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6804,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6805,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6806,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6807,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6808,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6809,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6810,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6811,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6812,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6813,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6814,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6815,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6816,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6817,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6818,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6819,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6820,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6821,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6822,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6823,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6824,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6825,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6826,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6827,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6828,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6829,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6830,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6831,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6832,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6833,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6834,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6835,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6836,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6837,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6838,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6839,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6840,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6841,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6842,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6843,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6844,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6845,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6846,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6847,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6848,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6849,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6850,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6851,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6852,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6853,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6854,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6855,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6856,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6857,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6858,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6859,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6860,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6861,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6862,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6863,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6864,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6865,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Casino Pre-Poll,6866,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6867,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6868,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6869,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6870,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6871,Formal,MP,MUSTOW Robert,skipped
PR,Casino Pre-Poll,6872,Formal,MP,HAYES Robert,skipped
PR,Casino Pre-Poll,6873,Formal,MP,HAYES Robert,skipped
PR,Casino Pre-Poll,6874,Formal,MP,HAYES Robert,skipped
PR,Casino Pre-Poll,6875,Formal,MP,HAYES Robert,MUSTOW Robert
PR,Casino Pre-Poll,6876,Formal,MP,HAYES Robert,MUSTOW Robert
PR,Casino Pre-Poll,6877,Formal,MP,HAYES Robert,skipped
