VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
PR,Bellingen Pre-Poll,5870,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5871,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5872,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5873,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5874,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PR,Bellingen Pre-Poll,5875,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5876,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5877,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5878,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,5879,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5880,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5881,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5882,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5883,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5884,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5885,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5886,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,5887,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5888,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5889,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5890,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5891,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,5892,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5893,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5894,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5895,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5896,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5897,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5898,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,5899,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5900,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5901,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5902,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5903,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5904,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5905,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5906,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5907,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5908,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5909,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5910,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5911,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5912,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5913,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5914,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5915,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5916,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5917,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5918,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5919,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5920,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5921,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5922,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5923,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,5924,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5925,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5926,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5927,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5928,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5929,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5930,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5931,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5932,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5933,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PR,Bellingen Pre-Poll,5934,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5935,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5936,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5937,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5938,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5939,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5940,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5941,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5942,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5943,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5944,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5945,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5946,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5947,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5948,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5949,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5950,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5951,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5952,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5953,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5954,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5955,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5956,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5957,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5958,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5959,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,5960,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5961,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5962,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5963,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5964,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5965,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5966,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5967,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5968,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5969,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PR,Bellingen Pre-Poll,5970,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5971,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,5972,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5973,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5974,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5975,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5976,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5977,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5978,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5979,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5980,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5981,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5982,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5983,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5984,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5985,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5986,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,5987,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5988,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5989,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5990,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5991,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5992,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,5993,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PR,Bellingen Pre-Poll,5994,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5995,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5996,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5997,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,5998,Formal,MP,ALLAN Steve,KING Dominic,skipped,1,4
PR,Bellingen Pre-Poll,5999,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6000,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6001,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6002,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6003,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6004,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,6005,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6006,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6007,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6008,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6009,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6010,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6011,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6012,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6013,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,6014,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6015,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6016,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6017,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6018,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6019,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6020,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6021,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6022,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PR,Bellingen Pre-Poll,6023,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6024,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6025,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6026,Formal,MP,ALLAN Steve,KING Dominic,skipped,1,4
PR,Bellingen Pre-Poll,6027,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6028,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6029,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6030,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6031,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6032,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6033,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6034,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6035,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6036,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6037,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6038,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6039,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6040,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6041,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6042,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6043,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6044,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6045,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6046,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6047,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6048,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6049,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6050,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6051,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6052,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6053,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,6054,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PR,Bellingen Pre-Poll,6055,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6056,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6057,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,6058,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6059,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6060,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6061,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6062,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PR,Bellingen Pre-Poll,6063,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6064,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6065,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PR,Bellingen Pre-Poll,6066,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PR,Bellingen Pre-Poll,6067,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6068,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6069,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6070,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PR,Bellingen Pre-Poll,6071,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6072,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6073,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PR,Bellingen Pre-Poll,6074,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6075,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6076,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PR,Bellingen Pre-Poll,6077,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6078,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6079,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6080,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6081,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6082,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6083,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6084,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6085,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6086,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6087,Formal,MP,WOODWARD Andrew,KING Dominic,skipped,1,4
PR,Bellingen Pre-Poll,6088,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PR,Bellingen Pre-Poll,6089,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6090,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6091,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6092,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6093,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6094,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6095,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6096,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6097,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6098,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6099,Formal,MP,WOODWARD Andrew,ALLAN Steve,skipped,1,4
PR,Bellingen Pre-Poll,6100,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6101,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PR,Bellingen Pre-Poll,6102,Formal,MP,WOODWARD Andrew,ALLAN Steve,skipped,1,4
PR,Bellingen Pre-Poll,6103,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6104,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6105,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6106,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6107,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6108,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6109,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PR,Bellingen Pre-Poll,6110,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6111,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6112,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6113,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6114,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6115,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6116,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6117,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,6118,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6119,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6120,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6121,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6122,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6123,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6124,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6125,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6126,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6127,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6128,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6129,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6130,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6131,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
PR,Bellingen Pre-Poll,6132,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6133,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6134,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6135,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6136,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6137,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6138,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6139,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6140,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6141,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6142,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PR,Bellingen Pre-Poll,6143,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6144,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6145,Formal,MP,KING Dominic,skipped,skipped,1,4
PR,Bellingen Pre-Poll,6146,Formal,MP,KING Dominic,skipped,skipped,1,4
