VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,rank6
PR,Wollondilly RO Office,18560,Formal,MP,DEETH Matthew,LAW Ray,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18561,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18562,Formal,MP,DEETH Matthew,GOULD Matt,BANASIK Michael,LAW Ray,KHAN Robert,HANNAN Judy
PR,Wollondilly RO Office,18563,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18564,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18565,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18566,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18567,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18568,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18569,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18570,Formal,MP,DEETH Matthew,HANNAN Judy,GOULD Matt,LAW Ray,BANASIK Michael,KHAN Robert
PR,Wollondilly RO Office,18571,Formal,MP,DEETH Matthew,KHAN Robert,HANNAN Judy,skipped,skipped,skipped
PR,Wollondilly RO Office,18572,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18573,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18574,Formal,MP,DEETH Matthew,HANNAN Judy,BANASIK Michael,KHAN Robert,GOULD Matt,LAW Ray
PR,Wollondilly RO Office,18575,Formal,MP,DEETH Matthew,GOULD Matt,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18576,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18577,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18578,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18579,Formal,MP,KHAN Robert,HANNAN Judy,BANASIK Michael,GOULD Matt,DEETH Matthew,LAW Ray
PR,Wollondilly RO Office,18580,Formal,MP,KHAN Robert,HANNAN Judy,BANASIK Michael,GOULD Matt,DEETH Matthew,LAW Ray
PR,Wollondilly RO Office,18581,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18582,Formal,MP,KHAN Robert,HANNAN Judy,DEETH Matthew,BANASIK Michael,GOULD Matt,LAW Ray
PR,Wollondilly RO Office,18583,Formal,MP,KHAN Robert,HANNAN Judy,BANASIK Michael,GOULD Matt,DEETH Matthew,LAW Ray
PR,Wollondilly RO Office,18584,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18585,Formal,MP,KHAN Robert,HANNAN Judy,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18586,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18587,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18588,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18589,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18590,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18591,Formal,MP,KHAN Robert,HANNAN Judy,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18592,Formal,MP,KHAN Robert,BANASIK Michael,HANNAN Judy,GOULD Matt,DEETH Matthew,LAW Ray
PR,Wollondilly RO Office,18593,Formal,MP,KHAN Robert,HANNAN Judy,BANASIK Michael,GOULD Matt,DEETH Matthew,LAW Ray
PR,Wollondilly RO Office,18594,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18595,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18596,Formal,MP,KHAN Robert,BANASIK Michael,GOULD Matt,DEETH Matthew,LAW Ray,HANNAN Judy
PR,Wollondilly RO Office,18597,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18598,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18599,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18600,Formal,MP,KHAN Robert,HANNAN Judy,BANASIK Michael,GOULD Matt,LAW Ray,DEETH Matthew
PR,Wollondilly RO Office,18601,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18602,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18603,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18604,Formal,MP,KHAN Robert,HANNAN Judy,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18605,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18606,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18607,Formal,MP,KHAN Robert,BANASIK Michael,DEETH Matthew,LAW Ray,GOULD Matt,HANNAN Judy
PR,Wollondilly RO Office,18608,Formal,MP,KHAN Robert,GOULD Matt,LAW Ray,DEETH Matthew,BANASIK Michael,HANNAN Judy
PR,Wollondilly RO Office,18609,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18610,Formal,MP,KHAN Robert,HANNAN Judy,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18611,Formal,MP,KHAN Robert,DEETH Matthew,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18612,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18613,Formal,MP,KHAN Robert,HANNAN Judy,BANASIK Michael,GOULD Matt,DEETH Matthew,LAW Ray
PR,Wollondilly RO Office,18614,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18615,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18616,Formal,MP,KHAN Robert,HANNAN Judy,BANASIK Michael,skipped,skipped,skipped
PR,Wollondilly RO Office,18617,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18618,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18619,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18620,Formal,MP,KHAN Robert,DEETH Matthew,BANASIK Michael,skipped,skipped,skipped
PR,Wollondilly RO Office,18621,Formal,MP,KHAN Robert,LAW Ray,DEETH Matthew,BANASIK Michael,GOULD Matt,HANNAN Judy
PR,Wollondilly RO Office,18622,Formal,MP,KHAN Robert,BANASIK Michael,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18623,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18624,Formal,MP,KHAN Robert,BANASIK Michael,HANNAN Judy,GOULD Matt,LAW Ray,DEETH Matthew
PR,Wollondilly RO Office,18625,Formal,MP,KHAN Robert,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18626,Formal,MP,LAW Ray,DEETH Matthew,GOULD Matt,KHAN Robert,BANASIK Michael,HANNAN Judy
PR,Wollondilly RO Office,18627,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18628,Formal,MP,LAW Ray,DEETH Matthew,GOULD Matt,BANASIK Michael,KHAN Robert,HANNAN Judy
PR,Wollondilly RO Office,18629,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18630,Formal,MP,LAW Ray,DEETH Matthew,GOULD Matt,BANASIK Michael,HANNAN Judy,KHAN Robert
PR,Wollondilly RO Office,18631,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18632,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18633,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18634,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18635,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18636,Formal,MP,LAW Ray,HANNAN Judy,DEETH Matthew,skipped,skipped,skipped
PR,Wollondilly RO Office,18637,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18638,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18639,Formal,MP,LAW Ray,GOULD Matt,DEETH Matthew,BANASIK Michael,HANNAN Judy,KHAN Robert
PR,Wollondilly RO Office,18640,Formal,MP,LAW Ray,HANNAN Judy,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18641,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18642,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18643,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18644,Formal,MP,LAW Ray,HANNAN Judy,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18645,Formal,MP,LAW Ray,DEETH Matthew,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18646,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18647,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18648,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18649,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18650,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18651,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18652,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18653,Formal,MP,LAW Ray,HANNAN Judy,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18654,Formal,MP,LAW Ray,BANASIK Michael,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18655,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18656,Formal,MP,LAW Ray,GOULD Matt,DEETH Matthew,HANNAN Judy,KHAN Robert,BANASIK Michael
PR,Wollondilly RO Office,18657,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18658,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18659,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18660,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18661,Formal,MP,LAW Ray,DEETH Matthew,GOULD Matt,KHAN Robert,HANNAN Judy,BANASIK Michael
PR,Wollondilly RO Office,18662,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18663,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18664,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18665,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18666,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18667,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18668,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18669,Formal,MP,LAW Ray,GOULD Matt,HANNAN Judy,DEETH Matthew,BANASIK Michael,KHAN Robert
PR,Wollondilly RO Office,18670,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18671,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18672,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18673,Formal,MP,LAW Ray,HANNAN Judy,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18674,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18675,Formal,MP,LAW Ray,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18676,Formal,MP,BANASIK Michael,HANNAN Judy,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18677,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18678,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18679,Formal,MP,BANASIK Michael,HANNAN Judy,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18680,Formal,MP,BANASIK Michael,DEETH Matthew,LAW Ray,HANNAN Judy,GOULD Matt,KHAN Robert
PR,Wollondilly RO Office,18681,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18682,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18683,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18684,Formal,MP,BANASIK Michael,KHAN Robert,HANNAN Judy,skipped,skipped,skipped
PR,Wollondilly RO Office,18685,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18686,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18687,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18688,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18689,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18690,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18691,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18692,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18693,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18694,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18695,Formal,MP,BANASIK Michael,HANNAN Judy,GOULD Matt,LAW Ray,DEETH Matthew,KHAN Robert
PR,Wollondilly RO Office,18696,Formal,MP,BANASIK Michael,KHAN Robert,HANNAN Judy,skipped,skipped,skipped
PR,Wollondilly RO Office,18697,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18698,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18699,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18700,Formal,MP,BANASIK Michael,KHAN Robert,HANNAN Judy,skipped,skipped,skipped
PR,Wollondilly RO Office,18701,Formal,MP,BANASIK Michael,DEETH Matthew,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18702,Formal,MP,BANASIK Michael,KHAN Robert,HANNAN Judy,skipped,skipped,skipped
PR,Wollondilly RO Office,18703,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18704,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18705,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18706,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18707,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18708,Formal,MP,BANASIK Michael,KHAN Robert,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18709,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18710,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18711,Formal,MP,BANASIK Michael,KHAN Robert,HANNAN Judy,skipped,skipped,skipped
PR,Wollondilly RO Office,18712,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18713,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18714,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18715,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18716,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18717,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18718,Formal,MP,BANASIK Michael,HANNAN Judy,KHAN Robert,skipped,skipped,skipped
PR,Wollondilly RO Office,18719,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18720,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18721,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18722,Formal,MP,BANASIK Michael,HANNAN Judy,DEETH Matthew,KHAN Robert,GOULD Matt,LAW Ray
PR,Wollondilly RO Office,18723,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18724,Formal,MP,BANASIK Michael,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18725,Formal,MP,BANASIK Michael,GOULD Matt,DEETH Matthew,HANNAN Judy,LAW Ray,KHAN Robert
PR,Wollondilly RO Office,18726,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18727,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18728,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18729,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18730,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18731,Formal,MP,HANNAN Judy,LAW Ray,DEETH Matthew,skipped,skipped,skipped
PR,Wollondilly RO Office,18732,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18733,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18734,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18735,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18736,Formal,MP,HANNAN Judy,LAW Ray,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18737,Formal,MP,HANNAN Judy,DEETH Matthew,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18738,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18739,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18740,Formal,MP,HANNAN Judy,LAW Ray,DEETH Matthew,BANASIK Michael,KHAN Robert,GOULD Matt
PR,Wollondilly RO Office,18741,Formal,MP,HANNAN Judy,KHAN Robert,BANASIK Michael,DEETH Matthew,LAW Ray,GOULD Matt
PR,Wollondilly RO Office,18742,Formal,MP,HANNAN Judy,LAW Ray,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18743,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18744,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18745,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18746,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18747,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18748,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18749,Formal,MP,HANNAN Judy,BANASIK Michael,DEETH Matthew,LAW Ray,GOULD Matt,KHAN Robert
PR,Wollondilly RO Office,18750,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18751,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18752,Formal,MP,HANNAN Judy,KHAN Robert,BANASIK Michael,DEETH Matthew,GOULD Matt,LAW Ray
PR,Wollondilly RO Office,18753,Formal,MP,HANNAN Judy,KHAN Robert,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18754,Formal,MP,HANNAN Judy,BANASIK Michael,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18755,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18756,Formal,MP,HANNAN Judy,KHAN Robert,DEETH Matthew,BANASIK Michael,LAW Ray,GOULD Matt
PR,Wollondilly RO Office,18757,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18758,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18759,Formal,MP,HANNAN Judy,BANASIK Michael,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18760,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18761,Formal,MP,HANNAN Judy,BANASIK Michael,KHAN Robert,LAW Ray,GOULD Matt,DEETH Matthew
PR,Wollondilly RO Office,18762,Formal,MP,HANNAN Judy,KHAN Robert,BANASIK Michael,GOULD Matt,DEETH Matthew,LAW Ray
PR,Wollondilly RO Office,18763,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18764,Formal,MP,HANNAN Judy,LAW Ray,GOULD Matt,BANASIK Michael,DEETH Matthew,KHAN Robert
PR,Wollondilly RO Office,18765,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18766,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18767,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18768,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18769,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18770,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18771,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18772,Formal,MP,HANNAN Judy,KHAN Robert,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18773,Formal,MP,HANNAN Judy,BANASIK Michael,DEETH Matthew,GOULD Matt,KHAN Robert,LAW Ray
PR,Wollondilly RO Office,18774,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18775,Formal,MP,HANNAN Judy,DEETH Matthew,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18776,Formal,MP,HANNAN Judy,DEETH Matthew,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18777,Formal,MP,HANNAN Judy,DEETH Matthew,GOULD Matt,LAW Ray,KHAN Robert,BANASIK Michael
PR,Wollondilly RO Office,18778,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18779,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18780,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18781,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18782,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18783,Formal,MP,HANNAN Judy,GOULD Matt,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18784,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18785,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18786,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18787,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18788,Formal,MP,HANNAN Judy,LAW Ray,GOULD Matt,DEETH Matthew,KHAN Robert,BANASIK Michael
PR,Wollondilly RO Office,18789,Formal,MP,HANNAN Judy,KHAN Robert,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18790,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18791,Formal,MP,HANNAN Judy,KHAN Robert,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18792,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18793,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18794,Formal,MP,HANNAN Judy,LAW Ray,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18795,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18796,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18797,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18798,Formal,MP,HANNAN Judy,BANASIK Michael,DEETH Matthew,KHAN Robert,GOULD Matt,LAW Ray
PR,Wollondilly RO Office,18799,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18800,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18801,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
PR,Wollondilly RO Office,18802,Formal,MP,HANNAN Judy,LAW Ray,GOULD Matt,DEETH Matthew,BANASIK Michael,KHAN Robert
PR,Wollondilly RO Office,18803,Formal,MP,HANNAN Judy,LAW Ray,GOULD Matt,KHAN Robert,BANASIK Michael,DEETH Matthew
