,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,numSeats,numCands
11148,PP,Kurri Kurri Public,13085,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
11149,PP,Kurri Kurri Public,13086,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
11150,PP,Kurri Kurri Public,13087,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
11151,PP,Kurri Kurri Public,13088,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
11152,PP,Kurri Kurri Public,13089,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
11153,PP,Kurri Kurri Public,13090,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
11154,PP,Kurri Kurri Public,13091,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11155,PP,Kurri Kurri Public,13092,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11156,PP,Kurri Kurri Public,13093,Formal,MP,SUVAAL Jay,MOORES John,MURRAY Janet,OLSEN Ian,1,4
11157,PP,Kurri Kurri Public,13094,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11158,PP,Kurri Kurri Public,13095,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11159,PP,Kurri Kurri Public,13096,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11160,PP,Kurri Kurri Public,13097,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
11161,PP,Kurri Kurri Public,13098,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11162,PP,Kurri Kurri Public,13099,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
11163,PP,Kurri Kurri Public,13100,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11164,PP,Kurri Kurri Public,13101,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11165,PP,Kurri Kurri Public,13102,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11166,PP,Kurri Kurri Public,13103,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11167,PP,Kurri Kurri Public,13104,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11168,PP,Kurri Kurri Public,13105,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11169,PP,Kurri Kurri Public,13106,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11170,PP,Kurri Kurri Public,13107,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
11171,PP,Kurri Kurri Public,13108,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11172,PP,Kurri Kurri Public,13109,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11173,PP,Kurri Kurri Public,13110,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11174,PP,Kurri Kurri Public,13111,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11175,PP,Kurri Kurri Public,13112,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11176,PP,Kurri Kurri Public,13113,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11177,PP,Kurri Kurri Public,13114,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11178,PP,Kurri Kurri Public,13115,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11179,PP,Kurri Kurri Public,13116,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11180,PP,Kurri Kurri Public,13117,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11181,PP,Kurri Kurri Public,13118,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11182,PP,Kurri Kurri Public,13119,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11183,PP,Kurri Kurri Public,13120,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11184,PP,Kurri Kurri Public,13121,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
11185,PP,Kurri Kurri Public,13122,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
11186,PP,Kurri Kurri Public,13123,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11187,PP,Kurri Kurri Public,13124,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
11188,PP,Kurri Kurri Public,13125,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11189,PP,Kurri Kurri Public,13126,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11190,PP,Kurri Kurri Public,13127,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11191,PP,Kurri Kurri Public,13128,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11192,PP,Kurri Kurri Public,13129,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11193,PP,Kurri Kurri Public,13130,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
11194,PP,Kurri Kurri Public,13131,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11195,PP,Kurri Kurri Public,13132,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11196,PP,Kurri Kurri Public,13133,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11197,PP,Kurri Kurri Public,13134,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11198,PP,Kurri Kurri Public,13135,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11199,PP,Kurri Kurri Public,13136,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11200,PP,Kurri Kurri Public,13137,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11201,PP,Kurri Kurri Public,13138,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11202,PP,Kurri Kurri Public,13139,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11203,PP,Kurri Kurri Public,13140,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11204,PP,Kurri Kurri Public,13141,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11205,PP,Kurri Kurri Public,13142,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11206,PP,Kurri Kurri Public,13143,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11207,PP,Kurri Kurri Public,13144,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11208,PP,Kurri Kurri Public,13145,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11209,PP,Kurri Kurri Public,13146,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11210,PP,Kurri Kurri Public,13147,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11211,PP,Kurri Kurri Public,13148,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
11212,PP,Kurri Kurri Public,13149,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11213,PP,Kurri Kurri Public,13150,Formal,MP,SUVAAL Jay,OLSEN Ian,skipped,skipped,1,4
11214,PP,Kurri Kurri Public,13151,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11215,PP,Kurri Kurri Public,13152,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11216,PP,Kurri Kurri Public,13153,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11217,PP,Kurri Kurri Public,13154,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11218,PP,Kurri Kurri Public,13155,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11219,PP,Kurri Kurri Public,13156,Formal,MP,SUVAAL Jay,MURRAY Janet,MOORES John,OLSEN Ian,1,4
11220,PP,Kurri Kurri Public,13157,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11221,PP,Kurri Kurri Public,13158,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11222,PP,Kurri Kurri Public,13159,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11223,PP,Kurri Kurri Public,13160,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11224,PP,Kurri Kurri Public,13161,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11225,PP,Kurri Kurri Public,13162,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11226,PP,Kurri Kurri Public,13163,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11227,PP,Kurri Kurri Public,13164,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11228,PP,Kurri Kurri Public,13165,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11229,PP,Kurri Kurri Public,13166,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11230,PP,Kurri Kurri Public,13167,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11231,PP,Kurri Kurri Public,13168,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11232,PP,Kurri Kurri Public,13169,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11233,PP,Kurri Kurri Public,13170,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11234,PP,Kurri Kurri Public,13171,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11235,PP,Kurri Kurri Public,13172,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11236,PP,Kurri Kurri Public,13173,Formal,MP,SUVAAL Jay,MOORES John,MURRAY Janet,OLSEN Ian,1,4
11237,PP,Kurri Kurri Public,13174,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11238,PP,Kurri Kurri Public,13175,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
11239,PP,Kurri Kurri Public,13176,Formal,MP,SUVAAL Jay,OLSEN Ian,skipped,skipped,1,4
11240,PP,Kurri Kurri Public,13177,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
11241,PP,Kurri Kurri Public,13178,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
11242,PP,Kurri Kurri Public,13179,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
11243,PP,Kurri Kurri Public,13180,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11244,PP,Kurri Kurri Public,13181,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11245,PP,Kurri Kurri Public,13182,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11246,PP,Kurri Kurri Public,13183,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11247,PP,Kurri Kurri Public,13184,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11248,PP,Kurri Kurri Public,13185,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11249,PP,Kurri Kurri Public,13186,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11250,PP,Kurri Kurri Public,13187,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
11251,PP,Kurri Kurri Public,13188,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11252,PP,Kurri Kurri Public,13189,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11253,PP,Kurri Kurri Public,13190,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11254,PP,Kurri Kurri Public,13191,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11255,PP,Kurri Kurri Public,13192,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11256,PP,Kurri Kurri Public,13193,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11257,PP,Kurri Kurri Public,13194,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11258,PP,Kurri Kurri Public,13195,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11259,PP,Kurri Kurri Public,13196,Formal,MP,SUVAAL Jay,MURRAY Janet,MOORES John,OLSEN Ian,1,4
11260,PP,Kurri Kurri Public,13197,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11261,PP,Kurri Kurri Public,13198,Formal,MP,SUVAAL Jay,OLSEN Ian,skipped,skipped,1,4
11262,PP,Kurri Kurri Public,13199,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11263,PP,Kurri Kurri Public,13200,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11264,PP,Kurri Kurri Public,13201,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
11265,PP,Kurri Kurri Public,13202,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
11266,PP,Kurri Kurri Public,13203,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11267,PP,Kurri Kurri Public,13204,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11268,PP,Kurri Kurri Public,13205,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11269,PP,Kurri Kurri Public,13206,Formal,MP,SUVAAL Jay,MURRAY Janet,MOORES John,OLSEN Ian,1,4
11270,PP,Kurri Kurri Public,13207,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11271,PP,Kurri Kurri Public,13208,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11272,PP,Kurri Kurri Public,13209,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11273,PP,Kurri Kurri Public,13210,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11274,PP,Kurri Kurri Public,13211,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11275,PP,Kurri Kurri Public,13212,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
11276,PP,Kurri Kurri Public,13213,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11277,PP,Kurri Kurri Public,13214,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11278,PP,Kurri Kurri Public,13215,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11279,PP,Kurri Kurri Public,13216,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11280,PP,Kurri Kurri Public,13217,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11281,PP,Kurri Kurri Public,13218,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11282,PP,Kurri Kurri Public,13219,Formal,MP,SUVAAL Jay,MOORES John,MURRAY Janet,OLSEN Ian,1,4
11283,PP,Kurri Kurri Public,13220,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11284,PP,Kurri Kurri Public,13221,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11285,PP,Kurri Kurri Public,13222,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11286,PP,Kurri Kurri Public,13223,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11287,PP,Kurri Kurri Public,13224,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
11288,PP,Kurri Kurri Public,13225,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11289,PP,Kurri Kurri Public,13226,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11290,PP,Kurri Kurri Public,13227,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11291,PP,Kurri Kurri Public,13228,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11292,PP,Kurri Kurri Public,13229,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11293,PP,Kurri Kurri Public,13230,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11294,PP,Kurri Kurri Public,13231,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11295,PP,Kurri Kurri Public,13232,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11296,PP,Kurri Kurri Public,13233,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11297,PP,Kurri Kurri Public,13234,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11298,PP,Kurri Kurri Public,13235,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11299,PP,Kurri Kurri Public,13236,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11300,PP,Kurri Kurri Public,13237,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11301,PP,Kurri Kurri Public,13238,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
11302,PP,Kurri Kurri Public,13239,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
11303,PP,Kurri Kurri Public,13240,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
11304,PP,Kurri Kurri Public,13241,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11305,PP,Kurri Kurri Public,13242,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11306,PP,Kurri Kurri Public,13243,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
11307,PP,Kurri Kurri Public,13244,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11308,PP,Kurri Kurri Public,13245,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11309,PP,Kurri Kurri Public,13246,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11310,PP,Kurri Kurri Public,13247,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11311,PP,Kurri Kurri Public,13248,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
11312,PP,Kurri Kurri Public,13249,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11313,PP,Kurri Kurri Public,13250,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11314,PP,Kurri Kurri Public,13251,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11315,PP,Kurri Kurri Public,13252,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11316,PP,Kurri Kurri Public,13253,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11317,PP,Kurri Kurri Public,13254,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,skipped,1,4
11318,PP,Kurri Kurri Public,13255,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
11319,PP,Kurri Kurri Public,13256,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11320,PP,Kurri Kurri Public,13257,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11321,PP,Kurri Kurri Public,13258,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
11322,PP,Kurri Kurri Public,13259,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11323,PP,Kurri Kurri Public,13260,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11324,PP,Kurri Kurri Public,13261,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11325,PP,Kurri Kurri Public,13262,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11326,PP,Kurri Kurri Public,13263,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11327,PP,Kurri Kurri Public,13264,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11328,PP,Kurri Kurri Public,13265,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11329,PP,Kurri Kurri Public,13266,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11330,PP,Kurri Kurri Public,13267,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11331,PP,Kurri Kurri Public,13268,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11332,PP,Kurri Kurri Public,13269,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11333,PP,Kurri Kurri Public,13270,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11334,PP,Kurri Kurri Public,13271,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
11335,PP,Kurri Kurri Public,13272,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11336,PP,Kurri Kurri Public,13273,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11337,PP,Kurri Kurri Public,13274,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
11338,PP,Kurri Kurri Public,13275,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11339,PP,Kurri Kurri Public,13276,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
11340,PP,Kurri Kurri Public,13277,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11341,PP,Kurri Kurri Public,13278,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11342,PP,Kurri Kurri Public,13279,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11343,PP,Kurri Kurri Public,13280,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11344,PP,Kurri Kurri Public,13281,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11345,PP,Kurri Kurri Public,13282,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11346,PP,Kurri Kurri Public,13283,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11347,PP,Kurri Kurri Public,13284,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11348,PP,Kurri Kurri Public,13285,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11349,PP,Kurri Kurri Public,13286,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11350,PP,Kurri Kurri Public,13287,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11351,PP,Kurri Kurri Public,13288,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11352,PP,Kurri Kurri Public,13289,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11353,PP,Kurri Kurri Public,13290,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11354,PP,Kurri Kurri Public,13291,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11355,PP,Kurri Kurri Public,13292,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11356,PP,Kurri Kurri Public,13293,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11357,PP,Kurri Kurri Public,13294,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11358,PP,Kurri Kurri Public,13295,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
11359,PP,Kurri Kurri Public,13296,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11360,PP,Kurri Kurri Public,13297,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11361,PP,Kurri Kurri Public,13298,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11362,PP,Kurri Kurri Public,13299,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
11363,PP,Kurri Kurri Public,13300,Formal,MP,SUVAAL Jay,MURRAY Janet,MOORES John,OLSEN Ian,1,4
11364,PP,Kurri Kurri Public,13301,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11365,PP,Kurri Kurri Public,13302,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11366,PP,Kurri Kurri Public,13303,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11367,PP,Kurri Kurri Public,13304,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11368,PP,Kurri Kurri Public,13305,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
11369,PP,Kurri Kurri Public,13306,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11370,PP,Kurri Kurri Public,13307,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11371,PP,Kurri Kurri Public,13308,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11372,PP,Kurri Kurri Public,13309,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11373,PP,Kurri Kurri Public,13310,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11374,PP,Kurri Kurri Public,13311,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11375,PP,Kurri Kurri Public,13312,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11376,PP,Kurri Kurri Public,13313,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11377,PP,Kurri Kurri Public,13314,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11378,PP,Kurri Kurri Public,13315,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11379,PP,Kurri Kurri Public,13316,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
11380,PP,Kurri Kurri Public,13317,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
11381,PP,Kurri Kurri Public,13318,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11382,PP,Kurri Kurri Public,13319,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11383,PP,Kurri Kurri Public,13320,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11384,PP,Kurri Kurri Public,13321,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
11385,PP,Kurri Kurri Public,13322,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11386,PP,Kurri Kurri Public,13323,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
11387,PP,Kurri Kurri Public,13324,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11388,PP,Kurri Kurri Public,13325,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
11389,PP,Kurri Kurri Public,13326,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11390,PP,Kurri Kurri Public,13327,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11391,PP,Kurri Kurri Public,13328,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11392,PP,Kurri Kurri Public,13329,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11393,PP,Kurri Kurri Public,13330,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11394,PP,Kurri Kurri Public,13331,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11395,PP,Kurri Kurri Public,13332,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11396,PP,Kurri Kurri Public,13333,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11397,PP,Kurri Kurri Public,13334,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
11398,PP,Kurri Kurri Public,13335,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
