VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,rank6
PR,Lismore Region RO Office,15485,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15486,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15487,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15488,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15489,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15490,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,ROB Big
PR,Lismore Region RO Office,15491,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15492,Formal,MP,KRIEG Steve,ROB Big,BIRD Elly,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa
PR,Lismore Region RO Office,15493,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15494,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15495,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15496,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15497,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,skipped,skipped,skipped
PR,Lismore Region RO Office,15498,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15499,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15500,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15501,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15502,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15503,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15504,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15505,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15506,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15507,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15508,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,ROB Big,GRINDON-EKINS Vanessa
PR,Lismore Region RO Office,15509,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15510,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly
PR,Lismore Region RO Office,15511,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15512,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15513,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15514,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15515,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15516,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15517,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15518,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15519,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15520,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15521,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15522,Formal,MP,KRIEG Steve,BIRD Elly,HEALEY Patrick,COOK Darlene,ROB Big,GRINDON-EKINS Vanessa
PR,Lismore Region RO Office,15523,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15524,Formal,MP,KRIEG Steve,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PR,Lismore Region RO Office,15525,Formal,MP,KRIEG Steve,ROB Big,BIRD Elly,skipped,skipped,skipped
PR,Lismore Region RO Office,15526,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15527,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15528,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15529,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15530,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15531,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,skipped,skipped,skipped
PR,Lismore Region RO Office,15532,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15533,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15534,Formal,MP,KRIEG Steve,HEALEY Patrick,BIRD Elly,skipped,skipped,skipped
PR,Lismore Region RO Office,15535,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15536,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,skipped,skipped,skipped
PR,Lismore Region RO Office,15537,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15538,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15539,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15540,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15541,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15542,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15543,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15544,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15545,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15546,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15547,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15548,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15549,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa
PR,Lismore Region RO Office,15550,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15551,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15552,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,BIRD Elly,skipped,skipped,skipped
PR,Lismore Region RO Office,15553,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15554,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15555,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15556,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15557,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15558,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15559,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15560,Formal,MP,KRIEG Steve,BIRD Elly,HEALEY Patrick,skipped,skipped,skipped
PR,Lismore Region RO Office,15561,Formal,MP,KRIEG Steve,BIRD Elly,HEALEY Patrick,GRINDON-EKINS Vanessa,COOK Darlene,ROB Big
PR,Lismore Region RO Office,15562,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15563,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly
PR,Lismore Region RO Office,15564,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15565,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15566,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15567,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15568,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15569,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15570,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15571,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15572,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15573,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15574,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15575,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15576,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene
PR,Lismore Region RO Office,15577,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene
PR,Lismore Region RO Office,15578,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa
PR,Lismore Region RO Office,15579,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15580,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15581,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15582,Formal,MP,KRIEG Steve,BIRD Elly,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15583,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly
PR,Lismore Region RO Office,15584,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15585,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15586,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15587,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa
PR,Lismore Region RO Office,15588,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa
PR,Lismore Region RO Office,15589,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15590,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15591,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15592,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,ROB Big
PR,Lismore Region RO Office,15593,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15594,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15595,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15596,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly
PR,Lismore Region RO Office,15597,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15598,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,skipped,skipped,skipped
PR,Lismore Region RO Office,15599,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15600,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15601,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15602,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15603,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15604,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15605,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15606,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly,ROB Big
PR,Lismore Region RO Office,15607,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15608,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15609,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,ROB Big
PR,Lismore Region RO Office,15610,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa
PR,Lismore Region RO Office,15611,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15612,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15613,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15614,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15615,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15616,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15617,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15618,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15619,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15620,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15621,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15622,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15623,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15624,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15625,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly
PR,Lismore Region RO Office,15626,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,skipped,skipped,skipped
PR,Lismore Region RO Office,15627,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15628,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15629,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15630,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15631,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,skipped,skipped
PR,Lismore Region RO Office,15632,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15633,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15634,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15635,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15636,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15637,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15638,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15639,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15640,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,skipped,skipped,skipped
PR,Lismore Region RO Office,15641,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15642,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15643,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15644,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15645,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,ROB Big
PR,Lismore Region RO Office,15646,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15647,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15648,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15649,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly
PR,Lismore Region RO Office,15650,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15651,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15652,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,BIRD Elly
PR,Lismore Region RO Office,15653,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15654,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly
PR,Lismore Region RO Office,15655,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15656,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,skipped,skipped,skipped
PR,Lismore Region RO Office,15657,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15658,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15659,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15660,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15661,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15662,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15663,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15664,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,skipped,skipped,skipped
PR,Lismore Region RO Office,15665,Formal,MP,KRIEG Steve,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,ROB Big,COOK Darlene
PR,Lismore Region RO Office,15666,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15667,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15668,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15669,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15670,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15671,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15672,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15673,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15674,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15675,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15676,Formal,MP,KRIEG Steve,COOK Darlene,BIRD Elly,ROB Big,GRINDON-EKINS Vanessa,HEALEY Patrick
PR,Lismore Region RO Office,15677,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15678,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15679,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15680,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15681,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15682,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15683,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15684,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15685,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,COOK Darlene,HEALEY Patrick,ROB Big,BIRD Elly
PR,Lismore Region RO Office,15686,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15687,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15688,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,ROB Big
PR,Lismore Region RO Office,15689,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15690,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15691,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15692,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15693,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15694,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15695,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15696,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15697,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15698,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,BIRD Elly,ROB Big,GRINDON-EKINS Vanessa
PR,Lismore Region RO Office,15699,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15700,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15701,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,ROB Big,GRINDON-EKINS Vanessa
PR,Lismore Region RO Office,15702,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15703,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15704,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15705,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15706,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15707,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15708,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,skipped,skipped,skipped
PR,Lismore Region RO Office,15709,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15710,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15711,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15712,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15713,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,ROB Big,COOK Darlene,HEALEY Patrick,BIRD Elly
PR,Lismore Region RO Office,15714,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15715,Formal,MP,KRIEG Steve,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,BIRD Elly,COOK Darlene
PR,Lismore Region RO Office,15716,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly
PR,Lismore Region RO Office,15717,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15718,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15719,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15720,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15721,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PR,Lismore Region RO Office,15722,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene
PR,Lismore Region RO Office,15723,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,skipped
