VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,numSeats,numCands
Enrolment/NAMAV,Enrolment/NAMAV,8251,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8252,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8253,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8254,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8255,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8256,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8257,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8258,Formal,MP,GUAZZAROTTO David,MILES Zac,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8259,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8260,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8261,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8262,Formal,MP,MILES Zac,QUINN Richard,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8263,Formal,MP,MILES Zac,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8264,Formal,MP,MILES Zac,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8265,Formal,MP,MILES Zac,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8266,Formal,MP,QUINN Richard,WILLIAMS Ross,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8267,Formal,MP,QUINN Richard,WILLIAMS Ross,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8268,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8269,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8270,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8271,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8272,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8273,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8274,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8275,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8276,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8277,Formal,MP,GUAZZAROTTO David,QUINN Richard,MILES Zac,WILLIAMS Ross,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8278,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8279,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8280,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8281,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8282,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8283,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8284,Formal,MP,MILES Zac,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8285,Formal,MP,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8286,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8287,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8288,Formal,MP,MILES Zac,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8289,Formal,MP,MILES Zac,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8290,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8291,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8292,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8293,Formal,MP,MILES Zac,QUINN Richard,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8294,Formal,MP,MILES Zac,QUINN Richard,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8295,Formal,MP,MILES Zac,QUINN Richard,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8296,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8297,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8298,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8299,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8300,Formal,MP,MILES Zac,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8301,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8302,Formal,MP,MILES Zac,QUINN Richard,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8303,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8304,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8305,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8306,Formal,MP,MILES Zac,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8307,Formal,MP,QUINN Richard,MILES Zac,WILLIAMS Ross,GUAZZAROTTO David,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8308,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8309,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8310,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8311,Formal,MP,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8312,Formal,MP,QUINN Richard,MILES Zac,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8313,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8314,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8315,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8316,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8317,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8318,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8319,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8320,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8321,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8322,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8323,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8324,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8325,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8326,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8327,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8328,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8329,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8330,Formal,MP,MILES Zac,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8331,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8332,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8333,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8334,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8335,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8336,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8337,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
Enrolment/NAMAV,Enrolment/NAMAV,8338,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,1,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,10,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,100,Formal,MP,MILES Zac,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,Boronia Park Public,101,Formal,MP,MILES Zac,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,Boronia Park Public,102,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,103,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,104,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,105,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,106,Formal,MP,MILES Zac,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,1,5
PP,Boronia Park Public,107,Formal,MP,MILES Zac,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,1,5
PP,Boronia Park Public,108,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,109,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,11,Formal,MP,MILES Zac,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,Boronia Park Public,110,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,111,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,112,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,113,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,114,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,115,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,116,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,117,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,118,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,119,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,12,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,120,Formal,MP,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,1,5
PP,Boronia Park Public,121,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,122,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,123,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,124,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,125,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,126,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,127,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,128,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,129,Formal,MP,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,1,5
PP,Boronia Park Public,13,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,130,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,131,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,132,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,133,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,134,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,135,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,136,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,137,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,138,Formal,MP,MILES Zac,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,Boronia Park Public,139,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,14,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,140,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,141,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,142,Formal,MP,MILES Zac,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,1,5
PP,Boronia Park Public,143,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,144,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,145,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,146,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,147,Formal,MP,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,1,5
PP,Boronia Park Public,148,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,149,Formal,MP,MILES Zac,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,Boronia Park Public,15,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,150,Formal,MP,MILES Zac,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,1,5
PP,Boronia Park Public,151,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,152,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,153,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,154,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,155,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,156,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,157,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,158,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,159,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,16,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,160,Formal,MP,MILES Zac,WILLIAMS Ross,skipped,skipped,1,5
PP,Boronia Park Public,161,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,162,Formal,MP,MILES Zac,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,1,5
PP,Boronia Park Public,163,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,164,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,165,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,166,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,167,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,168,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,169,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,17,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,170,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,171,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,172,Formal,MP,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,1,5
PP,Boronia Park Public,173,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,174,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,175,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,176,Formal,MP,MILES Zac,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,177,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,178,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,179,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,18,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,180,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,181,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,182,Formal,MP,MILES Zac,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,183,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,184,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,185,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,186,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,187,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,188,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,189,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,19,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,190,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,191,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,192,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,193,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,194,Formal,MP,MILES Zac,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,1,5
PP,Boronia Park Public,195,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,196,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,197,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,198,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,199,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,2,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,20,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,200,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,201,Formal,MP,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,1,5
PP,Boronia Park Public,202,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,203,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,204,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,205,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,206,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,207,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,208,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,209,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,21,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,210,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,211,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,212,Formal,MP,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,1,5
PP,Boronia Park Public,213,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,214,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,215,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,216,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,217,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,218,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,219,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,22,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,220,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,221,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,222,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,223,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,224,Formal,MP,MILES Zac,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,225,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,226,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,227,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,228,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Boronia Park Public,229,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,23,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,230,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,231,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,232,Formal,MP,MILES Zac,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,Boronia Park Public,233,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,234,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,235,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,236,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,237,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,238,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,239,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,24,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,240,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,241,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
