file,candidate_removed,plurality,IRV,top-two,top-3-truncation,condorcet,smith,smith-plurality,smith-irv,minimax,smith-minimax,ranked-pairs,bucklin,approval,irv-rank
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Burwood-mayoral-finalpreferencedatafile.csv,none,{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},"{'FAKER John': {'status': 'Elected', 'round': 1}, 'HULL David': {'status': 'Remaining', 'round': 1}, 'CUTCHER Ned': {'status': 'Remaining', 'round': 1}, 'MURRAY Alan': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Burwood-mayoral-finalpreferencedatafile.csv,MURRAY Alan,{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},"{'FAKER John': {'status': 'Elected', 'round': 1}, 'HULL David': {'status': 'Remaining', 'round': 1}, 'CUTCHER Ned': {'status': 'Remaining', 'round': 1}, 'MURRAY Alan': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Burwood-mayoral-finalpreferencedatafile.csv,FAKER John,{'HULL David'},{'HULL David'},{'HULL David'},{'HULL David'},{'HULL David'},{'HULL David'},{'HULL David'},{'HULL David'},{'HULL David'},{'HULL David'},{'HULL David'},"{'HULL David', 'MURRAY Alan', 'CUTCHER Ned'}",{'HULL David'},"{'FAKER John': {'status': 'Elected', 'round': 1}, 'HULL David': {'status': 'Remaining', 'round': 1}, 'CUTCHER Ned': {'status': 'Remaining', 'round': 1}, 'MURRAY Alan': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Burwood-mayoral-finalpreferencedatafile.csv,HULL David,{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},"{'FAKER John': {'status': 'Elected', 'round': 1}, 'HULL David': {'status': 'Remaining', 'round': 1}, 'CUTCHER Ned': {'status': 'Remaining', 'round': 1}, 'MURRAY Alan': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Burwood-mayoral-finalpreferencedatafile.csv,CUTCHER Ned,{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},{'FAKER John'},"{'FAKER John': {'status': 'Elected', 'round': 1}, 'HULL David': {'status': 'Remaining', 'round': 1}, 'CUTCHER Ned': {'status': 'Remaining', 'round': 1}, 'MURRAY Alan': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Wollongong-mayoral-finalpreferencedatafile.csv,none,{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},"{'BRADBERY Gordon', 'BROWN Tania'}",{'BRADBERY Gordon'},"{'BRADBERY Gordon': {'status': 'Elected', 'round': 6}, 'BROWN Tania': {'status': 'Eliminated', 'round': 5}, 'DORAHY John': {'status': 'Eliminated', 'round': 4}, 'COX Mithra': {'status': 'Eliminated', 'round': 3}, 'ANTHONY Andrew': {'status': 'Eliminated', 'round': 2}, 'GLYKIS Marie': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Wollongong-mayoral-finalpreferencedatafile.csv,ANTHONY Andrew,{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},"{'BRADBERY Gordon', 'BROWN Tania'}",{'BRADBERY Gordon'},"{'BRADBERY Gordon': {'status': 'Elected', 'round': 6}, 'BROWN Tania': {'status': 'Eliminated', 'round': 5}, 'DORAHY John': {'status': 'Eliminated', 'round': 4}, 'COX Mithra': {'status': 'Eliminated', 'round': 3}, 'ANTHONY Andrew': {'status': 'Eliminated', 'round': 2}, 'GLYKIS Marie': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Wollongong-mayoral-finalpreferencedatafile.csv,BROWN Tania,{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},"{'BRADBERY Gordon': {'status': 'Elected', 'round': 6}, 'BROWN Tania': {'status': 'Eliminated', 'round': 5}, 'DORAHY John': {'status': 'Eliminated', 'round': 4}, 'COX Mithra': {'status': 'Eliminated', 'round': 3}, 'ANTHONY Andrew': {'status': 'Eliminated', 'round': 2}, 'GLYKIS Marie': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Wollongong-mayoral-finalpreferencedatafile.csv,GLYKIS Marie,{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},"{'BRADBERY Gordon', 'BROWN Tania'}",{'BRADBERY Gordon'},"{'BRADBERY Gordon': {'status': 'Elected', 'round': 6}, 'BROWN Tania': {'status': 'Eliminated', 'round': 5}, 'DORAHY John': {'status': 'Eliminated', 'round': 4}, 'COX Mithra': {'status': 'Eliminated', 'round': 3}, 'ANTHONY Andrew': {'status': 'Eliminated', 'round': 2}, 'GLYKIS Marie': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Wollongong-mayoral-finalpreferencedatafile.csv,BRADBERY Gordon,{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},{'BROWN Tania'},"{'BRADBERY Gordon': {'status': 'Elected', 'round': 6}, 'BROWN Tania': {'status': 'Eliminated', 'round': 5}, 'DORAHY John': {'status': 'Eliminated', 'round': 4}, 'COX Mithra': {'status': 'Eliminated', 'round': 3}, 'ANTHONY Andrew': {'status': 'Eliminated', 'round': 2}, 'GLYKIS Marie': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Wollongong-mayoral-finalpreferencedatafile.csv,DORAHY John,{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},"{'BRADBERY Gordon', 'BROWN Tania'}",{'BRADBERY Gordon'},"{'BRADBERY Gordon': {'status': 'Elected', 'round': 6}, 'BROWN Tania': {'status': 'Eliminated', 'round': 5}, 'DORAHY John': {'status': 'Eliminated', 'round': 4}, 'COX Mithra': {'status': 'Eliminated', 'round': 3}, 'ANTHONY Andrew': {'status': 'Eliminated', 'round': 2}, 'GLYKIS Marie': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Wollongong-mayoral-finalpreferencedatafile.csv,COX Mithra,{'BROWN Tania'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BROWN Tania'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},{'BRADBERY Gordon'},"{'BRADBERY Gordon', 'BROWN Tania'}",{'BRADBERY Gordon'},"{'BRADBERY Gordon': {'status': 'Elected', 'round': 6}, 'BROWN Tania': {'status': 'Eliminated', 'round': 5}, 'DORAHY John': {'status': 'Eliminated', 'round': 4}, 'COX Mithra': {'status': 'Eliminated', 'round': 3}, 'ANTHONY Andrew': {'status': 'Eliminated', 'round': 2}, 'GLYKIS Marie': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Liverpool-mayoral-finalpreferencedatafile.csv,none,{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},"{'HAGARTY Nathan', 'MANNOUN Ned'}",{'MANNOUN Ned'},"{'MANNOUN Ned': {'status': 'Elected', 'round': 5}, 'HAGARTY Nathan': {'status': 'Eliminated', 'round': 4}, 'ANDJELKOVIC Milomir (Michael)': {'status': 'Eliminated', 'round': 3}, 'HARLE Peter': {'status': 'Eliminated', 'round': 2}, 'MORSHED Asm': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Liverpool-mayoral-finalpreferencedatafile.csv,MANNOUN Ned,{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},{'HAGARTY Nathan'},"{'MANNOUN Ned': {'status': 'Elected', 'round': 5}, 'HAGARTY Nathan': {'status': 'Eliminated', 'round': 4}, 'ANDJELKOVIC Milomir (Michael)': {'status': 'Eliminated', 'round': 3}, 'HARLE Peter': {'status': 'Eliminated', 'round': 2}, 'MORSHED Asm': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Liverpool-mayoral-finalpreferencedatafile.csv,ANDJELKOVIC Milomir (Michael),{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},"{'HAGARTY Nathan', 'MANNOUN Ned'}",{'MANNOUN Ned'},"{'MANNOUN Ned': {'status': 'Elected', 'round': 5}, 'HAGARTY Nathan': {'status': 'Eliminated', 'round': 4}, 'ANDJELKOVIC Milomir (Michael)': {'status': 'Eliminated', 'round': 3}, 'HARLE Peter': {'status': 'Eliminated', 'round': 2}, 'MORSHED Asm': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Liverpool-mayoral-finalpreferencedatafile.csv,HAGARTY Nathan,{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},"{'MANNOUN Ned': {'status': 'Elected', 'round': 5}, 'HAGARTY Nathan': {'status': 'Eliminated', 'round': 4}, 'ANDJELKOVIC Milomir (Michael)': {'status': 'Eliminated', 'round': 3}, 'HARLE Peter': {'status': 'Eliminated', 'round': 2}, 'MORSHED Asm': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Liverpool-mayoral-finalpreferencedatafile.csv,HARLE Peter,{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},"{'HAGARTY Nathan', 'MANNOUN Ned'}",{'MANNOUN Ned'},"{'MANNOUN Ned': {'status': 'Elected', 'round': 5}, 'HAGARTY Nathan': {'status': 'Eliminated', 'round': 4}, 'ANDJELKOVIC Milomir (Michael)': {'status': 'Eliminated', 'round': 3}, 'HARLE Peter': {'status': 'Eliminated', 'round': 2}, 'MORSHED Asm': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Liverpool-mayoral-finalpreferencedatafile.csv,MORSHED Asm,{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},{'MANNOUN Ned'},"{'HAGARTY Nathan', 'MANNOUN Ned'}",{'MANNOUN Ned'},"{'MANNOUN Ned': {'status': 'Elected', 'round': 5}, 'HAGARTY Nathan': {'status': 'Eliminated', 'round': 4}, 'ANDJELKOVIC Milomir (Michael)': {'status': 'Eliminated', 'round': 3}, 'HARLE Peter': {'status': 'Eliminated', 'round': 2}, 'MORSHED Asm': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Cootamundra.csv,none,{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},"{'COOKE Steph': {'status': 'Elected', 'round': 5}, 'SHEAHAN Charlie': {'status': 'Remaining', 'round': 5}, 'STADTMILLER Matthew': {'status': 'Eliminated', 'round': 4}, 'LANGFIELD Philip': {'status': 'Eliminated', 'round': 3}, 'PASSLOW Jeffrey': {'status': 'Eliminated', 'round': 2}, 'SALEAM Jim': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Cootamundra.csv,LANGFIELD Philip,{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},"{'COOKE Steph': {'status': 'Elected', 'round': 5}, 'SHEAHAN Charlie': {'status': 'Remaining', 'round': 5}, 'STADTMILLER Matthew': {'status': 'Eliminated', 'round': 4}, 'LANGFIELD Philip': {'status': 'Eliminated', 'round': 3}, 'PASSLOW Jeffrey': {'status': 'Eliminated', 'round': 2}, 'SALEAM Jim': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Cootamundra.csv,SALEAM Jim,{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},"{'COOKE Steph': {'status': 'Elected', 'round': 5}, 'SHEAHAN Charlie': {'status': 'Remaining', 'round': 5}, 'STADTMILLER Matthew': {'status': 'Eliminated', 'round': 4}, 'LANGFIELD Philip': {'status': 'Eliminated', 'round': 3}, 'PASSLOW Jeffrey': {'status': 'Eliminated', 'round': 2}, 'SALEAM Jim': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Cootamundra.csv,PASSLOW Jeffrey,{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},"{'COOKE Steph': {'status': 'Elected', 'round': 5}, 'SHEAHAN Charlie': {'status': 'Remaining', 'round': 5}, 'STADTMILLER Matthew': {'status': 'Eliminated', 'round': 4}, 'LANGFIELD Philip': {'status': 'Eliminated', 'round': 3}, 'PASSLOW Jeffrey': {'status': 'Eliminated', 'round': 2}, 'SALEAM Jim': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Cootamundra.csv,SHEAHAN Charlie,{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},"{'COOKE Steph': {'status': 'Elected', 'round': 5}, 'SHEAHAN Charlie': {'status': 'Remaining', 'round': 5}, 'STADTMILLER Matthew': {'status': 'Eliminated', 'round': 4}, 'LANGFIELD Philip': {'status': 'Eliminated', 'round': 3}, 'PASSLOW Jeffrey': {'status': 'Eliminated', 'round': 2}, 'SALEAM Jim': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Cootamundra.csv,STADTMILLER Matthew,{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},{'COOKE Steph'},"{'COOKE Steph': {'status': 'Elected', 'round': 5}, 'SHEAHAN Charlie': {'status': 'Remaining', 'round': 5}, 'STADTMILLER Matthew': {'status': 'Eliminated', 'round': 4}, 'LANGFIELD Philip': {'status': 'Eliminated', 'round': 3}, 'PASSLOW Jeffrey': {'status': 'Eliminated', 'round': 2}, 'SALEAM Jim': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Cootamundra.csv,COOKE Steph,{'SHEAHAN Charlie'},{'SHEAHAN Charlie'},{'SHEAHAN Charlie'},{'SHEAHAN Charlie'},{'SHEAHAN Charlie'},{'SHEAHAN Charlie'},{'SHEAHAN Charlie'},{'SHEAHAN Charlie'},{'SHEAHAN Charlie'},{'SHEAHAN Charlie'},{'SHEAHAN Charlie'},"{'STADTMILLER Matthew', 'SHEAHAN Charlie'}",{'STADTMILLER Matthew'},"{'COOKE Steph': {'status': 'Elected', 'round': 5}, 'SHEAHAN Charlie': {'status': 'Remaining', 'round': 5}, 'STADTMILLER Matthew': {'status': 'Eliminated', 'round': 4}, 'LANGFIELD Philip': {'status': 'Eliminated', 'round': 3}, 'PASSLOW Jeffrey': {'status': 'Eliminated', 'round': 2}, 'SALEAM Jim': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,none,{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},"{'EVANS Austin': {'status': 'Elected', 'round': 6}, 'DALTON Helen': {'status': 'Eliminated', 'round': 5}, 'KIDD Michael': {'status': 'Eliminated', 'round': 4}, 'MILLS Brian': {'status': 'Eliminated', 'round': 3}, 'ROBINSON Peter': {'status': 'Eliminated', 'round': 2}, 'GOODLASS Ray': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,EVANS Austin,{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},{'DALTON Helen'},"{'EVANS Austin': {'status': 'Elected', 'round': 6}, 'DALTON Helen': {'status': 'Eliminated', 'round': 5}, 'KIDD Michael': {'status': 'Eliminated', 'round': 4}, 'MILLS Brian': {'status': 'Eliminated', 'round': 3}, 'ROBINSON Peter': {'status': 'Eliminated', 'round': 2}, 'GOODLASS Ray': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,DALTON Helen,{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},"{'EVANS Austin': {'status': 'Elected', 'round': 6}, 'DALTON Helen': {'status': 'Eliminated', 'round': 5}, 'KIDD Michael': {'status': 'Eliminated', 'round': 4}, 'MILLS Brian': {'status': 'Eliminated', 'round': 3}, 'ROBINSON Peter': {'status': 'Eliminated', 'round': 2}, 'GOODLASS Ray': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,GOODLASS Ray,{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},"{'EVANS Austin', 'DALTON Helen'}",{'EVANS Austin'},"{'EVANS Austin': {'status': 'Elected', 'round': 6}, 'DALTON Helen': {'status': 'Eliminated', 'round': 5}, 'KIDD Michael': {'status': 'Eliminated', 'round': 4}, 'MILLS Brian': {'status': 'Eliminated', 'round': 3}, 'ROBINSON Peter': {'status': 'Eliminated', 'round': 2}, 'GOODLASS Ray': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,MILLS Brian,{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},"{'EVANS Austin', 'DALTON Helen'}",{'EVANS Austin'},"{'EVANS Austin': {'status': 'Elected', 'round': 6}, 'DALTON Helen': {'status': 'Eliminated', 'round': 5}, 'KIDD Michael': {'status': 'Eliminated', 'round': 4}, 'MILLS Brian': {'status': 'Eliminated', 'round': 3}, 'ROBINSON Peter': {'status': 'Eliminated', 'round': 2}, 'GOODLASS Ray': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,ROBINSON Peter,{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},"{'EVANS Austin', 'DALTON Helen'}",{'EVANS Austin'},"{'EVANS Austin': {'status': 'Elected', 'round': 6}, 'DALTON Helen': {'status': 'Eliminated', 'round': 5}, 'KIDD Michael': {'status': 'Eliminated', 'round': 4}, 'MILLS Brian': {'status': 'Eliminated', 'round': 3}, 'ROBINSON Peter': {'status': 'Eliminated', 'round': 2}, 'GOODLASS Ray': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,KIDD Michael,{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},{'EVANS Austin'},"{'EVANS Austin', 'DALTON Helen'}",{'EVANS Austin'},"{'EVANS Austin': {'status': 'Elected', 'round': 6}, 'DALTON Helen': {'status': 'Eliminated', 'round': 5}, 'KIDD Michael': {'status': 'Eliminated', 'round': 4}, 'MILLS Brian': {'status': 'Eliminated', 'round': 3}, 'ROBINSON Peter': {'status': 'Eliminated', 'round': 2}, 'GOODLASS Ray': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Gosford.csv,none,{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},"{'TESCH Liesl': {'status': 'Elected', 'round': 3}, 'PILON Jilly': {'status': 'Remaining', 'round': 3}, 'BOYD Abigail': {'status': 'Remaining', 'round': 3}, 'FREEMAN Larry': {'status': 'Remaining', 'round': 3}, 'WAGSTAFF Skyla': {'status': 'Eliminated', 'round': 2}, 'CHURCH Andrew': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Gosford.csv,FREEMAN Larry,{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},"{'TESCH Liesl': {'status': 'Elected', 'round': 3}, 'PILON Jilly': {'status': 'Remaining', 'round': 3}, 'BOYD Abigail': {'status': 'Remaining', 'round': 3}, 'FREEMAN Larry': {'status': 'Remaining', 'round': 3}, 'WAGSTAFF Skyla': {'status': 'Eliminated', 'round': 2}, 'CHURCH Andrew': {'status': 'Eliminated', 'round': 1}}"
