Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,Num cands,Num seats
MINNETONKA W-3 P-F,159063,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,159064,MINNETONKA W-3 P-F,Jim Hadley,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-3 P-F,159065,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159066,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,159067,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159069,MINNETONKA W-3 P-F,Daniel Kral,Kimberly Wilburn,Ash Patel,5,1
MINNETONKA W-3 P-F,159070,MINNETONKA W-3 P-F,Jim Hadley,Ash Patel,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,159071,MINNETONKA W-3 P-F,Jim Hadley,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-F,159072,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,159073,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159074,MINNETONKA W-3 P-F,Jim Hadley,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-F,159075,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159076,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,159077,MINNETONKA W-3 P-F,Jim Hadley,Ash Patel,Daniel Kral,5,1
MINNETONKA W-3 P-F,159078,MINNETONKA W-3 P-F,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-3 P-F,159079,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159081,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159082,MINNETONKA W-3 P-F,Kimberly Wilburn,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-F,159083,MINNETONKA W-3 P-F,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-3 P-F,159085,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159086,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159087,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,159089,MINNETONKA W-3 P-F,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-F,159090,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159091,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,159092,MINNETONKA W-3 P-F,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-3 P-F,159093,MINNETONKA W-3 P-F,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-3 P-F,159094,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159095,MINNETONKA W-3 P-F,Kimberly Wilburn,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-F,159096,MINNETONKA W-3 P-F,Stacy Cranbrook,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-F,159097,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159098,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159099,MINNETONKA W-3 P-F,Ash Patel,Kimberly Wilburn,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,159100,MINNETONKA W-3 P-F,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-3 P-F,159101,MINNETONKA W-3 P-F,Ash Patel,Kimberly Wilburn,Daniel Kral,5,1
MINNETONKA W-3 P-F,159102,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159103,MINNETONKA W-3 P-F,Stacy Cranbrook,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-F,159104,MINNETONKA W-3 P-F,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-3 P-F,159105,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159106,MINNETONKA W-3 P-F,Ash Patel,Kimberly Wilburn,Daniel Kral,5,1
MINNETONKA W-3 P-F,159108,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159109,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,159110,MINNETONKA W-3 P-F,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-3 P-F,159111,MINNETONKA W-3 P-F,Ash Patel,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159113,MINNETONKA W-3 P-F,Daniel Kral,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-F,159114,MINNETONKA W-3 P-F,Jim Hadley,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-3 P-F,159115,MINNETONKA W-3 P-F,Stacy Cranbrook,Jim Hadley,Daniel Kral,5,1
MINNETONKA W-3 P-F,159116,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159117,MINNETONKA W-3 P-F,Daniel Kral,Stacy Cranbrook,Jim Hadley,5,1
MINNETONKA W-3 P-F,159118,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159120,MINNETONKA W-3 P-F,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-F,159121,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159122,MINNETONKA W-3 P-F,Kimberly Wilburn,Daniel Kral,Ash Patel,5,1
MINNETONKA W-3 P-F,159123,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,159124,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,159125,MINNETONKA W-3 P-F,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-3 P-F,159126,MINNETONKA W-3 P-F,Ash Patel,Jim Hadley,Kimberly Wilburn,5,1
MINNETONKA W-3 P-F,159127,MINNETONKA W-3 P-F,Jim Hadley,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-F,159130,MINNETONKA W-3 P-F,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-3 P-F,159131,MINNETONKA W-3 P-F,Jim Hadley,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-F,159132,MINNETONKA W-3 P-F,Stacy Cranbrook,Jim Hadley,Kimberly Wilburn,5,1
MINNETONKA W-3 P-F,159133,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159134,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159135,MINNETONKA W-3 P-F,Stacy Cranbrook,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-F,159136,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159137,MINNETONKA W-3 P-F,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-3 P-F,159139,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159140,MINNETONKA W-3 P-F,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-3 P-F,159142,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159143,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,159144,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,159145,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,159146,MINNETONKA W-3 P-F,Kimberly Wilburn,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-3 P-E,159148,MINNETONKA W-3 P-E,Ash Patel,Kimberly Wilburn,Jim Hadley,5,1
MINNETONKA W-3 P-E,159149,MINNETONKA W-3 P-E,Jim Hadley,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159150,MINNETONKA W-3 P-E,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-3 P-E,159151,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159152,MINNETONKA W-3 P-E,Daniel Kral,Kimberly Wilburn,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159153,MINNETONKA W-3 P-E,Stacy Cranbrook,Kimberly Wilburn,Daniel Kral,5,1
MINNETONKA W-3 P-E,159154,MINNETONKA W-3 P-E,Ash Patel,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159155,MINNETONKA W-3 P-E,Kimberly Wilburn,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-E,159156,MINNETONKA W-3 P-E,Kimberly Wilburn,Jim Hadley,skipped,5,1
MINNETONKA W-3 P-E,159157,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159159,MINNETONKA W-3 P-E,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-3 P-E,159160,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159161,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159162,MINNETONKA W-3 P-E,Daniel Kral,Stacy Cranbrook,Jim Hadley,5,1
MINNETONKA W-3 P-E,159163,MINNETONKA W-3 P-E,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,159164,MINNETONKA W-3 P-E,Ash Patel,Kimberly Wilburn,Jim Hadley,5,1
MINNETONKA W-3 P-E,159165,MINNETONKA W-3 P-E,Ash Patel,Daniel Kral,Kimberly Wilburn,5,1
MINNETONKA W-3 P-E,159166,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159167,MINNETONKA W-3 P-E,Daniel Kral,Jim Hadley,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159168,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Ash Patel,5,1
MINNETONKA W-3 P-E,159169,MINNETONKA W-3 P-E,Stacy Cranbrook,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,159170,MINNETONKA W-3 P-E,Kimberly Wilburn,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159171,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159172,MINNETONKA W-3 P-E,Daniel Kral,Ash Patel,Jim Hadley,5,1
MINNETONKA W-3 P-E,159173,MINNETONKA W-3 P-E,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-3 P-E,159174,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-E,159176,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159177,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159178,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159179,MINNETONKA W-3 P-E,Daniel Kral,Jim Hadley,Kimberly Wilburn,5,1
MINNETONKA W-3 P-E,159180,MINNETONKA W-3 P-E,Stacy Cranbrook,Kimberly Wilburn,Jim Hadley,5,1
MINNETONKA W-3 P-E,159181,MINNETONKA W-3 P-E,Ash Patel,Jim Hadley,skipped,5,1
MINNETONKA W-3 P-E,159182,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159183,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159184,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159185,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159187,MINNETONKA W-3 P-E,Kimberly Wilburn,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159188,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159189,MINNETONKA W-3 P-E,Stacy Cranbrook,Jim Hadley,Daniel Kral,5,1
MINNETONKA W-3 P-E,159190,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159192,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159193,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159194,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159195,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159196,MINNETONKA W-3 P-E,Kimberly Wilburn,Jim Hadley,skipped,5,1
MINNETONKA W-3 P-E,159197,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159198,MINNETONKA W-3 P-E,Stacy Cranbrook,Jim Hadley,Daniel Kral,5,1
MINNETONKA W-3 P-E,159199,MINNETONKA W-3 P-E,Stacy Cranbrook,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,159200,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159201,MINNETONKA W-3 P-E,Daniel Kral,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,159203,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159204,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Ash Patel,5,1
MINNETONKA W-3 P-E,159205,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159206,MINNETONKA W-3 P-E,Stacy Cranbrook,Ash Patel,Kimberly Wilburn,5,1
MINNETONKA W-3 P-E,159207,MINNETONKA W-3 P-E,Jim Hadley,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-3 P-E,159209,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159210,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159211,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159214,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159215,MINNETONKA W-3 P-E,Jim Hadley,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159216,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159217,MINNETONKA W-3 P-E,Jim Hadley,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-3 P-E,159218,MINNETONKA W-3 P-E,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-3 P-E,159219,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-E,159220,MINNETONKA W-3 P-E,Jim Hadley,Kimberly Wilburn,Ash Patel,5,1
MINNETONKA W-3 P-E,159221,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-E,159222,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159223,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159224,MINNETONKA W-3 P-E,Daniel Kral,Jim Hadley,skipped,5,1
MINNETONKA W-3 P-E,159225,MINNETONKA W-3 P-E,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-3 P-E,159226,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159227,MINNETONKA W-3 P-E,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-3 P-E,159228,MINNETONKA W-3 P-E,Jim Hadley,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,159229,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159231,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159232,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159233,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159234,MINNETONKA W-3 P-E,Kimberly Wilburn,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159236,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159237,MINNETONKA W-3 P-E,Daniel Kral,Jim Hadley,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159238,MINNETONKA W-3 P-E,Kimberly Wilburn,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-E,159239,MINNETONKA W-3 P-E,Jim Hadley,Ash Patel,Kimberly Wilburn,5,1
MINNETONKA W-3 P-E,159240,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159241,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159243,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159244,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159247,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159248,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159249,MINNETONKA W-3 P-E,Ash Patel,Stacy Cranbrook,Kimberly Wilburn,5,1
MINNETONKA W-3 P-E,159250,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159251,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159252,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159253,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159254,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159255,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159257,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159258,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-E,159259,MINNETONKA W-3 P-E,Stacy Cranbrook,Jim Hadley,Daniel Kral,5,1
MINNETONKA W-3 P-E,159260,MINNETONKA W-3 P-E,Stacy Cranbrook,Ash Patel,Kimberly Wilburn,5,1
MINNETONKA W-3 P-E,159261,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159262,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159263,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159264,MINNETONKA W-3 P-E,Daniel Kral,Jim Hadley,Kimberly Wilburn,5,1
MINNETONKA W-3 P-E,159265,MINNETONKA W-3 P-E,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-3 P-E,159266,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159267,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159268,MINNETONKA W-3 P-E,Daniel Kral,Jim Hadley,skipped,5,1
MINNETONKA W-3 P-E,159269,MINNETONKA W-3 P-E,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-3 P-E,159270,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159271,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159272,MINNETONKA W-3 P-E,Daniel Kral,Jim Hadley,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159273,MINNETONKA W-3 P-E,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,159275,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159277,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159278,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159279,MINNETONKA W-3 P-E,Stacy Cranbrook,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,159280,MINNETONKA W-3 P-E,Stacy Cranbrook,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,159281,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159282,MINNETONKA W-3 P-E,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-3 P-E,159283,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159284,MINNETONKA W-3 P-E,Kimberly Wilburn,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159285,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159286,MINNETONKA W-3 P-E,Ash Patel,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-E,159287,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159288,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159289,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159290,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159291,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159292,MINNETONKA W-3 P-E,Kimberly Wilburn,Daniel Kral,Ash Patel,5,1
MINNETONKA W-3 P-E,159293,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159295,MINNETONKA W-3 P-E,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-E,159296,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159297,MINNETONKA W-3 P-E,Kimberly Wilburn,Stacy Cranbrook,Ash Patel,5,1
MINNETONKA W-3 P-E,159298,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159299,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159300,MINNETONKA W-3 P-E,Jim Hadley,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-E,159301,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159302,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159303,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159304,MINNETONKA W-3 P-E,Jim Hadley,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-3 P-E,159305,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159306,MINNETONKA W-3 P-E,Jim Hadley,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-3 P-E,159307,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Ash Patel,5,1
MINNETONKA W-3 P-E,159308,MINNETONKA W-3 P-E,Ash Patel,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-E,159309,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159310,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159311,MINNETONKA W-3 P-E,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-3 P-E,159312,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159314,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159315,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159316,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,159317,MINNETONKA W-3 P-E,Daniel Kral,Jim Hadley,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159318,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159319,MINNETONKA W-3 P-E,Stacy Cranbrook,Jim Hadley,skipped,5,1
MINNETONKA W-3 P-E,159320,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-E,159321,MINNETONKA W-3 P-E,Kimberly Wilburn,Stacy Cranbrook,Ash Patel,5,1
MINNETONKA W-3 P-E,159322,MINNETONKA W-3 P-E,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,159323,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159324,MINNETONKA W-3 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-E,159325,MINNETONKA W-3 P-E,Kimberly Wilburn,skipped,skipped,5,1
