Index,rank1,rank2,rank3,numSeats,numCands
SP4529,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4530,MATT PACKARD,skipped,skipped,1,3
SP4531,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP4532,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4533,MATT PACKARD,skipped,skipped,1,3
SP4534,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4535,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4536,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4537,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4538,MATT PACKARD,skipped,skipped,1,3
SP4539,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4540,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4541,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4542,MATT PACKARD,skipped,skipped,1,3
SP4543,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4544,MATTHEW NORMAN BRADLEY,MATT PACKARD,skipped,1,3
SP4545,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4546,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4547,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4548,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4549,MATT PACKARD,skipped,skipped,1,3
SP4550,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4551,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4552,MATT PACKARD,skipped,skipped,1,3
SP4553,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4554,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4555,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4556,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4557,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4558,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4559,MATT PACKARD,skipped,skipped,1,3
SP4560,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4561,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4562,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4563,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4564,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4565,MATT PACKARD,skipped,skipped,1,3
SP4566,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4567,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4568,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4569,MATT PACKARD,skipped,skipped,1,3
SP4570,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4571,MATT PACKARD,skipped,skipped,1,3
SP4572,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4573,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4574,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4575,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4576,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4577,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4578,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4579,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4580,MATT PACKARD,skipped,skipped,1,3
SP4581,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4582,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4583,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4584,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4585,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4586,MATT PACKARD,skipped,skipped,1,3
SP4587,RYAN MILLER,skipped,skipped,1,3
SP4588,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4589,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4590,MATT PACKARD,skipped,skipped,1,3
SP4591,MATT PACKARD,skipped,skipped,1,3
SP4592,MATT PACKARD,skipped,skipped,1,3
SP4593,MATT PACKARD,skipped,skipped,1,3
SP4594,MATT PACKARD,skipped,skipped,1,3
SP4595,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4596,MATT PACKARD,skipped,skipped,1,3
SP4597,MATT PACKARD,skipped,skipped,1,3
SP4598,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4599,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4600,MATT PACKARD,skipped,skipped,1,3
SP4601,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4602,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4603,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4604,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4605,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4606,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4607,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4608,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4609,MATT PACKARD,skipped,skipped,1,3
SP4610,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4611,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4612,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4613,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4614,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4615,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4616,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4617,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4618,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4619,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4620,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4621,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4622,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4623,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4624,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4625,MATT PACKARD,skipped,skipped,1,3
SP4626,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4627,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4628,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4629,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4630,MATT PACKARD,skipped,skipped,1,3
SP4631,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4632,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4633,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4634,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4635,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4636,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4637,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4638,MATT PACKARD,skipped,skipped,1,3
SP4639,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4640,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4641,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4642,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4643,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4644,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4645,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4646,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4647,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4648,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4649,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4650,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4651,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4652,MATT PACKARD,skipped,skipped,1,3
SP4653,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4654,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4655,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4656,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4657,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4658,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4659,MATT PACKARD,skipped,skipped,1,3
SP4660,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4661,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4662,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4663,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4664,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4665,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4666,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4667,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4668,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4669,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4670,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4671,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4672,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4673,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4674,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4675,MATT PACKARD,skipped,skipped,1,3
SP4676,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4677,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4678,MATT PACKARD,skipped,skipped,1,3
SP4679,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4680,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4681,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4682,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4683,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4684,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4685,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4686,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4687,MATT PACKARD,skipped,skipped,1,3
SP4688,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP4689,MATT PACKARD,skipped,skipped,1,3
SP4690,MATT PACKARD,skipped,skipped,1,3
SP4691,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4692,MATT PACKARD,skipped,skipped,1,3
SP4693,MATT PACKARD,skipped,skipped,1,3
SP4694,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4695,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4696,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4697,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4698,MATT PACKARD,skipped,skipped,1,3
SP4699,MATT PACKARD,skipped,skipped,1,3
SP4700,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4701,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4702,MATT PACKARD,skipped,skipped,1,3
SP4703,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4704,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4705,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4706,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4707,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4708,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4709,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4710,MATT PACKARD,skipped,skipped,1,3
SP4711,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4712,MATT PACKARD,skipped,skipped,1,3
SP4713,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4714,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4715,MATT PACKARD,skipped,skipped,1,3
SP4716,MATT PACKARD,skipped,skipped,1,3
SP4717,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4718,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4719,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4720,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4721,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4722,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4723,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4724,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4725,MATT PACKARD,skipped,skipped,1,3
SP4726,MATT PACKARD,skipped,skipped,1,3
SP4727,MATT PACKARD,skipped,skipped,1,3
SP4728,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4729,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4730,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4731,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4732,MATT PACKARD,skipped,skipped,1,3
SP4733,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4734,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4735,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4736,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4737,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4738,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4739,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4740,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4741,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4742,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4743,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4744,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4745,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4746,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4747,MATT PACKARD,skipped,skipped,1,3
SP4748,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4749,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4750,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4751,MATT PACKARD,skipped,skipped,1,3
SP4752,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4753,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4754,MATT PACKARD,skipped,skipped,1,3
SP4755,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4756,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4757,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4758,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4759,MATT PACKARD,skipped,skipped,1,3
SP4760,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4761,MATT PACKARD,skipped,skipped,1,3
SP4762,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4763,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4764,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4765,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4766,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4767,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4768,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4769,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4770,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4771,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4772,MATT PACKARD,skipped,skipped,1,3
SP4773,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4774,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4775,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4777,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4778,MATT PACKARD,skipped,skipped,1,3
SP4779,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4780,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4781,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4782,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4783,MATT PACKARD,skipped,skipped,1,3
SP4784,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4785,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4786,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4787,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4788,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4789,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4790,MATT PACKARD,skipped,skipped,1,3
SP4791,MATT PACKARD,skipped,skipped,1,3
SP4792,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4793,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4794,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4795,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4796,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4797,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4798,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4800,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4801,RYAN MILLER,skipped,skipped,1,3
SP4802,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4803,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4804,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4805,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4806,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4807,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4808,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4809,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4810,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4811,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4812,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4813,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4814,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4815,MATT PACKARD,skipped,skipped,1,3
SP4817,MATT PACKARD,skipped,skipped,1,3
SP4818,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4819,MATT PACKARD,skipped,skipped,1,3
SP4820,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4821,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4822,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4823,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4824,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4825,MATT PACKARD,skipped,skipped,1,3
SP4826,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4827,MATT PACKARD,skipped,skipped,1,3
SP4828,MATT PACKARD,skipped,skipped,1,3
SP4829,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4830,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4831,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4832,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4833,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4834,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP4835,MATT PACKARD,skipped,skipped,1,3
SP4836,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4837,MATT PACKARD,skipped,skipped,1,3
SP4838,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4839,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4840,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4841,MATT PACKARD,skipped,skipped,1,3
SP4842,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4843,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4844,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4845,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4846,RYAN MILLER,MATTHEW NORMAN BRADLEY,skipped,1,3
SP4847,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4849,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4850,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4851,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4852,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4853,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4854,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4855,MATT PACKARD,skipped,skipped,1,3
SP4856,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4857,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4858,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4859,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP4860,MATT PACKARD,skipped,skipped,1,3
SP4861,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4862,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4863,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4864,MATT PACKARD,skipped,skipped,1,3
SP4865,MATT PACKARD,skipped,skipped,1,3
SP4866,MATT PACKARD,skipped,skipped,1,3
SP4867,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4868,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4869,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4870,MATT PACKARD,skipped,skipped,1,3
SP4871,MATTHEW NORMAN BRADLEY,MATT PACKARD,skipped,1,3
SP4872,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4873,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4874,MATT PACKARD,skipped,skipped,1,3
