Index,rank1,rank2,rank3,numSeats,numCands
VI1397,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1398,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1399,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1400,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1401,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1402,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1403,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,1,3
VI1404,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1405,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1406,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1407,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1408,JULIE FULLMER,skipped,skipped,1,3
VI1409,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1410,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1411,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1412,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1413,JULIE FULLMER,skipped,skipped,1,3
VI1414,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1415,JULIE FULLMER,skipped,skipped,1,3
VI1416,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1417,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1418,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1419,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1420,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1421,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1422,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1423,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1424,JULIE FULLMER,skipped,skipped,1,3
VI1425,JULIE FULLMER,skipped,skipped,1,3
VI1426,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1427,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1428,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1429,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1430,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1431,JULIE FULLMER,skipped,skipped,1,3
VI1432,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1433,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1434,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1435,JULIE FULLMER,skipped,skipped,1,3
VI1436,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1437,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1438,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1439,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1440,JULIE FULLMER,skipped,skipped,1,3
VI1441,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1442,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1443,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1444,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1445,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1446,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1447,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1448,JULIE FULLMER,skipped,skipped,1,3
VI1449,JULIE FULLMER,skipped,skipped,1,3
VI1450,JULIE FULLMER,skipped,skipped,1,3
VI1451,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1452,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1453,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1454,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1455,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1456,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1457,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1458,JULIE FULLMER,skipped,skipped,1,3
VI1459,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1460,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1461,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1462,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1463,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1464,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1465,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1466,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1467,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1468,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1469,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1470,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1471,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1472,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1473,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1474,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1475,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1476,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1477,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1478,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1479,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1480,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,1,3
VI1481,JULIE FULLMER,skipped,skipped,1,3
VI1482,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1483,JULIE FULLMER,MARC BRIMHALL,skipped,1,3
VI1484,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1485,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1486,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1487,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1488,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,1,3
VI1489,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1490,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1491,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1492,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1493,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1494,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1495,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1496,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1497,JULIE FULLMER,skipped,skipped,1,3
VI1498,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1499,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1500,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1501,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1502,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,1,3
VI1503,JULIE FULLMER,skipped,skipped,1,3
VI1504,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1505,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1506,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1507,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1508,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1509,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1510,JULIE FULLMER,skipped,skipped,1,3
VI1511,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1512,JULIE FULLMER,skipped,skipped,1,3
VI1513,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1514,JULIE FULLMER,skipped,skipped,1,3
VI1515,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1516,MARC BRIMHALL,skipped,skipped,1,3
VI1517,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1518,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1519,JULIE FULLMER,skipped,skipped,1,3
VI1520,JULIE FULLMER,skipped,skipped,1,3
VI1521,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1522,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1523,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1524,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1525,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1526,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1527,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1528,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1529,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1530,JULIE FULLMER,skipped,skipped,1,3
VI1531,JULIE FULLMER,skipped,skipped,1,3
VI1532,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1533,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1534,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1535,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1536,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1537,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1538,JULIE FULLMER,skipped,skipped,1,3
VI1539,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1540,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
