rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,Num cands,Num seats
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise","Reeves, Kenneth E.","Murphy, Brian","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Hees, Bill","Green, Andre Lerone","Maher, David P.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Seidel, Sam","Adkins, Lawrence J.","Gordon, Jesse A.","Hall, Robert Lee, Sr.","Simmons, Denise","Reeves, Kenneth E.","Kelley, Craig A.","LaTremouille, Robert J.","Murphy, Brian","Davis, Henrietta","Condit, James E., III","Decker, Marjorie C.",skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Gordon, Jesse A.","Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Murphy, Brian","Reeves, Kenneth E.","Hees, Bill","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Gordon, Jesse A.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Toomey, Timothy J., Jr.","Hees, Bill","Davis, Henrietta","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Hees, Bill","Green, Andre Lerone",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Simmons, Denise","Galluccio, Anthony D.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Simmons, Denise","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Decker, Marjorie C.","Kelley, Craig A.","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Maher, David P.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Toomey, Timothy J., Jr.","Seidel, Sam","Condit, James E., III","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill","LaTremouille, Robert J.","Maher, David P.","Murphy, Brian","Decker, Marjorie C.","Galluccio, Anthony D.","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Adkins, Lawrence J.","Davis, Henrietta",19,9
"Kelley, Craig A.","Davis, Henrietta","Decker, Marjorie C.","Hall, Robert Lee, Sr.","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise","Green, Andre Lerone","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.","Sullivan, Michael A.","Galluccio, Anthony D.","LaTremouille, Robert J.","Kelley, Craig A.","Hees, Bill","Hall, Robert Lee, Sr.","Seidel, Sam","Adkins, Lawrence J.","Condit, James E., III","Gordon, Jesse A.","Toomey, Timothy J., Jr.",19,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Simmons, Denise","Murphy, Brian","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Green, Andre Lerone","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Green, Andre Lerone","Hees, Bill","Maher, David P.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Toomey, Timothy J., Jr.","Murphy, Brian","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Kelley, Craig A.","Hees, Bill","Reeves, Kenneth E.","Maher, David P.","LaTremouille, Robert J.","Galluccio, Anthony D.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Condit, James E., III","Davis, Henrietta","Sullivan, Michael A.","Adkins, Lawrence J.","Gordon, Jesse A.","Simmons, Denise","Seidel, Sam",skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Kelley, Craig A.","Sullivan, Michael A.","Murphy, Brian","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Simmons, Denise","Adkins, Lawrence J.","Galluccio, Anthony D.","Green, Andre Lerone","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Davis, Henrietta","Condit, James E., III","Adkins, Lawrence J.","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill","LaTremouille, Robert J.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.","Seidel, Sam","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,19,9
"Kelley, Craig A.","Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.","Gordon, Jesse A.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Simmons, Denise","Reeves, Kenneth E.","Murphy, Brian","Decker, Marjorie C.","Davis, Henrietta","Condit, James E., III","Adkins, Lawrence J.","Toomey, Timothy J., Jr.","Maher, David P.","LaTremouille, Robert J.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Hees, Bill","Green, Andre Lerone",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Davis, Henrietta","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Simmons, Denise","Toomey, Timothy J., Jr.","Davis, Henrietta","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Gordon, Jesse A.","Davis, Henrietta","Murphy, Brian","Hees, Bill","Maher, David P.","Decker, Marjorie C.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Gordon, Jesse A.","Davis, Henrietta","Murphy, Brian","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Kelley, Craig A.","Adkins, Lawrence J.","Maher, David P.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Toomey, Timothy J., Jr.","Simmons, Denise","Decker, Marjorie C.","Reeves, Kenneth E.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.",UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Simmons, Denise","Decker, Marjorie C.","Galluccio, Anthony D.","Reeves, Kenneth E.","Hees, Bill","LaTremouille, Robert J.","Maher, David P.","Seidel, Sam",UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Sullivan, Michael A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","LaTremouille, Robert J.","Simmons, Denise","Sullivan, Michael A.","Reeves, Kenneth E.","Seidel, Sam","Toomey, Timothy J., Jr.",UWI,"Green, Andre Lerone",skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Reeves, Kenneth E.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.","Reeves, Kenneth E.","Simmons, Denise","Condit, James E., III","Adkins, Lawrence J.","Seidel, Sam","Murphy, Brian","Maher, David P.","Hees, Bill","Hall, Robert Lee, Sr.","Kelley, Craig A.","LaTremouille, Robert J.","Decker, Marjorie C.","Gordon, Jesse A.",skipped,skipped,19,9
"Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Maher, David P.","Green, Andre Lerone","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Gordon, Jesse A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Adkins, Lawrence J.","Simmons, Denise","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise","Maher, David P.","Toomey, Timothy J., Jr.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Adkins, Lawrence J.","Davis, Henrietta","Green, Andre Lerone","Hall, Robert Lee, Sr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Simmons, Denise","Seidel, Sam","Murphy, Brian","Davis, Henrietta","Sullivan, Michael A.","Gordon, Jesse A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Decker, Marjorie C.","Galluccio, Anthony D.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Adkins, Lawrence J.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Sullivan, Michael A.","Murphy, Brian","Kelley, Craig A.","Galluccio, Anthony D.","Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Condit, James E., III","Davis, Henrietta","Adkins, Lawrence J.","Decker, Marjorie C.","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill","LaTremouille, Robert J.",skipped,skipped,19,9
"Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Adkins, Lawrence J.","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Adkins, Lawrence J.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Murphy, Brian","Maher, David P.","Simmons, Denise","Adkins, Lawrence J.","Hees, Bill","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Simmons, Denise","Seidel, Sam","Reeves, Kenneth E.","Murphy, Brian","Maher, David P.","LaTremouille, Robert J.","Hees, Bill","Decker, Marjorie C.","Galluccio, Anthony D.","Gordon, Jesse A.","Hall, Robert Lee, Sr.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,19,9
"Murphy, Brian","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Condit, James E., III","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Gordon, Jesse A.","Green, Andre Lerone","Maher, David P.","LaTremouille, Robert J.","Kelley, Craig A.","Hees, Bill","Hall, Robert Lee, Sr.","Seidel, Sam",19,9
"Maher, David P.","Murphy, Brian","Seidel, Sam","Reeves, Kenneth E.","LaTremouille, Robert J.","Simmons, Denise","Adkins, Lawrence J.","Sullivan, Michael A.","Condit, James E., III","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Condit, James E., III","Simmons, Denise","Hees, Bill","Adkins, Lawrence J.","Decker, Marjorie C.","Galluccio, Anthony D.","Green, Andre Lerone","Sullivan, Michael A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Maher, David P.","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Adkins, Lawrence J.","Reeves, Kenneth E.","Murphy, Brian","Maher, David P.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Simmons, Denise","Murphy, Brian","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Galluccio, Anthony D.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Adkins, Lawrence J.","Maher, David P.","Simmons, Denise","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise","Reeves, Kenneth E.","Galluccio, Anthony D.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Galluccio, Anthony D.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Sullivan, Michael A.","Simmons, Denise","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Gordon, Jesse A.","Galluccio, Anthony D.","Davis, Henrietta","Adkins, Lawrence J.","Condit, James E., III","Hall, Robert Lee, Sr.","Murphy, Brian","Reeves, Kenneth E.","Maher, David P.","Kelley, Craig A.","LaTremouille, Robert J.","Hees, Bill","Green, Andre Lerone",19,9
"Simmons, Denise","Murphy, Brian","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise","Maher, David P.","Murphy, Brian","Sullivan, Michael A.","Reeves, Kenneth E.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Davis, Henrietta","Murphy, Brian","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Reeves, Kenneth E.","Murphy, Brian","LaTremouille, Robert J.","Simmons, Denise","Sullivan, Michael A.","Condit, James E., III","Galluccio, Anthony D.","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","Decker, Marjorie C.","Adkins, Lawrence J.","Toomey, Timothy J., Jr.","Gordon, Jesse A.","Green, Andre Lerone","Maher, David P.","Seidel, Sam",19,9
"Decker, Marjorie C.","Galluccio, Anthony D.","Simmons, Denise","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Adkins, Lawrence J.","Kelley, Craig A.","Gordon, Jesse A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Maher, David P.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Gordon, Jesse A.","Seidel, Sam","Toomey, Timothy J., Jr.","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Simmons, Denise","Reeves, Kenneth E.","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise","Sullivan, Michael A.","Murphy, Brian","Hees, Bill","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Maher, David P.","Murphy, Brian","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Davis, Henrietta","Gordon, Jesse A.","Decker, Marjorie C.","Kelley, Craig A.","Sullivan, Michael A.","Simmons, Denise","Galluccio, Anthony D.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise","Reeves, Kenneth E.","Sullivan, Michael A.","Davis, Henrietta","Toomey, Timothy J., Jr.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Kelley, Craig A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Davis, Henrietta","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"LaTremouille, Robert J.","Kelley, Craig A.","Galluccio, Anthony D.","Sullivan, Michael A.","Hees, Bill","Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Reeves, Kenneth E.","Simmons, Denise","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Seidel, Sam","Gordon, Jesse A.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Condit, James E., III","Sullivan, Michael A.","Simmons, Denise","Green, Andre Lerone","Hees, Bill","Galluccio, Anthony D.","Kelley, Craig A.","Gordon, Jesse A.","LaTremouille, Robert J.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.","Seidel, Sam","Hall, Robert Lee, Sr.",19,9
"Maher, David P.","Reeves, Kenneth E.","Davis, Henrietta","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Maher, David P.","Simmons, Denise","Decker, Marjorie C.","Davis, Henrietta","Murphy, Brian","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Maher, David P.","Sullivan, Michael A.","Davis, Henrietta","Murphy, Brian","Kelley, Craig A.","Decker, Marjorie C.","Simmons, Denise","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Murphy, Brian","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Maher, David P.","Murphy, Brian","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
