rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,Num cands,Num seats
"Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Dexter, Emily R.","Weinstain, Rachel","Fantini, Alfred B.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Allen, Ruth Ryan","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Allen, Ruth Ryan","Bowman, Mannika L.","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dexter, Emily R.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Lim, Christopher","Weinstain, Rachel","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Allen, Ruth Ryan","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Bowman, Mannika L.","Dexter, Emily R.","Allen, Ruth Ryan","Wilson, Ayesha","Dawson, Bernette J.","Weinstain, Rachel","Lim, Christopher","Kadete, Elechi M.",skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan","Weinstain, Rachel","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Weinstain, Rachel","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Bowman, Mannika L.","Wilson, Ayesha","Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Fantini, Alfred B.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dawson, Bernette J.","Weinstain, Rachel","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Allen, Ruth Ryan","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Dawson, Bernette J.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Fantini, Alfred B.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Dexter, Emily R.","Wilson, Ayesha","Rojas Villareal, Jose Luis","Lim, Christopher","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Lim, Christopher","Weinstein, David J.","Bowman, Mannika L.","Dawson, Bernette J.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Fantini, Alfred B.","Rojas Villareal, Jose Luis","Allen, Ruth Ryan","Wilson, Ayesha","Weinstein, David J.","Kadete, Elechi M.","Weinstain, Rachel","Dexter, Emily R.",skipped,skipped,12,6
"Allen, Ruth Ryan","Bowman, Mannika L.","Kadete, Elechi M.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel","Wilson, Ayesha","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Weinstein, David J.","Fantini, Alfred B.","Dawson, Bernette J.","Lim, Christopher","Wilson, Ayesha",skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Weinstein, David J.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Allen, Ruth Ryan","Bowman, Mannika L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstein, David J.","Allen, Ruth Ryan","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Fantini, Alfred B.","Dexter, Emily R.","Rojas Villareal, Jose Luis","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Dawson, Bernette J.","Rojas Villareal, Jose Luis","Wilson, Ayesha","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstein, David J.","Dawson, Bernette J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Rojas Villareal, Jose Luis","Fantini, Alfred B.","Dexter, Emily R.","Allen, Ruth Ryan","Bowman, Mannika L.","Dawson, Bernette J.","Kadete, Elechi M.","Wilson, Ayesha","Lim, Christopher","Weinstain, Rachel",12,6
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Lim, Christopher","Dexter, Emily R.","Bowman, Mannika L.","Wilson, Ayesha","Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Allen, Ruth Ryan","Dawson, Bernette J.","Kadete, Elechi M.","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Allen, Ruth Ryan","Weinstain, Rachel","Lim, Christopher","Dawson, Bernette J.","Weinstein, David J.","Kadete, Elechi M.",12,6
"Weinstein, David J.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Weinstain, Rachel","Bowman, Mannika L.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Bowman, Mannika L.","Dexter, Emily R.","Allen, Ruth Ryan","Weinstain, Rachel","Dawson, Bernette J.","Wilson, Ayesha","Fantini, Alfred B.",skipped,skipped,skipped,12,6
"Dexter, Emily R.","Rojas Villareal, Jose Luis","Wilson, Ayesha","Bowman, Mannika L.","Weinstein, David J.","Fantini, Alfred B.","Dawson, Bernette J.",skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstein, David J.","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Wilson, Ayesha","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Bowman, Mannika L.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstain, Rachel","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Rojas Villareal, Jose Luis","Weinstain, Rachel","Weinstein, David J.","Lim, Christopher","Wilson, Ayesha","Dawson, Bernette J.","Kadete, Elechi M.","Fantini, Alfred B.",skipped,skipped,12,6
"Kadete, Elechi M.","Bowman, Mannika L.","Weinstein, David J.","Allen, Ruth Ryan","Wilson, Ayesha","Weinstain, Rachel","Rojas Villareal, Jose Luis","Dexter, Emily R.",skipped,skipped,skipped,12,6
"Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstain, Rachel","Rojas Villareal, Jose Luis","Wilson, Ayesha","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.","Weinstein, David J.","Rojas Villareal, Jose Luis","Weinstain, Rachel","Wilson, Ayesha","Allen, Ruth Ryan","Dawson, Bernette J.","Kadete, Elechi M.","Lim, Christopher",12,6
"Weinstain, Rachel","Dawson, Bernette J.","Dexter, Emily R.","Wilson, Ayesha","Allen, Ruth Ryan","Bowman, Mannika L.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstein, David J.","Dexter, Emily R.","Lim, Christopher","Wilson, Ayesha","Fantini, Alfred B.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Lim, Christopher","Wilson, Ayesha","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dexter, Emily R.","Lim, Christopher","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Bowman, Mannika L.","Weinstain, Rachel","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Dexter, Emily R.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Weinstein, David J.","Weinstain, Rachel","Wilson, Ayesha","Allen, Ruth Ryan","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Wilson, Ayesha","Weinstain, Rachel","Dawson, Bernette J.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.","Allen, Ruth Ryan","Wilson, Ayesha","Dawson, Bernette J.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Kadete, Elechi M.","Dexter, Emily R.","Weinstain, Rachel","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Wilson, Ayesha","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Dexter, Emily R.","Weinstein, David J.","Lim, Christopher","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Fantini, Alfred B.","Weinstein, David J.","Lim, Christopher","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Dawson, Bernette J.","Allen, Ruth Ryan","Weinstain, Rachel","Dexter, Emily R.","Fantini, Alfred B.","Wilson, Ayesha","Lim, Christopher",skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Lim, Christopher","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstain, Rachel","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dawson, Bernette J.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Weinstain, Rachel","Dexter, Emily R.","Rojas Villareal, Jose Luis","Weinstein, David J.","Dawson, Bernette J.","Allen, Ruth Ryan","Bowman, Mannika L.",skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dexter, Emily R.","Wilson, Ayesha","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dexter, Emily R.","Bowman, Mannika L.","Weinstein, David J.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Kadete, Elechi M.","Weinstein, David J.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Weinstein, David J.","Dexter, Emily R.","Bowman, Mannika L.","Dawson, Bernette J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.","Wilson, Ayesha","Rojas Villareal, Jose Luis","Bowman, Mannika L.","Lim, Christopher","Kadete, Elechi M.","Dexter, Emily R.","Allen, Ruth Ryan","Dawson, Bernette J.","Fantini, Alfred B.",12,6
"Bowman, Mannika L.","Fantini, Alfred B.","Dexter, Emily R.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Allen, Ruth Ryan","Dawson, Bernette J.","Weinstain, Rachel","Wilson, Ayesha","Fantini, Alfred B.","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Lim, Christopher","Weinstein, David J.",12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Wilson, Ayesha","Dawson, Bernette J.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Dexter, Emily R.","Bowman, Mannika L.","Allen, Ruth Ryan","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstein, David J.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Allen, Ruth Ryan","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Wilson, Ayesha","Weinstein, David J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan","Bowman, Mannika L.","Dexter, Emily R.","Weinstein, David J.","Weinstain, Rachel","Kadete, Elechi M.",skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Dawson, Bernette J.","Weinstain, Rachel","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Lim, Christopher","Wilson, Ayesha","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Wilson, Ayesha","Weinstain, Rachel","Rojas Villareal, Jose Luis","Bowman, Mannika L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Wilson, Ayesha","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Lim, Christopher","Fantini, Alfred B.","Weinstein, David J.","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstain, Rachel","Dexter, Emily R.","Wilson, Ayesha","Allen, Ruth Ryan","Dawson, Bernette J.","Rojas Villareal, Jose Luis","Weinstein, David J.","Fantini, Alfred B.","Lim, Christopher","Kadete, Elechi M.",12,6
"Wilson, Ayesha","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Lim, Christopher","Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Lim, Christopher","Weinstein, David J.","Kadete, Elechi M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Rojas Villareal, Jose Luis","Weinstein, David J.","Dexter, Emily R.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Weinstein, David J.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Allen, Ruth Ryan","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dawson, Bernette J.","Weinstain, Rachel","Kadete, Elechi M.","Allen, Ruth Ryan","Bowman, Mannika L.","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstein, David J.","Fantini, Alfred B.",skipped,12,6
"Weinstain, Rachel","Lim, Christopher","Dexter, Emily R.","Dawson, Bernette J.","Fantini, Alfred B.","Allen, Ruth Ryan","Weinstein, David J.",skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Dawson, Bernette J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Allen, Ruth Ryan","Weinstain, Rachel","Bowman, Mannika L.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstain, Rachel","Wilson, Ayesha","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Allen, Ruth Ryan","Lim, Christopher",skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Wilson, Ayesha","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Fantini, Alfred B.","Weinstain, Rachel","Allen, Ruth Ryan","Weinstein, David J.","Rojas Villareal, Jose Luis","Wilson, Ayesha","Dawson, Bernette J.","Lim, Christopher","Kadete, Elechi M.",12,6
"Lim, Christopher","Rojas Villareal, Jose Luis","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Wilson, Ayesha","Lim, Christopher","Dawson, Bernette J.","Weinstain, Rachel","Weinstein, David J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstein, David J.","Rojas Villareal, Jose Luis","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Rojas Villareal, Jose Luis","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Bowman, Mannika L.","Dexter, Emily R.","Weinstain, Rachel","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Rojas Villareal, Jose Luis","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dawson, Bernette J.","Dexter, Emily R.","Wilson, Ayesha","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstain, Rachel",skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Lim, Christopher","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Lim, Christopher","Dawson, Bernette J.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Wilson, Ayesha","Dexter, Emily R.","Bowman, Mannika L.","Kadete, Elechi M.","Weinstain, Rachel","Allen, Ruth Ryan","Dawson, Bernette J.","Lim, Christopher","Rojas Villareal, Jose Luis","Fantini, Alfred B.",12,6
"Dexter, Emily R.","Weinstain, Rachel","Rojas Villareal, Jose Luis","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Fantini, Alfred B.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Allen, Ruth Ryan","Wilson, Ayesha","Dexter, Emily R.","Fantini, Alfred B.","Kadete, Elechi M.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Weinstein, David J.","Kadete, Elechi M.","Dawson, Bernette J.","Lim, Christopher","Wilson, Ayesha","Allen, Ruth Ryan","Rojas Villareal, Jose Luis","Weinstain, Rachel",12,6
"Weinstein, David J.","Weinstain, Rachel","Lim, Christopher","Allen, Ruth Ryan","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Weinstain, Rachel","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Wilson, Ayesha","Allen, Ruth Ryan","Weinstein, David J.","Dexter, Emily R.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Dexter, Emily R.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Dexter, Emily R.","Weinstain, Rachel","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Wilson, Ayesha","Bowman, Mannika L.","Weinstain, Rachel","Rojas Villareal, Jose Luis","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstain, Rachel","Wilson, Ayesha","Dexter, Emily R.","Allen, Ruth Ryan","Rojas Villareal, Jose Luis","Fantini, Alfred B.",skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dawson, Bernette J.","Lim, Christopher","Kadete, Elechi M.","Bowman, Mannika L.","Weinstain, Rachel","Rojas Villareal, Jose Luis","Fantini, Alfred B.","Dexter, Emily R.","Weinstein, David J.",skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Dawson, Bernette J.","Wilson, Ayesha","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Lim, Christopher","Wilson, Ayesha","Dexter, Emily R.","Dawson, Bernette J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
