rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,Num cands,Num seats
"Pitkin, John","Simmons, Denise","Reeves, Kenneth E.","Horowitz, Jacob","King, Ethridge A.","Iskovitz, Steve","Maher, David P.","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Murphy, Brian","Pitkin, John","Decker, Marjorie C.","Simmons, Denise","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Williamson, James M.","Condit, James E., III","Murphy, Brian","Reeves, Kenneth E.","Pitkin, John","King, Ethridge A.","Peixoto, Helder","Dixon, Vincent Lawrence","Hall, Robert L.","Iskovitz, Steve","Horowitz, Jacob","Jens, Steven E.",20,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Maher, David P.","Galluccio, Anthony D.","Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Simmons, Denise","Maher, David P.","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Horowitz, Jacob","Davis, Henrietta","Jens, Steven E.","King, Ethridge A.","Condit, James E., III","Hall, Robert L.","Murphy, Brian","Peixoto, Helder","Iskovitz, Steve","Reeves, Kenneth E.","Pitkin, John","Williamson, James M.",skipped,20,9
"Maher, David P.","Sullivan, Michael A.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Jens, Steven E.","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Iskovitz, Steve","King, Ethridge A.","Dixon, Vincent Lawrence","Hall, Robert L.","Horowitz, Jacob","Simmons, Denise","Williamson, James M.","Peixoto, Helder","Murphy, Brian","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"King, Ethridge A.","Decker, Marjorie C.","Pitkin, John","Reeves, Kenneth E.","Simmons, Denise","Hall, Robert L.","Horowitz, Jacob","Sullivan, Michael A.","Maher, David P.","Jens, Steven E.","Murphy, Brian","Peixoto, Helder","Toomey, Timothy J., Jr.","Williamson, James M.","Dixon, Vincent Lawrence","Condit, James E., III","Davis, Henrietta","Iskovitz, Steve","Galluccio, Anthony D.",20,9
"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Reeves, Kenneth E.","Davis, Henrietta","Decker, Marjorie C.","Pitkin, John","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Hall, Robert L.","Horowitz, Jacob","Peixoto, Helder","Murphy, Brian","King, Ethridge A.","Jens, Steven E.","Iskovitz, Steve","Galluccio, Anthony D.",skipped,skipped,skipped,20,9
"Murphy, Brian","Decker, Marjorie C.","King, Ethridge A.","Simmons, Denise","Pitkin, John","Davis, Henrietta","Horowitz, Jacob","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Horowitz, Jacob","Decker, Marjorie C.","Reeves, Kenneth E.","Maher, David P.","Toomey, Timothy J., Jr.","Murphy, Brian","Galluccio, Anthony D.","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Toomey, Timothy J., Jr.","Maher, David P.","Galluccio, Anthony D.","Condit, James E., III","Peixoto, Helder","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","King, Ethridge A.","Davis, Henrietta","Iskovitz, Steve","Dixon, Vincent Lawrence","Decker, Marjorie C.","Hall, Robert L.","Pitkin, John","Horowitz, Jacob","Williamson, James M.","Jens, Steven E.","Murphy, Brian",20,9
"Galluccio, Anthony D.","Hall, Robert L.","Maher, David P.","Davis, Henrietta","Sullivan, Michael A.","Reeves, Kenneth E.","Murphy, Brian","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","King, Ethridge A.","Murphy, Brian","Davis, Henrietta","Simmons, Denise","Maher, David P.","Galluccio, Anthony D.","Decker, Marjorie C.","Iskovitz, Steve",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Reeves, Kenneth E.","Decker, Marjorie C.","Davis, Henrietta","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Murphy, Brian","Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise","Maher, David P.","Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Williamson, James M.","Condit, James E., III","Hall, Robert L.","Peixoto, Helder","Pitkin, John","Dixon, Vincent Lawrence","Horowitz, Jacob","Iskovitz, Steve","Jens, Steven E.","King, Ethridge A.",20,9
"Pitkin, John","Simmons, Denise","Horowitz, Jacob","Iskovitz, Steve","Decker, Marjorie C.","Galluccio, Anthony D.","Sullivan, Michael A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","King, Ethridge A.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Simmons, Denise","Davis, Henrietta","Horowitz, Jacob","King, Ethridge A.","Murphy, Brian","Pitkin, John","Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Simmons, Denise","Davis, Henrietta","Horowitz, Jacob","King, Ethridge A.","Murphy, Brian","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Pitkin, John","Reeves, Kenneth E.","Simmons, Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Murphy, Brian","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Davis, Henrietta","Pitkin, John","Sullivan, Michael A.","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Pitkin, John","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Maher, David P.","Williamson, James M.","Condit, James E., III","Dixon, Vincent Lawrence","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Hall, Robert L.","Simmons, Denise","Davis, Henrietta","King, Ethridge A.","Galluccio, Anthony D.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise","Reeves, Kenneth E.","Maher, David P.","Pitkin, John","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Simmons, Denise","Decker, Marjorie C.","Davis, Henrietta","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Galluccio, Anthony D.","Sullivan, Michael A.","Hall, Robert L.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Hall, Robert L.","Davis, Henrietta","Simmons, Denise","Pitkin, John","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Hall, Robert L.","Decker, Marjorie C.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Davis, Henrietta","Pitkin, John","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Simmons, Denise","Murphy, Brian","Maher, David P.","Davis, Henrietta","King, Ethridge A.","Sullivan, Michael A.","Pitkin, John","Jens, Steven E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Iskovitz, Steve","Pitkin, John","Decker, Marjorie C.","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Iskovitz, Steve","Simmons, Denise","Decker, Marjorie C.","Davis, Henrietta","Williamson, James M.","King, Ethridge A.","Peixoto, Helder","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Simmons, Denise","Decker, Marjorie C.","King, Ethridge A.","Williamson, James M.","Iskovitz, Steve","Reeves, Kenneth E.","Peixoto, Helder",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Pitkin, John","Sullivan, Michael A.","Davis, Henrietta","Decker, Marjorie C.","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Peixoto, Helder","King, Ethridge A.","Horowitz, Jacob","Williamson, James M.","Maher, David P.","Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Pitkin, John","Iskovitz, Steve","Hall, Robert L.","Dixon, Vincent Lawrence","Condit, James E., III","Murphy, Brian","Jens, Steven E.","Galluccio, Anthony D.",20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Maher, David P.","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Reeves, Kenneth E.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Dixon, Vincent Lawrence","Galluccio, Anthony D.","Murphy, Brian","Iskovitz, Steve","Hall, Robert L.","Horowitz, Jacob","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Iskovitz, Steve","Sullivan, Michael A.","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Pitkin, John","Sullivan, Michael A.","Hall, Robert L.","Dixon, Vincent Lawrence","Condit, James E., III","Williamson, James M.","Horowitz, Jacob","Iskovitz, Steve","Jens, Steven E.","King, Ethridge A.","Murphy, Brian","Peixoto, Helder","Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,20,9
"King, Ethridge A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Galluccio, Anthony D.","Simmons, Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Reeves, Kenneth E.","Murphy, Brian","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
UWI,"Galluccio, Anthony D.","Reeves, Kenneth E.","Decker, Marjorie C.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Sullivan, Michael A.","Simmons, Denise",UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Murphy, Brian","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Toomey, Timothy J., Jr.","Murphy, Brian","Decker, Marjorie C.","Reeves, Kenneth E.","Hall, Robert L.","Maher, David P.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Davis, Henrietta","Murphy, Brian","Condit, James E., III","Dixon, Vincent Lawrence","Iskovitz, Steve","Jens, Steven E.","Pitkin, John","Reeves, Kenneth E.","Simmons, Denise","Toomey, Timothy J., Jr.","Williamson, James M.","Decker, Marjorie C.","Hall, Robert L.","Horowitz, Jacob",skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Hall, Robert L.","King, Ethridge A.","Davis, Henrietta","Maher, David P.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Dixon, Vincent Lawrence","Murphy, Brian","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Maher, David P.","Galluccio, Anthony D.","Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Pitkin, John","Simmons, Denise","Williamson, James M.","Condit, James E., III","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Galluccio, Anthony D.","Horowitz, Jacob","Jens, Steven E.","Hall, Robert L.","Iskovitz, Steve","King, Ethridge A.","Murphy, Brian",skipped,skipped,skipped,skipped,20,9
"Iskovitz, Steve","Hall, Robert L.","King, Ethridge A.","Davis, Henrietta","Horowitz, Jacob","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","King, Ethridge A.","Simmons, Denise","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Jens, Steven E.","Reeves, Kenneth E.","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Condit, James E., III","Galluccio, Anthony D.","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"King, Ethridge A.","Murphy, Brian","Pitkin, John","Simmons, Denise","Davis, Henrietta","Horowitz, Jacob","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","King, Ethridge A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Davis, Henrietta","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Jens, Steven E.","Murphy, Brian","Simmons, Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.","Maher, David P.","Murphy, Brian","King, Ethridge A.","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
