rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,Num cands,Num seats
"Ward, Larry W.","Toomey, Jr., Timothy J.","Decker, Marjorie C.",UWI,"Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","vanBeuzekom, Minka Y.","Cheung, Leland","Reeves, Kenneth E.",UWI,"Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Cheung, Leland","Simmons, E. Denise","Reeves, Kenneth E.","Seidel, Sam","Maher, David P.","Decker, Marjorie C.","Davis, Henrietta","Kelley, Craig A.","Mello, Gary W.","Ward, Larry W.","Williamson, James M.","vanBeuzekom, Minka Y.","Moree, Gregg J.","Pascual, Jamake","Nelson, Matthew P.",skipped,skipped,19,9
"Simmons, E. Denise","Reeves, Kenneth E.","Toomey, Jr., Timothy J.",UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.",UWI,"Mello, Gary W.","Kelley, Craig A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.","Decker, Marjorie C.","Cheung, Leland","Davis, Henrietta","Reeves, Kenneth E.","Toomey, Jr., Timothy J.",UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Simmons, E. Denise","Toomey, Jr., Timothy J.","Cheung, Leland","Davis, Henrietta","Moree, Gregg J.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Cheung, Leland","Maher, David P.","Kelley, Craig A.","Reeves, Kenneth E.","Williamson, James M.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Davis, Henrietta","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Cheung, Leland","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Simmons, E. Denise","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Ward, Larry W.","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Kelley, Craig A.","Davis, Henrietta","Simmons, E. Denise","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Cheung, Leland","Decker, Marjorie C.","Davis, Henrietta","Seidel, Sam","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Marquardt, Charles J.","Mello, Gary W.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Ward, Larry W.","Cheung, Leland","Davis, Henrietta","Kelley, Craig A.","Simmons, E. Denise","Toomey, Jr., Timothy J.","Maher, David P.","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Simmons, E. Denise","Seidel, Sam","Reeves, Kenneth E.","Maher, David P.","Davis, Henrietta","Toomey, Jr., Timothy J.","Kelley, Craig A.","Decker, Marjorie C.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Davis, Henrietta","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Simmons, E. Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Cheung, Leland","Davis, Henrietta","Simmons, E. Denise","vanBeuzekom, Minka Y.","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Kelley, Craig A.","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Kelley, Craig A.","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Reeves, Kenneth E.","Simmons, E. Denise","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Seidel, Sam","Davis, Henrietta","Cheung, Leland","Maher, David P.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","Seidel, Sam","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Kelley, Craig A.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Cheung, Leland","Decker, Marjorie C.","Toomey, Jr., Timothy J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Cheung, Leland","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Reeves, Kenneth E.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Maher, David P.","Seidel, Sam","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Cheung, Leland","Decker, Marjorie C.","Reeves, Kenneth E.","Davis, Henrietta","Maher, David P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Davis, Henrietta","Mello, Gary W.","Pascual, Jamake","Nelson, Matthew P.","Reeves, Kenneth E.","Moree, Gregg J.","Stohlman, Jr., Thomas J.","Simmons, E. Denise","Seidel, Sam","vanBeuzekom, Minka Y.","Ward, Larry W.","Williamson, James M.","Cheung, Leland","Kelley, Craig A.","Maher, David P.","Marquardt, Charles J.","Toomey, Jr., Timothy J.",19,9
"Seidel, Sam","Cheung, Leland","Decker, Marjorie C.","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Reeves, Kenneth E.","Davis, Henrietta","Maher, David P.","Kelley, Craig A.","Simmons, E. Denise","vanBeuzekom, Minka Y.","Ward, Larry W.","Nelson, Matthew P.","Marquardt, Charles J.","Moree, Gregg J.","Decker, Marjorie C.","Mello, Gary W.","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.",skipped,skipped,19,9
"Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Simmons, E. Denise","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Maher, David P.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","vanBeuzekom, Minka Y.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Simmons, E. Denise","Williamson, James M.","Davis, Henrietta","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Cheung, Leland","Stohlman, Jr., Thomas J.","Seidel, Sam","Nelson, Matthew P.","Maher, David P.","Kelley, Craig A.","Davis, Henrietta","Ward, Larry W.","Reeves, Kenneth E.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Cheung, Leland","Reeves, Kenneth E.","Nelson, Matthew P.","Simmons, E. Denise","Seidel, Sam","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Seidel, Sam","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Kelley, Craig A.","Maher, David P.","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.","Reeves, Kenneth E.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Toomey, Jr., Timothy J.","Decker, Marjorie C.","Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Maher, David P.","Seidel, Sam","Cheung, Leland","Ward, Larry W.","Toomey, Jr., Timothy J.","Pascual, Jamake","Reeves, Kenneth E.","Williamson, James M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Toomey, Jr., Timothy J.","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Davis, Henrietta","Maher, David P.","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Davis, Henrietta","vanBeuzekom, Minka Y.","Reeves, Kenneth E.","Simmons, E. Denise","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Seidel, Sam","Kelley, Craig A.","Cheung, Leland","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Seidel, Sam","Kelley, Craig A.","Cheung, Leland","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Decker, Marjorie C.","Cheung, Leland","Maher, David P.","Simmons, E. Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Ward, Larry W.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Seidel, Sam","Maher, David P.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Kelley, Craig A.","Reeves, Kenneth E.","Stohlman, Jr., Thomas J.","Ward, Larry W.","Davis, Henrietta","Decker, Marjorie C.","Marquardt, Charles J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Maher, David P.","Seidel, Sam","vanBeuzekom, Minka Y.","Davis, Henrietta","Simmons, E. Denise","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Marquardt, Charles J.","Mello, Gary W.","Stohlman, Jr., Thomas J.","Ward, Larry W.","Williamson, James M.","Kelley, Craig A.","Moree, Gregg J.","Nelson, Matthew P.","Pascual, Jamake",19,9
"Kelley, Craig A.","Cheung, Leland","Ward, Larry W.","vanBeuzekom, Minka Y.","Davis, Henrietta","Decker, Marjorie C.","Simmons, E. Denise","Stohlman, Jr., Thomas J.","Maher, David P.","Marquardt, Charles J.","Pascual, Jamake","Reeves, Kenneth E.","Seidel, Sam","Toomey, Jr., Timothy J.","Williamson, James M.","Mello, Gary W.","Moree, Gregg J.","Nelson, Matthew P.",19,9
"Cheung, Leland","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Davis, Henrietta","Seidel, Sam","Toomey, Jr., Timothy J.","Cheung, Leland","Decker, Marjorie C.","Reeves, Kenneth E.","Simmons, E. Denise","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Kelley, Craig A.","vanBeuzekom, Minka Y.","Ward, Larry W.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Reeves, Kenneth E.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Davis, Henrietta","Maher, David P.","Toomey, Jr., Timothy J.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Davis, Henrietta","Simmons, E. Denise","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Cheung, Leland","Nelson, Matthew P.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Simmons, E. Denise","Kelley, Craig A.","Cheung, Leland","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Kelley, Craig A.","Cheung, Leland","vanBeuzekom, Minka Y.","Decker, Marjorie C.","Maher, David P.","Reeves, Kenneth E.","Seidel, Sam","Simmons, E. Denise","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Simmons, E. Denise","Cheung, Leland","Seidel, Sam","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Simmons, E. Denise","Cheung, Leland","Seidel, Sam","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Seidel, Sam","Maher, David P.","Kelley, Craig A.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Maher, David P.","Nelson, Matthew P.","Simmons, E. Denise","Reeves, Kenneth E.","Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Kelley, Craig A.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Simmons, E. Denise","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Davis, Henrietta","Maher, David P.","Marquardt, Charles J.","Cheung, Leland","Mello, Gary W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Simmons, E. Denise","Maher, David P.","Seidel, Sam","Cheung, Leland","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Ward, Larry W.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Cheung, Leland","Maher, David P.","vanBeuzekom, Minka Y.","Toomey, Jr., Timothy J.","Marquardt, Charles J.","Ward, Larry W.","Simmons, E. Denise","Reeves, Kenneth E.","Seidel, Sam","Mello, Gary W.","Williamson, James M.","Nelson, Matthew P.","Kelley, Craig A.","Pascual, Jamake","Moree, Gregg J.","Stohlman, Jr., Thomas J.","Decker, Marjorie C.",19,9
"Simmons, E. Denise","Decker, Marjorie C.","Davis, Henrietta","Kelley, Craig A.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Davis, Henrietta","Cheung, Leland","Decker, Marjorie C.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Kelley, Craig A.","Marquardt, Charles J.","Cheung, Leland","Seidel, Sam","Maher, David P.","Davis, Henrietta","Simmons, E. Denise","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Simmons, E. Denise","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Stohlman, Jr., Thomas J.","Kelley, Craig A.","Davis, Henrietta","Simmons, E. Denise","Marquardt, Charles J.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Simmons, E. Denise","Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Davis, Henrietta","Maher, David P.","Simmons, E. Denise","Stohlman, Jr., Thomas J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.","Nelson, Matthew P.","Toomey, Jr., Timothy J.","Simmons, E. Denise","Seidel, Sam","Kelley, Craig A.","Maher, David P.","Ward, Larry W.","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Toomey, Jr., Timothy J.","Reeves, Kenneth E.","Simmons, E. Denise","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Seidel, Sam","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Kelley, Craig A.","Simmons, E. Denise","Seidel, Sam","vanBeuzekom, Minka Y.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Maher, David P.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Kelley, Craig A.","Seidel, Sam","vanBeuzekom, Minka Y.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Kelley, Craig A.","vanBeuzekom, Minka Y.","Seidel, Sam","Decker, Marjorie C.","Davis, Henrietta","Stohlman, Jr., Thomas J.","Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Decker, Marjorie C.","Davis, Henrietta","Cheung, Leland","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Marquardt, Charles J.","Mello, Gary W.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Seidel, Sam","Cheung, Leland","Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Decker, Marjorie C.","Cheung, Leland","Simmons, E. Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Seidel, Sam","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Simmons, E. Denise","Cheung, Leland","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Reeves, Kenneth E.","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","vanBeuzekom, Minka Y.","Seidel, Sam","Maher, David P.","Kelley, Craig A.","Ward, Larry W.","Pascual, Jamake","Stohlman, Jr., Thomas J.","Moree, Gregg J.","Nelson, Matthew P.","Mello, Gary W.","Williamson, James M.","Toomey, Jr., Timothy J.","Marquardt, Charles J.",19,9
"Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.","Seidel, Sam","Toomey, Jr., Timothy J.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Davis, Henrietta","Maher, David P.","Simmons, E. Denise","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Reeves, Kenneth E.","Seidel, Sam","Simmons, E. Denise","Toomey, Jr., Timothy J.","Davis, Henrietta","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Reeves, Kenneth E.","Simmons, E. Denise","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Reeves, Kenneth E.","Cheung, Leland","Seidel, Sam","Maher, David P.","Toomey, Jr., Timothy J.","Decker, Marjorie C.","Pascual, Jamake",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
