,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
8117,PP,Moruya Public,4881,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8118,PP,Moruya Public,4882,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8119,PP,Moruya Public,4883,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8120,PP,Moruya Public,4884,Formal,MP,HARRISON N (Tubby),WORTHINGTON Alison,skipped,skipped,skipped,skipped,skipped,1,7
8121,PP,Moruya Public,4885,Formal,MP,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,skipped,skipped,skipped,skipped,1,7
8122,PP,Moruya Public,4886,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8123,PP,Moruya Public,4887,Formal,MP,STARMER Karyn,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,1,7
8124,PP,Moruya Public,4888,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8125,PP,Moruya Public,4889,Formal,MP,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,STARMER Karyn,skipped,skipped,skipped,1,7
8126,PP,Moruya Public,4890,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8127,PP,Moruya Public,4891,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8128,PP,Moruya Public,4892,Formal,MP,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,1,7
8129,PP,Moruya Public,4893,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8130,PP,Moruya Public,4894,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8131,PP,Moruya Public,4895,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8132,PP,Moruya Public,4896,Formal,MP,HARRISON N (Tubby),WORTHINGTON Alison,HATCHER Mat,SMITH Gary,GRACE David,POLLOCK Rob,STARMER Karyn,1,7
8133,PP,Moruya Public,4897,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8134,PP,Moruya Public,4898,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8135,PP,Moruya Public,4899,Formal,MP,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,STARMER Karyn,skipped,skipped,skipped,1,7
8136,PP,Moruya Public,4900,Formal,MP,HARRISON N (Tubby),GRACE David,skipped,skipped,skipped,skipped,skipped,1,7
8137,PP,Moruya Public,4901,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8138,PP,Moruya Public,4902,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8139,PP,Moruya Public,4903,Formal,MP,HARRISON N (Tubby),GRACE David,WORTHINGTON Alison,HATCHER Mat,SMITH Gary,STARMER Karyn,POLLOCK Rob,1,7
8140,PP,Moruya Public,4904,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8141,PP,Moruya Public,4905,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8142,PP,Moruya Public,4906,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8143,PP,Moruya Public,4907,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8144,PP,Moruya Public,4908,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8145,PP,Moruya Public,4909,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8146,PP,Moruya Public,4910,Formal,MP,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,STARMER Karyn,skipped,skipped,skipped,1,7
8147,PP,Moruya Public,4911,Formal,MP,HARRISON N (Tubby),WORTHINGTON Alison,skipped,skipped,skipped,skipped,skipped,1,7
8148,PP,Moruya Public,4912,Formal,MP,HARRISON N (Tubby),HATCHER Mat,WORTHINGTON Alison,GRACE David,POLLOCK Rob,STARMER Karyn,skipped,1,7
8149,PP,Moruya Public,4913,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8150,PP,Moruya Public,4914,Formal,MP,HARRISON N (Tubby),STARMER Karyn,SMITH Gary,GRACE David,HATCHER Mat,WORTHINGTON Alison,POLLOCK Rob,1,7
8151,PP,Moruya Public,4915,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8152,PP,Moruya Public,4916,Formal,MP,HARRISON N (Tubby),GRACE David,skipped,skipped,skipped,skipped,skipped,1,7
8153,PP,Moruya Public,4917,Formal,MP,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,STARMER Karyn,skipped,skipped,skipped,1,7
8154,PP,Moruya Public,4918,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,HATCHER Mat,STARMER Karyn,skipped,skipped,skipped,1,7
8155,PP,Moruya Public,4919,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8156,PP,Moruya Public,4920,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8157,PP,Moruya Public,4921,Formal,MP,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,skipped,1,7
8158,PP,Moruya Public,4922,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8159,PP,Moruya Public,4923,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8160,PP,Moruya Public,4924,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8161,PP,Moruya Public,4925,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8162,PP,Moruya Public,4926,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8163,PP,Moruya Public,4927,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8164,PP,Moruya Public,4928,Formal,MP,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
8165,PP,Moruya Public,4929,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8166,PP,Moruya Public,4930,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8167,PP,Moruya Public,4931,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8168,PP,Moruya Public,4932,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8169,PP,Moruya Public,4933,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8170,PP,Moruya Public,4934,Formal,MP,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,STARMER Karyn,skipped,skipped,skipped,1,7
8171,PP,Moruya Public,4935,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8172,PP,Moruya Public,4936,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8173,PP,Moruya Public,4937,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8174,PP,Moruya Public,4938,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8175,PP,Moruya Public,4939,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8176,PP,Moruya Public,4940,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8177,PP,Moruya Public,4941,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8178,PP,Moruya Public,4942,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,1,7
8179,PP,Moruya Public,4943,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8180,PP,Moruya Public,4944,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8181,PP,Moruya Public,4945,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,1,7
8182,PP,Moruya Public,4946,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8183,PP,Moruya Public,4947,Formal,MP,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,STARMER Karyn,SMITH Gary,skipped,skipped,1,7
8184,PP,Moruya Public,4948,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8185,PP,Moruya Public,4949,Formal,MP,HARRISON N (Tubby),STARMER Karyn,HATCHER Mat,SMITH Gary,POLLOCK Rob,GRACE David,WORTHINGTON Alison,1,7
8186,PP,Moruya Public,4950,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8187,PP,Moruya Public,4951,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,1,7
8188,PP,Moruya Public,4952,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8189,PP,Moruya Public,4953,Formal,MP,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,STARMER Karyn,SMITH Gary,GRACE David,WORTHINGTON Alison,1,7
8190,PP,Moruya Public,4954,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8191,PP,Moruya Public,4955,Formal,MP,HARRISON N (Tubby),SMITH Gary,POLLOCK Rob,STARMER Karyn,HATCHER Mat,GRACE David,WORTHINGTON Alison,1,7
8192,PP,Moruya Public,4956,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8193,PP,Moruya Public,4957,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8194,PP,Moruya Public,4958,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8195,PP,Moruya Public,4959,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8196,PP,Moruya Public,4960,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8197,PP,Moruya Public,4961,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8198,PP,Moruya Public,4962,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HATCHER Mat,HARRISON N (Tubby),WORTHINGTON Alison,POLLOCK Rob,1,7
8199,PP,Moruya Public,4963,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
8200,PP,Moruya Public,4964,Formal,MP,STARMER Karyn,POLLOCK Rob,HATCHER Mat,SMITH Gary,HARRISON N (Tubby),GRACE David,WORTHINGTON Alison,1,7
8201,PP,Moruya Public,4965,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8202,PP,Moruya Public,4966,Formal,MP,STARMER Karyn,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
8203,PP,Moruya Public,4967,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8204,PP,Moruya Public,4968,Formal,MP,STARMER Karyn,WORTHINGTON Alison,GRACE David,SMITH Gary,HARRISON N (Tubby),POLLOCK Rob,HATCHER Mat,1,7
8205,PP,Moruya Public,4969,Formal,MP,STARMER Karyn,HATCHER Mat,WORTHINGTON Alison,GRACE David,skipped,skipped,skipped,1,7
8206,PP,Moruya Public,4970,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
8207,PP,Moruya Public,4971,Formal,MP,STARMER Karyn,WORTHINGTON Alison,GRACE David,HATCHER Mat,SMITH Gary,HARRISON N (Tubby),POLLOCK Rob,1,7
8208,PP,Moruya Public,4972,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
8209,PP,Moruya Public,4973,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8210,PP,Moruya Public,4974,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8211,PP,Moruya Public,4975,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8212,PP,Moruya Public,4976,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
8213,PP,Moruya Public,4977,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8214,PP,Moruya Public,4978,Formal,MP,STARMER Karyn,POLLOCK Rob,HARRISON N (Tubby),skipped,skipped,skipped,skipped,1,7
8215,PP,Moruya Public,4979,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
8216,PP,Moruya Public,4980,Formal,MP,STARMER Karyn,HARRISON N (Tubby),HATCHER Mat,WORTHINGTON Alison,SMITH Gary,GRACE David,POLLOCK Rob,1,7
8217,PP,Moruya Public,4981,Formal,MP,STARMER Karyn,WORTHINGTON Alison,GRACE David,SMITH Gary,HARRISON N (Tubby),POLLOCK Rob,HATCHER Mat,1,7
8218,PP,Moruya Public,4982,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
8219,PP,Moruya Public,4983,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8220,PP,Moruya Public,4984,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8221,PP,Moruya Public,4985,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8222,PP,Moruya Public,4986,Formal,MP,STARMER Karyn,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,SMITH Gary,GRACE David,WORTHINGTON Alison,1,7
8223,PP,Moruya Public,4987,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8224,PP,Moruya Public,4988,Formal,MP,STARMER Karyn,WORTHINGTON Alison,GRACE David,skipped,skipped,skipped,skipped,1,7
8225,PP,Moruya Public,4989,Formal,MP,STARMER Karyn,WORTHINGTON Alison,GRACE David,skipped,skipped,skipped,skipped,1,7
8226,PP,Moruya Public,4990,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HATCHER Mat,WORTHINGTON Alison,skipped,skipped,1,7
8227,PP,Moruya Public,4991,Formal,MP,STARMER Karyn,HATCHER Mat,WORTHINGTON Alison,GRACE David,SMITH Gary,POLLOCK Rob,HARRISON N (Tubby),1,7
8228,PP,Moruya Public,4992,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8229,PP,Moruya Public,4993,Formal,MP,STARMER Karyn,WORTHINGTON Alison,skipped,skipped,skipped,skipped,skipped,1,7
8230,PP,Moruya Public,4994,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8231,PP,Moruya Public,4995,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
8232,PP,Moruya Public,4996,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8233,PP,Moruya Public,4997,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8234,PP,Moruya Public,4998,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8235,PP,Moruya Public,4999,Formal,MP,STARMER Karyn,HATCHER Mat,HARRISON N (Tubby),POLLOCK Rob,skipped,skipped,skipped,1,7
8236,PP,Moruya Public,5000,Formal,MP,STARMER Karyn,HATCHER Mat,HARRISON N (Tubby),SMITH Gary,POLLOCK Rob,GRACE David,WORTHINGTON Alison,1,7
8237,PP,Moruya Public,5001,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HATCHER Mat,WORTHINGTON Alison,skipped,skipped,1,7
8238,PP,Moruya Public,5002,Formal,MP,STARMER Karyn,GRACE David,WORTHINGTON Alison,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,1,7
8239,PP,Moruya Public,5003,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8240,PP,Moruya Public,5004,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8241,PP,Moruya Public,5005,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8242,PP,Moruya Public,5006,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8243,PP,Moruya Public,5007,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8244,PP,Moruya Public,5008,Formal,MP,STARMER Karyn,WORTHINGTON Alison,GRACE David,HARRISON N (Tubby),HATCHER Mat,SMITH Gary,POLLOCK Rob,1,7
8245,PP,Moruya Public,5009,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8246,PP,Moruya Public,5010,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8247,PP,Moruya Public,5011,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,1,7
8248,PP,Moruya Public,5012,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8249,PP,Moruya Public,5013,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8250,PP,Moruya Public,5014,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8251,PP,Moruya Public,5015,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8252,PP,Moruya Public,5016,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8253,PP,Moruya Public,5017,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,1,7
8254,PP,Moruya Public,5018,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8255,PP,Moruya Public,5019,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8256,PP,Moruya Public,5020,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8257,PP,Moruya Public,5021,Formal,MP,HARRISON N (Tubby),HATCHER Mat,SMITH Gary,GRACE David,skipped,skipped,skipped,1,7
8258,PP,Moruya Public,5022,Formal,MP,HARRISON N (Tubby),HATCHER Mat,SMITH Gary,GRACE David,WORTHINGTON Alison,POLLOCK Rob,STARMER Karyn,1,7
8259,PP,Moruya Public,5023,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8260,PP,Moruya Public,5024,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8261,PP,Moruya Public,5025,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8262,PP,Moruya Public,5026,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8263,PP,Moruya Public,5027,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8264,PP,Moruya Public,5028,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8265,PP,Moruya Public,5029,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8266,PP,Moruya Public,5030,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8267,PP,Moruya Public,5031,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8268,PP,Moruya Public,5032,Formal,MP,HARRISON N (Tubby),HATCHER Mat,SMITH Gary,GRACE David,WORTHINGTON Alison,STARMER Karyn,POLLOCK Rob,1,7
8269,PP,Moruya Public,5033,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,STARMER Karyn,HATCHER Mat,SMITH Gary,GRACE David,WORTHINGTON Alison,1,7
8270,PP,Moruya Public,5034,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8271,PP,Moruya Public,5035,Formal,MP,HARRISON N (Tubby),HATCHER Mat,WORTHINGTON Alison,STARMER Karyn,POLLOCK Rob,GRACE David,SMITH Gary,1,7
8272,PP,Moruya Public,5036,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8273,PP,Moruya Public,5037,Formal,MP,HARRISON N (Tubby),SMITH Gary,skipped,skipped,skipped,skipped,skipped,1,7
8274,PP,Moruya Public,5038,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8275,PP,Moruya Public,5039,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8276,PP,Moruya Public,5040,Formal,MP,HARRISON N (Tubby),WORTHINGTON Alison,POLLOCK Rob,GRACE David,SMITH Gary,HATCHER Mat,STARMER Karyn,1,7
8277,PP,Moruya Public,5041,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8278,PP,Moruya Public,5042,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8279,PP,Moruya Public,5043,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8280,PP,Moruya Public,5044,Formal,MP,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
8281,PP,Moruya Public,5045,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8282,PP,Moruya Public,5046,Formal,MP,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
8283,PP,Moruya Public,5047,Formal,MP,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
8284,PP,Moruya Public,5048,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,HATCHER Mat,STARMER Karyn,SMITH Gary,WORTHINGTON Alison,GRACE David,1,7
8285,PP,Moruya Public,5049,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8286,PP,Moruya Public,5050,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8287,PP,Moruya Public,5051,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8288,PP,Moruya Public,5052,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,1,7
8289,PP,Moruya Public,5053,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8290,PP,Moruya Public,5054,Formal,MP,HARRISON N (Tubby),WORTHINGTON Alison,GRACE David,SMITH Gary,HATCHER Mat,POLLOCK Rob,STARMER Karyn,1,7
8291,PP,Moruya Public,5055,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8292,PP,Moruya Public,5056,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8293,PP,Moruya Public,5057,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8294,PP,Moruya Public,5058,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,STARMER Karyn,HATCHER Mat,SMITH Gary,skipped,skipped,1,7
8295,PP,Moruya Public,5059,Formal,MP,HATCHER Mat,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,1,7
8296,PP,Moruya Public,5060,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
8297,PP,Moruya Public,5061,Formal,MP,HATCHER Mat,SMITH Gary,STARMER Karyn,HARRISON N (Tubby),WORTHINGTON Alison,POLLOCK Rob,GRACE David,1,7
8298,PP,Moruya Public,5062,Formal,MP,HARRISON N (Tubby),HATCHER Mat,SMITH Gary,WORTHINGTON Alison,GRACE David,POLLOCK Rob,STARMER Karyn,1,7
8299,PP,Moruya Public,5063,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8300,PP,Moruya Public,5064,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8301,PP,Moruya Public,5065,Formal,MP,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,STARMER Karyn,skipped,skipped,skipped,1,7
8302,PP,Moruya Public,5066,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8303,PP,Moruya Public,5067,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,1,7
8304,PP,Moruya Public,5068,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,1,7
8305,PP,Moruya Public,5069,Formal,MP,HARRISON N (Tubby),STARMER Karyn,POLLOCK Rob,SMITH Gary,HATCHER Mat,GRACE David,WORTHINGTON Alison,1,7
8306,PP,Moruya Public,5070,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8307,PP,Moruya Public,5071,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8308,PP,Moruya Public,5072,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8309,PP,Moruya Public,5073,Formal,MP,HARRISON N (Tubby),POLLOCK Rob,WORTHINGTON Alison,SMITH Gary,GRACE David,HATCHER Mat,STARMER Karyn,1,7
8310,PP,Moruya Public,5074,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
8311,PP,Moruya Public,5075,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
