rank1,rank2,rank3,rank4,numSeats,numCands
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,NICOLE M. LACHAPELLE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,JOY WINNIE,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,DONALD W. TORREY,skipped,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,DONALD W. TORREY,NICOLE M. LACHAPELLE,1,21
KEITH M. ROUTHIER,ERIC K. BERZINS,OWEN ZARET,NICOLE M. LACHAPELLE,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,skipped,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,DONALD W. TORREY,skipped,skipped,1,21
KEITH M. ROUTHIER,DONALD W. TORREY,skipped,skipped,1,21
KEITH M. ROUTHIER,DONALD W. TORREY,skipped,skipped,1,21
KEITH M. ROUTHIER,DONALD W. TORREY,skipped,skipped,1,21
KEITH M. ROUTHIER,DONALD W. TORREY,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,DONALD W. TORREY,ERIC K. BERZINS,skipped,1,21
KEITH M. ROUTHIER,DONALD W. TORREY,ERIC K. BERZINS,NICOLE M. LACHAPELLE,1,21
KEITH M. ROUTHIER,DONALD W. TORREY,NICOLE M. LACHAPELLE,ERIC K. BERZINS,1,21
KEITH M. ROUTHIER,DONALD W. TORREY,NICOLE M. LACHAPELLE,ERIC K. BERZINS,1,21
KEITH M. ROUTHIER,DONALD W. TORREY,NICOLE M. LACHAPELLE,ERIC K. BERZINS,1,21
KEITH M. ROUTHIER,HOMAR GOMEZ,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,skipped,skipped,skipped,1,21
DONALD W. TORREY,NICOLE M. LACHAPELLE,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
DONALD W. TORREY,ERIC K. BERZINS,skipped,skipped,1,21
