ballotID,precinctPortion,ballot_type,countingGroup,precinct,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,Num cands,Num seats
01662_00000_484842,67.0,Ballot 16 - Type 16,Early,67,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_100977,116.0,Ballot 16 - Type 16,Early,116,WILLIAM BILL MATTIACE,BEV COURTNEY,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_393538,102.0,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_152141,106.0,Ballot 16 - Type 16,Early,106,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_234805,102.0,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_828118,62.0,Ballot 17 - Type 17,Early,62,KEN MIYAGISHIMA,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_035413,116.0,Ballot 16 - Type 16,Early,116,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,ISABELLA SOLIS,BEV COURTNEY,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_392949,116.0,Ballot 16 - Type 16,Early,116,BEV COURTNEY,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_840667,112.0,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_510165,102.0,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,GREGORY Z SMITH,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_108305,102.0,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,ISABELLA SOLIS,BEV COURTNEY,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,10,1
01662_00000_247112,62.0,Ballot 17 - Type 17,Early,62,KEN MIYAGISHIMA,ISABELLA SOLIS,JORGE SANCHEZ,GREGORY Z SMITH,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,10,1
01662_00000_497134,106.0,Ballot 16 - Type 16,Early,106,MIKE A TELLEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
01662_00000_070257,112.0,Ballot 16 - Type 16,Early,112,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,GREGORY Z SMITH,JORGE SANCHEZ,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,10,1
01662_00000_530332,105.002,Ballot 17 - Type 17,Early,105,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_556165,62.0,Ballot 17 - Type 17,Early,62,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_559004,112.0,Ballot 16 - Type 16,Early,112,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,ISABELLA SOLIS,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_717944,116.0,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_326548,102.0,Ballot 16 - Type 16,Early,102,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,ISABELLA SOLIS,BEV COURTNEY,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_553342,112.0,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,KEN MIYAGISHIMA,10,1
01662_00000_880986,7.002,Ballot 14 - Type 14,Early,7,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_407452,59.0,Ballot 16 - Type 16,Early,59,BEV COURTNEY,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_818744,67.0,Ballot 16 - Type 16,Early,67,KEN MIYAGISHIMA,GREGORY Z SMITH,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_137624,59.0,Ballot 16 - Type 16,Early,59,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_809975,102.0,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,BEV COURTNEY,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
01662_00000_141017,112.0,Ballot 16 - Type 16,Early,112,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_260182,112.0,Ballot 16 - Type 16,Early,112,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_357354,89.0,Ballot 2 - Type 2,Early,89,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_882453,105.002,Ballot 17 - Type 17,Early,105,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_160859,116.0,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,MIKE A TELLEZ,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_956937,102.0,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_670293,112.0,Ballot 16 - Type 16,Early,112,WILLIAM BILL MATTIACE,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_007701,106.0,Ballot 16 - Type 16,Early,106,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_744367,112.0,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,BEV COURTNEY,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,10,1
01662_00000_740229,67.0,Ballot 16 - Type 16,Early,67,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_947644,99.002,Ballot 2 - Type 2,Early,99,ISABELLA SOLIS,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,BEV COURTNEY,skipped,skipped,skipped,skipped,10,1
01662_00000_540791,106.0,Ballot 16 - Type 16,Early,106,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_480398,67.0,Ballot 16 - Type 16,Early,67,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_675110,113.001,Ballot 20 - Type 20,Early,113,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_949580,116.0,Ballot 16 - Type 16,Early,116,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_418636,32.0,Ballot 2 - Type 2,Early,32,KEN MIYAGISHIMA,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_666977,112.0,Ballot 16 - Type 16,Early,112,BEV COURTNEY,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,10,1
01662_00000_095390,62.0,Ballot 17 - Type 17,Early,62,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,10,1
01662_00000_699224,67.0,Ballot 16 - Type 16,Early,67,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,BEV COURTNEY,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,10,1
01662_00000_226383,116.0,Ballot 16 - Type 16,Early,116,MIKE A TELLEZ,WILLIAM BILL MATTIACE,GREGORY Z SMITH,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_868463,83.002,Ballot 20 - Type 20,Early,83,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,10,1
01662_00000_313425,116.0,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_640848,116.0,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_023033,112.0,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_955072,113.001,Ballot 20 - Type 20,Early,113,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_457103,112.0,Ballot 16 - Type 16,Early,112,GREGORY Z SMITH,MIKE A TELLEZ,BEV COURTNEY,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,ISABELLA SOLIS,skipped,skipped,skipped,skipped,10,1
01662_00000_615326,112.0,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_536014,106.0,Ballot 16 - Type 16,Early,106,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_971255,103.0,Ballot 16 - Type 16,Early,103,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
01662_00000_176624,102.0,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_848095,59.0,Ballot 16 - Type 16,Early,59,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,ISABELLA SOLIS,MIKE A TELLEZ,JORGE SANCHEZ,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,10,1
01662_00000_660716,62.0,Ballot 17 - Type 17,Early,62,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_860528,106.0,Ballot 16 - Type 16,Early,106,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_812300,112.0,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_942728,62.0,Ballot 17 - Type 17,Early,62,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_255895,116.0,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_996613,112.0,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,WILLIAM BILL MATTIACE,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,BEV COURTNEY,KEN MIYAGISHIMA,skipped,10,1
01662_00000_219706,102.0,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_858066,59.0,Ballot 16 - Type 16,Early,59,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_889740,59.0,Ballot 16 - Type 16,Early,59,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_835056,102.0,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_584566,106.0,Ballot 16 - Type 16,Early,106,WILLIAM BILL MATTIACE,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_792332,116.0,Ballot 16 - Type 16,Early,116,MIKE A TELLEZ,WILLIAM BILL MATTIACE,BEV COURTNEY,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,JORGE SANCHEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,10,1
01662_00000_331158,109.002,Ballot 17 - Type 17,Early,109,GREGORY Z SMITH,ISABELLA SOLIS,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_938799,106.0,Ballot 16 - Type 16,Early,106,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_269445,102.0,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_483437,116.0,Ballot 16 - Type 16,Early,116,ISABELLA SOLIS,KEN MIYAGISHIMA,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_161160,112.0,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,JORGE SANCHEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_259048,112.0,Ballot 16 - Type 16,Early,112,WILLIAM BILL MATTIACE,MIKE A TELLEZ,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_119674,109.002,Ballot 17 - Type 17,Early,109,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_913551,62.0,Ballot 17 - Type 17,Early,62,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_953898,112.0,Ballot 16 - Type 16,Early,112,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_973388,112.0,Ballot 16 - Type 16,Early,112,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_739752,102.0,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_561556,59.0,Ballot 16 - Type 16,Early,59,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_444504,109.002,Ballot 17 - Type 17,Early,109,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_399416,109.002,Ballot 17 - Type 17,Early,109,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_361784,112.0,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,WILLIAM BILL MATTIACE,BEV COURTNEY,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
01662_00000_383333,34.0,Ballot 20 - Type 20,Early,34,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_205210,31.0,Ballot 2 - Type 2,Early,31,WILLIAM BILL MATTIACE,JORGE SANCHEZ,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,ISABELLA SOLIS,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,10,1
01662_00000_134478,62.0,Ballot 17 - Type 17,Early,62,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,WILLIAM BILL MATTIACE,BEV COURTNEY,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,KEN MIYAGISHIMA,MIKE A TELLEZ,10,1
01662_00000_528545,112.0,Ballot 16 - Type 16,Early,112,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_842139,67.0,Ballot 16 - Type 16,Early,67,KEN MIYAGISHIMA,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_027833,112.0,Ballot 16 - Type 16,Early,112,GREGORY Z SMITH,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,BEV COURTNEY,skipped,10,1
01662_00000_350925,116.0,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,BEV COURTNEY,WILLIAM BILL MATTIACE,JORGE SANCHEZ,GREGORY Z SMITH,MIKE A TELLEZ,10,1
01662_00000_429462,116.0,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_507196,67.0,Ballot 16 - Type 16,Early,67,KEN MIYAGISHIMA,GREGORY Z SMITH,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_763279,59.0,Ballot 16 - Type 16,Early,59,GREGORY Z SMITH,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_398885,106.0,Ballot 16 - Type 16,Early,106,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_534821,112.0,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,JORGE SANCHEZ,KEN MIYAGISHIMA,10,1
01662_00000_042371,116.0,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_421523,102.0,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_959551,106.0,Ballot 16 - Type 16,Early,106,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_360343,59.0,Ballot 16 - Type 16,Early,59,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_438807,116.0,Ballot 16 - Type 16,Early,116,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,BEV COURTNEY,JORGE SANCHEZ,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,skipped,10,1
01662_00000_633059,112.0,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_798514,62.0,Ballot 17 - Type 17,Early,62,WILLIAM BILL MATTIACE,GREGORY Z SMITH,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,BEV COURTNEY,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,KEN MIYAGISHIMA,10,1
01662_00000_638376,59.0,Ballot 16 - Type 16,Early,59,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_735573,112.0,Ballot 16 - Type 16,Early,112,ISABELLA SOLIS,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_474857,109.002,Ballot 17 - Type 17,Early,109,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_635587,112.0,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,ISABELLA SOLIS,BEV COURTNEY,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,GREGORY Z SMITH,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,10,1
01662_00000_328753,61.0,Ballot 16 - Type 16,Early,61,MIKE A TELLEZ,BEV COURTNEY,ISABELLA SOLIS,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,10,1
01662_00000_849906,61.0,Ballot 16 - Type 16,Early,61,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_034649,116.0,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_314241,109.002,Ballot 17 - Type 17,Early,109,WILLIAM BILL MATTIACE,BEV COURTNEY,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,ISABELLA SOLIS,KEN MIYAGISHIMA,10,1
01662_00000_452817,112.0,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_455236,61.0,Ballot 16 - Type 16,Early,61,KEN MIYAGISHIMA,GREGORY Z SMITH,ISABELLA SOLIS,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,10,1
01662_00000_703747,112.0,Ballot 16 - Type 16,Early,112,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,GREGORY Z SMITH,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_918872,59.0,Ballot 16 - Type 16,Early,59,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01662_00000_128489,116.0,Ballot 16 - Type 16,Early,116,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
