file,numCands_multi,numCands_single,IRV_multi,IRV_single,approval_multi,approval_single,borda-avg_multi,borda-avg_single,borda-om_multi,borda-om_single,borda-pm_multi,borda-pm_single,bucklin_multi,bucklin_single,condorcet_multi,condorcet_single,file_multi,file_single,minimax_multi,minimax_single,plurality_multi,plurality_single,ranked-pairs_multi,ranked-pairs_single,smith-minimax_multi,smith-minimax_single,smith_irv_multi,smith_irv_single,smith_plurality_multi,smith_plurality_single,top-3-truncation_multi,top-3-truncation_single,top-two_multi,top-two_single
fife22/V0001_Ward-13-Glenrothes-West-and-Kinglassie_06052022_145551.csv,6,5,['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['Lab'],['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP'],raw_data/scotland/processed_data/fife22/V0001_Ward-13-Glenrothes-West-and-Kinglassie_06052022_145551.csv,analysis/mimic_single_party/data/fife22/V0001_Ward-13-Glenrothes-West-and-Kinglassie_06052022_145551.csv,['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP'],['Julie Christina FORD (SNP)'],['SNP']
fife22/V0001_Ward-1-West-Fife-and-Coastal-Villages_06052022_145537.csv,10,8,['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab'],raw_data/scotland/processed_data/fife22/V0001_Ward-1-West-Fife-and-Coastal-Villages_06052022_145537.csv,analysis/mimic_single_party/data/fife22/V0001_Ward-1-West-Fife-and-Coastal-Villages_06052022_145537.csv,['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['SNP'],['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab'],['Graeme James DOWNIE (Lab)'],['Lab']
fife22/Ward5-Rosyth_PreferenceProfile_V0001_Ward-5-Rosyth_06052022_145544.csv,9,8,['Brian John GOODALL (SNP)'],['SNP'],['Brian John GOODALL (SNP)'],['SNP'],['Andrew VERRECCHIA (Lab)'],['SNP'],['Brian John GOODALL (SNP)'],['SNP'],['Andrew VERRECCHIA (Lab)'],['SNP'],['Andrew VERRECCHIA (Lab)'],['SNP'],['Brian John GOODALL (SNP)'],['SNP'],raw_data/scotland/processed_data/fife22/Ward5-Rosyth_PreferenceProfile_V0001_Ward-5-Rosyth_06052022_145544.csv,analysis/mimic_single_party/data/fife22/Ward5-Rosyth_PreferenceProfile_V0001_Ward-5-Rosyth_06052022_145544.csv,['Brian John GOODALL (SNP)'],['SNP'],['Andrew VERRECCHIA (Lab)'],['SNP'],['Brian John GOODALL (SNP)'],['SNP'],['Brian John GOODALL (SNP)'],['SNP'],['Brian John GOODALL (SNP)'],['SNP'],['Brian John GOODALL (SNP)'],['SNP'],['Brian John GOODALL (SNP)'],['SNP'],['Brian John GOODALL (SNP)'],['SNP']
fife22/V0001_Ward-16-Howe-Of-Fife-and-Tay-Coast_06052022_151928.csv,7,6,['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],raw_data/scotland/processed_data/fife22/V0001_Ward-16-Howe-Of-Fife-and-Tay-Coast_06052022_151928.csv,analysis/mimic_single_party/data/fife22/V0001_Ward-16-Howe-Of-Fife-and-Tay-Coast_06052022_151928.csv,['Donald Norman LOTHIAN (LD)'],['LD'],['David Victor MACDIARMID (SNP)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD'],['Donald Norman LOTHIAN (LD)'],['LD']
fife22/PreferenceProfile_V0001_Ward-11-Kirkcaldy-Central_06052022_145551.csv,7,5,['Judy HAMILTON (Lab)'],['Lab'],['Alistair CAMERON (Lab)'],['Lab'],['Judy HAMILTON (Lab)'],['Lab'],['Alistair CAMERON (Lab)'],['Lab'],['Judy HAMILTON (Lab)'],['Lab'],['Judy HAMILTON (Lab)'],['Lab'],['Alistair CAMERON (Lab)'],['Lab'],raw_data/scotland/processed_data/fife22/PreferenceProfile_V0001_Ward-11-Kirkcaldy-Central_06052022_145551.csv,analysis/mimic_single_party/data/fife22/PreferenceProfile_V0001_Ward-11-Kirkcaldy-Central_06052022_145551.csv,['Alistair CAMERON (Lab)'],['Lab'],['Blair ALLAN (SNP)'],['Lab'],['Alistair CAMERON (Lab)'],['Lab'],['Alistair CAMERON (Lab)'],['Lab'],['Alistair CAMERON (Lab)'],['Lab'],['Alistair CAMERON (Lab)'],['Lab'],['Alistair CAMERON (Lab)'],['Lab'],['Alistair CAMERON (Lab)'],['Lab']
fife22/V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,8,6,['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],raw_data/scotland/processed_data/fife22/V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,analysis/mimic_single_party/data/fife22/V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP'],['David BARRATT (SNP)'],['SNP']
fife22/V0001_Ward-21-Leven-Kennoway-and-Largo_06052022_145552.csv,8,6,['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],raw_data/scotland/processed_data/fife22/V0001_Ward-21-Leven-Kennoway-and-Largo_06052022_145552.csv,analysis/mimic_single_party/data/fife22/V0001_Ward-21-Leven-Kennoway-and-Largo_06052022_145552.csv,['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP'],['David ALEXANDER (SNP)'],['SNP']
fife22/PreferenceProfile_V0001_Ward-17-Tay-Bridgehead_06052022_145551.csv,8,7,['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD'],raw_data/scotland/processed_data/fife22/PreferenceProfile_V0001_Ward-17-Tay-Bridgehead_06052022_145551.csv,analysis/mimic_single_party/data/fife22/PreferenceProfile_V0001_Ward-17-Tay-Bridgehead_06052022_145551.csv,['Jonny TEPP (LD)'],['LD'],['Louise KENNEDY-DALBY (SNP)'],['LD'],['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD'],['Jonny TEPP (LD)'],['LD']
fife22/PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,6,5,['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],raw_data/scotland/processed_data/fife22/PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,analysis/mimic_single_party/data/fife22/PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD'],['Jane Ann LISTON (LD)'],['LD']
fife22/V0001_Ward-19-East-Neuk-and-Landward_06052022_145551.csv,8,7,['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],raw_data/scotland/processed_data/fife22/V0001_Ward-19-East-Neuk-and-Landward_06052022_145551.csv,analysis/mimic_single_party/data/fife22/V0001_Ward-19-East-Neuk-and-Landward_06052022_145551.csv,['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD'],['Fiona CORPS (LD)'],['LD']
fife22/V0001_Ward-22-Buckhaven-Methil-and-Wemyss-Villages_06052022_151928.csv,8,6,['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],raw_data/scotland/processed_data/fife22/V0001_Ward-22-Buckhaven-Methil-and-Wemyss-Villages_06052022_151928.csv,analysis/mimic_single_party/data/fife22/V0001_Ward-22-Buckhaven-Methil-and-Wemyss-Villages_06052022_151928.csv,['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP'],['Ken CALDWELL (SNP)'],['SNP']
fife22/Ward20-Cupar_PreferenceProfile_V0001_Ward-20-Cupar_06052022_151928.csv,9,8,['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],raw_data/scotland/processed_data/fife22/Ward20-Cupar_PreferenceProfile_V0001_Ward-20-Cupar_06052022_151928.csv,analysis/mimic_single_party/data/fife22/Ward20-Cupar_PreferenceProfile_V0001_Ward-20-Cupar_06052022_151928.csv,['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD'],['Margaret Christine KENNEDY (LD)'],['LD']
fife22/PreferenceProfile_V0001_Ward-4-Dunfermline-South_06052022_151924.csv,10,8,['Cara HILTON (Lab)'],['Lab'],['Cara HILTON (Lab)'],['Lab'],['Cara HILTON (Lab)'],['Lab'],['Cara HILTON (Lab)'],['SNP'],['Cara HILTON (Lab)'],['Lab'],['Cara HILTON (Lab)'],['Lab'],['Cara HILTON (Lab)'],['Lab'],raw_data/scotland/processed_data/fife22/PreferenceProfile_V0001_Ward-4-Dunfermline-South_06052022_151924.csv,analysis/mimic_single_party/data/fife22/PreferenceProfile_V0001_Ward-4-Dunfermline-South_06052022_151924.csv,['Cara HILTON (Lab)'],['Lab'],['James CALDER (LD)'],['SNP'],['Cara HILTON (Lab)'],['Lab'],['Cara HILTON (Lab)'],['Lab'],['Cara HILTON (Lab)'],['Lab'],['Cara HILTON (Lab)'],['Lab'],['Cara HILTON (Lab)'],['SNP'],['Cara HILTON (Lab)'],['Lab']
fife22/Ward-9-Burntisland-Kinghorn-and-Western-Kirkcaldy_06052022_145551.csv,9,8,['Julie MACDOUGALL (Lab)'],['Lab'],['Julie MACDOUGALL (Lab)'],['Lab'],['Julie MACDOUGALL (Lab)'],['Lab'],['Lesley Rankin BACKHOUSE (SNP)'],['Lab'],['Julie MACDOUGALL (Lab)'],['Lab'],['Julie MACDOUGALL (Lab)'],['Lab'],['Julie MACDOUGALL (Lab)'],['Lab'],raw_data/scotland/processed_data/fife22/Ward-9-Burntisland-Kinghorn-and-Western-Kirkcaldy_06052022_145551.csv,analysis/mimic_single_party/data/fife22/Ward-9-Burntisland-Kinghorn-and-Western-Kirkcaldy_06052022_145551.csv,['Julie MACDOUGALL (Lab)'],['Lab'],['Lesley Rankin BACKHOUSE (SNP)'],['SNP'],['Julie MACDOUGALL (Lab)'],['Lab'],['Julie MACDOUGALL (Lab)'],['Lab'],['Julie MACDOUGALL (Lab)'],['Lab'],['Julie MACDOUGALL (Lab)'],['Lab'],['Julie MACDOUGALL (Lab)'],['SNP'],['Julie MACDOUGALL (Lab)'],['Lab']
fife22/V0001_Ward-8-Lochgelly-Cardenden-and-Benarty_06052022_151928.csv,8,6,['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],raw_data/scotland/processed_data/fife22/V0001_Ward-8-Lochgelly-Cardenden-and-Benarty_06052022_151928.csv,analysis/mimic_single_party/data/fife22/V0001_Ward-8-Lochgelly-Cardenden-and-Benarty_06052022_151928.csv,['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab'],['Mary BAIN-LOCKHART (Lab)'],['Lab']
fife22/PreferenceProfile_V0001_Ward-12-Kirkcaldy-East_06052022_151925.csv,8,6,['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab'],raw_data/scotland/processed_data/fife22/PreferenceProfile_V0001_Ward-12-Kirkcaldy-East_06052022_151925.csv,analysis/mimic_single_party/data/fife22/PreferenceProfile_V0001_Ward-12-Kirkcaldy-East_06052022_151925.csv,['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['SNP'],['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab'],['Ian John CAMERON (Lab)'],['Lab']
scottish by-elections/Ward4-LivingstonSouth_West Lothian 2021 by-election Ward_4.csv,7,7,['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],raw_data/scotland/processed_data/scottish by-elections/Ward4-LivingstonSouth_West Lothian 2021 by-election Ward_4.csv,analysis/mimic_single_party/data/scottish by-elections/Ward4-LivingstonSouth_West Lothian 2021 by-election Ward_4.csv,['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)'],['Maria MACAULAY (UNKNOWN)']
scottish by-elections/Ward7-WhitburnandBlackburn_West Lothian 2024 by-election Ward 7.csv,7,7,['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],raw_data/scotland/processed_data/scottish by-elections/Ward7-WhitburnandBlackburn_West Lothian 2024 by-election Ward 7.csv,analysis/mimic_single_party/data/scottish by-elections/Ward7-WhitburnandBlackburn_West Lothian 2024 by-election Ward 7.csv,['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab'],['David Blackie RUSSELL (Lab)'],['Lab']
scottish by-elections/Ward6-CromartyFirth_Highland 2023 by-election Ward 6.csv,12,12,['John EDMONDSON (LD)'],['LD'],['John EDMONDSON (LD)'],['LD'],['John EDMONDSON (LD)'],['LD'],['Sinclair COGHILL (Ind)'],['Sinclair COGHILL (Ind)'],['John EDMONDSON (LD)'],['LD'],['Sinclair COGHILL (Ind)'],['Sinclair COGHILL (Ind)'],['John EDMONDSON (LD)'],['LD'],raw_data/scotland/processed_data/scottish by-elections/Ward6-CromartyFirth_Highland 2023 by-election Ward 6.csv,analysis/mimic_single_party/data/scottish by-elections/Ward6-CromartyFirth_Highland 2023 by-election Ward 6.csv,['John EDMONDSON (LD)'],['LD'],['John EDMONDSON (LD)'],['LD'],['John EDMONDSON (LD)'],['LD'],['John EDMONDSON (LD)'],['LD'],['John EDMONDSON (LD)'],['LD'],['John EDMONDSON (LD)'],['LD'],['John EDMONDSON (LD)'],['LD'],['John EDMONDSON (LD)'],['LD']
scottish by-elections/Ward3-FraserburghandDistrict_aberdeenshire 2024 by-election ward 3.csv,5,5,['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],raw_data/scotland/processed_data/scottish by-elections/Ward3-FraserburghandDistrict_aberdeenshire 2024 by-election ward 3.csv,analysis/mimic_single_party/data/scottish by-elections/Ward3-FraserburghandDistrict_aberdeenshire 2024 by-election ward 3.csv,['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con'],['Iain SUTHERLAND (Con)'],['Con']
scottish by-elections/LeithWalkWard_edinburgh by-election 2015 Leith Walk.csv,10,10,['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],raw_data/scotland/processed_data/scottish by-elections/LeithWalkWard_edinburgh by-election 2015 Leith Walk.csv,analysis/mimic_single_party/data/scottish by-elections/LeithWalkWard_edinburgh by-election 2015 Leith Walk.csv,['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP'],['John Lewis RITCHIE (SNP)'],['SNP']
scottish by-elections/Ward8-Colinton-Fairmilehead_Edinburgh 2024 by-election Ward 8.csv,12,12,['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],raw_data/scotland/processed_data/scottish by-elections/Ward8-Colinton-Fairmilehead_Edinburgh 2024 by-election Ward 8.csv,analysis/mimic_single_party/data/scottish by-elections/Ward8-Colinton-Fairmilehead_Edinburgh 2024 by-election Ward 8.csv,['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD'],['Louise Watson SPENCE (LD)'],['LD']
scottish by-elections/East Lothian 2019 by-election Ward 5 haddington.csv,5,5,['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Stuart CRAWFORD (UNKNOWN)'],['Stuart CRAWFORD (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],raw_data/scotland/processed_data/scottish by-elections/East Lothian 2019 by-election Ward 5 haddington.csv,analysis/mimic_single_party/data/scottish by-elections/East Lothian 2019 by-election Ward 5 haddington.csv,['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)'],['Craig HOY (UNKNOWN)']
scottish by-elections/Ward7-FalkirkSouth_Falkirk 2021 by-election South.csv,4,4,['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],raw_data/scotland/processed_data/scottish by-elections/Ward7-FalkirkSouth_Falkirk 2021 by-election South.csv,analysis/mimic_single_party/data/scottish by-elections/Ward7-FalkirkSouth_Falkirk 2021 by-election South.csv,['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)'],['Emma Lindsey RUSSELL (UNKNOWN)']
