file,candidate_cloned,numCands,bucklin
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,CORONEO Andrew,8,['PIPER Greg']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,GRITTEN Kim,8,['PIPER Greg']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,JARY Jennifer,6,['BAIRD Mike']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,WILLIAMS ROLDAN Clara,6,['BAIRD Mike']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,JAMIESON Rod,6,['BAIRD Mike']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,WRIGHT Annie,6,['BAIRD Mike']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,BAIRD Mike,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,EISLER Linda,6,['BURNEY Linda']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,PANAYIOTAKIS Nomiky,6,['BURNEY Linda']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,ISSA Tony,6,['BURNEY Linda']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,BURNEY Linda,6,['BURNEY Linda']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,MAIORANA Tony,6,['BURNEY Linda']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,SUTHERLAND Ian,6,['FRASER Andrew']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,FRASER Andrew,6,['FRASER Andrew']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,CHRISTIE Craig,6,['FRASER Andrew']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,GUERRY Annette,6,['FRASER Andrew']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,SMITH June,6,['FRASER Andrew']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,WILLIAMS Leslie,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,GRASSO Paul,6,['WILLIAMS Leslie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,MEGGET Drusi,6,['WILLIAMS Leslie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,QUILL Kristy,6,['WILLIAMS Leslie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,PRINABLE Ashley,6,['WILLIAMS Leslie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,ATANASIOUS James,7,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,TAOUK SLEIMAN Lara,7,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,LOPEZ Steven,7,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,FINN Julia,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,ISSA Tony,7,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,MARRA Mario,7,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,THOMSON Steve,7,['AITCHISON Jenny']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,BROWN John,7,['AITCHISON Jenny']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,PENFOLD Philip,7,['AITCHISON Jenny']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,BALFOUR Anna,7,['AITCHISON Jenny']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,AITCHISON Jenny,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,ESPOSITO Tania,7,['AITCHISON Jenny']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,HOLSTEIN Chris,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,CHURCH Andrew,7,['HOLSTEIN Chris']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,CASSAR Jake,7,['HOLSTEIN Chris']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,SMITH Kathy,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,da COSTA Kate,7,['SMITH Kathy']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,MARONEY Matthew,7,['HOLSTEIN Chris']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,APLIN Greg,6,['APLIN Greg']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,WADE Kym,6,['APLIN Greg']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,KING Niloufer,6,['APLIN Greg']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,JACKSON Ross,6,['APLIN Greg']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,MARRA John,6,['APLIN Greg']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,DI SANTO Irma,7,['ROBERTS Anthony']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,ROBERTS Anthony,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,MASSE Pierre,7,['ROBERTS Anthony']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,ZBIK Andrew,7,['ROBERTS Anthony']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,SANDERSON Jim,7,['ROBERTS Anthony']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,COLSELL Peter,7,['ROBERTS Anthony']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,ARCHER John,6,['HENSKENS Alister']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,ARMSTRONG David,6,['HENSKENS Alister']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,HENSKENS Alister,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,GERVAY Len,6,['HENSKENS Alister']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,McINNES Pippa,6,['HENSKENS Alister']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,FYFE Iain,7,['GOWARD Pru']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,FITZPATRICK Stephen,7,['GOWARD Pru']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,ASHTON Wal,7,['GOWARD Pru']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,STEPHENS Ursula,7,['GOWARD Pru']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,GOWARD Pru,7,['GOWARD Pru']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,VAN DER BYL Adrian,7,['GOWARD Pru']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,EL-DAHR George,6,['DIB Jihad']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,BHUIYAN Rashid,6,['DIB Jihad']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,DIB Jihad,6,['DIB Jihad']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,GARVIN Chris,6,['DIB Jihad']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,CHEHAB Yahya,6,['DIB Jihad']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hawkesbury.csv,PERROTTET Dominic,9,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hawkesbury.csv,CALVERT Barry,9,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hawkesbury.csv,FRASER Caroline,9,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hawkesbury.csv,WHEELER Danielle,9,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hawkesbury.csv,MACKANESS Kate,9,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hawkesbury.csv,ROLLINSON Tania,9,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hawkesbury.csv,HARLANDER Ralph,9,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hawkesbury.csv,ALBERTS Victor,9,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,PETINOS Eleni,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,TRAN Andrew,7,['PETINOS Eleni']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,NAIRN Mick,7,['PETINOS Eleni']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,BRETT John,7,['PETINOS Eleni']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,HOLLAND Greg,7,['PETINOS Eleni']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,FALANGA Mark,7,['PETINOS Eleni']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Bega.csv,ATKINSON Leanne,6,['CONSTANCE Andrew']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Bega.csv,BENNETT Ursula,6,['CONSTANCE Andrew']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Bega.csv,CONSTANCE Andrew,6,['CONSTANCE Andrew']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Bega.csv,ARCHARD Clyde,6,['CONSTANCE Andrew']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Bega.csv,PERGER Margaret,6,['CONSTANCE Andrew']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_North Shore.csv,CHESTERFIELD-EVANS Arthur,8,['SKINNER Jillian']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_North Shore.csv,KERTESZ Moya,8,['SKINNER Jillian']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_North Shore.csv,RUFF Stephen,8,['SKINNER Jillian']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_North Shore.csv,VICE Pip,8,['SKINNER Jillian']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_North Shore.csv,SKINNER Jillian,8,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_North Shore.csv,ROTIROTI Giuseppe,8,['SKINNER Jillian']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_North Shore.csv,WHEELDON James,8,['SKINNER Jillian']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wagga Wagga.csv,SIDOTI Joe,7,['MAGUIRE Daryl']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wagga Wagga.csv,POYNTER Kevin,7,['MAGUIRE Daryl']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wagga Wagga.csv,PECH Keith,7,['MAGUIRE Daryl']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wagga Wagga.csv,HAYES Dan,7,['MAGUIRE Daryl']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wagga Wagga.csv,FUNNELL Paul,7,['MAGUIRE Daryl']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wagga Wagga.csv,MAGUIRE Daryl,7,['MAGUIRE Daryl']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Swansea.csv,UIDAM Johanna,9,['CATLEY Yasmin']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Swansea.csv,CUBIS Luke,9,['CATLEY Yasmin']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Swansea.csv,EDWARDS Garry,9,['CATLEY Yasmin']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Swansea.csv,PARSONS Phillipa,9,['CATLEY Yasmin']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Swansea.csv,OSBORNE Chris,9,['CATLEY Yasmin']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Swansea.csv,AGLAND Joshua,9,['CATLEY Yasmin']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Swansea.csv,CATLEY Yasmin,9,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Swansea.csv,DOUGHTY Paul,9,['CATLEY Yasmin']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Prospect.csv,ESPOSITO Angelo,6,['McDERMOTT Hugh']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Prospect.csv,GEORGIS Sam,6,['McDERMOTT Hugh']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Prospect.csv,ROHAN Andrew,6,['McDERMOTT Hugh']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Prospect.csv,SELVENTHIRAN Sujan,6,['McDERMOTT Hugh']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Prospect.csv,McDERMOTT Hugh,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wallsend.csv,HORNERY Sonia,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wallsend.csv,EVES Hannah,6,['HORNERY Sonia']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wallsend.csv,COTTON Damien,6,['HORNERY Sonia']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wallsend.csv,SWEGEN Aleona,6,['HORNERY Sonia']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wallsend.csv,DI COSMO Tony,6,['HORNERY Sonia']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Heathcote.csv,STUART Maryanne,7,['EVANS Lee']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Heathcote.csv,WATSON Natasha,7,['EVANS Lee']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Heathcote.csv,FALANGA Ula,7,['EVANS Lee']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Heathcote.csv,PETTY Greg,7,['EVANS Lee']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Heathcote.csv,ELAWAAD Ahmed,7,['EVANS Lee']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Heathcote.csv,EVANS Lee,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Drummoyne.csv,SIDOTI John,7,['SIDOTI John']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Drummoyne.csv,MANTEL Alice,7,['SIDOTI John']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Drummoyne.csv,DI COSMO Pat,7,['SIDOTI John']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Drummoyne.csv,BELGRAVE Leon,7,['SIDOTI John']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Drummoyne.csv,KHOURY Jason,7,['SIDOTI John']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Drummoyne.csv,ZAFIRIAN Isabelle,7,['SIDOTI John']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Seven Hills.csv,PRENTICE Brendon,8,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Seven Hills.csv,BROWN Leonard,8,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Seven Hills.csv,TAYLOR Mark,8,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Seven Hills.csv,BENJAMIN Susai,8,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Seven Hills.csv,DEVI Indira,8,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Seven Hills.csv,SHEAHAN Jennifer,8,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Seven Hills.csv,NARANAPATTI Balaji,8,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Terrigal.csv,BYRNES Murray,6,['CROUCH Adam']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Terrigal.csv,WILLIAMSON Doug,6,['CROUCH Adam']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Terrigal.csv,CROUCH Adam,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Terrigal.csv,RUBEN Nadia,6,['CROUCH Adam']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Terrigal.csv,SUNDSTROM Jeff,6,['CROUCH Adam']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cabramatta.csv,CANTO Eddie,6,['LALICH Nick']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cabramatta.csv,DIEP Maria,6,['LALICH Nick']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cabramatta.csv,LALICH Nick,6,['LALICH Nick']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cabramatta.csv,MODARELLI Don,6,['LALICH Nick']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cabramatta.csv,CASHMAN Bill,6,['LALICH Nick']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cootamundra.csv,SHEAHAN Charlie,6,['HODGKINSON Katrina']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cootamundra.csv,LANGFIELD Philip,6,['HODGKINSON Katrina']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cootamundra.csv,HODGKINSON Katrina,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cootamundra.csv,CACCIOTTI Elio,6,['HODGKINSON Katrina']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cootamundra.csv,THERKELSEN Rod,6,['HODGKINSON Katrina']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Mulgoa.csv,CARNEY Todd,6,['DAVIES Tanya']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Mulgoa.csv,LIU Kingsley,6,['DAVIES Tanya']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Mulgoa.csv,SCHOLFIELD Jennifer,6,['DAVIES Tanya']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Mulgoa.csv,DAVIES Tanya,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Mulgoa.csv,CANTO Tania,6,['DAVIES Tanya']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Willoughby.csv,CAVANAGH Peter,7,['BEREJIKLIAN Gladys']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Willoughby.csv,DI SANTO Aldo,7,['BEREJIKLIAN Gladys']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Willoughby.csv,RE Edward,7,['BEREJIKLIAN Gladys']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Willoughby.csv,HO Melody,7,['BEREJIKLIAN Gladys']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Willoughby.csv,HAINES Alison,7,['BEREJIKLIAN Gladys']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Willoughby.csv,BEREJIKLIAN Gladys,7,['BEREJIKLIAN Gladys']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Blue Mountains.csv,MAIORANA Gianna,7,['DOYLE Trish']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Blue Mountains.csv,HARRISON Mark,7,['DOYLE Trish']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Blue Mountains.csv,SAGE Roza,7,['DOYLE Trish']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Blue Mountains.csv,TASIRE Alandra,7,['DOYLE Trish']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Blue Mountains.csv,DOYLE Trish,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Blue Mountains.csv,PIPER Tony,7,['DOYLE Trish']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Liverpool.csv,ATTIA Matt,6,['LYNCH Paul']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Liverpool.csv,PEZZANO Mick,6,['LYNCH Paul']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Liverpool.csv,HADID Mazhar,6,['LYNCH Paul']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Liverpool.csv,LYNCH Paul,6,['LYNCH Paul']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Liverpool.csv,BOSCH Andre,6,['LYNCH Paul']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Balmain.csv,PARKER Jamie,8,['PARKER Jamie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Balmain.csv,BROWN Gordon,8,['PARKER Jamie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Balmain.csv,NIELSEN Michelle,8,['PARKER Jamie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Balmain.csv,FOGARTY Patrick,8,['PARKER Jamie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Balmain.csv,AVASALU Rhonda,8,['PARKER Jamie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Balmain.csv,GANNON Lyndon,8,['PARKER Jamie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Balmain.csv,FIRTH Verity,8,['PARKER Jamie']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Newtown.csv,SHARPE Penny,8,['LEONG Jenny']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Newtown.csv,McFARLANE Noel,8,['LEONG Jenny']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Newtown.csv,SCHUBERT Karl,8,['LEONG Jenny']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Newtown.csv,WALSH Michael,8,['LEONG Jenny']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Newtown.csv,DINHAM Dale,8,['LEONG Jenny']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Newtown.csv,WHELDALL Rachael,8,['LEONG Jenny']
