23 1
13013 1 0
14 1 2 0
4 21 16 2 0
6 21 16 4 0
4 21 16 5 0
2 21 16 6 0
2 21 16 9 0
1 21 16 11 0
1 21 16 15 0
1 21 16 17 0
1 21 16 18 0
1 21 16 19 0
1 21 16 20 0
1 21 16 22 0
4 21 17 0
4 21 17 1 0
1 21 17 2 0
1 21 17 4 0
1 21 17 5 0
1 21 17 6 0
2 21 17 7 0
4 21 17 9 0
7 21 17 15 0
3 21 17 16 0
1 21 17 19 0
1 21 18 6 0
1 21 18 9 0
1 21 18 16 0
1 21 18 17 0
2 21 19 0
1 21 19 1 0
1 21 19 2 0
1 21 19 4 0
2 21 19 7 0
3 21 19 9 0
2 21 19 15 0
1 21 19 16 0
2 21 19 17 0
1 21 19 18 0
2 21 19 22 0
2 21 20 0
1 21 20 2 0
1 21 20 4 0
1 21 20 7 0
1 21 20 11 0
1 21 20 15 0
2 21 20 16 0
1 21 20 18 0
1 21 22 0
3 21 22 1 0
2 21 22 2 0
1 21 22 4 0
2 21 22 7 0
1 21 22 9 0
1 21 22 11 0
2 21 22 17 0
3 21 22 19 0
3389 22 0
308 22 1 0
27 22 1 2 0
76 22 1 4 0
12 22 1 5 0
14 22 1 6 0
16 22 1 7 0
114 22 1 9 0
114 22 1 11 0
260 22 1 15 0
36 22 1 16 0
250 22 1 17 0
28 22 1 18 0
342 22 1 19 0
1 22 1 20 0
14 22 1 21 0
280 22 2 0
35 22 2 1 0
19 22 2 4 0
18 22 2 5 0
7 22 2 6 0
23 22 2 7 0
2481 22 2 9 0
111 22 2 11 0
73 22 2 15 0
24 22 2 16 0
172 22 2 17 0
21 22 2 18 0
307 22 2 19 0
5 22 2 20 0
28 22 2 21 0
108 22 4 0
71 22 4 1 0
18 22 4 2 0
2 22 4 5 0
18 22 4 6 0
9 22 4 7 0
83 22 4 9 0
66 22 4 11 0
48 22 4 15 0
50 22 4 16 0
98 22 4 17 0
32 22 4 18 0
197 22 4 19 0
11 22 4 20 0
12 22 4 21 0
5 22 5 0
3 22 5 1 0
12 22 5 2 0
4 22 5 4 0
4 22 5 6 0
1 22 5 7 0
11 22 5 9 0
6 22 5 11 0
3 22 5 15 0
5 22 5 16 0
4 22 5 17 0
3 22 5 18 0
9 22 5 19 0
3 22 5 20 0
2 22 5 21 0
23 22 6 0
13 22 6 1 0
4 22 6 2 0
13 22 6 4 0
4 22 6 5 0
3 22 6 7 0
19 22 6 9 0
13 22 6 11 0
9 22 6 15 0
12 22 6 16 0
18 22 6 17 0
6 22 6 18 0
30 22 6 19 0
3 22 6 20 0
1 22 6 21 0
15 22 7 0
17 22 7 1 0
7 22 7 2 0
7 22 7 4 0
1 22 7 5 0
2 22 7 6 0
18 22 7 9 0
24 22 7 11 0
26 22 7 15 0
3 22 7 16 0
29 22 7 17 0
1 22 7 18 0
35 22 7 19 0
2 22 7 20 0
2 22 7 21 0
373 22 9 0
198 22 9 1 0
424 22 9 2 0
97 22 9 4 0
18 22 9 5 0
41 22 9 6 0
47 22 9 7 0
229 22 9 11 0
359 22 9 15 0
65 22 9 16 0
331 22 9 17 0
39 22 9 18 0
697 22 9 19 0
17 22 9 20 0
21 22 9 21 0
1 22 10 1 0
226 22 11 0
146 22 11 1 0
93 22 11 2 0
88 22 11 4 0
14 22 11 5 0
17 22 11 6 0
28 22 11 7 0
212 22 11 9 0
224 22 11 15 0
57 22 11 16 0
263 22 11 17 0
18 22 11 18 0
558 22 11 19 0
1 22 11 20 0
16 22 11 21 0
306 22 15 0
587 22 15 1 0
111 22 15 2 0
60 22 15 4 0
9 22 15 5 0
15 22 15 6 0
51 22 15 7 0
268 22 15 9 0
240 22 15 11 0
61 22 15 16 0
358 22 15 17 0
24 22 15 18 0
917 22 15 19 0
2 22 15 20 0
14 22 15 21 0
50 22 16 0
27 22 16 1 0
24 22 16 2 0
30 22 16 4 0
11 22 16 5 0
12 22 16 6 0
7 22 16 7 0
37 22 16 9 0
38 22 16 11 0
30 22 16 15 0
42 22 16 17 0
10 22 16 18 0
74 22 16 19 0
7 22 16 20 0
8 22 16 21 0
410 22 17 0
278 22 17 1 0
149 22 17 2 0
129 22 17 4 0
13 22 17 5 0
24 22 17 6 0
48 22 17 7 0
1 22 17 8 0
271 22 17 9 0
294 22 17 11 0
339 22 17 15 0
49 22 17 16 0
35 22 17 18 0
1105 22 17 19 0
5 22 17 20 0
15 22 17 21 0
39 22 18 0
31 22 18 1 0
13 22 18 2 0
30 22 18 4 0
7 22 18 5 0
7 22 18 6 0
25 22 18 9 0
14 22 18 11 0
10 22 18 15 0
10 22 18 16 0
20 22 18 17 0
73 22 18 19 0
2 22 18 20 0
7 22 18 21 0
1991 22 19 0
810 22 19 1 0
613 22 19 2 0
446 22 19 4 0
69 22 19 5 0
94 22 19 6 0
165 22 19 7 0
1 22 19 8 0
1242 22 19 9 0
1266 22 19 11 0
1369 22 19 15 0
246 22 19 16 0
6917 22 19 17 0
338 22 19 18 0
29 22 19 20 0
48 22 19 21 0
8 22 20 0
2 22 20 1 0
4 22 20 2 0
3 22 20 4 0
6 22 20 5 0
1 22 20 6 0
1 22 20 7 0
7 22 20 9 0
1 22 20 11 0
4 22 20 15 0
5 22 20 16 0
4 22 20 17 0
2 22 20 19 0
1 22 20 21 0
13 22 21 0
2 22 21 1 0
16 22 21 2 0
5 22 21 4 0
6 22 21 5 0
4 22 21 6 0
2 22 21 7 0
6 22 21 9 0
3 22 21 11 0
4 22 21 15 0
7 22 21 16 0
6 22 21 17 0
2 22 21 18 0
10 22 21 19 0
2 22 21 20 0
1 23 0
1 23 18 9 0
0
ED LEE
TERRY JOAN BAUM
WRITE-IN DAVID VILLA-LOBOS
MICHELA ALIOTO-PIER
PAUL CURRIER
TONY HALL
PHIL TING
WRITE-IN ROBERT 'BOBBY' JORDAN
JEFF ADACHI
WRITE-IN HAROLD MILLER
BEVAN DUFTY
WRITE-IN LEA SHERMAN
WRITE-IN RODNEY HAUGE
WRITE-IN PATRICK MONETTE-SHAW
DAVID CHIU
JOANNA REES
LELAND YEE
CESAR ASCARRUNZ
DENNIS HERRERA
EMIL LAWRENCE
WILMA PANG
JOHN AVALOS
WRITE-IN GILBERT LOUIS FRANCIS
