22 1
60 1 0
2 1 2 0
22 18 17 1 0
2 18 17 2 0
2 18 17 3 0
1 18 17 4 0
33 18 17 6 0
16 18 17 7 0
550 18 17 8 0
3 18 17 9 0
3 18 17 10 0
2 18 17 11 0
2 18 17 12 0
3 18 17 13 0
34 18 17 14 0
1 18 17 16 0
6 18 17 21 0
2 18 17 22 0
3 18 19 2 0
2 18 19 4 0
1 18 19 5 0
1 18 19 7 0
2 18 19 10 0
1 18 19 13 0
1 18 19 17 0
1 18 19 21 0
2 18 20 0
1 18 20 4 0
2 18 20 8 0
2 18 20 10 0
1 18 20 16 0
1 18 20 17 0
1 18 20 22 0
10 18 21 0
5 18 21 1 0
1 18 21 2 0
2 18 21 4 0
19 18 21 6 0
1 18 21 7 0
9 18 21 8 0
3 18 21 10 0
2 18 21 11 0
1 18 21 12 0
2 18 21 13 0
13 18 21 14 0
1 18 21 16 0
14 18 21 17 0
1 18 21 19 0
1 18 21 20 0
1 18 22 5 0
1 18 22 8 0
1 18 22 13 0
2 18 22 16 0
1 18 22 17 0
1 18 22 19 0
99 19 0
2 19 1 0
2 19 1 7 0
1 19 1 10 0
1 19 1 20 0
2 19 2 5 0
1 19 2 10 0
1 19 2 13 0
1 19 2 20 0
3 19 3 0
3 19 3 2 0
3 19 3 4 0
6 19 3 5 0
6 19 3 7 0
2 19 3 8 0
1 19 3 12 0
1 19 3 14 0
2 19 3 17 0
1 19 3 20 0
3 19 4 0
2 19 4 2 0
3 19 4 5 0
2 19 4 7 0
1 19 4 9 0
1 19 4 11 0
2 19 4 14 0
1 19 4 17 0
1 19 4 20 0
2 19 5 0
3 19 5 3 0
2 19 5 4 0
2 19 5 7 0
1 19 5 8 0
1 19 5 11 0
4 19 5 14 0
1 19 5 18 0
1 19 5 20 0
1 19 5 22 0
8 19 6 0
1 19 6 2 0
3 19 6 7 0
1 19 6 8 0
1 19 6 14 0
1 19 6 18 0
13 19 7 0
2 19 7 1 0
4 19 7 3 0
3 19 7 4 0
2 19 7 5 0
5 19 7 6 0
5 19 7 8 0
1 19 7 10 0
2 19 7 11 0
2 19 7 13 0
10 19 7 14 0
2 19 7 17 0
7 19 7 20 0
2 19 7 22 0
8 19 8 0
2 19 8 1 0
2 19 8 3 0
1 19 8 4 0
2 19 8 5 0
4 19 8 6 0
6 19 8 7 0
1 19 8 11 0
1 19 8 12 0
2 19 8 14 0
1 19 8 18 0
1 19 9 11 0
1 19 9 18 0
2 19 10 0
1 19 10 2 0
2 19 10 4 0
1 19 10 7 0
2 19 10 8 0
1 19 10 9 0
1 19 10 13 0
1 19 11 20 0
1 19 12 6 0
1 19 12 8 0
1 19 12 13 0
4 19 12 17 0
1 19 13 0
1 19 13 7 0
1 19 13 8 0
1 19 13 10 0
1 19 13 14 0
1 19 13 22 0
6 19 14 0
4 19 14 1 0
1 19 14 2 0
2 19 14 3 0
2 19 14 4 0
1 19 14 5 0
10 19 14 7 0
3 19 14 8 0
1 19 14 11 0
1 19 14 12 0
1 19 14 13 0
1 19 14 17 0
1 19 14 21 0
1 19 15 0
1 19 16 0
1 19 16 1 0
1 19 16 5 0
1 19 16 6 0
1 19 16 10 0
2 19 17 0
2 19 17 3 0
1 19 17 4 0
2 19 17 6 0
7 19 17 7 0
2 19 17 8 0
1 19 17 11 0
7 19 17 14 0
1 19 17 16 0
2 19 17 18 0
1 19 17 21 0
3 19 18 0
1 19 18 8 0
1 19 18 12 0
1 19 18 14 0
1 19 18 17 0
1 19 20 0
2 19 20 3 0
1 19 20 4 0
1 19 21 0
1 19 21 1 0
1 19 21 5 0
1 19 21 7 0
1 19 21 8 0
2 19 21 13 0
1 19 21 17 0
2 19 21 18 0
1 19 21 20 0
2 19 21 22 0
1 19 22 6 0
1 19 22 11 0
1 19 22 12 0
1 19 22 14 0
57 20 0
1 20 1 0
1 20 1 3 0
1 20 1 7 0
1 20 1 17 0
1 20 1 18 0
1 20 1 21 0
1 20 2 0
1 20 2 1 0
2 20 2 5 0
1 20 2 8 0
1 20 2 14 0
1 20 2 17 0
1 20 2 19 0
1 20 2 21 0
1 20 3 0
1 20 3 2 0
1 20 3 5 0
1 20 3 8 0
1 20 3 10 0
1 20 3 11 0
4 20 3 19 0
1 20 4 0
1 20 4 1 0
1 20 4 5 0
2 20 4 7 0
1 20 4 19 0
1 20 5 1 0
1 20 5 2 0
3 20 5 3 0
1 20 5 6 0
1 20 5 7 0
1 20 5 9 0
2 20 6 0
1 20 6 3 0
1 20 6 7 0
1 20 6 9 0
1 20 6 11 0
2 20 7 0
1 20 7 4 0
3 20 7 5 0
1 20 7 8 0
2 20 7 9 0
1 20 7 10 0
2 20 7 11 0
4 20 7 14 0
2 20 7 17 0
2 20 7 19 0
2 20 8 0
2 20 8 1 0
3 20 8 3 0
2 20 8 5 0
1 20 8 6 0
2 20 8 7 0
1 20 8 18 0
1 20 8 21 0
1 20 8 22 0
1 20 9 0
1 20 9 4 0
1 20 9 6 0
3 20 9 7 0
1 20 9 8 0
1 20 9 11 0
3 20 9 13 0
1 20 9 17 0
1 20 9 18 0
1 20 10 1 0
1 20 10 3 0
1 20 10 5 0
1 20 10 7 0
1 20 10 12 0
1 20 10 18 0
2 20 11 0
1 20 11 3 0
2 20 11 5 0
4 20 11 7 0
1 20 11 10 0
1 20 11 12 0
1 20 11 13 0
1 20 11 14 0
3 20 11 17 0
1 20 12 5 0
1 20 12 8 0
1 20 12 10 0
1 20 12 13 0
1 20 12 19 0
1 20 13 1 0
2 20 13 6 0
1 20 13 9 0
1 20 13 12 0
3 20 13 14 0
1 20 13 22 0
1 20 14 0
4 20 14 1 0
1 20 14 2 0
1 20 14 3 0
1 20 14 7 0
1 20 14 8 0
1 20 14 9 0
1 20 14 11 0
1 20 14 17 0
2 20 14 19 0
1 20 16 3 0
2 20 16 6 0
1 20 16 17 0
1 20 16 22 0
1 20 17 2 0
1 20 17 6 0
1 20 17 7 0
1 20 17 8 0
1 20 17 9 0
1 20 17 10 0
1 20 17 14 0
1 20 17 16 0
2 20 17 19 0
3 20 18 6 0
1 20 18 7 0
1 20 19 1 0
1 20 19 5 0
2 20 19 7 0
1 20 19 9 0
1 20 19 11 0
1 20 19 13 0
1 20 19 18 0
1 20 19 22 0
1 20 21 2 0
1 20 21 9 0
1 20 21 14 0
1 20 21 17 0
1 20 21 18 0
1 20 22 0
2 20 22 8 0
1 20 22 14 0
84 21 0
2 21 1 0
1 21 1 3 0
8 21 1 6 0
2 21 1 7 0
2 21 1 8 0
9 21 1 14 0
2 21 1 16 0
2 21 1 17 0
4 21 1 18 0
2 21 1 20 0
3 21 2 0
1 21 2 1 0
1 21 2 3 0
1 21 2 5 0
4 21 2 6 0
3 21 2 7 0
2 21 2 8 0
2 21 2 10 0
3 21 2 17 0
2 21 2 18 0
2 21 2 19 0
1 21 2 22 0
1 21 3 0
2 21 3 2 0
1 21 3 4 0
1 21 3 8 0
1 21 3 9 0
1 21 3 10 0
2 21 3 14 0
2 21 3 16 0
1 21 3 17 0
1 21 4 7 0
1 21 4 8 0
1 21 4 14 0
1 21 4 16 0
3 21 4 19 0
1 21 5 0
1 21 5 7 0
1 21 5 18 0
2 21 5 19 0
13 21 6 0
2 21 6 1 0
1 21 6 2 0
1 21 6 3 0
14 21 6 7 0
3 21 6 8 0
2 21 6 10 0
2 21 6 11 0
7 21 6 14 0
10 21 6 17 0
11 21 6 18 0
2 21 6 19 0
9 21 7 0
2 21 7 1 0
3 21 7 2 0
1 21 7 3 0
1 21 7 4 0
5 21 7 6 0
1 21 7 8 0
1 21 7 9 0
1 21 7 11 0
4 21 7 14 0
2 21 7 16 0
2 21 7 17 0
8 21 7 18 0
1 21 7 22 0
3 21 8 0
6 21 8 1 0
2 21 8 2 0
5 21 8 6 0
6 21 8 7 0
1 21 8 10 0
1 21 8 11 0
2 21 8 14 0
6 21 8 17 0
1 21 8 19 0
1 21 9 2 0
4 21 9 6 0
1 21 9 7 0
1 21 9 8 0
1 21 9 20 0
5 21 10 0
2 21 10 4 0
1 21 10 5 0
2 21 10 6 0
2 21 10 7 0
1 21 10 9 0
1 21 10 11 0
1 21 10 13 0
2 21 10 14 0
1 21 10 16 0
4 21 10 17 0
2 21 10 18 0
1 21 11 0
4 21 11 1 0
1 21 11 9 0
1 21 11 16 0
2 21 11 17 0
1 21 11 22 0
2 21 12 0
1 21 12 6 0
1 21 12 17 0
1 21 13 0
1 21 13 4 0
1 21 13 9 0
1 21 13 12 0
1 21 13 17 0
1 21 14 0
3 21 14 1 0
1 21 14 2 0
1 21 14 3 0
1 21 14 5 0
4 21 14 6 0
6 21 14 7 0
5 21 14 8 0
2 21 14 9 0
2 21 14 10 0
1 21 14 11 0
2 21 14 16 0
1 21 14 17 0
4 21 14 18 0
2 21 14 19 0
1 21 15 0
2 21 16 0
1 21 16 2 0
1 21 16 3 0
1 21 16 4 0
1 21 16 7 0
5 21 16 10 0
1 21 16 17 0
1 21 16 19 0
1 21 16 22 0
4 21 17 0
3 21 17 1 0
3 21 17 2 0
1 21 17 3 0
1 21 17 4 0
2 21 17 5 0
5 21 17 6 0
3 21 17 7 0
3 21 17 8 0
2 21 17 9 0
4 21 17 11 0
2 21 17 13 0
3 21 17 14 0
1 21 17 15 0
1 21 17 16 0
10 21 17 18 0
6 21 18 0
6 21 18 1 0
5 21 18 2 0
3 21 18 3 0
2 21 18 4 0
10 21 18 6 0
9 21 18 7 0
4 21 18 8 0
2 21 18 10 0
1 21 18 11 0
1 21 18 12 0
6 21 18 14 0
1 21 18 16 0
8 21 18 17 0
2 21 18 19 0
2 21 19 0
1 21 19 2 0
2 21 19 3 0
1 21 19 4 0
1 21 19 7 0
1 21 19 8 0
1 21 20 5 0
1 21 20 6 0
2 21 20 10 0
1 21 20 14 0
1 21 20 16 0
1 21 20 18 0
2 21 22 0
1 21 22 9 0
1 21 22 20 0
9 22 0
1 22 1 9 0
1 22 1 10 0
1 22 2 0
1 22 3 1 0
1 22 3 6 0
1 22 3 8 0
1 22 3 10 0
1 22 3 12 0
1 22 3 18 0
2 22 3 20 0
1 22 4 8 0
1 22 4 19 0
1 22 5 0
1 22 6 2 0
1 22 6 7 0
1 22 6 10 0
1 22 6 16 0
1 22 6 17 0
1 22 6 20 0
1 22 7 0
2 22 7 1 0
1 22 7 4 0
1 22 7 17 0
1 22 7 20 0
1 22 8 16 0
2 22 8 18 0
1 22 8 19 0
1 22 10 0
1 22 10 6 0
1 22 10 7 0
1 22 10 11 0
1 22 10 13 0
1 22 10 14 0
1 22 10 18 0
1 22 11 13 0
1 22 11 16 0
1 22 11 17 0
1 22 12 0
2 22 12 16 0
1 22 12 21 0
1 22 13 4 0
2 22 13 10 0
1 22 13 12 0
1 22 13 16 0
1 22 13 17 0
1 22 14 3 0
1 22 14 6 0
1 22 14 9 0
2 22 14 19 0
1 22 16 6 0
1 22 16 10 0
1 22 16 11 0
1 22 16 21 0
1 22 17 0
1 22 17 7 0
1 22 17 20 0
1 22 18 6 0
1 22 18 12 0
1 22 18 21 0
1 22 20 7 0
1 22 20 12 0
1 22 20 14 0
1 22 20 17 0
2 22 21 0
1 22 21 16 0
0
ERIC SMITH
STEPHEN WEBER
JAMES M. CALLOWAY
JACKIE NORMAN
ASHLEY H RHODES
STEVE MOSS
LYNETTE SWEET
CHRIS JACKSON
ED DONALDSON
MARLENE TRAN
GEOFFREA MORRIS
ELLSWORTH ''ELL'' JENNISON
NYESE JOSHUA
MALIA COHEN
writein
TERESA DUQUE
DEWITT M. LACY
TONY KELLY
DIANE WESLEY SMITH
"RODNEY HAMPTON, JR."
KRISTINE ENEA
M.J. MARIE FRANKLIN
