District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5,rank6
Auburn,iVote,43450,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,OUEIK Ronney,WALKER Raema,AHMED Kays
Auburn,iVote,43451,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays
Auburn,iVote,43452,Formal,GARRARD Paul,OUEIK Ronney,MICHELS Malikeh,FOLEY Luke,WALKER Raema,AHMED Kays
Auburn,iVote,43453,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,iVote,43454,Formal,OUEIK Ronney,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,iVote,43455,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,iVote,43456,Formal,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul,FOLEY Luke
Auburn,iVote,43457,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,GARRARD Paul,AHMED Kays,OUEIK Ronney
Auburn,iVote,43458,Formal,GARRARD Paul,FOLEY Luke,WALKER Raema,OUEIK Ronney,MICHELS Malikeh,AHMED Kays
Auburn,iVote,43459,Formal,MICHELS Malikeh,FOLEY Luke,AHMED Kays,WALKER Raema,GARRARD Paul,OUEIK Ronney
Auburn,iVote,43460,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,iVote,43461,Formal,OUEIK Ronney,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays
Auburn,iVote,43462,Formal,OUEIK Ronney,AHMED Kays,GARRARD Paul,WALKER Raema,MICHELS Malikeh,FOLEY Luke
Auburn,iVote,43463,Formal,GARRARD Paul,MICHELS Malikeh,WALKER Raema,FOLEY Luke,OUEIK Ronney,AHMED Kays
Auburn,iVote,43464,Formal,OUEIK Ronney,FOLEY Luke,GARRARD Paul,AHMED Kays,WALKER Raema,MICHELS Malikeh
Auburn,iVote,43465,Formal,MICHELS Malikeh,GARRARD Paul,FOLEY Luke,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,iVote,43466,Formal,MICHELS Malikeh,GARRARD Paul,FOLEY Luke,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,iVote,43467,Formal,AHMED Kays,OUEIK Ronney,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,iVote,43468,Formal,MICHELS Malikeh,FOLEY Luke,OUEIK Ronney,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,iVote,43469,Formal,OUEIK Ronney,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays
Auburn,iVote,43470,Formal,MICHELS Malikeh,GARRARD Paul,WALKER Raema,FOLEY Luke,AHMED Kays,OUEIK Ronney
Auburn,iVote,43471,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,iVote,43472,Formal,OUEIK Ronney,GARRARD Paul,WALKER Raema,AHMED Kays,MICHELS Malikeh,FOLEY Luke
Auburn,iVote,43473,Formal,OUEIK Ronney,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,iVote,43474,Formal,MICHELS Malikeh,FOLEY Luke,GARRARD Paul,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,iVote,43475,Formal,GARRARD Paul,MICHELS Malikeh,AHMED Kays,WALKER Raema,FOLEY Luke,OUEIK Ronney
Auburn,iVote,43476,Formal,FOLEY Luke,AHMED Kays,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney
Auburn,iVote,43477,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,AHMED Kays,GARRARD Paul,WALKER Raema
Auburn,iVote,43478,Formal,OUEIK Ronney,AHMED Kays,MICHELS Malikeh,GARRARD Paul,FOLEY Luke,WALKER Raema
Auburn,iVote,43479,Formal,GARRARD Paul,MICHELS Malikeh,FOLEY Luke,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,iVote,43480,Formal,AHMED Kays,GARRARD Paul,MICHELS Malikeh,WALKER Raema,FOLEY Luke,OUEIK Ronney
Auburn,iVote,43481,Formal,OUEIK Ronney,FOLEY Luke,GARRARD Paul,AHMED Kays,MICHELS Malikeh,WALKER Raema
Auburn,iVote,43482,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,iVote,43483,Formal,AHMED Kays,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,iVote,43484,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,iVote,43485,Formal,FOLEY Luke,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,AHMED Kays,WALKER Raema
Auburn,iVote,43486,Formal,OUEIK Ronney,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,AHMED Kays,WALKER Raema
Auburn,iVote,43487,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,iVote,43488,Formal,OUEIK Ronney,MICHELS Malikeh,WALKER Raema,FOLEY Luke,GARRARD Paul,AHMED Kays
Auburn,iVote,43489,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,iVote,43490,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,iVote,43491,Formal,WALKER Raema,OUEIK Ronney,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays
Auburn,iVote,43492,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays
Auburn,iVote,43493,Formal,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,FOLEY Luke,WALKER Raema,AHMED Kays
Auburn,iVote,43494,Formal,OUEIK Ronney,AHMED Kays,WALKER Raema,GARRARD Paul,MICHELS Malikeh,FOLEY Luke
Auburn,iVote,43495,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,iVote,43496,Formal,OUEIK Ronney,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,iVote,43497,Formal,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,FOLEY Luke,AHMED Kays,WALKER Raema
Auburn,iVote,43498,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,iVote,43499,Formal,OUEIK Ronney,WALKER Raema,skipped,skipped,skipped,skipped
Auburn,iVote,43500,Formal,OUEIK Ronney,FOLEY Luke,WALKER Raema,GARRARD Paul,AHMED Kays,MICHELS Malikeh
Auburn,iVote,43501,Formal,AHMED Kays,GARRARD Paul,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,WALKER Raema
Auburn,iVote,43502,Formal,OUEIK Ronney,FOLEY Luke,AHMED Kays,GARRARD Paul,WALKER Raema,MICHELS Malikeh
Auburn,iVote,43503,Formal,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,FOLEY Luke,GARRARD Paul
Auburn,iVote,43504,Formal,OUEIK Ronney,WALKER Raema,GARRARD Paul,skipped,skipped,skipped
Auburn,iVote,43505,Formal,AHMED Kays,FOLEY Luke,GARRARD Paul,OUEIK Ronney,MICHELS Malikeh,WALKER Raema
Auburn,iVote,43506,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,iVote,43507,Formal,OUEIK Ronney,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,WALKER Raema
Auburn,iVote,43508,Formal,GARRARD Paul,FOLEY Luke,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,iVote,43509,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,iVote,43510,Formal,OUEIK Ronney,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,iVote,43511,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,iVote,43512,Formal,FOLEY Luke,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays
Auburn,iVote,43513,Formal,GARRARD Paul,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,AHMED Kays,WALKER Raema
Auburn,iVote,43514,Formal,OUEIK Ronney,GARRARD Paul,FOLEY Luke,MICHELS Malikeh,skipped,skipped
Auburn,iVote,43515,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays,GARRARD Paul
Auburn,iVote,43516,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,iVote,43517,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,iVote,43518,Formal,OUEIK Ronney,GARRARD Paul,AHMED Kays,WALKER Raema,FOLEY Luke,MICHELS Malikeh
Auburn,iVote,43519,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,iVote,43520,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,iVote,43521,Formal,WALKER Raema,OUEIK Ronney,AHMED Kays,GARRARD Paul,FOLEY Luke,MICHELS Malikeh
Auburn,iVote,43522,Formal,AHMED Kays,GARRARD Paul,MICHELS Malikeh,FOLEY Luke,OUEIK Ronney,WALKER Raema
Auburn,iVote,43523,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,iVote,43524,Formal,FOLEY Luke,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays
Auburn,iVote,43525,Formal,OUEIK Ronney,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,iVote,43526,Formal,FOLEY Luke,WALKER Raema,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,AHMED Kays
Auburn,iVote,43527,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,skipped,skipped,skipped
Auburn,iVote,43528,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,iVote,43529,Formal,AHMED Kays,GARRARD Paul,OUEIK Ronney,FOLEY Luke,WALKER Raema,MICHELS Malikeh
Auburn,iVote,43530,Formal,OUEIK Ronney,FOLEY Luke,AHMED Kays,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,iVote,43531,Formal,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,AHMED Kays,WALKER Raema,FOLEY Luke
Auburn,iVote,43532,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,iVote,43533,Formal,OUEIK Ronney,FOLEY Luke,WALKER Raema,MICHELS Malikeh,GARRARD Paul,AHMED Kays
Auburn,iVote,43534,Formal,WALKER Raema,FOLEY Luke,OUEIK Ronney,GARRARD Paul,AHMED Kays,MICHELS Malikeh
Auburn,iVote,43535,Formal,OUEIK Ronney,GARRARD Paul,AHMED Kays,WALKER Raema,FOLEY Luke,MICHELS Malikeh
Auburn,iVote,43536,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,AHMED Kays,GARRARD Paul,OUEIK Ronney
Auburn,iVote,43537,Formal,OUEIK Ronney,FOLEY Luke,skipped,skipped,skipped,skipped
Auburn,iVote,43538,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,MICHELS Malikeh,GARRARD Paul,WALKER Raema
Auburn,iVote,43539,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,iVote,43540,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,WALKER Raema,OUEIK Ronney
Auburn,iVote,43541,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,iVote,43542,Formal,OUEIK Ronney,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,iVote,43543,Formal,OUEIK Ronney,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,AHMED Kays,WALKER Raema
Auburn,iVote,43544,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,iVote,43545,Formal,FOLEY Luke,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays
Auburn,iVote,43546,Formal,AHMED Kays,FOLEY Luke,skipped,skipped,skipped,skipped
Auburn,iVote,43547,Formal,MICHELS Malikeh,FOLEY Luke,GARRARD Paul,OUEIK Ronney,WALKER Raema,AHMED Kays
Auburn,iVote,43548,Formal,FOLEY Luke,AHMED Kays,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney
Auburn,iVote,43549,Formal,AHMED Kays,OUEIK Ronney,FOLEY Luke,skipped,skipped,skipped
Auburn,iVote,43550,Formal,MICHELS Malikeh,OUEIK Ronney,GARRARD Paul,skipped,skipped,skipped
Auburn,iVote,43551,Formal,OUEIK Ronney,GARRARD Paul,AHMED Kays,MICHELS Malikeh,FOLEY Luke,WALKER Raema
Auburn,iVote,43552,Formal,FOLEY Luke,GARRARD Paul,AHMED Kays,OUEIK Ronney,MICHELS Malikeh,WALKER Raema
Auburn,iVote,43553,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,iVote,43554,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,GARRARD Paul,AHMED Kays,OUEIK Ronney
Auburn,iVote,43555,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,iVote,43556,Formal,OUEIK Ronney,FOLEY Luke,skipped,skipped,skipped,skipped
Auburn,iVote,43557,Formal,MICHELS Malikeh,AHMED Kays,FOLEY Luke,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,iVote,43558,Formal,MICHELS Malikeh,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,iVote,43559,Formal,FOLEY Luke,GARRARD Paul,WALKER Raema,OUEIK Ronney,MICHELS Malikeh,AHMED Kays
Auburn,iVote,43560,Formal,AHMED Kays,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,WALKER Raema,FOLEY Luke
Auburn,iVote,43561,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,AHMED Kays,WALKER Raema
Auburn,iVote,43562,Formal,OUEIK Ronney,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,iVote,43563,Formal,OUEIK Ronney,FOLEY Luke,WALKER Raema,MICHELS Malikeh,GARRARD Paul,AHMED Kays
Auburn,iVote,43564,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,AHMED Kays,GARRARD Paul,WALKER Raema
Auburn,iVote,43565,Formal,MICHELS Malikeh,GARRARD Paul,FOLEY Luke,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,iVote,43566,Formal,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul,FOLEY Luke
Auburn,iVote,43567,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,GARRARD Paul,AHMED Kays,OUEIK Ronney
Auburn,iVote,43568,Formal,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,FOLEY Luke,GARRARD Paul
Auburn,iVote,43569,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,skipped,skipped,skipped
Auburn,iVote,43570,Formal,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,GARRARD Paul,AHMED Kays,FOLEY Luke
Auburn,iVote,43571,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,iVote,43572,Formal,GARRARD Paul,FOLEY Luke,WALKER Raema,MICHELS Malikeh,OUEIK Ronney,AHMED Kays
Auburn,iVote,43573,Formal,AHMED Kays,GARRARD Paul,FOLEY Luke,MICHELS Malikeh,WALKER Raema,OUEIK Ronney
Auburn,iVote,43574,Formal,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,GARRARD Paul,AHMED Kays,FOLEY Luke
Auburn,iVote,43575,Formal,OUEIK Ronney,GARRARD Paul,WALKER Raema,AHMED Kays,MICHELS Malikeh,FOLEY Luke
Auburn,iVote,43576,Formal,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul,FOLEY Luke
Auburn,iVote,43577,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,iVote,43578,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,GARRARD Paul,OUEIK Ronney,AHMED Kays
Auburn,iVote,43579,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,iVote,43580,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,iVote,43581,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,iVote,43582,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,skipped,skipped,skipped
Auburn,iVote,43583,Formal,GARRARD Paul,MICHELS Malikeh,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema
Auburn,iVote,43584,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,WALKER Raema,OUEIK Ronney
Auburn,iVote,43585,Formal,MICHELS Malikeh,OUEIK Ronney,FOLEY Luke,skipped,skipped,skipped
Auburn,iVote,43586,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,iVote,43587,Formal,OUEIK Ronney,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays
Auburn,iVote,43588,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,iVote,43589,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,AHMED Kays,WALKER Raema,GARRARD Paul
Auburn,iVote,43590,Formal,AHMED Kays,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped
Auburn,iVote,43591,Formal,OUEIK Ronney,WALKER Raema,GARRARD Paul,MICHELS Malikeh,FOLEY Luke,AHMED Kays
Auburn,iVote,43592,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,iVote,43593,Formal,OUEIK Ronney,AHMED Kays,MICHELS Malikeh,FOLEY Luke,WALKER Raema,GARRARD Paul
Auburn,iVote,43594,Formal,WALKER Raema,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,iVote,43595,Formal,GARRARD Paul,WALKER Raema,MICHELS Malikeh,FOLEY Luke,OUEIK Ronney,AHMED Kays
Auburn,iVote,43596,Formal,OUEIK Ronney,MICHELS Malikeh,WALKER Raema,AHMED Kays,GARRARD Paul,FOLEY Luke
Auburn,iVote,43597,Formal,MICHELS Malikeh,OUEIK Ronney,FOLEY Luke,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,iVote,43598,Formal,OUEIK Ronney,WALKER Raema,GARRARD Paul,AHMED Kays,MICHELS Malikeh,FOLEY Luke
Auburn,iVote,43599,Formal,WALKER Raema,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,iVote,43600,Formal,FOLEY Luke,GARRARD Paul,OUEIK Ronney,MICHELS Malikeh,AHMED Kays,WALKER Raema
Auburn,iVote,43601,Formal,MICHELS Malikeh,FOLEY Luke,GARRARD Paul,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,iVote,43602,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,iVote,43603,Formal,OUEIK Ronney,FOLEY Luke,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,iVote,43604,Formal,MICHELS Malikeh,FOLEY Luke,AHMED Kays,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,iVote,43605,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,iVote,43606,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,skipped,skipped
Auburn,iVote,43607,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays
Auburn,iVote,43608,Formal,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,FOLEY Luke,GARRARD Paul
Auburn,iVote,43609,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,iVote,43610,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,WALKER Raema,OUEIK Ronney
Auburn,iVote,43611,Formal,FOLEY Luke,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney,MICHELS Malikeh
Auburn,iVote,43612,Formal,FOLEY Luke,GARRARD Paul,AHMED Kays,MICHELS Malikeh,OUEIK Ronney,WALKER Raema
Auburn,iVote,43613,Formal,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,FOLEY Luke,AHMED Kays,GARRARD Paul
Auburn,iVote,43614,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,iVote,43615,Formal,FOLEY Luke,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh
Auburn,iVote,43616,Formal,AHMED Kays,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,FOLEY Luke,WALKER Raema
Auburn,iVote,43617,Formal,AHMED Kays,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped
Auburn,iVote,43618,Formal,OUEIK Ronney,MICHELS Malikeh,FOLEY Luke,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,iVote,43619,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,iVote,43620,Formal,OUEIK Ronney,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,iVote,43621,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,iVote,43622,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,iVote,43623,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,MICHELS Malikeh,WALKER Raema,GARRARD Paul
Auburn,iVote,43624,Formal,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,FOLEY Luke,GARRARD Paul
Auburn,iVote,43625,Formal,OUEIK Ronney,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,skipped
Auburn,iVote,43626,Formal,MICHELS Malikeh,FOLEY Luke,GARRARD Paul,OUEIK Ronney,AHMED Kays,WALKER Raema
Auburn,iVote,43627,Formal,OUEIK Ronney,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,skipped,skipped
Auburn,iVote,43628,Formal,FOLEY Luke,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh
Auburn,iVote,43629,Formal,WALKER Raema,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,iVote,43630,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,AHMED Kays,GARRARD Paul,OUEIK Ronney
Auburn,iVote,43631,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,GARRARD Paul,WALKER Raema,MICHELS Malikeh
Auburn,iVote,43632,Formal,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays,OUEIK Ronney,FOLEY Luke
Auburn,iVote,43633,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,OUEIK Ronney,GARRARD Paul,WALKER Raema
Auburn,iVote,43634,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,iVote,43635,Formal,MICHELS Malikeh,OUEIK Ronney,GARRARD Paul,AHMED Kays,FOLEY Luke,WALKER Raema
Auburn,iVote,43636,Formal,MICHELS Malikeh,AHMED Kays,GARRARD Paul,FOLEY Luke,OUEIK Ronney,WALKER Raema
Auburn,iVote,43637,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,AHMED Kays,GARRARD Paul,OUEIK Ronney
Auburn,iVote,43638,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,iVote,43639,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,OUEIK Ronney,WALKER Raema,skipped
Auburn,iVote,43640,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,iVote,43641,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,AHMED Kays,WALKER Raema
Auburn,iVote,43642,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,iVote,43643,Formal,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,skipped,skipped,skipped
Auburn,iVote,43644,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,iVote,43645,Formal,FOLEY Luke,WALKER Raema,MICHELS Malikeh,AHMED Kays,OUEIK Ronney,GARRARD Paul
Auburn,iVote,43646,Formal,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,FOLEY Luke,GARRARD Paul
Auburn,iVote,43647,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,iVote,43648,Formal,FOLEY Luke,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh
Auburn,iVote,43649,Formal,OUEIK Ronney,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,AHMED Kays,WALKER Raema
Auburn,iVote,43650,Formal,MICHELS Malikeh,AHMED Kays,OUEIK Ronney,GARRARD Paul,FOLEY Luke,WALKER Raema
Auburn,iVote,43651,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,GARRARD Paul,AHMED Kays,OUEIK Ronney
Auburn,iVote,43652,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,iVote,43653,Formal,AHMED Kays,OUEIK Ronney,MICHELS Malikeh,WALKER Raema,FOLEY Luke,GARRARD Paul
Auburn,iVote,43654,Formal,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays,OUEIK Ronney,FOLEY Luke
Auburn,iVote,43655,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
