file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om,top4_borda-avg,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
raw_data/america/processed_data/San Francisco/SanFrancisco_11082022_AssessorRecorder.csv,1,['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],[None],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],[None],['JOAQUÍN TORRES'],[None],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],[None],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],[None],['JOAQUÍN TORRES'],[None]
raw_data/america/processed_data/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD10.csv,2,['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON']
raw_data/america/processed_data/San Francisco/SanFrancisco_11032015_Mayor.csv,12,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
raw_data/america/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,4,['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI']
raw_data/america/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,10,['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS']
raw_data/america/processed_data/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,7,['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ron Dudum'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew']
raw_data/america/processed_data/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict11.csv,8,['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval']
raw_data/america/processed_data/San Francisco/SanFrancisco_11062018_AssessorRecorder.csv,2,['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU']
raw_data/america/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict5.csv,4,['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI']
raw_data/america/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT1.csv,7,['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['MARJAN PHILHOUR'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['MARJAN PHILHOUR'],['CONNIE CHAN']
raw_data/america/processed_data/San Francisco/SanFrancisco_11052024_Sheriff.csv,2,['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO']
raw_data/america/processed_data/San Francisco/SanFrancisco_11082022_DistrictAttorney.csv,4,['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS']
raw_data/america/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict4.csv,4,['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU']
raw_data/america/processed_data/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict6.csv,3,['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY']
raw_data/america/processed_data/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD4.csv,2,['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO']
raw_data/america/processed_data/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD6.csv,4,['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY']
raw_data/america/processed_data/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict4.csv,8,['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR']
raw_data/america/processed_data/San Francisco/SanFrancisco_11042014_BoardofSupervisorsDistrict10.csv,5,['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN']
raw_data/america/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,4,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['DANNY SAUTER'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['DANNY SAUTER'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
raw_data/america/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,4,['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND']
raw_data/america/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict3.csv,10,['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU']
raw_data/america/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT7.csv,7,['JOEL ENGARDIO'],['MYRNA MELGAR'],['JOEL ENGARDIO'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['JOEL ENGARDIO'],['MYRNA MELGAR'],['JOEL ENGARDIO'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR']
raw_data/america/processed_data/San Francisco/SanFrancisco_11052024_BoS_D9.csv,7,['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER']
raw_data/america/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict9.csv,4,['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN']
raw_data/america/processed_data/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict10.csv,22,['LYNETTE SWEET'],['MALIA COHEN'],['LYNETTE SWEET'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN']
raw_data/america/processed_data/San Francisco/SanFrancisco_11032015_Sheriff.csv,3,['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY']
raw_data/america/processed_data/San Francisco/SanFrancisco_11082011_Sheriff.csv,4,['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['PAUL MIYAMOTO'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['PAUL MIYAMOTO'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI']
raw_data/america/processed_data/San Francisco/SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,3,['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN']
raw_data/america/processed_data/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD2.csv,1,['CATHERINE STEFANI'],['CATHERINE STEFANI'],[None],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],[None],['CATHERINE STEFANI'],[None],['CATHERINE STEFANI'],['CATHERINE STEFANI'],[None],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],[None],['CATHERINE STEFANI'],[None]
raw_data/america/processed_data/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,5,['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER']
raw_data/america/processed_data/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,4,['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI']
raw_data/america/processed_data/San Francisco/SanFrancisco_11052024_CityAttorney.csv,2,['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU']
