ballotID,precinctPortion,ballot_type,countingGroup,precinct,rank1,rank2,rank3,rank4,Num cands,Num seats
00124_00000_275175,51.0,Ballot 14 - Type 14,Early,51,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_994466,55.002,Ballot 14 - Type 14,Early,55,JASON D ESTRADA,skipped,skipped,skipped,4,1
00124_00000_725274,73.0,Ballot 14 - Type 14,Early,73,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00124_00000_472147,51.0,Ballot 14 - Type 14,Early,51,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00124_00000_712203,71.0,Ballot 14 - Type 14,Early,71,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_794234,77.002,Ballot 14 - Type 14,Early,77,PHILIP A VANVEEN,"JACK L VALENCIA, JR",skipped,skipped,4,1
00124_00000_220953,71.0,Ballot 14 - Type 14,Early,71,TESSA ABEYTA STUVE,JASON D ESTRADA,skipped,skipped,4,1
00124_00000_090379,71.0,Ballot 14 - Type 14,Early,71,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00124_00000_165916,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_179046,51.0,Ballot 14 - Type 14,Early,51,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,skipped,4,1
00124_00000_352533,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_539952,78.002,Ballot 14 - Type 14,Early,78,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00124_00000_263810,51.0,Ballot 14 - Type 14,Early,51,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_565007,52.0,Ballot 14 - Type 14,Early,52,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00124_00000_494079,51.0,Ballot 14 - Type 14,Early,51,PHILIP A VANVEEN,"JACK L VALENCIA, JR",skipped,skipped,4,1
00124_00000_930231,7.002,Ballot 14 - Type 14,Early,7,TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",4,1
00124_00000_027653,77.002,Ballot 14 - Type 14,Early,77,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00124_00000_777396,78.002,Ballot 14 - Type 14,Early,78,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00124_00000_345367,77.002,Ballot 14 - Type 14,Early,77,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_706681,71.0,Ballot 14 - Type 14,Early,71,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",skipped,skipped,4,1
00124_00000_244083,71.0,Ballot 14 - Type 14,Early,71,TESSA ABEYTA STUVE,PHILIP A VANVEEN,skipped,skipped,4,1
00124_00000_969704,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00124_00000_584386,53.0,Ballot 14 - Type 14,Early,53,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_620526,7.002,Ballot 14 - Type 14,Early,7,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_527818,77.002,Ballot 14 - Type 14,Early,77,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_218125,55.002,Ballot 14 - Type 14,Early,55,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_843071,52.0,Ballot 14 - Type 14,Early,52,TESSA ABEYTA STUVE,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00124_00000_337772,55.002,Ballot 14 - Type 14,Early,55,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_864882,53.0,Ballot 14 - Type 14,Early,53,PHILIP A VANVEEN,"JACK L VALENCIA, JR",skipped,skipped,4,1
00124_00000_390797,51.0,Ballot 14 - Type 14,Early,51,TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00124_00000_391382,71.0,Ballot 14 - Type 14,Early,71,JASON D ESTRADA,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00124_00000_558428,78.002,Ballot 14 - Type 14,Early,78,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00124_00000_291116,71.0,Ballot 14 - Type 14,Early,71,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00124_00000_406846,55.002,Ballot 14 - Type 14,Early,55,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",skipped,skipped,4,1
00124_00000_978445,51.0,Ballot 14 - Type 14,Early,51,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,4,1
00124_00000_890134,73.0,Ballot 14 - Type 14,Early,73,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00124_00000_878696,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",skipped,skipped,4,1
00124_00000_945383,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_838920,7.002,Ballot 14 - Type 14,Early,7,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00124_00000_286800,53.0,Ballot 14 - Type 14,Early,53,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00124_00000_789542,56.002,Ballot 14 - Type 14,Early,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00124_00000_819153,52.0,Ballot 14 - Type 14,Early,52,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00124_00000_057571,55.002,Ballot 14 - Type 14,Early,55,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00124_00000_301675,51.0,Ballot 14 - Type 14,Early,51,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00124_00000_485435,51.0,Ballot 14 - Type 14,Early,51,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,skipped,skipped,4,1
00129_00000_077481,53.0,Ballot 14 - Type 14,Early,53,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00129_00000_431458,72.0,Ballot 14 - Type 14,Early,72,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_780654,53.0,Ballot 14 - Type 14,Early,53,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_906182,71.0,Ballot 14 - Type 14,Early,71,TESSA ABEYTA STUVE,PHILIP A VANVEEN,skipped,skipped,4,1
00129_00000_450725,73.0,Ballot 14 - Type 14,Early,73,PHILIP A VANVEEN,JASON D ESTRADA,skipped,skipped,4,1
00129_00000_012712,52.0,Ballot 14 - Type 14,Early,52,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,4,1
00129_00000_578193,56.002,Ballot 14 - Type 14,Early,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_617692,77.002,Ballot 14 - Type 14,Early,77,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00129_00000_245045,71.0,Ballot 14 - Type 14,Early,71,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00129_00000_493838,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00129_00000_605179,52.0,Ballot 14 - Type 14,Early,52,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00129_00000_771799,52.0,Ballot 14 - Type 14,Early,52,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00129_00000_089636,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_170157,51.0,Ballot 14 - Type 14,Early,51,TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",4,1
00129_00000_912600,55.002,Ballot 14 - Type 14,Early,55,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00129_00000_094747,51.0,Ballot 14 - Type 14,Early,51,TESSA ABEYTA STUVE,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00129_00000_317770,104.002,Ballot 14 - Type 14,Early,104,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00129_00000_020615,71.0,Ballot 14 - Type 14,Early,71,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00129_00000_889491,56.002,Ballot 14 - Type 14,Early,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_708087,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,PHILIP A VANVEEN,skipped,skipped,4,1
00129_00000_269996,73.0,Ballot 14 - Type 14,Early,73,JASON D ESTRADA,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00129_00000_442097,55.002,Ballot 14 - Type 14,Early,55,"JACK L VALENCIA, JR",PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00129_00000_386165,56.002,Ballot 14 - Type 14,Early,56,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,4,1
00129_00000_023584,52.0,Ballot 14 - Type 14,Early,52,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00129_00000_787530,71.0,Ballot 14 - Type 14,Early,71,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00129_00000_953019,53.0,Ballot 14 - Type 14,Early,53,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,skipped,4,1
00129_00000_931610,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",4,1
00129_00000_585348,71.0,Ballot 14 - Type 14,Early,71,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,PHILIP A VANVEEN,skipped,4,1
00129_00000_482326,72.0,Ballot 14 - Type 14,Early,72,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,skipped,4,1
00129_00000_879155,52.0,Ballot 14 - Type 14,Early,52,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,4,1
00129_00000_968562,77.002,Ballot 14 - Type 14,Early,77,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",skipped,skipped,4,1
00129_00000_769540,51.0,Ballot 14 - Type 14,Early,51,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_125866,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_846023,52.0,Ballot 14 - Type 14,Early,52,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00129_00000_006594,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",skipped,skipped,4,1
00129_00000_467859,56.002,Ballot 14 - Type 14,Early,56,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00129_00000_530887,49.0,Ballot 14 - Type 14,Early,49,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_389004,77.002,Ballot 14 - Type 14,Early,77,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,skipped,4,1
00129_00000_224371,77.002,Ballot 14 - Type 14,Early,77,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00129_00000_388698,55.002,Ballot 14 - Type 14,Early,55,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,TESSA ABEYTA STUVE,4,1
00129_00000_078702,71.0,Ballot 14 - Type 14,Early,71,TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00129_00000_134949,55.002,Ballot 14 - Type 14,Early,55,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_806307,51.0,Ballot 14 - Type 14,Early,51,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00129_00000_379720,73.0,Ballot 14 - Type 14,Early,73,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,4,1
00129_00000_068259,52.0,Ballot 14 - Type 14,Early,52,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00129_00000_623578,71.0,Ballot 14 - Type 14,Early,71,"JACK L VALENCIA, JR",PHILIP A VANVEEN,skipped,skipped,4,1
00129_00000_168908,49.0,Ballot 14 - Type 14,Early,49,JASON D ESTRADA,skipped,skipped,skipped,4,1
00129_00000_177038,77.002,Ballot 14 - Type 14,Early,77,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,4,1
00129_00000_425439,77.002,Ballot 14 - Type 14,Early,77,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00129_00000_803460,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_410992,73.0,Ballot 14 - Type 14,Early,73,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00129_00000_331679,56.002,Ballot 14 - Type 14,Early,56,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00129_00000_293814,52.0,Ballot 14 - Type 14,Early,52,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00129_00000_290955,55.002,Ballot 14 - Type 14,Early,55,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00129_00000_711215,78.002,Ballot 14 - Type 14,Early,78,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",skipped,skipped,4,1
00129_00000_377257,73.0,Ballot 14 - Type 14,Early,73,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00129_00000_272056,73.0,Ballot 14 - Type 14,Early,73,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,4,1
00129_00000_532359,51.0,Ballot 14 - Type 14,Early,51,"JACK L VALENCIA, JR",JASON D ESTRADA,TESSA ABEYTA STUVE,PHILIP A VANVEEN,4,1
00129_00000_448100,78.002,Ballot 14 - Type 14,Early,78,PHILIP A VANVEEN,JASON D ESTRADA,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",4,1
00009_00000_802067,51.0,Ballot 14 - Type 14,Early,51,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,4,1
00009_00000_184024,52.0,Ballot 14 - Type 14,Early,52,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00228_00000_032437,49.0,Ballot 14 - Type 14,Election Day,49,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00177_00000_575672,78.002,Ballot 14 - Type 14,Election Day,78,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00177_00000_800998,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00177_00000_027290,56.002,Ballot 14 - Type 14,Election Day,56,JASON D ESTRADA,TESSA ABEYTA STUVE,skipped,skipped,4,1
00177_00000_478575,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00177_00000_466115,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00177_00000_864078,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00177_00000_124011,78.002,Ballot 14 - Type 14,Election Day,78,PHILIP A VANVEEN,TESSA ABEYTA STUVE,skipped,skipped,4,1
00177_00000_857856,114.002,Ballot 14 - Type 14,Election Day,114,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00177_00000_552894,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00349_00000_288452,78.002,Ballot 14 - Type 14,Election Day,78,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00349_00000_748723,78.002,Ballot 14 - Type 14,Election Day,78,PHILIP A VANVEEN,TESSA ABEYTA STUVE,skipped,skipped,4,1
00349_00000_365603,52.0,Ballot 14 - Type 14,Election Day,52,PHILIP A VANVEEN,TESSA ABEYTA STUVE,skipped,skipped,4,1
00349_00000_051147,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00349_00000_726602,78.002,Ballot 14 - Type 14,Election Day,78,PHILIP A VANVEEN,TESSA ABEYTA STUVE,skipped,skipped,4,1
00349_00000_532374,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00349_00000_557281,78.002,Ballot 14 - Type 14,Election Day,78,JASON D ESTRADA,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00349_00000_912658,78.002,Ballot 14 - Type 14,Election Day,78,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00349_00000_590989,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00349_00000_672239,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00349_00000_651163,114.002,Ballot 14 - Type 14,Election Day,114,PHILIP A VANVEEN,TESSA ABEYTA STUVE,skipped,skipped,4,1
00349_00000_386120,78.002,Ballot 14 - Type 14,Election Day,78,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,skipped,4,1
00349_00000_623543,55.002,Ballot 14 - Type 14,Election Day,55,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,4,1
00349_00000_538435,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",4,1
00349_00000_666625,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00349_00000_837386,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00349_00000_346296,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00349_00000_097670,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00349_00000_425484,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00349_00000_604000,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00349_00000_632153,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,JASON D ESTRADA,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",4,1
00349_00000_449824,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00279_00000_348296,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00279_00000_473189,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00279_00000_850213,52.0,Ballot 14 - Type 14,Election Day,52,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,TESSA ABEYTA STUVE,4,1
00279_00000_129831,73.0,Ballot 14 - Type 14,Election Day,73,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
01658_00000_462058,49.0,Ballot 14 - Type 14,Election Day,49,TESSA ABEYTA STUVE,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
01658_00000_142539,51.0,Ballot 14 - Type 14,Election Day,51,PHILIP A VANVEEN,"JACK L VALENCIA, JR",skipped,skipped,4,1
01658_00000_553907,52.0,Ballot 14 - Type 14,Election Day,52,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
01658_00000_155844,53.0,Ballot 14 - Type 14,Election Day,53,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
01658_00000_330278,53.0,Ballot 14 - Type 14,Election Day,53,"JACK L VALENCIA, JR",PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
01658_00000_681287,52.0,Ballot 14 - Type 14,Election Day,52,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,skipped,4,1
01658_00000_525027,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
01658_00000_613464,52.0,Ballot 14 - Type 14,Election Day,52,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
01658_00000_869133,52.0,Ballot 14 - Type 14,Election Day,52,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
01658_00000_010389,78.002,Ballot 14 - Type 14,Election Day,78,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
01658_00000_995363,53.0,Ballot 14 - Type 14,Election Day,53,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
01658_00000_409998,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
01658_00000_206820,53.0,Ballot 14 - Type 14,Election Day,53,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
01658_00000_933783,51.0,Ballot 14 - Type 14,Election Day,51,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
01658_00000_082779,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
01658_00000_872513,52.0,Ballot 14 - Type 14,Election Day,52,TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",4,1
00017_00000_063164,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00017_00000_986866,52.0,Ballot 14 - Type 14,Election Day,52,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,TESSA ABEYTA STUVE,4,1
00017_00000_657045,53.0,Ballot 14 - Type 14,Election Day,53,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,4,1
00017_00000_038685,49.0,Ballot 14 - Type 14,Election Day,49,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,skipped,4,1
00017_00000_297413,53.0,Ballot 14 - Type 14,Election Day,53,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00017_00000_016001,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00017_00000_021626,53.0,Ballot 14 - Type 14,Election Day,53,"JACK L VALENCIA, JR",PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00017_00000_494809,50.0,Ballot 14 - Type 14,Election Day,50,PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00017_00000_843801,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00017_00000_939908,52.0,Ballot 14 - Type 14,Election Day,52,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00017_00000_001887,51.0,Ballot 14 - Type 14,Election Day,51,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,TESSA ABEYTA STUVE,4,1
00017_00000_220483,56.002,Ballot 14 - Type 14,Election Day,56,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00017_00000_166835,52.0,Ballot 14 - Type 14,Election Day,52,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00017_00000_766062,51.0,Ballot 14 - Type 14,Election Day,51,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,skipped,4,1
00017_00000_285741,51.0,Ballot 14 - Type 14,Election Day,51,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,TESSA ABEYTA STUVE,4,1
00017_00000_777276,78.002,Ballot 14 - Type 14,Election Day,78,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,skipped,4,1
00017_00000_638946,50.0,Ballot 14 - Type 14,Election Day,50,JASON D ESTRADA,skipped,skipped,skipped,4,1
00017_00000_827712,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00017_00000_079777,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00017_00000_320648,51.0,Ballot 14 - Type 14,Election Day,51,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,4,1
00017_00000_412878,50.0,Ballot 14 - Type 14,Election Day,50,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,skipped,4,1
00017_00000_690240,51.0,Ballot 14 - Type 14,Election Day,51,JASON D ESTRADA,TESSA ABEYTA STUVE,PHILIP A VANVEEN,"JACK L VALENCIA, JR",4,1
00017_00000_423366,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00017_00000_951142,52.0,Ballot 14 - Type 14,Election Day,52,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,skipped,skipped,4,1
