ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
01013_00207_000489,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01013_00207_000387,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01013_00207_000133,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,BABA AFOLABI,MICHELLE D. HAILEY,MERON SEMEDAR,skipped,1,7
01013_00207_000044,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01013_00207_000522,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,BABA AFOLABI,skipped,skipped,skipped,skipped,1,7
01013_00207_000231,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,MERON SEMEDAR,WARREN MITCHELL LOGAN,BABA AFOLABI,CARROLL FIFE,MICHELLE D. HAILEY,1,7
01013_00207_000166,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01013_00207_000112,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,MERON SEMEDAR,CARROLL FIFE,skipped,skipped,1,7
01013_00207_000058,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,MICHELLE D. HAILEY,SHAN M. HIRSCH,WARREN MITCHELL LOGAN,MERON SEMEDAR,CARROLL FIFE,1,7
01013_00207_000624,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,MERON SEMEDAR,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,SHAN M. HIRSCH,1,7
01013_00207_000477,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,MERON SEMEDAR,skipped,skipped,skipped,1,7
01013_00207_000378,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,CARROLL FIFE,skipped,skipped,skipped,1,7
01013_00207_000226,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,skipped,skipped,1,7
01013_00207_000077,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,MICHELLE D. HAILEY,SHAN M. HIRSCH,MERON SEMEDAR,BABA AFOLABI,1,7
01013_00207_000024,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,BABA AFOLABI,skipped,skipped,skipped,1,7
01013_00207_000576,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,CARROLL FIFE,skipped,skipped,skipped,1,7
01013_00207_000403,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,CARROLL FIFE,MERON SEMEDAR,BABA AFOLABI,MICHELLE D. HAILEY,1,7
01013_00207_000296,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,BABA AFOLABI,MICHELLE D. HAILEY,MERON SEMEDAR,SHAN M. HIRSCH,1,7
01013_00207_000152,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01013_00207_000151,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01013_00207_000036,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,SHAN M. HIRSCH,MERON SEMEDAR,1,7
01013_00207_000429,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,CARROLL FIFE,skipped,skipped,skipped,1,7
01013_00207_000424,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01013_00207_000267,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,skipped,skipped,skipped,1,7
01013_00207_000265,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01013_00207_000063,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,BABA AFOLABI,MERON SEMEDAR,MICHELLE D. HAILEY,WARREN MITCHELL LOGAN,CARROLL FIFE,1,7
01013_00207_000660,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01013_00207_000658,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01013_00207_000653,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,MERON SEMEDAR,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,CARROLL FIFE,BABA AFOLABI,1,7
01013_00207_000563,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,MERON SEMEDAR,BABA AFOLABI,SHAN M. HIRSCH,1,7
01013_00207_000460,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01013_00207_000456,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,BABA AFOLABI,skipped,skipped,skipped,1,7
01013_00207_000323,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,CARROLL FIFE,BABA AFOLABI,MERON SEMEDAR,1,7
01013_00207_000259,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01013_00207_000127,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01013_00207_000068,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,BABA AFOLABI,MERON SEMEDAR,SHAN M. HIRSCH,CARROLL FIFE,1,7
01013_00207_000598,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,CARROLL FIFE,BABA AFOLABI,skipped,skipped,1,7
01013_00207_000593,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,CARROLL FIFE,MICHELLE D. HAILEY,skipped,skipped,1,7
01013_00207_000588,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,CARROLL FIFE,MICHELLE D. HAILEY,skipped,skipped,1,7
01013_00207_000518,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,MICHELLE D. HAILEY,WARREN MITCHELL LOGAN,MERON SEMEDAR,skipped,1,7
01013_00207_000513,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,MICHELLE D. HAILEY,CARROLL FIFE,SHAN M. HIRSCH,MERON SEMEDAR,BABA AFOLABI,1,7
01013_00207_000432,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01013_00207_000303,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01013_00207_000181,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01013_00207_000010,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,MERON SEMEDAR,SHAN M. HIRSCH,1,7
01013_00207_000554,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,MERON SEMEDAR,skipped,skipped,skipped,1,7
01013_00207_000398,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,CARROLL FIFE,MERON SEMEDAR,BABA AFOLABI,MICHELLE D. HAILEY,1,7
01013_00207_000397,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01013_00207_000392,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01013_00207_000189,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,BABA AFOLABI,skipped,skipped,skipped,1,7
01013_00207_000004,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01013_00207_000350,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,CARROLL FIFE,MERON SEMEDAR,skipped,skipped,1,7
01013_00207_000373,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,MICHELLE D. HAILEY,WARREN MITCHELL LOGAN,CARROLL FIFE,BABA AFOLABI,Write-in,1,7
01013_00207_000098,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,MICHELLE D. HAILEY,skipped,skipped,skipped,1,7
01013_00207_000255,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,SHAN M. HIRSCH,skipped,skipped,skipped,skipped,1,7
01013_00207_000538,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,MERON SEMEDAR,CARROLL FIFE,MICHELLE D. HAILEY,BABA AFOLABI,1,7
01013_00207_000051,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,MICHELLE D. HAILEY,BABA AFOLABI,WARREN MITCHELL LOGAN,SHAN M. HIRSCH,1,7
01013_00207_000117,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,CARROLL FIFE,SHAN M. HIRSCH,BABA AFOLABI,1,7
01013_00207_000182,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,BABA AFOLABI,WARREN MITCHELL LOGAN,CARROLL FIFE,MICHELLE D. HAILEY,SHAN M. HIRSCH,1,7
01013_00207_000101,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01013_00207_000287,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,MICHELLE D. HAILEY,SHAN M. HIRSCH,skipped,skipped,skipped,1,7
01002_00394_000509,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,MERON SEMEDAR,WARREN MITCHELL LOGAN,BABA AFOLABI,SHAN M. HIRSCH,CARROLL FIFE,1,7
01002_00394_000504,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,WARREN MITCHELL LOGAN,CARROLL FIFE,BABA AFOLABI,skipped,skipped,1,7
01002_00394_000359,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,325600,325600,Election Office,BABA AFOLABI,MERON SEMEDAR,MICHELLE D. HAILEY,CARROLL FIFE,WARREN MITCHELL LOGAN,1,7
01002_00380_000545,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,325100,325100,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01002_00380_000412,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335700,335700,Election Office,WARREN MITCHELL LOGAN,BABA AFOLABI,CARROLL FIFE,skipped,skipped,1,7
01002_00380_000397,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,325600,325600,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01002_00380_000473,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,MERON SEMEDAR,MICHELLE D. HAILEY,CARROLL FIFE,BABA AFOLABI,SHAN M. HIRSCH,1,7
01002_00380_000360,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336200,336200,Election Office,CARROLL FIFE,SHAN M. HIRSCH,MICHELLE D. HAILEY,WARREN MITCHELL LOGAN,BABA AFOLABI,1,7
01002_00380_000438,BT26,Vote by Mail,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335400,335400,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01002_00380_000480,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,335110,335110,Election Office,BABA AFOLABI,CARROLL FIFE,skipped,skipped,skipped,1,7
02008_00073_000048,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,WARREN MITCHELL LOGAN,MERON SEMEDAR,BABA AFOLABI,SHAN M. HIRSCH,skipped,1,7
02008_00073_000052,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,325100,325100,Election Office,WARREN MITCHELL LOGAN,BABA AFOLABI,CARROLL FIFE,MERON SEMEDAR,MICHELLE D. HAILEY,1,7
02008_00073_000026,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,325100,325100,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,skipped,skipped,skipped,1,7
02008_00073_000073,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,325100,325100,Election Office,BABA AFOLABI,WARREN MITCHELL LOGAN,MERON SEMEDAR,skipped,skipped,1,7
02008_00073_000029,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,WARREN MITCHELL LOGAN,MERON SEMEDAR,BABA AFOLABI,SHAN M. HIRSCH,CARROLL FIFE,1,7
02008_00073_000080,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,325100,325100,Election Office,MICHELLE D. HAILEY,WARREN MITCHELL LOGAN,MERON SEMEDAR,SHAN M. HIRSCH,CARROLL FIFE,1,7
02008_00073_000041,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,WARREN MITCHELL LOGAN,MERON SEMEDAR,BABA AFOLABI,CARROLL FIFE,MICHELLE D. HAILEY,1,7
02008_00073_000040,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,MERON SEMEDAR,skipped,skipped,skipped,skipped,1,7
02008_00073_000069,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
02008_00073_000019,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,CARROLL FIFE,BABA AFOLABI,WARREN MITCHELL LOGAN,skipped,skipped,1,7
02008_00073_000076,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335400,335400,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
02008_00073_000042,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
02008_00073_000086,BT25,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,335100,335100,Election Office,BABA AFOLABI,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,MERON SEMEDAR,SHAN M. HIRSCH,1,7
02008_00073_000058,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
02008_00073_000023,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,MERON SEMEDAR,CARROLL FIFE,BABA AFOLABI,1,7
02008_00073_000078,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,BABA AFOLABI,CARROLL FIFE,SHAN M. HIRSCH,MICHELLE D. HAILEY,WARREN MITCHELL LOGAN,1,7
02008_00073_000077,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335400,335400,Election Office,MERON SEMEDAR,CARROLL FIFE,WARREN MITCHELL LOGAN,SHAN M. HIRSCH,BABA AFOLABI,1,7
02008_00073_000051,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,325100,325100,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
02008_00073_000024,BT31,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,336900,336900,Election Office,BABA AFOLABI,MERON SEMEDAR,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,skipped,1,7
02008_00073_000087,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,CARROLL FIFE,MICHELLE D. HAILEY,WARREN MITCHELL LOGAN,MERON SEMEDAR,BABA AFOLABI,1,7
02008_00073_000005,BT25,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,335100,335100,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,BABA AFOLABI,MICHELLE D. HAILEY,MERON SEMEDAR,1,7
02008_00073_000014,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,BABA AFOLABI,WARREN MITCHELL LOGAN,MERON SEMEDAR,MICHELLE D. HAILEY,SHAN M. HIRSCH,1,7
02008_00073_000060,BT25,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,335100,335100,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
02008_00073_000001,BT26,Election Day,"East Bay Regional Park District, Ward #2",REGIONAL PARK DISTRICTS,335710,335710,Election Office,WARREN MITCHELL LOGAN,BABA AFOLABI,MICHELLE D. HAILEY,CARROLL FIFE,MERON SEMEDAR,1,7
01014_00144_000404,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,SHAN M. HIRSCH,skipped,skipped,skipped,1,7
01014_00144_000306,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,BABA AFOLABI,SHAN M. HIRSCH,CARROLL FIFE,1,7
01014_00144_000301,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01014_00144_000222,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,MERON SEMEDAR,MICHELLE D. HAILEY,skipped,skipped,1,7
01014_00144_000217,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,MICHELLE D. HAILEY,skipped,skipped,skipped,1,7
01014_00144_000174,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,BABA AFOLABI,skipped,skipped,skipped,skipped,1,7
01014_00144_000124,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,MICHELLE D. HAILEY,CARROLL FIFE,SHAN M. HIRSCH,MERON SEMEDAR,WARREN MITCHELL LOGAN,1,7
01014_00144_000079,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,BABA AFOLABI,skipped,skipped,skipped,skipped,1,7
01014_00144_000561,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01014_00144_000559,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,SHAN M. HIRSCH,BABA AFOLABI,WARREN MITCHELL LOGAN,skipped,1,7
01014_00144_000461,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,CARROLL FIFE,SHAN M. HIRSCH,skipped,1,7
01014_00144_000369,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,MICHELLE D. HAILEY,SHAN M. HIRSCH,MERON SEMEDAR,1,7
01014_00144_000251,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,WARREN MITCHELL LOGAN,BABA AFOLABI,MICHELLE D. HAILEY,SHAN M. HIRSCH,MERON SEMEDAR,1,7
01014_00144_000114,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,MICHELLE D. HAILEY,SHAN M. HIRSCH,BABA AFOLABI,MERON SEMEDAR,1,7
01014_00144_000074,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,skipped,skipped,skipped,1,7
01014_00144_000034,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,MERON SEMEDAR,skipped,skipped,1,7
01014_00144_000506,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01014_00144_000501,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01014_00144_000364,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01014_00144_000359,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
01014_00144_000296,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,MICHELLE D. HAILEY,WARREN MITCHELL LOGAN,BABA AFOLABI,MERON SEMEDAR,1,7
01014_00144_000207,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,WARREN MITCHELL LOGAN,skipped,skipped,skipped,skipped,1,7
01014_00144_000134,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,WARREN MITCHELL LOGAN,skipped,skipped,skipped,1,7
01014_00144_000029,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,MERON SEMEDAR,skipped,skipped,skipped,1,7
01014_00144_000655,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,SHAN M. HIRSCH,skipped,skipped,skipped,1,7
01014_00144_000520,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,MERON SEMEDAR,BABA AFOLABI,skipped,skipped,skipped,1,7
01014_00144_000510,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,BABA AFOLABI,MICHELLE D. HAILEY,WARREN MITCHELL LOGAN,SHAN M. HIRSCH,1,7
01014_00144_000434,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,WARREN MITCHELL LOGAN,BABA AFOLABI,CARROLL FIFE,SHAN M. HIRSCH,MERON SEMEDAR,1,7
01014_00144_000326,BT25,Vote by Mail,"EBMUD, Ward #5",UTILITY DISTRICTS,336710,336710,Election Office,CARROLL FIFE,skipped,skipped,skipped,skipped,1,7
