file,candidate_removed,plurality,IRV,top-two,borda-pm,top-3-truncation,condorcet,minimax,smith,smith-minimax,ranked-pairs
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Monaro.csv,HOLGATE James,OVERALL Nichole,WHAN Steven,WHAN Steven,WHAN Steven,WHAN Steven,WHAN Steven,WHAN Steven,WHAN Steven,WHAN Steven,WHAN Steven
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Penrith.csv,none,AYRES Stuart,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Penrith.csv,BROWN Geoff,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Penrith.csv,AYRES Stuart,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Penrith.csv,McWILLIAMS Belinda,AYRES Stuart,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Penrith.csv,PATEMAN Timothy,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Penrith.csv,McKEOWN Karen,AYRES Stuart,AYRES Stuart,AYRES Stuart,AYRES Stuart,AYRES Stuart,TOUSSI Fatemeh (Minoo),TOUSSI Fatemeh (Minoo),TOUSSI Fatemeh (Minoo),TOUSSI Fatemeh (Minoo),TOUSSI Fatemeh (Minoo)
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Penrith.csv,BLAZI Vanessa,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Penrith.csv,TOUSSI Fatemeh (Minoo),McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen,McKEOWN Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Barwon.csv,none,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Barwon.csv,ROBERTS-GARNSEY Joshua,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Barwon.csv,TURNER Annette,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Barwon.csv,MCBRIDE Thomas,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Barwon.csv,SCHULTZ Pat,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Barwon.csv,BRITTON Paul,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Barwon.csv,HARTLEY Ben,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Barwon.csv,BUTLER Roy,TURNER Annette,TURNER Annette,TURNER Annette,TURNER Annette,TURNER Annette,TURNER Annette,TURNER Annette,TURNER Annette,TURNER Annette,TURNER Annette
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Barwon.csv,HOWE Stuart,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy,BUTLER Roy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Vaucluse.csv,none,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Vaucluse.csv,SLOANE Kellie,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Vaucluse.csv,KANAK Dominic WY,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Vaucluse.csv,CAMERON Edward,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Vaucluse.csv,DUNNE Kay,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Vaucluse.csv,FREYER Karen,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,MERTEN Margaret,MERTEN Margaret,MERTEN Margaret,MERTEN Margaret,MERTEN Margaret
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Vaucluse.csv,MERTEN Margaret,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Vaucluse.csv,STEVENS Gail,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,SLOANE Kellie,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen,FREYER Karen
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Kogarah.csv,none,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Kogarah.csv,CHUNG Craig,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Kogarah.csv,STOLZ Troy,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Kogarah.csv,MINNS Chris,CHUNG Craig,CHUNG Craig,CHUNG Craig,YUEN Tracy,YUEN Tracy,YUEN Tracy,YUEN Tracy,YUEN Tracy,YUEN Tracy,YUEN Tracy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Kogarah.csv,YUEN Tracy,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Mount Druitt.csv,none,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Mount Druitt.csv,MORSHED Asm,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Mount Druitt.csv,ATALLA Edmond,SUNIL JAYADEVAN Kandathil,SUNIL JAYADEVAN Kandathil,SUNIL JAYADEVAN Kandathil,SUNIL JAYADEVAN Kandathil,SUNIL JAYADEVAN Kandathil,MORSHED Asm,MORSHED Asm,MORSHED Asm,MORSHED Asm,MORSHED Asm
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Mount Druitt.csv,DUDAS Andrew,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Mount Druitt.csv,SUNIL JAYADEVAN Kandathil,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond,ATALLA Edmond
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wollondilly.csv,none,SMITH Nathaniel,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wollondilly.csv,HAAG Ildiko,SMITH Nathaniel,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wollondilly.csv,BRAIDEN Angus,SMITH Nathaniel,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wollondilly.csv,WEBSTER Jason,SMITH Nathaniel,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wollondilly.csv,THOMPSON Rebecca,SMITH Nathaniel,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wollondilly.csv,SMITH Nathaniel,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy,HANNAN Judy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wollondilly.csv,HANNAN Judy,SMITH Nathaniel,SMITH Nathaniel,SMITH Nathaniel,SMITH Nathaniel,SMITH Nathaniel,BRAIDEN Angus,BRAIDEN Angus,BRAIDEN Angus,BRAIDEN Angus,BRAIDEN Angus
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Liverpool.csv,none,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Liverpool.csv,KALIYANDA Charishma,AMMOUN Richard,AMMOUN Richard,AMMOUN Richard,AMMOUN Richard,AMMOUN Richard,AMMOUN Richard,AMMOUN Richard,AMMOUN Richard,AMMOUN Richard,AMMOUN Richard
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Liverpool.csv,AMMOUN Richard,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Liverpool.csv,ANDJELKOVIC Milomir (Michael),KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Liverpool.csv,CROFT Amy,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Liverpool.csv,HARRIS Linda,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Liverpool.csv,HANCOCK Gabriel,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma,KALIYANDA Charishma
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maitland.csv,none,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maitland.csv,FERGUSON Sam,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maitland.csv,KNOX Campbell,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maitland.csv,DRYDEN Daniel,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maitland.csv,LEE Alex,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maitland.csv,COOPER Michael,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maitland.csv,TURNER Neil,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maitland.csv,AITCHISON Jenny,COOPER Michael,COOPER Michael,COOPER Michael,COOPER Michael,COOPER Michael,KNOX Campbell,KNOX Campbell,KNOX Campbell,KNOX Campbell,KNOX Campbell
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,none,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,PILBROW Michael,TUCKERMAN Wendy,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,OLSEN Gregory John,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,PILBROW Michael,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,WOOD Andrew,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,LOGAN Margaret,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,TUCKERMAN Wendy,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,TUCKERMAN Wendy,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael,PILBROW Michael
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,none,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,LILLICRAP Tom,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,LAYZELL Dave,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,LONERGAN Tony,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,WATSON Peree,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,WHITE James,WHITE James,WHITE James,WHITE James,WHITE James
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,BLAIR Calum,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,WHITE James,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,McNAMARA Dale,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,LAYZELL Dave,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree,WATSON Peree
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cabramatta.csv,none,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cabramatta.csv,CHIA DAVIS Roz,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cabramatta.csv,VO Tri,NGUYEN Courtney,NGUYEN Courtney,NGUYEN Courtney,NGUYEN Courtney,NGUYEN Courtney,HOANG Kate,HOANG Kate,HOANG Kate,HOANG Kate,HOANG Kate
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cabramatta.csv,NGUYEN Courtney,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cabramatta.csv,SMALING Mark,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cabramatta.csv,HOANG Kate,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cabramatta.csv,MOUSSA Randa,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri,VO Tri
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,none,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,SALITRA Tania,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,KEAN Matt,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,THOMAS Justin,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,HOILE Melissa,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,SALITRA Tania,SALITRA Tania,SALITRA Tania,SALITRA Tania,SALITRA Tania
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,GRIMSHAW Jeffrey,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,CASWELL Benjamin,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,BUSCH Steve,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,DIGNAM Adrian,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,KEAN Matt,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa,HOILE Melissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Badgerys Creek.csv,none,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya,DAVIES Tanya
