,file,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith,0.4_perturbed_plurality,0.4_perturbed_IRV,0.4_perturbed_top-two,0.4_perturbed_borda-pm,0.4_perturbed_borda-om,0.4_perturbed_borda-avg,0.4_perturbed_top-3-truncation,0.4_perturbed_condorcet,0.4_perturbed_minimax,0.4_perturbed_smith_plurality,0.4_perturbed_smith_irv,0.4_perturbed_smith-minimax,0.4_perturbed_ranked-pairs,0.4_perturbed_bucklin,0.4_perturbed_approval,0.4_perturbed_smith
109,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Heffron.csv,['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron']
110,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Londonderry.csv,['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue']
111,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Upper Hunter.csv,['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['DAGG Melanie'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['DAGG Melanie'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael']
112,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bankstown.csv,['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania']
113,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Canterbury.csv,['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie']
114,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Coffs Harbour.csv,['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['TOWNLEY Sally'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['TOWNLEY Sally'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh']
115,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Liverpool.csv,['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul']
116,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Strathfield.csv,['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MADIRAZZA Philip'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MADIRAZZA Philip'],['MCKAY Jodi']
117,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ryde.csv,['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor']
118,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Albury.csv,['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin']
119,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cronulla.csv,['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark']
120,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lismore.csv,['CURTIN Austin'],['SAFFIN Janelle'],['SAFFIN Janelle'],['CURTIN Austin'],['SAFFIN Janelle'],['SAFFIN Janelle'],['CURTIN Austin'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['CURTIN Austin'],['CURTIN Austin'],['SAFFIN Janelle'],['CURTIN Austin'],['SAFFIN Janelle'],['SAFFIN Janelle'],['CURTIN Austin'],['SAFFIN Janelle'],['SAFFIN Janelle'],['CURTIN Austin'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['CURTIN Austin'],['CURTIN Austin'],['SAFFIN Janelle']
121,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hawkesbury.csv,['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['REYNOLDS Peter'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['REYNOLDS Peter'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn']
122,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ballina.csv,['FRANKLIN Ben'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['FRANKLIN Ben'],['SMITH Tamara'],['FRANKLIN Ben'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['FRANKLIN Ben'],['SMITH Tamara']
123,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Summer Hill.csv,['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo']
124,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Baulkham Hills.csv,['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David']
125,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Heathcote.csv,['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['STUART Maryanne'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['STUART Maryanne'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee']
126,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Drummoyne.csv,['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John']
127,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Northern Tablelands.csv,['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam']
128,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Myall Lakes.csv,['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['KEEGAN David'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['KEEGAN David'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen']
129,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oxley.csv,['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda']
130,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data South Coast.csv,['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley']
131,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Willoughby.csv,['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys']
132,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cabramatta.csv,['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick']
133,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Vaucluse.csv,['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['McEWIN Megan'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['McEWIN Megan'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle']
134,Australia_Victoria_LegAssembly_2018/BallotPaperDetails-Melbourne District SE2018.csv,['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Jennifer Kanis'],['Jennifer Kanis'],['Jennifer Kanis'],['Jennifer Kanis'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Jennifer Kanis'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Jennifer Kanis'],['Jennifer Kanis'],['Jennifer Kanis'],['Jennifer Kanis'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Jennifer Kanis'],['Ellen Sandell'],['Ellen Sandell']
135,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Strathfield.csv,['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['SAKR Bridget'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['SAKR Bridget'],['LI Jason Yat-Sen']
136,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Willoughby.csv,['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['PENN Larissa'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['PENN Larissa'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim']
137,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2101 LA Pref Data_NA_Upper Hunter.csv,['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],"[""O'CONNELL Kirsty""]",['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],"[""O'CONNELL Kirsty""]",['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave']
138,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Bega.csv,['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael']
139,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Monaro.csv,['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['WILSON Bryce'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['WILSON Bryce'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole']
