ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,numSeats,numCands
35592_00000_030728_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""",skipped,skipped,1,4
35592_00000_826577_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah","Cronk, Mike","Williams, Robert ""Bert""",skipped,1,4
35592_00000_826438_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike","Fletcher, Savannah","Williams, Robert ""Bert""",skipped,1,4
35592_00000_823196_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike","Williams, Robert ""Bert""","Fletcher, Savannah",skipped,1,4
35592_00000_663224_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_661137_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Williams, Robert ""Bert""","Cronk, Mike","Fletcher, Savannah",skipped,1,4
35592_00000_660020_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
35592_00000_657766_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_492015_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike","Williams, Robert ""Bert""","Fletcher, Savannah",skipped,1,4
35592_00000_490998_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_489557_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_489390_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_366350_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""",Write-in,"Cronk, Mike",1,4
35592_00000_364936_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_284369_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_281089_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_190046_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_189253_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah","Cronk, Mike","Williams, Robert ""Bert""",skipped,1,4
35592_00000_133461_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_092980_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
35592_00000_033386_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_810578_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_807082_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_805050_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_803606_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_639480_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_635593_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_629692_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Williams, Robert ""Bert""","Fletcher, Savannah",skipped,skipped,1,4
35592_00000_628980_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike","Fletcher, Savannah","Williams, Robert ""Bert""",skipped,1,4
35592_00000_486024_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_483398_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_479361_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_476997_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_361382_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_358477_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_265878_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_259737_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah","Cronk, Mike","Williams, Robert ""Bert""",skipped,1,4
35592_00000_168218_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
35592_00000_164700_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
35592_00000_118189_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_093551_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
35592_00000_031780_,Ballot 37 - Type 37,Election Day,Judicial 4,Judicial,35-592 Shanly,35-592 Shanly,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""",skipped,skipped,1,4
93100_00033_000092,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000091,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
93100_00033_000043,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000042,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000032,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000019,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000096,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000095,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000048,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000047,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000026,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000020,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",Write-in,1,4
93100_00033_000009,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
93100_00033_000094,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000093,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000045,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000027,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000021,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000003,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000098,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000097,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000062,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
93100_00033_000061,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000040,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Williams, Robert ""Bert""",skipped,skipped,skipped,1,4
93100_00033_000022,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike","Williams, Robert ""Bert""","Fletcher, Savannah",skipped,1,4
93100_00033_000004,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Williams, Robert ""Bert""",skipped,skipped,skipped,1,4
93100_00033_000107,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000072,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Williams, Robert ""Bert""","Fletcher, Savannah","Cronk, Mike",skipped,1,4
93100_00033_000071,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000049,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Williams, Robert ""Bert""","Fletcher, Savannah",skipped,skipped,1,4
93100_00033_000023,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000002,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000070,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000069,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
93100_00033_000050,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000024,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
93100_00033_000014,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000066,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000065,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000046,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike","Fletcher, Savannah",skipped,skipped,1,4
93100_00033_000025,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000001,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike","Fletcher, Savannah",skipped,skipped,1,4
93100_00033_000076,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Williams, Robert ""Bert""",skipped,skipped,skipped,1,4
93100_00033_000075,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
93100_00033_000052,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000028,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000011,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000051,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000029,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000012,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
93100_00033_000078,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000077,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000053,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000030,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000017,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
93100_00033_000100,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000099,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Cronk, Mike",skipped,skipped,1,4
93100_00033_000064,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000063,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Williams, Robert ""Bert""","Cronk, Mike","Fletcher, Savannah",skipped,1,4
93100_00033_000041,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000031,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000008,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000102,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000101,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000074,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000073,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000054,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000033,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
93100_00033_000015,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Williams, Robert ""Bert""","Cronk, Mike",skipped,skipped,1,4
93100_00033_000106,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000105,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000082,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000081,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Cronk, Mike","Williams, Robert ""Bert""",skipped,1,4
93100_00033_000055,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000034,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000013,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""",skipped,skipped,1,4
93100_00033_000084,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000083,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000056,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike","Williams, Robert ""Bert""","Fletcher, Savannah",skipped,1,4
93100_00033_000035,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000005,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000088,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000087,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
93100_00033_000057,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000036,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000006,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000104,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000103,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000068,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000067,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000058,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Cronk, Mike",skipped,skipped,1,4
93100_00033_000037,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",Write-in,"Cronk, Mike",skipped,1,4
93100_00033_000016,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000090,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
93100_00033_000089,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000060,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike","Fletcher, Savannah",skipped,skipped,1,4
93100_00033_000038,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000010,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93100_00033_000086,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000085,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
93100_00033_000059,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
93100_00033_000039,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""",skipped,skipped,1,4
93100_00033_000018,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93200_00065_000003,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""",skipped,skipped,1,4
93200_00065_000001,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
93200_00065_000002,Ballot 37 - Type 37,Absentee,Judicial 4,Judicial,District 35 - Absentee,District 35 - Absentee,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
