Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,numSeats,numCands
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 046,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 31 ED: 037,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,writein,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,writein,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,skipped,skipped,1,4
AD: 23 ED: 042,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 23 ED: 021,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,Nancy J. Martinez,skipped,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,writein,skipped,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,writein,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,skipped,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 047,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 32 ED: 059,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 32 ED: 060,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 32 ED: 060,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,writein,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,writein,skipped,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 079,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,skipped,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 054,DEM ABS Ballot Style 3,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 048,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 048,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 048,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 048,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 039,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 027,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,Nancy J. Martinez,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,writein,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 036,DEM ABS Ballot Style 47,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 31 ED: 055,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 055,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 055,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 31 ED: 055,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 055,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 31 ED: 055,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 055,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 31 ED: 055,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 31 ED: 063,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 31 ED: 063,DEM ABS Ballot Style 4,2021P4V1_ABS_DEM,Nicole S. Lee,skipped,skipped,skipped,1,4
