Ballot Style,Precinct,rank1,rank2,rank3,Num cands,Num seats
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
