file,numCands,irv,plurality,plurality_runoff,borda_pm,borda_om_no_uwi,borda_avg_no_uwi,borda_trunc_points_scheme,condorcet,minimax,smith_set,bucklin
american/processed_data/Alameda County/Oakland_11052024_School_Director_D5.csv,3,['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY']
american/processed_data/Alameda County/SanLeandro_11022010_CountyCouncilDistrict3.csv,2,['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA']
american/processed_data/Alameda County/Oakland_11022010_CityCouncilDistrict2.csv,3,['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN']
american/processed_data/Alameda County/Oakland_11032020_MemberCityCouncilDist7OaklandRCV.csv,6,['TREVA REID'],['TREVA REID'],ERROR,['TREVA REID'],['TREVA REID'],['TREVA REID'],['TREVA REID'],['TREVA REID'],['TREVA REID'],['TREVA REID'],['TREVA REID']
american/processed_data/Alameda County/Berkeley_11082016_CityCouncilDistrict6.csv,3,['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF']
american/processed_data/Alameda County/SanLeandro_11022010_Mayor.csv,7,['STEPHEN H. CASSIDY'],"[""ANTHONY B. ''TONY'' SANTOS""]",ERROR,['STEPHEN H. CASSIDY'],['STEPHEN H. CASSIDY'],['STEPHEN H. CASSIDY'],['STEPHEN H. CASSIDY'],['STEPHEN H. CASSIDY'],['STEPHEN H. CASSIDY'],['STEPHEN H. CASSIDY'],['STEPHEN H. CASSIDY']
american/processed_data/Alameda County/Berkeley_11062012_CityCouncilDistrict5.csv,3,['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI']
american/processed_data/Alameda County/SanLeandro_11022010_CountyCouncilDistrict1.csv,4,['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY'],ERROR,['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY']
american/processed_data/Alameda County/Oakland_11052024_School_Director_D7.csv,3,['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON']
american/processed_data/Alameda County/SanLeandro_11062018_CountyCouncilDistrict1.csv,3,['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX']
american/processed_data/Alameda County/Berkeley_11082016_CityCouncilDistrict5.csv,2,['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN']
american/processed_data/Alameda County/SanLeandro_11032020_MemberCityCouncilDist2SanLeandroRCV.csv,3,['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO']
american/processed_data/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict6.csv,15,['JANE KIM'],['JANE KIM'],ERROR,['JANE KIM'],['JANE KIM'],['JANE KIM'],['JANE KIM'],['JANE KIM'],['JANE KIM'],['JANE KIM'],['JANE KIM']
american/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict7.csv,5,['NORMAN YEE'],['NORMAN YEE'],ERROR,['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE']
american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D7.csv,4,['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MATT BOSCHETTO'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR']
american/processed_data/San Francisco/SanFrancisco_06052018_Mayor.csv,9,['LONDON BREED'],['LONDON BREED'],ERROR,['MARK LENO'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED']
american/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT9.csv,2,['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN']
american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D11.csv,7,['CHYANNE CHEN'],['MICHAEL LAI'],['CHYANNE CHEN'],['CHYANNE CHEN'],['MICHAEL LAI'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN']
american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D5.csv,5,['BILAL MAHMOOD'],['DEAN PRESTON'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD']
american/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,2,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED']
american/processed_data/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,7,['SHAMANN WALTON'],['SHAMANN WALTON'],ERROR,['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON']
american/processed_data/San Francisco/SanFrancisco_11082005_AssessorRecorder.csv,4,['Phil Ting'],['Phil Ting'],ERROR,['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting']
american/processed_data/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,2,['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN']
american/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict1.csv,10,['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],ERROR,['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER']
american/processed_data/San Francisco/SanFrancisco_11052019_CityAttorney.csv,2,['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA']
american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D1.csv,5,['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['MARJAN PHILHOUR'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN']
american/processed_data/San Francisco/SanFrancisco_11052024_Treasurer.csv,1,['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS']
american/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,8,['DAVID CAMPOS'],['DAVID CAMPOS'],ERROR,['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS']
american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D3.csv,6,['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER']
american/processed_data/San Francisco/SanFrancisco_11082022_PublicDefender.csv,2,['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU']
american/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,2,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
american/processed_data/San Francisco/SanFrancisco_11052019_Treasurer.csv,2,['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS']
american/processed_data/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,7,['MARK FARRELL'],['JANET REILLY'],ERROR,['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL']
american/processed_data/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD8.csv,2,['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN']
american/processed_data/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,8,['LONDON BREED'],['LONDON BREED'],ERROR,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED']
american/processed_data/San Francisco/SanFrancisco_11052019_DistrictAttorney.csv,5,['CHESA BOUDIN'],['CHESA BOUDIN'],ERROR,['CHESA BOUDIN'],['SUZY LOFTUS'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN']
american/processed_data/San Francisco/SanFrancisco_11052019_PublicDefender.csv,2,"['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']"
american/processed_data/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,5,['Michela Alioto-pier'],['Michela Alioto-pier'],ERROR,['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier']
american/processed_data/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,4,['Arron Peskin'],['Arron Peskin'],ERROR,['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin']
american/processed_data/San Francisco/SanFrancisco_11052024_DistrictAttorney.csv,2,['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS']
american/processed_data/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,4,['Bevan Dufty'],['Bevan Dufty'],ERROR,['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty']
american/processed_data/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,9,['NORMAN YEE'],['NORMAN YEE'],ERROR,['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE']
american/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,5,['AHSHA SAFAI'],['AHSHA SAFAI'],ERROR,['KIM ALVARENGA'],['KIM ALVARENGA'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI']
american/processed_data/San Francisco/SanFrancisco_11082005_Treasurer.csv,4,['Jose Cisneros'],['Jose Cisneros'],ERROR,['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros']
american/processed_data/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,13,['Sean R. Elsbernd'],['Sean R. Elsbernd'],ERROR,['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd']
american/processed_data/San Francisco/SanFrancisco_11062007_Mayor.csv,18,['Gavin Newsom'],['Gavin Newsom'],ERROR,['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom']
american/processed_data/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict10.csv,7,['Sophie Maxwell'],['Sophie Maxwell'],ERROR,['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell']
american/processed_data/San Francisco/SanFrancisco_11082011_DistrictAttorney.csv,5,['GEORGE GASCÓN'],['GEORGE GASCÓN'],ERROR,['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN']
american/processed_data/San Francisco/SanFrancisco_11052019_Sheriff.csv,2,['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO']
american/processed_data/San Francisco/SanFrancisco_11062018_PublicDefender.csv,1,['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI']
american/processed_data/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict9.csv,7,['Tom Ammiano'],['Tom Ammiano'],ERROR,['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano']
american/processed_data/San Francisco/SanFrancisco_11052004_BoardofSupervisorsDistrict1.csv,7,['Jake McGoldrick'],['Jake McGoldrick'],ERROR,['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick']
american/processed_data/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict2.csv,3,['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier']
american/processed_data/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict6.csv,8,['Chris Daly'],['Chris Daly'],ERROR,['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly']
american/processed_data/San Francisco/SanFrancisco_11032015_BoardofSupervisorsDistrict3.csv,3,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
american/processed_data/San Francisco/SanFrancisco_11082022_AssessorRecorder.csv,1,['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES']
american/processed_data/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD10.csv,2,['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON']
american/processed_data/San Francisco/SanFrancisco_11032015_Mayor.csv,11,['ED LEE'],['ED LEE'],ERROR,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
american/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,4,['AHSHA SAFAI'],['AHSHA SAFAI'],ERROR,['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI']
american/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,10,['JOHN AVALOS'],['JOHN AVALOS'],ERROR,['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS']
american/processed_data/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,7,['Ed Jew'],['Ed Jew'],ERROR,['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew']
american/processed_data/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict11.csv,8,['Gerardo Sandoval'],['Gerardo Sandoval'],ERROR,['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval']
american/processed_data/San Francisco/SanFrancisco_11062018_AssessorRecorder.csv,2,['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU']
american/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict5.csv,4,['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],ERROR,['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI']
american/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT1.csv,7,['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN']
american/processed_data/San Francisco/SanFrancisco_11052024_Sheriff.csv,2,['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO']
american/processed_data/San Francisco/SanFrancisco_11082022_DistrictAttorney.csv,4,['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS']
american/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict4.csv,4,['CARMEN CHU'],['CARMEN CHU'],ERROR,['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU']
american/processed_data/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict6.csv,3,['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY']
american/processed_data/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD4.csv,2,['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO']
american/processed_data/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD6.csv,4,['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY']
american/processed_data/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict4.csv,8,['GORDON MAR'],['GORDON MAR'],ERROR,['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR']
american/processed_data/San Francisco/SanFrancisco_11042014_BoardofSupervisorsDistrict10.csv,5,['MALIA COHEN'],['MALIA COHEN'],ERROR,['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN']
american/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,4,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['DANNY SAUTER'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
american/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,4,['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],ERROR,['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND']
american/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict3.csv,10,['DAVID CHIU'],['DAVID CHIU'],ERROR,['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU']
american/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT7.csv,7,['MYRNA MELGAR'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR']
american/processed_data/San Francisco/SanFrancisco_11052024_BoS_D9.csv,7,['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER']
