voter_id,rank1,rank2,rank3,num_positions
1694,Iain Taylor,skipped,skipped,1
1695,Iain Taylor,skipped,skipped,1
1696,Iain Taylor,skipped,skipped,1
1697,Iain Taylor,skipped,skipped,1
1698,Iain Taylor,skipped,skipped,1
1699,Iain Taylor,skipped,skipped,1
1700,Iain Taylor,skipped,skipped,1
1701,Iain Taylor,skipped,skipped,1
1702,Iain Taylor,skipped,skipped,1
1703,Iain Taylor,skipped,skipped,1
1704,Iain Taylor,skipped,skipped,1
1705,Iain Taylor,skipped,skipped,1
1706,Iain Taylor,skipped,skipped,1
1707,Iain Taylor,skipped,skipped,1
1708,Iain Taylor,skipped,skipped,1
1709,Iain Taylor,skipped,skipped,1
1710,Iain Taylor,skipped,skipped,1
1711,Iain Taylor,skipped,skipped,1
1712,Iain Taylor,skipped,skipped,1
1713,Iain Taylor,skipped,skipped,1
1714,Iain Taylor,skipped,skipped,1
1715,Iain Taylor,skipped,skipped,1
1716,Iain Taylor,skipped,skipped,1
1717,Iain Taylor,skipped,skipped,1
1718,Iain Taylor,skipped,skipped,1
1719,Iain Taylor,skipped,skipped,1
1720,Iain Taylor,skipped,skipped,1
1721,Iain Taylor,skipped,skipped,1
1722,Iain Taylor,skipped,skipped,1
1723,Iain Taylor,skipped,skipped,1
1724,Iain Taylor,skipped,skipped,1
1725,Iain Taylor,skipped,skipped,1
1726,Iain Taylor,skipped,skipped,1
1727,Iain Taylor,skipped,skipped,1
1728,Iain Taylor,skipped,skipped,1
1729,Iain Taylor,skipped,skipped,1
1730,Iain Taylor,skipped,skipped,1
1731,Iain Taylor,skipped,skipped,1
1732,Iain Taylor,skipped,skipped,1
1733,Iain Taylor,skipped,skipped,1
1734,Iain Taylor,skipped,skipped,1
1735,Iain Taylor,skipped,skipped,1
1736,Iain Taylor,skipped,skipped,1
1737,Iain Taylor,skipped,skipped,1
1738,Iain Taylor,skipped,skipped,1
1739,Iain Taylor,skipped,skipped,1
1740,Iain Taylor,skipped,skipped,1
1741,Iain Taylor,skipped,skipped,1
1742,Iain Taylor,skipped,skipped,1
1743,Iain Taylor,skipped,skipped,1
1744,Iain Taylor,skipped,skipped,1
1745,Iain Taylor,skipped,skipped,1
1746,Iain Taylor,skipped,skipped,1
1747,Iain Taylor,skipped,skipped,1
1748,Iain Taylor,skipped,skipped,1
1749,Iain Taylor,skipped,skipped,1
1750,Iain Taylor,skipped,skipped,1
1751,Iain Taylor,skipped,skipped,1
1752,Iain Taylor,skipped,skipped,1
1753,Iain Taylor,skipped,skipped,1
1754,Iain Taylor,skipped,skipped,1
1755,Iain Taylor,skipped,skipped,1
1756,Iain Taylor,skipped,skipped,1
1757,Iain Taylor,skipped,skipped,1
1758,Iain Taylor,skipped,skipped,1
1759,Iain Taylor,skipped,skipped,1
1760,Iain Taylor,skipped,skipped,1
1761,Iain Taylor,skipped,skipped,1
1762,Iain Taylor,skipped,skipped,1
1763,Iain Taylor,skipped,skipped,1
1764,Iain Taylor,skipped,skipped,1
1765,Iain Taylor,skipped,skipped,1
1766,Iain Taylor,skipped,skipped,1
1767,Iain Taylor,skipped,skipped,1
1768,Iain Taylor,skipped,skipped,1
1769,Iain Taylor,skipped,skipped,1
1770,Iain Taylor,skipped,skipped,1
1771,Iain Taylor,skipped,skipped,1
1772,Iain Taylor,skipped,skipped,1
1773,Iain Taylor,skipped,skipped,1
1774,Iain Taylor,skipped,skipped,1
1775,Iain Taylor,skipped,skipped,1
1776,Iain Taylor,skipped,skipped,1
1777,Iain Taylor,skipped,skipped,1
1778,Iain Taylor,skipped,skipped,1
1779,Iain Taylor,skipped,skipped,1
1780,Iain Taylor,skipped,skipped,1
1781,Iain Taylor,skipped,skipped,1
1782,Iain Taylor,skipped,skipped,1
1783,Iain Taylor,skipped,skipped,1
1784,Iain Taylor,skipped,skipped,1
1785,Iain Taylor,skipped,skipped,1
1786,Iain Taylor,skipped,skipped,1
1787,Iain Taylor,skipped,skipped,1
1788,Iain Taylor,skipped,skipped,1
1789,Iain Taylor,skipped,skipped,1
1790,Iain Taylor,skipped,skipped,1
1791,Iain Taylor,skipped,skipped,1
1792,Iain Taylor,skipped,skipped,1
1793,Iain Taylor,skipped,skipped,1
1794,Iain Taylor,skipped,skipped,1
1795,Iain Taylor,skipped,skipped,1
1796,Iain Taylor,skipped,skipped,1
1797,Iain Taylor,skipped,skipped,1
1798,Iain Taylor,skipped,skipped,1
1799,Iain Taylor,skipped,skipped,1
1800,Iain Taylor,skipped,skipped,1
1801,Iain Taylor,skipped,skipped,1
1802,Iain Taylor,skipped,skipped,1
1803,Iain Taylor,skipped,skipped,1
1804,Iain Taylor,skipped,skipped,1
1805,Iain Taylor,skipped,skipped,1
1806,Iain Taylor,skipped,skipped,1
1807,Iain Taylor,skipped,skipped,1
1808,Iain Taylor,skipped,skipped,1
1809,Iain Taylor,skipped,skipped,1
1810,Iain Taylor,skipped,skipped,1
1811,Iain Taylor,skipped,skipped,1
1812,Iain Taylor,skipped,skipped,1
1813,Iain Taylor,skipped,skipped,1
1814,Iain Taylor,skipped,skipped,1
1815,Iain Taylor,skipped,skipped,1
1816,Iain Taylor,skipped,skipped,1
1817,Iain Taylor,skipped,skipped,1
1818,Iain Taylor,skipped,skipped,1
1819,Iain Taylor,skipped,skipped,1
1820,Iain Taylor,skipped,skipped,1
1821,Iain Taylor,skipped,skipped,1
1822,Iain Taylor,skipped,skipped,1
1823,Iain Taylor,skipped,skipped,1
1824,Iain Taylor,skipped,skipped,1
1825,Iain Taylor,skipped,skipped,1
1826,Iain Taylor,skipped,skipped,1
1827,Iain Taylor,skipped,skipped,1
1828,Iain Taylor,skipped,skipped,1
1829,Iain Taylor,skipped,skipped,1
1830,Iain Taylor,skipped,skipped,1
1831,Iain Taylor,skipped,skipped,1
1832,Iain Taylor,skipped,skipped,1
1833,Iain Taylor,skipped,skipped,1
1834,Iain Taylor,skipped,skipped,1
1835,Iain Taylor,skipped,skipped,1
1836,Iain Taylor,skipped,skipped,1
1837,Iain Taylor,skipped,skipped,1
1838,Iain Taylor,skipped,skipped,1
1839,Iain Taylor,skipped,skipped,1
1840,Iain Taylor,skipped,skipped,1
1841,Iain Taylor,skipped,skipped,1
1842,Iain Taylor,skipped,skipped,1
1843,Iain Taylor,skipped,skipped,1
1844,Iain Taylor,skipped,skipped,1
1845,Iain Taylor,skipped,skipped,1
1846,Iain Taylor,skipped,skipped,1
1847,Iain Taylor,skipped,skipped,1
1848,Iain Taylor,skipped,skipped,1
1849,Iain Taylor,skipped,skipped,1
1850,Iain Taylor,skipped,skipped,1
1851,Iain Taylor,skipped,skipped,1
1852,Iain Taylor,skipped,skipped,1
1853,Iain Taylor,skipped,skipped,1
1854,Iain Taylor,skipped,skipped,1
1855,Iain Taylor,skipped,skipped,1
1856,Iain Taylor,skipped,skipped,1
1857,Iain Taylor,skipped,skipped,1
1858,Iain Taylor,skipped,skipped,1
1859,Iain Taylor,skipped,skipped,1
1860,Iain Taylor,skipped,skipped,1
1861,Iain Taylor,skipped,skipped,1
1862,Iain Taylor,skipped,skipped,1
1863,Iain Taylor,skipped,skipped,1
1864,Iain Taylor,skipped,skipped,1
1865,Iain Taylor,skipped,skipped,1
1866,Iain Taylor,skipped,skipped,1
1867,Iain Taylor,skipped,skipped,1
1868,Iain Taylor,skipped,skipped,1
1869,Iain Taylor,skipped,skipped,1
1870,Iain Taylor,skipped,skipped,1
1871,Iain Taylor,skipped,skipped,1
1872,Iain Taylor,skipped,skipped,1
1873,Iain Taylor,skipped,skipped,1
1874,Iain Taylor,skipped,skipped,1
1875,Iain Taylor,skipped,skipped,1
1876,Iain Taylor,skipped,skipped,1
1877,Iain Taylor,skipped,skipped,1
1878,Iain Taylor,skipped,skipped,1
1879,Iain Taylor,skipped,skipped,1
1880,Iain Taylor,skipped,skipped,1
1881,Iain Taylor,skipped,skipped,1
1882,Iain Taylor,skipped,skipped,1
1883,Iain Taylor,skipped,skipped,1
1884,Iain Taylor,skipped,skipped,1
1885,Iain Taylor,skipped,skipped,1
1886,Iain Taylor,skipped,skipped,1
1887,Iain Taylor,skipped,skipped,1
1888,Iain Taylor,skipped,skipped,1
1889,Iain Taylor,skipped,skipped,1
1890,Iain Taylor,skipped,skipped,1
1891,Iain Taylor,skipped,skipped,1
1892,Iain Taylor,skipped,skipped,1
1893,Iain Taylor,skipped,skipped,1
1894,Iain Taylor,skipped,skipped,1
1895,Iain Taylor,skipped,skipped,1
1896,Iain Taylor,skipped,skipped,1
1897,Iain Taylor,skipped,skipped,1
1898,Iain Taylor,skipped,skipped,1
1899,Iain Taylor,skipped,skipped,1
1900,Iain Taylor,skipped,skipped,1
1901,Iain Taylor,skipped,skipped,1
1902,Iain Taylor,skipped,skipped,1
1903,Iain Taylor,skipped,skipped,1
1904,Iain Taylor,skipped,skipped,1
1905,Iain Taylor,skipped,skipped,1
1906,Iain Taylor,skipped,skipped,1
1907,Iain Taylor,skipped,skipped,1
1908,Iain Taylor,skipped,skipped,1
1909,Iain Taylor,skipped,skipped,1
1910,Iain Taylor,skipped,skipped,1
1911,Iain Taylor,skipped,skipped,1
1912,Iain Taylor,skipped,skipped,1
1913,Iain Taylor,skipped,skipped,1
1914,Iain Taylor,skipped,skipped,1
1915,Iain Taylor,skipped,skipped,1
1916,Iain Taylor,skipped,skipped,1
1917,Iain Taylor,skipped,skipped,1
1918,Iain Taylor,skipped,skipped,1
1919,Iain Taylor,skipped,skipped,1
1920,Iain Taylor,skipped,skipped,1
1921,Iain Taylor,skipped,skipped,1
1922,Iain Taylor,skipped,skipped,1
1923,Iain Taylor,skipped,skipped,1
1924,Iain Taylor,skipped,skipped,1
1925,Iain Taylor,skipped,skipped,1
1926,Iain Taylor,skipped,skipped,1
1927,Iain Taylor,skipped,skipped,1
1928,Iain Taylor,skipped,skipped,1
1929,Iain Taylor,skipped,skipped,1
1930,Iain Taylor,skipped,skipped,1
1931,Iain Taylor,skipped,skipped,1
1932,Iain Taylor,skipped,skipped,1
1933,Iain Taylor,skipped,skipped,1
1934,Iain Taylor,skipped,skipped,1
1935,Iain Taylor,skipped,skipped,1
1936,Iain Taylor,skipped,skipped,1
1937,Iain Taylor,skipped,skipped,1
1938,Iain Taylor,skipped,skipped,1
1939,Iain Taylor,skipped,skipped,1
1940,Iain Taylor,skipped,skipped,1
1941,Iain Taylor,skipped,skipped,1
1942,Iain Taylor,skipped,skipped,1
1943,Iain Taylor,skipped,skipped,1
1944,Iain Taylor,skipped,skipped,1
1945,Iain Taylor,skipped,skipped,1
1946,Iain Taylor,skipped,skipped,1
1947,Iain Taylor,skipped,skipped,1
1948,Iain Taylor,skipped,skipped,1
1949,Iain Taylor,skipped,skipped,1
1950,Iain Taylor,skipped,skipped,1
1951,Iain Taylor,skipped,skipped,1
1952,Iain Taylor,skipped,skipped,1
1953,Iain Taylor,skipped,skipped,1
1954,Iain Taylor,skipped,skipped,1
1955,Iain Taylor,skipped,skipped,1
1956,Iain Taylor,skipped,skipped,1
1957,Iain Taylor,skipped,skipped,1
1958,Iain Taylor,skipped,skipped,1
1959,Iain Taylor,skipped,skipped,1
1960,Iain Taylor,skipped,skipped,1
1961,Iain Taylor,skipped,skipped,1
1962,Iain Taylor,skipped,skipped,1
1963,Iain Taylor,skipped,skipped,1
1964,Iain Taylor,skipped,skipped,1
1965,Iain Taylor,skipped,skipped,1
1966,Iain Taylor,skipped,skipped,1
1967,Iain Taylor,skipped,skipped,1
1968,Iain Taylor,skipped,skipped,1
1969,Iain Taylor,skipped,skipped,1
1970,Iain Taylor,skipped,skipped,1
1971,Iain Taylor,skipped,skipped,1
1972,Iain Taylor,skipped,skipped,1
1973,Iain Taylor,skipped,skipped,1
1974,Iain Taylor,skipped,skipped,1
1975,Iain Taylor,skipped,skipped,1
1976,Iain Taylor,skipped,skipped,1
1977,Iain Taylor,skipped,skipped,1
1978,Iain Taylor,skipped,skipped,1
1979,Iain Taylor,skipped,skipped,1
1980,Iain Taylor,skipped,skipped,1
1981,Iain Taylor,skipped,skipped,1
1982,Iain Taylor,skipped,skipped,1
1983,Iain Taylor,skipped,skipped,1
1984,Iain Taylor,skipped,skipped,1
1985,Iain Taylor,skipped,skipped,1
1986,Iain Taylor,skipped,skipped,1
1987,Iain Taylor,skipped,skipped,1
1988,Iain Taylor,skipped,skipped,1
1989,Iain Taylor,skipped,skipped,1
1990,Iain Taylor,skipped,skipped,1
1991,Iain Taylor,skipped,skipped,1
1992,Iain Taylor,skipped,skipped,1
1993,Iain Taylor,skipped,skipped,1
1994,Iain Taylor,skipped,skipped,1
1995,Iain Taylor,skipped,skipped,1
1996,Iain Taylor,skipped,skipped,1
1997,Iain Taylor,skipped,skipped,1
1998,Iain Taylor,skipped,skipped,1
1999,Iain Taylor,skipped,skipped,1
2000,Iain Taylor,skipped,skipped,1
2001,Iain Taylor,skipped,skipped,1
2002,Iain Taylor,skipped,skipped,1
2003,Iain Taylor,skipped,skipped,1
2004,Iain Taylor,skipped,skipped,1
2005,Iain Taylor,skipped,skipped,1
2006,Iain Taylor,skipped,skipped,1
2007,Iain Taylor,skipped,skipped,1
2008,Iain Taylor,skipped,skipped,1
2009,Iain Taylor,skipped,skipped,1
2010,Iain Taylor,skipped,skipped,1
2011,Iain Taylor,skipped,skipped,1
2012,Iain Taylor,skipped,skipped,1
2013,Iain Taylor,skipped,skipped,1
2014,Iain Taylor,skipped,skipped,1
2015,Iain Taylor,skipped,skipped,1
2016,Iain Taylor,skipped,skipped,1
2017,Iain Taylor,skipped,skipped,1
2018,Iain Taylor,skipped,skipped,1
2019,Iain Taylor,skipped,skipped,1
2020,Iain Taylor,skipped,skipped,1
2021,Iain Taylor,skipped,skipped,1
2022,Iain Taylor,skipped,skipped,1
2023,Iain Taylor,skipped,skipped,1
2024,Iain Taylor,skipped,skipped,1
2025,Iain Taylor,skipped,skipped,1
2026,Iain Taylor,skipped,skipped,1
2027,Iain Taylor,skipped,skipped,1
2028,Iain Taylor,skipped,skipped,1
2029,Iain Taylor,skipped,skipped,1
2030,Iain Taylor,skipped,skipped,1
2031,Iain Taylor,skipped,skipped,1
2032,Iain Taylor,skipped,skipped,1
2033,Iain Taylor,skipped,skipped,1
2034,Iain Taylor,skipped,skipped,1
2035,Iain Taylor,skipped,skipped,1
2036,Iain Taylor,skipped,skipped,1
2037,Iain Taylor,skipped,skipped,1
2038,Iain Taylor,skipped,skipped,1
2039,Iain Taylor,skipped,skipped,1
2040,Iain Taylor,skipped,skipped,1
2041,Iain Taylor,skipped,skipped,1
2042,Iain Taylor,skipped,skipped,1
2043,Iain Taylor,skipped,skipped,1
2044,Iain Taylor,skipped,skipped,1
2045,Iain Taylor,skipped,skipped,1
2046,Iain Taylor,skipped,skipped,1
2047,Iain Taylor,skipped,skipped,1
2048,Iain Taylor,skipped,skipped,1
2049,Iain Taylor,skipped,skipped,1
2050,Iain Taylor,skipped,skipped,1
2051,Iain Taylor,Alistair Mason,skipped,1
2052,Iain Taylor,Alistair Mason,skipped,1
2053,Iain Taylor,Alistair Mason,skipped,1
2054,Iain Taylor,Alistair Mason,skipped,1
2055,Iain Taylor,Alistair Mason,skipped,1
2056,Iain Taylor,Alistair Mason,skipped,1
2057,Iain Taylor,Alistair Mason,skipped,1
2058,Iain Taylor,Alistair Mason,skipped,1
2059,Iain Taylor,Alistair Mason,skipped,1
2060,Iain Taylor,Alistair Mason,skipped,1
2061,Iain Taylor,Alistair Mason,skipped,1
2062,Iain Taylor,Alistair Mason,skipped,1
2063,Iain Taylor,Alistair Mason,skipped,1
2064,Iain Taylor,Alistair Mason,skipped,1
2065,Iain Taylor,Alistair Mason,skipped,1
2066,Iain Taylor,Alistair Mason,skipped,1
2067,Iain Taylor,Alistair Mason,skipped,1
2068,Iain Taylor,Alistair Mason,skipped,1
2069,Iain Taylor,Alistair Mason,skipped,1
2070,Iain Taylor,Alistair Mason,skipped,1
2071,Iain Taylor,Alistair Mason,skipped,1
2072,Iain Taylor,Alistair Mason,skipped,1
2073,Iain Taylor,Alistair Mason,skipped,1
2074,Iain Taylor,Alistair Mason,skipped,1
2075,Iain Taylor,Alistair Mason,skipped,1
2076,Iain Taylor,Alistair Mason,skipped,1
2077,Iain Taylor,Alistair Mason,skipped,1
2078,Iain Taylor,Alistair Mason,skipped,1
2079,Iain Taylor,Alistair Mason,skipped,1
2080,Iain Taylor,Alistair Mason,skipped,1
2081,Iain Taylor,Alistair Mason,skipped,1
2082,Iain Taylor,Alistair Mason,skipped,1
2083,Iain Taylor,Alistair Mason,skipped,1
2084,Iain Taylor,Alistair Mason,skipped,1
2085,Iain Taylor,Alistair Mason,skipped,1
2086,Iain Taylor,Alistair Mason,skipped,1
2087,Iain Taylor,Alistair Mason,skipped,1
2088,Iain Taylor,Alistair Mason,skipped,1
2089,Iain Taylor,Alistair Mason,skipped,1
2090,Iain Taylor,Alistair Mason,skipped,1
2091,Iain Taylor,Alistair Mason,skipped,1
2092,Iain Taylor,Alistair Mason,skipped,1
2093,Iain Taylor,Alistair Mason,skipped,1
2094,Iain Taylor,Alistair Mason,skipped,1
2095,Iain Taylor,Alistair Mason,skipped,1
2096,Iain Taylor,Alistair Mason,skipped,1
2097,Iain Taylor,Alistair Mason,skipped,1
2098,Iain Taylor,Alistair Mason,skipped,1
2099,Iain Taylor,Alistair Mason,skipped,1
2100,Iain Taylor,Alistair Mason,skipped,1
2101,Iain Taylor,Alistair Mason,skipped,1
2102,Iain Taylor,Alistair Mason,skipped,1
2103,Iain Taylor,Alistair Mason,skipped,1
2104,Iain Taylor,Alistair Mason,skipped,1
2105,Iain Taylor,Alistair Mason,skipped,1
2106,Iain Taylor,Alistair Mason,skipped,1
2107,Iain Taylor,Alistair Mason,skipped,1
2108,Iain Taylor,Alistair Mason,skipped,1
2109,Iain Taylor,Alistair Mason,skipped,1
2110,Iain Taylor,Alistair Mason,skipped,1
2111,Iain Taylor,Alistair Mason,skipped,1
2112,Iain Taylor,Alistair Mason,skipped,1
2113,Iain Taylor,Alistair Mason,skipped,1
2114,Iain Taylor,Alistair Mason,skipped,1
2115,Iain Taylor,Alistair Mason,skipped,1
2116,Iain Taylor,Alistair Mason,skipped,1
2117,Iain Taylor,Alistair Mason,skipped,1
2118,Iain Taylor,Alistair Mason,skipped,1
2119,Iain Taylor,Alistair Mason,skipped,1
2120,Iain Taylor,Alistair Mason,skipped,1
2121,Iain Taylor,Alistair Mason,skipped,1
2122,Iain Taylor,Alistair Mason,skipped,1
2123,Iain Taylor,Alistair Mason,skipped,1
2124,Iain Taylor,Alistair Mason,skipped,1
2125,Iain Taylor,Alistair Mason,skipped,1
2126,Iain Taylor,Alistair Mason,skipped,1
2127,Iain Taylor,Alistair Mason,skipped,1
2128,Iain Taylor,Alistair Mason,skipped,1
2129,Iain Taylor,Alistair Mason,skipped,1
2130,Iain Taylor,Alistair Mason,skipped,1
2131,Iain Taylor,Alistair Mason,skipped,1
2132,Iain Taylor,Alistair Mason,skipped,1
2133,Iain Taylor,Alistair Mason,skipped,1
2134,Iain Taylor,Alistair Mason,skipped,1
2135,Iain Taylor,Alistair Mason,skipped,1
2136,Iain Taylor,Alistair Mason,skipped,1
2137,Iain Taylor,Alistair Mason,skipped,1
2138,Iain Taylor,Alistair Mason,skipped,1
2139,Iain Taylor,Alistair Mason,skipped,1
2140,Iain Taylor,Alistair Mason,skipped,1
2141,Iain Taylor,Alistair Mason,skipped,1
2142,Iain Taylor,Alistair Mason,skipped,1
2143,Iain Taylor,Alistair Mason,skipped,1
2144,Iain Taylor,Alistair Mason,skipped,1
2145,Iain Taylor,Alistair Mason,skipped,1
2146,Iain Taylor,Alistair Mason,skipped,1
2147,Iain Taylor,Alistair Mason,skipped,1
2148,Iain Taylor,Alistair Mason,skipped,1
2149,Iain Taylor,Alistair Mason,skipped,1
2150,Iain Taylor,Alistair Mason,skipped,1
2151,Iain Taylor,Alistair Mason,skipped,1
2152,Iain Taylor,Alistair Mason,skipped,1
2153,Iain Taylor,Alistair Mason,skipped,1
2154,Iain Taylor,Alistair Mason,skipped,1
2155,Iain Taylor,Alistair Mason,skipped,1
2156,Iain Taylor,Alistair Mason,skipped,1
2157,Iain Taylor,Alistair Mason,skipped,1
2158,Iain Taylor,Alistair Mason,skipped,1
2159,Iain Taylor,Alistair Mason,skipped,1
2160,Iain Taylor,Alistair Mason,skipped,1
2161,Iain Taylor,Alistair Mason,skipped,1
2162,Iain Taylor,Alistair Mason,skipped,1
2163,Iain Taylor,Alistair Mason,skipped,1
2164,Iain Taylor,Alistair Mason,skipped,1
2165,Iain Taylor,Alistair Mason,skipped,1
2166,Iain Taylor,Alistair Mason,skipped,1
2167,Iain Taylor,Alistair Mason,skipped,1
2168,Iain Taylor,Alistair Mason,skipped,1
2169,Iain Taylor,Alistair Mason,skipped,1
2170,Iain Taylor,Alistair Mason,skipped,1
2171,Iain Taylor,Alistair Mason,skipped,1
2172,Iain Taylor,Alistair Mason,skipped,1
2173,Iain Taylor,Alistair Mason,skipped,1
2174,Iain Taylor,Alistair Mason,skipped,1
2175,Iain Taylor,Alistair Mason,skipped,1
2176,Iain Taylor,Alistair Mason,skipped,1
2177,Iain Taylor,Alistair Mason,skipped,1
2178,Iain Taylor,Alistair Mason,skipped,1
2179,Iain Taylor,Alistair Mason,skipped,1
2180,Iain Taylor,Alistair Mason,skipped,1
2181,Iain Taylor,Alistair Mason,skipped,1
2182,Iain Taylor,Alistair Mason,skipped,1
2183,Iain Taylor,Alistair Mason,skipped,1
2184,Iain Taylor,Alistair Mason,skipped,1
2185,Iain Taylor,Alistair Mason,skipped,1
2186,Iain Taylor,Alistair Mason,skipped,1
2187,Iain Taylor,Alistair Mason,skipped,1
2188,Iain Taylor,Alistair Mason,skipped,1
2189,Iain Taylor,Alistair Mason,skipped,1
2190,Iain Taylor,Alistair Mason,skipped,1
2191,Iain Taylor,Alistair Mason,skipped,1
2192,Iain Taylor,Alistair Mason,skipped,1
2193,Iain Taylor,Alistair Mason,skipped,1
2194,Iain Taylor,Alistair Mason,skipped,1
2195,Iain Taylor,Alistair Mason,skipped,1
2196,Iain Taylor,Alistair Mason,skipped,1
2197,Iain Taylor,Alistair Mason,skipped,1
2198,Iain Taylor,Alistair Mason,skipped,1
2199,Iain Taylor,Alistair Mason,skipped,1
2200,Iain Taylor,Alistair Mason,skipped,1
2201,Iain Taylor,Alistair Mason,skipped,1
2202,Iain Taylor,Alistair Mason,skipped,1
2203,Iain Taylor,Alistair Mason,skipped,1
2204,Iain Taylor,Alistair Mason,skipped,1
2205,Iain Taylor,Alistair Mason,skipped,1
2206,Iain Taylor,Alistair Mason,skipped,1
2207,Iain Taylor,Alistair Mason,skipped,1
2208,Iain Taylor,Alistair Mason,skipped,1
2209,Iain Taylor,Alistair Mason,skipped,1
2210,Iain Taylor,Alistair Mason,skipped,1
2211,Iain Taylor,Alistair Mason,skipped,1
2212,Iain Taylor,Alistair Mason,skipped,1
2213,Iain Taylor,Alistair Mason,skipped,1
2214,Iain Taylor,Alistair Mason,skipped,1
2215,Iain Taylor,Alistair Mason,skipped,1
2216,Iain Taylor,Alistair Mason,skipped,1
2217,Iain Taylor,Alistair Mason,skipped,1
2218,Iain Taylor,Alistair Mason,skipped,1
2219,Iain Taylor,Alistair Mason,skipped,1
2220,Iain Taylor,Alistair Mason,skipped,1
2221,Iain Taylor,Alistair Mason,skipped,1
2222,Iain Taylor,Alistair Mason,skipped,1
2223,Iain Taylor,Alistair Mason,skipped,1
2224,Iain Taylor,Alistair Mason,skipped,1
2225,Iain Taylor,Alistair Mason,skipped,1
2226,Iain Taylor,Alistair Mason,skipped,1
2227,Iain Taylor,Alistair Mason,skipped,1
2228,Iain Taylor,Alistair Mason,skipped,1
2229,Iain Taylor,Alistair Mason,skipped,1
2230,Iain Taylor,Alistair Mason,skipped,1
2231,Iain Taylor,Alistair Mason,skipped,1
2232,Iain Taylor,Alistair Mason,skipped,1
2233,Iain Taylor,Alistair Mason,skipped,1
2234,Iain Taylor,Alistair Mason,skipped,1
2235,Iain Taylor,Alistair Mason,skipped,1
2236,Iain Taylor,Alistair Mason,skipped,1
2237,Iain Taylor,Alistair Mason,skipped,1
2238,Iain Taylor,Alistair Mason,skipped,1
2239,Iain Taylor,Alistair Mason,skipped,1
2240,Iain Taylor,Alistair Mason,skipped,1
2241,Iain Taylor,Alistair Mason,skipped,1
2242,Iain Taylor,Alistair Mason,skipped,1
2243,Iain Taylor,Alistair Mason,Glen Reynolds,1
2244,Iain Taylor,Alistair Mason,Glen Reynolds,1
2245,Iain Taylor,Alistair Mason,Glen Reynolds,1
2246,Iain Taylor,Alistair Mason,Glen Reynolds,1
2247,Iain Taylor,Alistair Mason,Glen Reynolds,1
2248,Iain Taylor,Alistair Mason,Glen Reynolds,1
2249,Iain Taylor,Alistair Mason,Glen Reynolds,1
2250,Iain Taylor,Alistair Mason,Glen Reynolds,1
2251,Iain Taylor,Alistair Mason,Glen Reynolds,1
2252,Iain Taylor,Alistair Mason,Glen Reynolds,1
2253,Iain Taylor,Alistair Mason,Glen Reynolds,1
2254,Iain Taylor,Alistair Mason,Glen Reynolds,1
2255,Iain Taylor,Alistair Mason,Glen Reynolds,1
2256,Iain Taylor,Alistair Mason,Glen Reynolds,1
2257,Iain Taylor,Alistair Mason,Glen Reynolds,1
2258,Iain Taylor,Alistair Mason,Glen Reynolds,1
2259,Iain Taylor,Alistair Mason,Glen Reynolds,1
2260,Iain Taylor,Alistair Mason,Glen Reynolds,1
2261,Iain Taylor,Alistair Mason,Glen Reynolds,1
2262,Iain Taylor,Alistair Mason,Glen Reynolds,1
2263,Iain Taylor,Alistair Mason,Glen Reynolds,1
2264,Iain Taylor,Alistair Mason,Glen Reynolds,1
2265,Iain Taylor,Alistair Mason,Glen Reynolds,1
2266,Iain Taylor,Alistair Mason,Glen Reynolds,1
2267,Iain Taylor,Alistair Mason,Glen Reynolds,1
2268,Iain Taylor,Alistair Mason,Glen Reynolds,1
2269,Iain Taylor,Alistair Mason,Glen Reynolds,1
2270,Iain Taylor,Alistair Mason,Glen Reynolds,1
2271,Iain Taylor,Alistair Mason,Glen Reynolds,1
2272,Iain Taylor,Alistair Mason,Glen Reynolds,1
2273,Iain Taylor,Alistair Mason,Glen Reynolds,1
2274,Iain Taylor,Alistair Mason,Glen Reynolds,1
2275,Iain Taylor,Alistair Mason,Glen Reynolds,1
2276,Iain Taylor,Alistair Mason,Glen Reynolds,1
2277,Iain Taylor,Alistair Mason,Glen Reynolds,1
2278,Iain Taylor,Alistair Mason,Glen Reynolds,1
2279,Iain Taylor,Alistair Mason,Glen Reynolds,1
2280,Iain Taylor,Alistair Mason,Glen Reynolds,1
2281,Iain Taylor,Alistair Mason,Glen Reynolds,1
2282,Iain Taylor,Alistair Mason,Glen Reynolds,1
2283,Iain Taylor,Alistair Mason,Glen Reynolds,1
2284,Iain Taylor,Alistair Mason,Glen Reynolds,1
2285,Iain Taylor,Alistair Mason,Glen Reynolds,1
2286,Iain Taylor,Alistair Mason,Glen Reynolds,1
2287,Iain Taylor,Alistair Mason,Glen Reynolds,1
2288,Iain Taylor,Alistair Mason,Glen Reynolds,1
2289,Iain Taylor,Alistair Mason,Glen Reynolds,1
2290,Iain Taylor,Alistair Mason,Glen Reynolds,1
2291,Iain Taylor,Alistair Mason,Glen Reynolds,1
2292,Iain Taylor,Alistair Mason,Glen Reynolds,1
2293,Iain Taylor,Alistair Mason,Glen Reynolds,1
2294,Iain Taylor,Alistair Mason,Glen Reynolds,1
2295,Iain Taylor,Alistair Mason,Glen Reynolds,1
2296,Iain Taylor,Alistair Mason,Glen Reynolds,1
2297,Iain Taylor,Alistair Mason,Glen Reynolds,1
2298,Iain Taylor,Alistair Mason,Glen Reynolds,1
