voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,num_positions
1868,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1869,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1870,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1871,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1872,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1873,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1874,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1875,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Joyce DRUMMOND (Sol),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1876,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Joyce DRUMMOND (Sol),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1877,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Joyce DRUMMOND (Sol),Jesper BACH (Grn),Finlay ARCHIBALD (Pir),Chris YOUNG (LD),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),James ADAMS (Lab),Fariha THOMAS (Lab),Harriet MURDOCH (Con),Alan HUGHES (Scottish Unionist),John FLANAGAN (Ind),4
1878,Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1879,Jonathan MACKIE (SNP),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1880,Jonathan MACKIE (SNP),Harriet MURDOCH (Con),Jesper BACH (Grn),Chris YOUNG (LD),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1881,Jonathan MACKIE (SNP),Harriet MURDOCH (Con),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1882,Jonathan MACKIE (SNP),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1883,Jonathan MACKIE (SNP),Fariha THOMAS (Lab),Chris YOUNG (LD),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1884,Jonathan MACKIE (SNP),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1885,Jonathan MACKIE (SNP),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1886,Jonathan MACKIE (SNP),Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1887,Jonathan MACKIE (SNP),Finlay ARCHIBALD (Pir),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1888,Jonathan MACKIE (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1889,Jonathan MACKIE (SNP),Jesper BACH (Grn),Stephen DORNAN (Glasgow First),Finlay ARCHIBALD (Pir),Joyce DRUMMOND (Sol),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1890,Jonathan MACKIE (SNP),Jesper BACH (Grn),Stephen DORNAN (Glasgow First),Joyce DRUMMOND (Sol),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1891,Jonathan MACKIE (SNP),Jesper BACH (Grn),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),Chris YOUNG (LD),Fariha THOMAS (Lab),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
1892,Jonathan MACKIE (SNP),Jesper BACH (Grn),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1893,Jonathan MACKIE (SNP),Jesper BACH (Grn),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1894,Jonathan MACKIE (SNP),Jesper BACH (Grn),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1895,Jonathan MACKIE (SNP),Jesper BACH (Grn),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1896,Jonathan MACKIE (SNP),Shaukat BUTT (Glasgow First),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1897,Jonathan MACKIE (SNP),Stephen DORNAN (Glasgow First),James ADAMS (Lab),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,4
1898,Jonathan MACKIE (SNP),Stephen DORNAN (Glasgow First),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1899,Jonathan MACKIE (SNP),Stephen DORNAN (Glasgow First),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1900,Jonathan MACKIE (SNP),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1901,Jonathan MACKIE (SNP),Stephen DORNAN (Glasgow First),Joyce DRUMMOND (Sol),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1902,Jonathan MACKIE (SNP),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),Harriet MURDOCH (Con),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1903,Jonathan MACKIE (SNP),Joyce DRUMMOND (Sol),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1904,Jonathan MACKIE (SNP),Joyce DRUMMOND (Sol),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1905,Jonathan MACKIE (SNP),John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1906,Jonathan MACKIE (SNP),John FLANAGAN (Ind),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1907,Jonathan MACKIE (SNP),Alan HUGHES (Scottish Unionist),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1908,Jonathan MACKIE (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1909,Jonathan MACKIE (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1910,Jonathan MACKIE (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1911,Jonathan MACKIE (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1912,Jonathan MACKIE (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1913,Jonathan MACKIE (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1914,Jonathan MACKIE (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1915,Jonathan MACKIE (SNP),Allison HUNTER (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1916,Jonathan MACKIE (SNP),Allison HUNTER (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1917,Jonathan MACKIE (SNP),Allison HUNTER (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1918,Jonathan MACKIE (SNP),Allison HUNTER (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1919,Jonathan MACKIE (SNP),Allison HUNTER (SNP),James ADAMS (Lab),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Alan HUGHES (Scottish Unionist),Finlay ARCHIBALD (Pir),Joyce DRUMMOND (Sol),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,4
1920,Jonathan MACKIE (SNP),Allison HUNTER (SNP),James ADAMS (Lab),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1921,Jonathan MACKIE (SNP),Allison HUNTER (SNP),James ADAMS (Lab),Alan HUGHES (Scottish Unionist),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1922,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1923,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1924,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1925,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1926,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1927,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1928,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1929,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1930,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1931,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1932,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1933,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1934,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1935,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1936,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1937,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1938,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1939,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1940,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1941,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1942,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1943,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1944,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1945,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1946,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1947,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1948,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1949,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1950,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1951,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1952,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1953,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1954,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1955,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1956,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1957,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1958,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1959,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1960,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1961,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1962,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1963,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1964,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1965,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1966,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1967,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1968,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1969,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1970,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1971,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1972,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1973,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1974,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1975,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1976,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1977,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1978,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1979,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1980,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1981,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1982,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1983,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1984,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1985,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1986,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1987,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1988,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1989,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1990,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1991,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1992,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1993,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1994,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1995,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1996,Jonathan MACKIE (SNP),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
