,file,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,numCands,plurality,IRV,top-two,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith
607,563159c138.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['['],['8'],['8']
608,55a6dc554d.csv,['1'],['1'],['1'],5,['2'],['1'],['2'],['1'],[],['1'],['2'],['1'],['1'],['1'],"[""'""]",['1'],"['2', '1', '3', '4']"
609,54d4c846e7.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['['],['1'],['8']
610,54b893270a.csv,['1'],['1'],['1'],7,['1'],['1'],['1'],['1'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['1'],['6']
611,54a1303b07.csv,['1'],['1'],['1'],6,['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['5'],['2']
612,53a76f87e8.csv,['2'],['4'],"['2', '4']",6,['2'],['3'],['3'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['1'],['4']
613,52f84d35d9.csv,['6'],['6'],['6'],7,['2'],['2'],['2'],['6'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['1'],['2']
614,51cec247e8.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']",['1'],['6']
615,51b3247fd3.csv,['6'],['6'],['6'],7,['2'],['1'],['1'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]","['5', '1', '2', '4']",['6']
616,518fb39196.csv,['5'],['5'],['5'],6,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
617,50fb9d6668.csv,['4'],['4'],['4'],5,['3'],['3'],['3'],['4'],[],"['3', '4']",['3'],['3'],"['3', '4']",['4'],"['""']",['4'],"['3', '4']"
618,508494d6bd.csv,['5'],['5'],['5'],6,['2'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
619,506e4d83da.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '3']",['1']
620,50514291b5.csv,['5'],['5'],['5'],6,['2'],['5'],['3'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],['1'],['5']
621,5042cba970.csv,['6'],['6'],['6'],7,['2'],['6'],['2'],['2'],[],['6'],['2'],['6'],['6'],['6'],['['],['1'],"['5', '1', '2', '6', '4']"
622,4fa1eb5f93.csv,['26'],['26'],['26'],27,['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],"['""']",['2'],['26']
623,4f9d87d4ae.csv,['3'],['3'],['3'],4,['1'],['1'],['1'],['3'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '3']",['1']
624,4ef3954939.csv,['1'],['3'],['1'],10,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
625,4edf04a450.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['2'],['6']
626,4ecbced463.csv,['1'],['2'],['1'],7,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['1'],['1'],['2']
627,4e7b48864d.csv,['3'],['3'],['3'],7,['4'],['4'],['1'],['4'],[],['4'],['3'],['4'],['4'],['4'],"['""']",['1'],"['1', '3', '4']"
628,4e75bb0427.csv,['1'],['1'],['1'],9,['2'],['2'],['2'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['8'],['2']
629,4da55bad79.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
630,4d4a661559.csv,['27'],['27'],['27'],28,['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],"[""'""]",['1'],['27']
631,4d1c6e57eb.csv,['1'],['1'],['1'],4,['2'],['2'],['2'],['1'],[],"['1', '2']",['2'],['2'],"['1', '2']",['2'],"[""'""]","['1', '3']","['1', '2']"
632,4c5050e572.csv,"['1', '2']",['2'],['2'],6,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['1'],['2']
633,4c481d4383.csv,['3'],['3'],['3'],4,['1'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['1'],['3']
634,4c3c23ab3e.csv,['5'],['5'],['5'],6,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
635,4bbd9f82cc.csv,['3'],['3'],['3'],4,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"['1', '3']",['3']
636,4b41c315d1.csv,['12'],['12'],['12'],13,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],"[""'""]",['12'],['12']
637,4aa9f21a6d.csv,['8'],['2'],['2'],9,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['8'],['2']
638,4a60afcf59.csv,['1'],['1'],['1'],8,['4'],['2'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
639,48f62f99f7.csv,['13'],['13'],['13'],14,['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],"['""']",['13'],['13']
640,48a42c6426.csv,['1'],['2'],"['1', '2']",9,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
641,473d69f731.csv,['32'],['32'],['32'],33,['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],"['""']",['32'],['32']
642,473875a66d.csv,['9'],['9'],['9'],10,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '9']",['1']
643,465e39005e.csv,['1'],['1'],['1'],22,['4'],['3'],['21'],['21'],[],"['1', '21']",['21'],['3'],"['1', '21']",['1'],"['""']",['1'],"['21', '5', '3', '1', '4']"
644,46452004e2.csv,"['1', '2']",['2'],['2'],7,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['2'],['1'],['1']
645,45f8659fb6.csv,['2'],['2'],['2'],3,['3'],['3'],['2'],['2'],[],"['2', '3']",['3'],['2'],"['2', '3']",['2'],['['],"['1', '2', '3']","['2', '3']"
646,45b8dc71d5.csv,['3'],['3'],['3'],11,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['1'],['3']
647,45423f3347.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '3']",['1']
648,4482febd88.csv,['3'],['3'],['3'],4,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],['3'],['3']
649,4471c59e63.csv,['4'],['4'],['4'],5,['3'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]","['1', '4']",['4']
650,43d779f759.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['1'],['6']
651,43d1bd43a5.csv,['1'],['3'],['1'],6,['5'],['5'],['3'],['3'],[],['3'],['3'],['3'],['3'],['3'],"[""'""]",['1'],"['5', '1', '3', '2']"
652,43c37a36ae.csv,['10'],['10'],['10'],11,['5'],['10'],['5'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['0'],['10'],['10']
653,43a53d8347.csv,['28'],['28'],['28'],29,['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],"[""'""]","['28', '1']",['28']
654,4362bbb66b.csv,['1'],['3'],['1'],10,['1'],['1'],['1'],['1'],[],['1'],['1'],['2'],['1'],['1'],['['],"['1', '9']","['2', '1', '3']"
655,41814743a1.csv,['14'],['14'],['14'],15,['6'],['6'],['6'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['['],['14'],['14']
656,417c4f8e5c.csv,['1'],['1'],['1'],7,['3'],['1'],['3'],['3'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
657,417bf33678.csv,['7'],['7'],['7'],8,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['['],['1'],['7']
658,41572bae6c.csv,['1'],['1'],['1'],8,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['7'],['1']
659,41350b0f9c.csv,['2'],['2'],['2'],11,['3'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['1'],['2']
660,4131b27231.csv,['1'],['1'],['1'],11,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
661,411a184c31.csv,['1'],['1'],['1'],14,['13'],['13'],['13'],['13'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
662,40c1671887.csv,['2'],['2'],['2'],6,['3'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],['1'],['2']
663,40301f1ab0.csv,['3'],['3'],['3'],4,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['1', '3']",['3']
664,4014466524.csv,['4'],['4'],['4'],5,['4'],['1'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],[']'],['1'],['4']
665,3fab5cb051.csv,['1'],['1'],['1'],6,['1'],['1'],['5'],['1'],[],['1'],['1'],['1'],['1'],['1'],['1'],"['5', '1']","['5', '3', '1', '2', '4']"
666,3f85d4cb33.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
667,3f6323a3bc.csv,['1'],['1'],['1'],14,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
668,3f49e6ff2f.csv,['1'],['1'],['1'],7,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],"['1', '2']",['1']
669,3f3de21f0f.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['6'],['6']
670,3ee54dafc5.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['5'],['1']
671,3e980c993e.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['1'],['6']
672,3e4669a526.csv,['3'],['3'],['3'],4,['2'],['2'],['2'],['3'],[],"['2', '3']",['3'],['3'],"['2', '3']",['2'],"[""'""]","['1', '3']","['2', '3']"
673,3e077b3c84.csv,['1'],['1'],['1'],19,['18'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
674,3de52ae505.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['3'],['1']
675,3d02a4a363.csv,['5'],['5'],['5'],6,['4'],['4'],['4'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],['1'],['5']
676,3ceeb7467e.csv,['3'],['3'],['3'],30,['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],[']'],['1'],['29']
677,3bffe61176.csv,['14'],['14'],['14'],15,['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],"[""'""]",['14'],['14']
678,3bb7bb570f.csv,['1'],['1'],['1'],9,['8'],['1'],['8'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
679,3aea25fd54.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],[']'],['1'],['4']
680,3ae897ce86.csv,['1'],['1'],['1'],6,['4'],['4'],['4'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']","['5', '1', '2']",['1']
681,3acd125bfd.csv,['12'],['12'],['12'],13,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],[']'],"['1', '12']",['12']
682,3aa9107e1a.csv,['2'],['2'],['2'],5,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['1'],['2']
683,3a334560eb.csv,['11'],['11'],['11'],12,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],[']'],['1'],['11']
684,39fb8f3e21.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"[""'""]",['1'],['8']
685,398e05438d.csv,['1'],['1'],['1'],13,['5'],['1'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
686,392ba943ac.csv,['1'],['1'],['1'],8,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
687,39141c72d3.csv,['12'],['12'],['12'],13,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],[']'],['1'],['12']
688,38f741755d.csv,['1'],['1'],['1'],7,['4'],['1'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
689,3822289485.csv,['1'],['2'],['1'],10,['9'],['9'],['9'],['9'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],['1'],['2']
690,37cdc4aae4.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['1'],['6']
691,37c5f356ad.csv,['6'],['6'],['6'],7,['4'],['2'],['4'],['6'],[],['6'],['2'],['2'],['6'],['6'],"[""'""]","['1', '6']","['3', '1', '2', '6', '4']"
692,370783d656.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['5', '1']",['1']
693,36b42b323d.csv,['1'],['2'],['2'],7,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['6'],['2']
694,367051111f.csv,['4'],"['3', '4']",['4'],5,['4'],['4'],['3'],['4'],[],"['3', '4']",['4'],['3'],"['3', '4']",['3'],"[""'""]",['1'],"['3', '4']"
695,3662c605bd.csv,['1'],['1'],['1'],8,['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
696,3654170686.csv,['2'],['2'],['2'],5,['1'],['1'],['1'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '2', '4']",['1']
697,3629eab883.csv,['9'],['9'],['9'],10,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],"[""'""]",['1'],['9']
698,35fbdb1f29.csv,"['1', '3']","['1', '3']","['1', '3']",4,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],"['1', '3']",['3']
699,357b9f6791.csv,['1'],['2'],['1'],22,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
700,3510846bfa.csv,['3'],['3'],['3'],6,['5'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],"['5', '1']",['3']
701,350fe781aa.csv,['2'],['2'],['2'],7,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['2'],['2']
702,34d230ee29.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['5', '1', '2']",['1']
703,34ce4cac56.csv,['11'],['11'],['11'],12,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],[']'],['1'],['11']
704,342bd6eea7.csv,['11'],['9'],['11'],12,['9'],['9'],['11'],['9'],[],['7'],['9'],['9'],['7'],['7'],"[""'""]",['1'],"['7', '5', '9', '1', '6', '11', '4']"
705,33cecc12cd.csv,['3'],['3'],['3'],5,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"['""']",['1'],['3']
706,339b49b158.csv,['1'],['1'],['1'],10,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['9'],['1']
707,336e0947cd.csv,['5'],['5'],['5'],6,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"['""']",['5'],['5']
708,3303be77c3.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '2']",['1']
709,32f207e2c7.csv,['5'],['5'],['5'],6,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['['],"['5', '3']",['5']
710,32977d99f1.csv,['2'],['2'],['2'],8,['1'],['2'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['1'],['2']
711,325ea9539f.csv,['11'],['11'],['11'],12,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],"[""'""]",['1'],['11']
712,31fc6d05a1.csv,['12'],['12'],['12'],13,['9'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['['],['1'],['12']
713,31f99ea155.csv,['22'],['22'],['22'],23,['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['['],['1'],['22']
714,31bc690c6f.csv,['1'],['3'],['3'],6,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
715,310bc64fb5.csv,['1'],['2'],['2'],7,['4'],['4'],['4'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['1'],['2']
716,30f58674d8.csv,['11'],['11'],['11'],12,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],"['""']",['11'],['11']
717,30f43968a1.csv,['1'],['3'],['3'],8,['3'],['3'],['3'],['3'],[],['3'],['3'],['3'],['3'],['3'],[']'],['7'],"['7', '5', '3', '1', '2', '6', '4']"
718,3092e89f78.csv,['8'],['3'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"['""']",['8'],['8']
719,307fd4e1fc.csv,['7'],['7'],['7'],8,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],"[""'""]",['7'],['7']
720,306cf7f0d3.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
721,303e1bb1d0.csv,['10'],['10'],['10'],11,['4'],['10'],['4'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['['],"['1', '10']",['10']
722,3016b2c49e.csv,['3'],['3'],['3'],11,['4'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['10'],['3']
723,2fd9701fd8.csv,['5'],['5'],['5'],6,['3'],['3'],['3'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['['],['1'],['5']
724,2fc36b1ef4.csv,['1'],['2'],['2'],5,['2'],['2'],['2'],['2'],[],"['1', '2']",['2'],['2'],"['1', '2']",['1'],"[""'""]",['1'],"['1', '2']"
725,2f773a05ff.csv,['19'],['19'],['19'],20,['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],"[""'""]",['19'],['19']
726,2f74fda3d9.csv,['5'],"['5', '2']",['5'],6,['2'],['2'],['2'],['5'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],['1'],['2']
727,2f63fb324b.csv,['1'],['1'],['1'],8,['2'],['2'],['2'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],['1'],['2']
728,2f378b74f1.csv,['1'],"['1', '6']",['1'],7,['6'],['6'],['6'],['6'],[],"['1', '6']",['6'],['6'],"['1', '6']",['6'],[']'],['1'],"['1', '6', '3']"
729,2f36f3c82f.csv,['2'],['2'],['2'],7,['4'],['2'],['4'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['1'],['2']
730,2e9b957de4.csv,['2'],['2'],['2'],5,['2'],['2'],['2'],['2'],[],['2'],['2'],['2'],['2'],['2'],[']'],['4'],"['1', '2', '4']"
731,2e847a70fc.csv,['16'],['16'],['16'],17,['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['['],['1'],['16']
732,2e580e1584.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"[""'""]",['1'],['8']
733,2e408f0b85.csv,['24'],['24'],['24'],25,['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],"[""'""]",['24'],['24']
734,2defb4e52e.csv,['6'],['6'],['6'],7,['1'],['1'],['1'],['1'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']",['1'],['6']
735,2db1adf3dd.csv,['11'],['11'],['11'],12,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],"[""'""]",['1'],['11']
736,2da8ac72d5.csv,['1'],['1'],['1'],8,['1'],['2'],['7'],['1'],[],['7'],['2'],['2'],['7'],['7'],[']'],['1'],"['7', '1', '2']"
737,2d823d6cc9.csv,['6'],['6'],['6'],7,['5'],['5'],['5'],['5'],[],['6'],['5'],['5'],['6'],['6'],"[""'""]","['1', '2', '3']","['5', '3', '1', '2', '6', '4']"
738,2d56464a41.csv,['16'],['16'],['16'],17,['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],[']'],['1'],['16']
739,2d4a4afa87.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
740,2d48fa058d.csv,['18'],['18'],['18'],19,['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],"[""'""]",['18'],['18']
741,2d178cbda2.csv,['13'],['2'],['13'],14,['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],"[""'""]","['13', '1']",['13']
742,2cd8571f16.csv,['1'],['1'],['1'],10,['8'],['1'],['8'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['1', '9']",['1']
743,2c83e6077c.csv,['1'],['2'],['2'],6,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['5'],['2']
744,2c7c0102c8.csv,['1'],['1'],['1'],7,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '6']",['1']
745,2c6a088fdc.csv,['34'],['34'],['34'],35,['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],"[""'""]",['34'],['34']
746,2c48ca0394.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '4']",['1']
747,2bd5899809.csv,['1'],['1'],['1'],9,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
748,2ba912473c.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['5', '1', '2', '3']",['1']
749,2ba83e8344.csv,['1'],['1'],['1'],5,['4'],['3'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['4'],['1']
750,2b8bb6d43a.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
751,2b83534649.csv,['3'],['3'],['3'],6,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],"['1', '2']",['3']
752,2b6b47bbf2.csv,['1'],['1'],['1'],6,['4'],['4'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['1', '2']",['1']
753,2b39b219bb.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']",['1'],['6']
754,2a875d28d4.csv,['5'],['5'],['5'],6,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
755,2a50fe4632.csv,['9'],['9'],['9'],10,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],"[""'""]","['1', '9']",['9']
756,29fd964d25.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']",['1'],['6']
757,29eedac2e6.csv,['7'],['7'],['7'],8,['3'],['3'],['3'],['7'],[],"['7', '3']",['7'],['3'],"['7', '3']",['7'],[']'],['1'],"['7', '3']"
758,29b4b6b2cc.csv,['3'],['3'],['3'],7,['1'],['3'],['3'],['3'],[],['3'],['1'],['3'],['3'],['3'],['['],['1'],"['1', '6', '3']"
759,299784ce81.csv,['2'],['2'],['2'],10,['3'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"['""']",['1'],['2']
760,2903a4f09f.csv,['1'],['2'],['1'],11,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['2'],['1'],['1']
761,28e1e84255.csv,"['1', '4']",['4'],['4'],5,['1'],['1'],['1'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
762,28cb2eef22.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],"['1', '2', '3']",['2']
763,28210c383c.csv,['20'],['20'],['20'],21,['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],"[""'""]",['20'],['20']
764,27dc95f871.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']",['1'],['6']
765,275761cf56.csv,['5'],['5'],['5'],6,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['['],['5'],['5']
766,26b0f0c366.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['3'],['1']
767,26a942d43b.csv,['1'],['1'],['1'],8,['7'],['7'],['7'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
768,265d7acfd9.csv,['1'],['1'],['1'],6,['4'],['1'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
769,25b97ca55f.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
770,257f7ba58e.csv,['11'],['8'],['8'],12,['11'],['4'],['11'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],[']'],"['1', '11']",['8']
771,255c698085.csv,['5'],"['5', '1']",['5'],6,['5'],['5'],['5'],['5'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['5'],['1']
772,251f0acb0b.csv,['3'],['3'],['3'],4,['1'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['1'],['3']
773,24f944f9c1.csv,['1'],['1'],['1'],11,['2'],['1'],['10'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
774,24c8ad541b.csv,['3'],['3'],['3'],4,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],"['1', '3']",['3']
