,file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith
428,San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,8,['JANET REILLY'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL']
429,San Francisco/SanFrancisco_11082022_BoardofSupervisorsD8.csv,3,['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN']
430,San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,9,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED']
431,San Francisco/SanFrancisco_11052019_DistrictAttorney.csv,6,['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['SUZY LOFTUS'],['SUZY LOFTUS'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['SUZY LOFTUS'],['SUZY LOFTUS'],['CHESA BOUDIN']
432,San Francisco/SanFrancisco_11052019_PublicDefender.csv,3,"['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']"
433,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,6,['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier']
434,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,5,['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin']
435,San Francisco/SanFrancisco_11052024_DistrictAttorney.csv,3,['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS']
436,San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,5,['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty']
437,San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,10,['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['F. X. FRANCIS XAVIER CROWLEY'],['NORMAN YEE'],['NORMAN YEE']
438,San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,6,['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['KIM ALVARENGA'],['KIM ALVARENGA'],['KIM ALVARENGA'],['KIM ALVARENGA'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['KIM ALVARENGA'],['KIM ALVARENGA'],['AHSHA SAFAI']
439,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict5.csv,23,['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi']
440,San Francisco/SanFrancisco_11082005_Treasurer.csv,5,['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros']
441,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,14,['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd']
442,San Francisco/SanFrancisco_11062007_Mayor.csv,19,['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom']
443,San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict10.csv,8,['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell']
444,San Francisco/SanFrancisco_11082011_Mayor.csv,24,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
445,San Francisco/SanFrancisco_11082011_DistrictAttorney.csv,6,['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN']
446,San Francisco/SanFrancisco_11052019_Sheriff.csv,3,['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO']
447,San Francisco/SanFrancisco_11062018_PublicDefender.csv,2,['JEFF ADACHI'],['JEFF ADACHI'],[None],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],[None],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI']
448,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict9.csv,8,['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano']
449,San Francisco/SanFrancisco_11052004_BoardofSupervisorsDistrict1.csv,8,['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick']
450,San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict2.csv,4,['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier']
451,San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict6.csv,9,['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly']
452,San Francisco/SanFrancisco_11032015_BoardofSupervisorsDistrict3.csv,4,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
453,San Francisco/SanFrancisco_11082022_AssessorRecorder.csv,2,['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],[None],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],[None],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES']
454,San Francisco/SanFrancisco_11082022_BoardofSupervisorsD10.csv,3,['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON']
455,San Francisco/SanFrancisco_11032015_Mayor.csv,13,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE']
456,San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,5,['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI']
457,San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,11,['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS']
458,San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,8,['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew']
459,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict11.csv,9,['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval']
460,San Francisco/SanFrancisco_11062018_AssessorRecorder.csv,3,['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU']
461,San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict5.csv,5,['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI']
462,San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT1.csv,8,['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['MARJAN PHILHOUR'],['MARJAN PHILHOUR'],['CONNIE CHAN']
463,San Francisco/SanFrancisco_11052024_Sheriff.csv,3,['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO']
464,San Francisco/SanFrancisco_11082022_DistrictAttorney.csv,5,['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS']
465,San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict4.csv,5,['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU']
466,San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict6.csv,4,['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY']
467,San Francisco/SanFrancisco_11082022_BoardofSupervisorsD4.csv,3,['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO']
468,San Francisco/SanFrancisco_11082022_BoardofSupervisorsD6.csv,5,['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY']
469,San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict4.csv,9,['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR']
470,San Francisco/SanFrancisco_11042014_BoardofSupervisorsDistrict10.csv,6,['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN']
471,San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,5,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['DANNY SAUTER'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN']
472,San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,5,['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND'],['SEAN R. ELSBERND']
473,San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict3.csv,11,['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU']
474,San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT7.csv,8,['JOEL ENGARDIO'],['MYRNA MELGAR'],['JOEL ENGARDIO'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR']
475,San Francisco/SanFrancisco_11052024_BoS_D9.csv,8,['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER'],['JACKIE FIELDER']
476,San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict9.csv,5,['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN']
477,San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict10.csv,23,['LYNETTE SWEET'],['MALIA COHEN'],['LYNETTE SWEET'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN'],['MALIA COHEN']
478,San Francisco/SanFrancisco_11032015_Sheriff.csv,4,['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY']
479,San Francisco/SanFrancisco_11082011_Sheriff.csv,5,['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI']
480,San Francisco/SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,4,['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN']
481,San Francisco/SanFrancisco_11082022_BoardofSupervisorsD2.csv,2,['CATHERINE STEFANI'],['CATHERINE STEFANI'],[None],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],[None],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI']
482,San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,6,['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER']
483,San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,5,['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI']
484,San Francisco/SanFrancisco_11052024_CityAttorney.csv,3,['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU']
485,San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,5,['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON']
486,San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,11,['ERIC MAR'],['ERIC MAR'],['ERIC MAR'],['SUE LEE'],['SUE LEE'],['SUE LEE'],['SUE LEE'],['ERIC MAR'],['ERIC MAR'],['ERIC MAR'],['ERIC MAR'],['ERIC MAR'],['ERIC MAR'],['SUE LEE'],['SUE LEE'],['ERIC MAR']
