country,file_name,num_voters,num_cands,num_seats,no_skipped,one_skipped,two_skipped,three_skipped,write_in,truncated
scotland,WestEndWard_dundee12-03.csv,4494,7,4,391,67,131,541,0,0
scotland,ColdsideWard_dundee12-04.csv,5161,9,4,239,7,25,56,0,0
scotland,Ward6-NorthEast_Ward6.csv,3789,7,3,582,27,55,225,0,0
scotland,Ward7-EastEnd_Ward7.csv,4117,7,3,553,28,67,231,0,0
scotland,Ward2-Lochee_Ward2.csv,5843,9,4,509,38,31,106,0,0
scotland,Ward3-WestEnd_Ward3.csv,5732,9,4,520,37,42,222,0,0
scotland,Ward4-Coldside_Ward4.csv,5589,9,4,499,38,47,99,0,0
scotland,Ward5-Maryfield_Ward5.csv,4213,8,3,495,26,49,200,0,0
scotland,Ward1-Strathmartine_Ward1.csv,5956,9,4,526,39,33,75,0,0
scotland,Ward8-TheFerry_Ward8.csv,8979,9,4,654,31,32,87,0,0
scotland,Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253.csv,5505,7,3,607,21,138,544,0,0
scotland,Ward2-ForthandEndrick_preferenceprofile_v0001_ward-2-forth-and-endrick_06052022_124253.csv,6023,8,3,570,28,78,317,0,0
scotland,Ward1-TrossachsandTeith_preferenceprofile_v0001_ward-1-trossachs-and-teith_06052022_124254.csv,5372,8,3,558,25,55,271,0,0
scotland,Ward6-StirlingEast_preferenceprofile_v0001_ward-6-stirling-east_06052022_124253.csv,3834,8,3,394,15,47,104,0,0
scotland,Ward3-DunblaneandBridgeofAllan_preferenceprofile_v0001_ward-3-dunblane-and-bridge-of-allan_06052022_124253.csv,7097,10,4,481,24,18,42,0,0
scotland,Ward4-StirlingNorth_preferenceprofile_v0001_ward-4-stirling-north_06052022_124253.csv,5086,7,4,608,39,281,620,0,0
scotland,Ward7-Bannockburn_preferenceprofile_v0001_ward-7-bannockburn_06052022_124254.csv,3679,8,3,406,10,55,92,0,0
scotland,Ward10-EastKilbrideEast_ward_10_east_kilbride_east_preference_profile.csv,4921,7,3,553,106,137,442,0,0
scotland,Ward19-HamiltonSouth_ward_19_hamilton_south_preference_profile.csv,7306,5,4,1258,585,1537,3236,0,0
scotland,Ward16-BothwellandUddingston_ward_16_bothwell_and_uddingston_preference_profile.csv,5381,6,3,795,130,260,2050,0,0
scotland,Ward2-ClydesdaleNorth_ward_2_clydesdale_north_preference_profile.csv,5686,5,3,927,305,1242,1405,0,0
scotland,Ward7-EastKilbrideCentralSouth_ward_7_east_kilbride_central_south_preference_profile.csv,5202,9,3,355,11,37,89,0,0
scotland,Ward5-AvondaleandStonehouse_ward_5_avondale_and_stonehouse_preference_profile.csv,6869,7,3,691,57,200,545,0,0
scotland,Ward9-EastKilbrideWest_ward_9_east_kilbride_west_preference_profile.csv,6709,8,3,537,14,67,226,0,0
scotland,Ward15-Blantyre_ward_15_blantyre_preference_profile.csv,5206,7,3,713,78,139,495,0,0
scotland,Ward17-HamiltonNorthandEast_ward_17_hamilton_north_and_east_preference_profile.csv,4757,6,3,595,101,309,1510,0,0
scotland,Ward13-CambuslangWest_ward_13_cambuslang_west_preference_profile.csv,5735,6,3,881,205,345,2251,0,0
scotland,Ward14-CambuslangEast_ward_14_cambuslang_east_preference_profile.csv,5104,8,3,576,45,109,181,0,0
scotland,Ward6-EastKilbrideSouth_ward_6_east_kilbride_south_preference_profile.csv,5274,9,3,452,24,12,36,0,0
scotland,Ward8-EastKilbrideCentralNorth_ward_8_east_kilbride_central_north_preference_profile.csv,5705,7,3,688,96,228,557,0,0
scotland,Ward20-Larkhall_ward_20_larkhall_preference_profile.csv,6193,9,4,526,33,36,91,0,0
scotland,Ward1-ClydesdaleWest_ward_1_clydesdale_west_preference_profile.csv,7393,7,4,927,116,193,1052,0,0
scotland,Ward11-RutherglenSouth_ward_11_rutherglen_south_preference_profile.csv,5729,7,3,695,58,108,432,0,0
scotland,Ward12-RutherglenCentralandNorth_ward_12_rutherglen_central_and_north_preference_profile.csv,5076,7,3,676,140,148,509,0,0
scotland,Ward18-HamiltonWestandEarnock_ward_18_hamilton_west_and_earnock_preference_profile.csv,5823,7,4,810,152,169,817,0,0
scotland,Ward4-ClydesdaleSouth_ward_4_clydesdale_south_preference_profile.csv,5260,8,3,581,20,104,155,0,0
scotland,Ward3-ClydesdaleEast_ward_3_clydesdale_east_preference_profile.csv,5289,8,3,451,10,43,236,0,0
scotland,TorryFerryhillWard_aberdeen17-12.csv,5598,10,4,433,22,32,73,0,0
scotland,NorthfieldMastrickNorthWard_aberdeen17-04.csv,4382,8,3,417,35,24,130,0,0
scotland,DyceBucksburnDanestoneWard_aberdeen17-01.csv,6608,7,4,834,44,181,704,0,0
scotland,BridgeofDonWard_aberdeen17-02.csv,7236,9,4,624,22,44,120,0,0
scotland,LowerDeesideWard_aberdeen17-09.csv,6811,8,3,679,41,64,222,0,0
scotland,GeorgeStHarbourWard_aberdeen17-08.csv,3622,9,4,416,19,88,98,0,0
scotland,MidstocketRosemountWard_aberdeen17-07.csv,4755,8,3,562,35,79,227,0,0
scotland,KingswellsSheddocksleySummerhillWard_aberdeen17-03.csv,5043,7,3,548,21,84,275,0,0
scotland,AiryhallBroomhillGarthdeeWard_aberdeen17-11.csv,6116,4,3,1440,1443,1616,1617,0,0
scotland,HiltonWoodsideStockethillWard_aberdeen17-05.csv,4537,8,3,518,25,57,128,0,0
scotland,TillydroneSeatonOldAberdeenWard_aberdeen17-06.csv,3217,9,3,287,20,26,97,0,0
scotland,KincorthNiggCoveWard_aberdeen17-13.csv,5176,8,4,663,37,105,134,0,0
scotland,HazleheadQueensCrossCountesswellsWard_aberdeen17-10.csv,7508,6,4,1031,259,1427,1847,0,0
scotland,LeaderdaleandMelroseWard_sc-borders12-05.csv,3588,6,3,425,27,197,1409,0,0
scotland,HawickandDenholmWard_sc-borders12-10.csv,3057,7,3,237,23,44,208,0,0
scotland,HawickandHermitageWard_sc-borders12-11.csv,2898,7,3,252,19,57,194,0,0
scotland,EastBerwickshireWard_sc-borders12-07.csv,3437,7,3,308,40,70,256,0,0
scotland,SelkirkshireWard_sc-borders12-04.csv,3291,6,3,435,55,209,1190,0,0
scotland,TweeddaleWestWard_sc-borders12-01.csv,3587,6,3,416,65,317,1324,0,0
scotland,GalashielsandDistrictWard_sc-borders12-03.csv,3657,7,4,416,33,120,543,0,0
scotland,TweeddaleEastWard_sc-borders12-02.csv,3749,6,3,497,64,234,1263,0,0
scotland,MidBerwickshireWard_sc-borders12-06.csv,3481,5,3,572,110,987,1034,0,0
scotland,JedburghandDistrictWard_sc-borders12-09.csv,3238,7,3,262,23,85,281,0,0
scotland,Kelso&DistrictWard_sc-borders12-08.csv,3240,8,3,260,24,27,119,0,0
scotland,Ward6-Cowal_ward6.csv,3277,7,3,354,38,68,282,0,0
scotland,Ward9-LomondNorth_ward9.csv,3198,7,3,395,75,96,276,0,0
scotland,Ward2-KintyreandtheIslands_ward2.csv,2889,6,3,366,52,168,1005,0,0
scotland,Ward7-Dunoon_ward7.csv,2753,7,3,387,33,78,158,0,0
scotland,Ward8-IsleofBute_ward8.csv,2331,9,3,166,16,11,45,0,0
scotland,Ward5-ObanNorthandLorn_ward5.csv,4097,8,4,483,29,66,195,0,0
scotland,Ward11-HelensburghandLomondSouth_ward11.csv,2884,5,3,455,54,1112,911,0,0
scotland,Ward4-ObanSouthandtheIsles_ward4.csv,3633,11,4,257,25,15,38,0,0
scotland,Ward10-HelensburghCentral_ward10.csv,3947,7,4,441,74,157,624,0,0
scotland,Ward1-SouthKintyre_ward1.csv,2358,4,3,506,837,506,509,0,0
scotland,Ward3-Mid-Argyll_ward3.csv,3197,9,3,295,35,36,48,0,0
scotland,Ward6-NorthIslesWard_ward6.csv,1029,5,3,194,65,508,144,0,0
scotland,Ward5-EastMainlandSouthRonaldsayandBurrayWard_ward5.csv,1344,5,3,250,91,588,235,0,0
scotland,Ward2-KirkwallWestandOrphirWard_ward2.csv,1543,8,4,175,19,52,129,0,0
scotland,Ward1-KirkwallEastWard_ward1.csv,1694,5,4,474,376,484,233,0,0
scotland,Ward3-StromnessandSouthIslesWard_ward3.csv,1150,6,3,197,40,98,526,0,0
scotland,Ward4-WestMainlandWard_ward4.csv,1833,6,4,310,51,522,502,0,0
scotland,Ward17-MotherwellWest_Preference Profile Ward 17 Motherwell West.csv,4596,6,3,782,163,152,1916,0,0
scotland,Ward4-CumbernauldEast_Preference Profile WArd 4 Cumbernauld East.csv,5355,8,4,665,77,71,183,0,0
scotland,Ward1-Kilsyth_Preference Profile Ward 1 Kilsyth.csv,4365,7,3,552,30,122,347,0,0
scotland,Ward3-CumbernauldSouth_Preference Profile Ward 3 Cumbernauld South.csv,5713,9,4,404,34,13,93,0,0
scotland,Ward16-MossendandHolytown_Preference Profile Ward 16 Mossend and Holytown.csv,3796,6,3,564,98,186,1241,0,0
scotland,Ward8-AirdrieNorth_Preference Profile Ward 8 Airdrie North.csv,5565,8,4,552,28,111,219,0,0
scotland,Ward12-AirdrieSouth_Preference Profile Ward 12 Airdrie South.csv,6015,5,4,1096,434,1586,2275,0,0
scotland,Ward13-Fortissat_Preference Profile Ward 13 Fortissat.csv,4559,7,4,524,26,143,556,0,0
scotland,Ward9-AirdrieCentral_Preference Profile WArd 9 Airdrie Central.csv,4679,6,4,706,65,333,1306,0,0
scotland,Ward21-Wishaw_Preference Profile Ward 21 Wishaw.csv,5295,5,4,1059,420,1271,1951,0,0
scotland,Ward18-MotherwellNorth_Preference Profile Ward 18 Motherwell North.csv,5202,6,4,904,107,455,1372,0,0
scotland,Ward10-CoatbridgeWest_Preference Profile Ward 10 Coatbridge West.csv,3894,6,3,675,84,220,1152,0,0
scotland,Ward15-Bellshill_Preference Profile WArd 15 Bellshill.csv,4631,7,4,531,58,81,508,0,0
scotland,Ward14-Thorniewood_Preference Profile WArd 14 Thorniewood.csv,4468,5,3,814,267,1322,1235,0,0
scotland,Ward19-MotherwellSouthEastandRavenscraig_Preference Profile Ward 19 Motherwell South East and Ravenscraig.csv,6063,8,4,548,23,55,285,0,0
scotland,"Ward6-GartcoshGlenboigandMoodiesburn_Preference Profile Ward 6 Gartcosh, Glenboig and Moodiesburn.csv",4472,6,3,756,183,193,1593,0,0
scotland,Ward7-CoatbridgeNorth_Preference Profile WArd 7 Coatbridge North.csv,4956,9,4,467,39,25,31,0,0
scotland,Ward11-CoatbridgeSouth_Preference Profile Ward 11 Coatbridge South.csv,4849,7,4,698,77,120,520,0,0
scotland,Ward20-Murdostoun_Preference Profile Ward 20 Murdostoun.csv,5689,7,4,830,97,231,680,0,0
scotland,"Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps, Chryston and Muirhead.csv",4848,7,3,652,101,136,448,0,0
scotland,Ward2-CumbernauldNorth_Preference Profile Ward 2 Cumbernauld North.csv,7075,8,4,804,47,125,225,0,0
scotland,Ward10-HawickandDenholm_sc-borders17-10.csv,3605,6,3,457,40,106,1026,0,0
scotland,Ward1-TweeddaleWest_sc-borders17-01.csv,4610,8,3,434,22,115,160,0,0
scotland,Ward3-GalashielsandDistrict_sc-borders17-03.csv,4533,8,4,568,54,104,212,0,0
scotland,Ward5-LeaderdaleandMelrose_sc-borders17-05.csv,4555,7,3,454,72,190,385,0,0
scotland,Ward6-MidBerwickshire_sc-borders17-06.csv,4541,6,3,590,41,271,1464,0,0
scotland,Ward7-EastBerwickshire_sc-borders17-07.csv,4232,7,3,510,33,122,278,0,0
scotland,Ward4-Selkirkshire_sc-borders17-04.csv,4007,9,3,358,15,50,65,0,0
scotland,Ward8-Kelso&District_sc-borders17-08.csv,4326,8,3,389,16,68,139,0,0
scotland,Ward9-JedburghandDistrict_sc-borders17-09.csv,3835,7,3,390,25,80,239,0,0
scotland,Ward11-HawickandHermitage_sc-borders17-11.csv,3459,4,3,822,935,820,882,0,0
scotland,Ward2-TweeddaleEast_sc-borders17-02.csv,4792,5,3,757,232,1570,1395,0,0
scotland,EastEnd_dundee17-07.csv,4438,9,3,421,23,32,47,0,0
scotland,TheFerry_dundee17-08.csv,8975,9,4,768,35,33,120,0,0
scotland,Strathmartine_dundee17-01.csv,6095,7,4,930,70,164,629,0,0
scotland,Coldside_dundee17-04.csv,5622,10,4,535,47,35,58,0,0
scotland,Maryfield_dundee17-05.csv,4095,7,3,694,55,100,261,0,0
scotland,NorthEast_dundee17-06.csv,3826,8,3,517,45,29,91,0,0
scotland,WestEnd_dundee17-03.csv,5471,9,4,642,72,31,101,0,0
scotland,Lochee_dundee17-02.csv,5802,10,4,563,35,27,45,0,0
scotland,Ward11-CityCentre_edinburgh17-11.csv,8886,6,4,1786,192,1150,2430,0,0
scotland,Ward2-PentlandHills_edinburgh17-02.csv,11315,7,4,1431,33,470,1523,0,0
scotland,Ward5-Inverleith_edinburgh17-05.csv,13567,8,4,1423,93,224,589,0,0
scotland,Ward15-Southside-Newington_edinburgh17-15.csv,11699,5,4,2905,1434,3185,2235,0,0
scotland,Ward14-Craigentinny-Duddingston_edinburgh17-14.csv,10630,8,4,1526,254,152,451,0,0
scotland,Ward17-Portobello-Craigmillar_edinburgh17-17.csv,10431,7,4,1938,277,363,1465,0,0
scotland,Ward3-DrumBraeGyle_edinburgh17-03.csv,9474,5,3,1967,360,2938,2344,0,0
scotland,Ward16-Liberton-Gilmerton_edinburgh17-16.csv,11731,7,4,1879,233,365,1493,0,0
scotland,Ward6-CorstorphineMurrayfield_edinburgh17-06.csv,11429,7,3,1469,114,287,819,0,0
scotland,Ward10-Morningside_edinburgh17-10.csv,13579,6,4,2169,238,2893,3983,0,0
scotland,Ward4-Forth_edinburgh17-04.csv,10399,8,4,1461,147,260,539,0,0
scotland,Ward13-Leith_edinburgh17-13.csv,7613,5,3,2081,530,2249,1458,0,0
scotland,Ward8-ColintonFairmilehead_edinburgh17-08.csv,11379,6,3,1766,137,1150,3696,0,0
scotland,Ward12-LeithWalk_edinburgh17-12.csv,10649,10,4,1616,125,144,263,0,0
scotland,Ward9-FountainbridgeCraiglockhart_edinburgh17-09.csv,9146,6,3,1727,275,586,2884,0,0
scotland,Ward1-Almond_edinburgh17-01.csv,14207,10,4,1188,50,48,132,0,0
scotland,Ward7-SighthillGorgie_edinburgh17-07.csv,8493,9,4,1072,68,118,215,0,0
scotland,MidlothianEast_midlothian17-05.csv,5652,6,3,867,98,333,1834,0,0
scotland,Bonnyrigg_midlothian17-02.csv,6553,7,3,835,71,195,554,0,0
scotland,MidlothianSouth_midlothian17-06.csv,4949,7,3,700,88,151,406,0,0
scotland,MidlothianWest_midlothian17-04.csv,5588,8,3,640,69,86,247,0,0
scotland,Penicuik_midlothian17-01.csv,5793,6,3,942,105,289,1962,0,0
scotland,Dalkeith_midlothian17-03.csv,4198,7,3,539,82,114,302,0,0
scotland,Ward20Wishaw_n-lanarks12-20.csv,5208,6,4,559,143,217,2603,0,0
scotland,Ward2CumbernauldNorth_n-lanarks12-02.csv,5383,8,4,319,27,53,222,0,0
scotland,Ward4AbronhillKildrumandTheVillage_n-lanarks12-04.csv,4498,6,3,532,61,186,1368,0,0
scotland,Ward13Thorniewood_n-lanarks12-13.csv,4348,4,3,973,876,1728,771,0,0
scotland,Ward16MotherwellWest_n-lanarks12-16.csv,3916,5,3,601,88,973,1432,0,0
scotland,Ward15MossendandHolytown_n-lanarks12-15.csv,3382,6,3,359,64,176,982,0,0
scotland,Ward3CumbernauldSouth_n-lanarks12-03.csv,6015,8,4,418,25,58,232,0,0
scotland,Ward18MotherwellSouthEastandRavenscraig_n-lanarks12-18.csv,4518,9,4,272,17,29,51,0,0
scotland,Ward9CoatbridgeWest_n-lanarks12-09.csv,3830,4,3,793,661,1829,547,0,0
scotland,Ward5Strathkelvin_n-lanarks12-05.csv,6261,7,4,573,110,228,552,0,0
scotland,Ward17MotherwellNorth_n-lanarks12-17.csv,4973,7,4,401,15,148,278,0,0
scotland,Ward19Murdostoun_n-lanarks12-19.csv,5459,6,4,603,102,392,1750,0,0
scotland,Ward12Fortissat_n-lanarks12-12.csv,4281,6,3,492,82,223,1289,0,0
scotland,Ward11AirdrieSouth_n-lanarks12-11.csv,5446,8,4,363,34,48,208,0,0
scotland,Ward6CoatbridgeNorthandGlenboig_n-lanarks12-06.csv,4841,6,4,621,79,343,1300,0,0
scotland,Ward1Kilsyth_n-lanarks12-01.csv,3593,6,3,527,35,149,862,0,0
scotland,Ward10CoatbridgeSouth_n-lanarks12-10.csv,3846,5,3,588,163,702,2047,0,0
scotland,Ward7AirdrieNorth_n-lanarks12-07.csv,5177,7,4,368,38,120,388,0,0
scotland,Ward14Bellshill_n-lanarks12-14.csv,3865,6,3,429,54,215,1020,0,0
scotland,Ward8AirdrieCentral_n-lanarks12-08.csv,4264,6,3,542,75,238,1242,0,0
scotland,LerwickSouth_shetland12-07.csv,1774,7,4,307,28,89,445,0,0
scotland,ShetlandSouth_shetland12-05.csv,1508,4,3,325,565,397,221,0,0
scotland,ShetlandNorth_shetland12-02.csv,1433,7,3,231,19,46,169,0,0
scotland,NorthIsles_shetland12-01.csv,1379,5,3,326,90,591,220,0,0
scotland,ShetlandCentral_shetland12-04.csv,1028,6,3,223,23,99,412,0,0
scotland,LerwickNorth_shetland12-06.csv,1212,7,3,144,13,58,128,0,0
scotland,ShetlandWest_shetland12-03.csv,1292,7,3,351,9,54,174,0,0
scotland,FalkirkSouth_falkirk12-07.csv,5337,7,4,521,35,145,673,0,0
scotland,BonnybridgeandLarbert_falkirk12-05.csv,4481,6,3,531,87,223,1578,0,0
scotland,Grangemouth_falkirk12-02.csv,4867,8,4,353,30,68,281,0,0
scotland,FalkirkNorth_falkirk12-06.csv,5253,5,4,924,450,947,2506,0,0
scotland,DennyandBanknock_falkirk12-03.csv,5321,8,4,440,47,44,240,0,0
scotland,LowerBraes_falkirk12-08.csv,4020,4,3,887,766,1159,1208,0,0
scotland,"Carse,KinnairdandTryst_falkirk12-04.csv",5239,5,4,937,383,944,2545,0,0
scotland,Bo'nessandBlackness_falkirk12-01.csv,4051,5,3,702,217,1022,1752,0,0
scotland,UpperBraes_falkirk12-09.csv,4219,5,3,731,199,1076,1721,0,0
scotland,Ward8SouthsideCentral_glasgow17-008.csv,7255,10,4,795,50,67,107,0,0
scotland,Ward9Calton_glasgow17-009.csv,5484,9,4,584,31,93,104,0,0
scotland,Ward16Canal_glasgow17-016.csv,5771,11,4,451,27,30,29,0,0
scotland,Ward3GreaterPollok_glasgow17-003.csv,8520,10,4,807,61,42,65,0,0
scotland,Ward11Hillhead_glasgow17-011.csv,6704,8,3,1132,81,116,361,0,0
scotland,Ward2NewlandsAuldburn_glasgow17-002.csv,7263,7,3,1070,137,200,623,0,0
scotland,Ward13GarscaddenScotstounhill_glasgow17-013.csv,8688,10,4,871,48,68,107,0,0
scotland,Ward14DrumchapelAnniesland_glasgow17-014.csv,7534,10,4,789,29,69,74,0,0
scotland,Ward6Pollokshields_glasgow17-006.csv,10288,8,4,1488,100,341,433,0,0
scotland,Ward7Langside_glasgow17-007.csv,10749,9,4,1726,64,188,252,0,0
scotland,Ward17SpringburnRobroyston_glasgow17-017.csv,6572,10,4,615,29,33,71,0,0
scotland,Ward1Linn_glasgow17-001.csv,8800,12,4,684,30,54,45,0,0
scotland,Ward19Shettleston_glasgow17-019.csv,7556,12,4,463,15,16,28,0,0
scotland,Ward21NorthEast_glasgow17-021.csv,4315,8,3,520,60,34,100,0,0
scotland,Ward23PartickEastKelvindale_glasgow17-023.csv,10516,7,4,1822,250,498,1506,0,0
scotland,Ward10AnderstonCityYorkhill_glasgow17-010.csv,6010,9,4,951,68,73,218,0,0
scotland,Ward18EastCentre_glasgow17-018.csv,7094,9,4,640,49,52,107,0,0
scotland,Ward4Cardonald_glasgow17-004.csv,9261,10,4,823,20,68,91,0,0
scotland,Ward20Baillieston_glasgow17-020.csv,6935,9,3,723,34,33,85,0,0
scotland,Ward22Dennistoun_glasgow17-022.csv,5424,7,3,939,114,156,328,0,0
scotland,Ward15Maryhill_glasgow17-015.csv,5730,7,3,941,143,155,484,0,0
scotland,Ward12VictoriaPark_glasgow17-012.csv,8517,7,3,1350,154,260,703,0,0
scotland,Ward5Govan_glasgow17-005.csv,6479,10,4,759,56,37,73,0,0
scotland,Ward06-DalryandWestKilbride_n-ayrshire12-06.csv,4353,7,3,382,32,84,264,0,0
scotland,Ward08-NorthCoastandCumbraes_n-ayrshire12-08.csv,6223,6,4,617,71,508,1704,0,0
scotland,Ward02-IrvineEast_n-ayrshire12-02.csv,5074,10,4,224,12,18,22,0,0
scotland,Ward07-KilbirnieandBeith_n-ayrshire12-07.csv,4444,8,3,292,20,32,131,0,0
scotland,Ward01-IrvineWest_n-ayrshire12-01.csv,5133,9,4,251,20,20,42,0,0
scotland,Ward05-ArdrossanandArran_n-ayrshire12-05.csv,5590,10,4,213,10,22,36,0,0
scotland,Ward04-SaltcoatsandStevenston_n-ayrshire12-04.csv,5326,8,4,394,21,51,172,0,0
scotland,Ward03-Kilwinning_n-ayrshire12-03.csv,4939,11,4,168,9,13,28,0,0
scotland,Ward6-Strathearn_perth-kinross17-06.csv,4536,8,3,444,8,105,219,0,0
scotland,Ward10-PerthCitySouth_perth-kinross17-10.csv,6973,8,4,733,46,94,262,0,0
scotland,Ward8-Kinross-shire_perth-kinross17-08.csv,6144,8,4,720,53,220,523,0,0
scotland,Ward2-Strathmore_perth-kinross17-02.csv,6877,7,4,771,31,209,867,0,0
scotland,Ward7-Strathallan_perth-kinross17-07.csv,4564,8,3,481,42,66,165,0,0
scotland,Ward4-Highland_perth-kinross17-04.csv,4241,6,3,557,78,217,1345,0,0
scotland,Ward3-BlairgowrieandGlens_perth-kinross17-03.csv,4507,6,3,523,12,266,1419,0,0
scotland,Ward5-Strathtay_perth-kinross17-05.csv,5170,7,3,660,12,199,395,0,0
scotland,Ward12-PerthCityCentre_perth-kinross17-12.csv,5383,8,4,570,56,63,168,0,0
scotland,Ward1-CarseofGowrie_perth-kinross17-01.csv,4418,6,3,663,85,206,1449,0,0
scotland,Ward11-PerthCityNorth_perth-kinross17-11.csv,3647,8,3,387,21,55,88,0,0
scotland,Ward9-AlmondandEarn_perth-kinross17-09.csv,4097,6,3,482,10,264,1263,0,0
scotland,Ward3ClackmannanshireCentral_ward3.csv,2402,7,3,291,42,39,181,0,0
scotland,Ward4ClackmannanshireSouth_ward4.csv,3803,7,4,491,53,56,432,0,0
scotland,Ward1ClackmannanshireWest_ward1.csv,3643,7,4,464,75,96,410,0,0
scotland,Ward5ClackmannanshireEast_ward5.csv,3315,7,3,413,35,136,284,0,0
scotland,Ward2ClackmannanshireNorth_ward2.csv,4028,8,4,411,59,40,133,0,0
scotland,"Ward10-Houston,CrossleeandLinwood_renfs17-10.csv",5630,7,4,788,77,186,698,0,0
scotland,"Ward9-JohnstoneNorth,Kilbarchan,HowwoodandLochwinnoch_renfs17-09.csv",6095,10,4,575,21,40,56,0,0
scotland,Ward8-JohnstoneSouthandElderslie_renfs17-08.csv,5538,7,4,730,108,133,553,0,0
scotland,Ward5-PaisleyEastandCentral_renfs17-05.csv,3798,7,3,608,43,88,301,0,0
scotland,"Ward11-Bishopton,BridgeofWeirandLangbank_renfs17-11.csv",5613,5,3,1189,176,1625,1032,0,0
scotland,Ward12-ErskineandInchinnan_renfs17-12.csv,6393,9,4,693,44,40,93,0,0
scotland,Ward4-PaisleyNorthwest_renfs17-04.csv,4863,10,4,523,39,26,41,0,0
scotland,Ward2-RenfrewSouthandGallowhill_renfs17-02.csv,3999,7,3,505,39,74,264,0,0
scotland,Ward1-RenfrewNorthandBraehead_renfs17-01.csv,5421,8,4,632,55,67,183,0,0
scotland,Ward3-PaisleyNortheastandRalston_renfs17-03.csv,4804,9,3,490,38,43,79,0,0
scotland,Ward7-PaisleySouthwest_renfs17-07.csv,5614,7,4,862,74,122,654,0,0
scotland,Ward6-PaisleySoutheast_renfs17-06.csv,4597,9,3,417,36,38,67,0,0
scotland,ISLEOFBUTEWARD_argyll-bute12-08.csv,2287,6,3,308,30,177,886,0,0
scotland,OBANNORTHANDLORNWARD_argyll-bute12-05.csv,3631,10,4,196,6,23,41,0,0
scotland,KINTYREANDTHEISLANDSWARD_argyll-bute12-02.csv,2604,7,3,219,26,61,243,0,0
scotland,MIDARGYLLWARD_argyll-bute12-03.csv,2892,6,3,334,46,225,1178,0,0
scotland,COWALWARD_argyll-bute12-06.csv,2912,9,3,169,18,45,67,0,0
scotland,HELENSBURGHANDLOMONDSOUTHWARD_argyll-bute12-11.csv,2337,4,3,557,741,561,478,0,0
scotland,SOUTHKINTYREWARD_argyll-bute12-01.csv,2470,7,3,234,22,74,245,0,0
scotland,DUNOONWARD_argyll-bute12-07.csv,2367,6,3,286,28,93,971,0,0
scotland,LOMONDNORTHWARD_argyll-bute12-09.csv,2897,7,3,374,46,115,270,0,0
scotland,OBANSOUTHANDTHEISLESWARD_argyll-bute12-04.csv,3365,9,4,201,10,28,67,0,0
scotland,HELENSBURGHCENTRALWARD_argyll-bute12-10.csv,3285,6,4,483,80,337,1059,0,0
scotland,SgireanRubha_eilean-siar17-05.csv,1108,6,3,130,21,85,529,0,0
scotland,Sgir'UigeagusCeannaTuathnanLoch_eilean-siar17-04.csv,1404,4,3,330,447,295,332,0,0
scotland,SteornabhaghaDeas_eilean-siar17-06.csv,1533,8,4,136,9,12,63,0,0
scotland,AnTaobhSiaragusNis_eilean-siar17-09.csv,1429,6,4,303,40,311,404,0,0
scotland,"Barraigh,Bhatarsaigh,EirisgeighagusUibhistaDeas_eilean-siar17-01.csv",1387,8,4,164,10,20,51,0,0
scotland,LochaTuath_eilean-siar17-08.csv,1282,6,3,152,18,84,639,0,0
scotland,NaHearadhagusCeannaDeasnanLoch_eilean-siar17-03.csv,1148,9,3,87,4,17,9,0,0
scotland,SteòrnabhaghaTuath_eilean-siar17-07.csv,1412,5,4,271,234,401,249,0,0
scotland,BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,1234,8,3,88,17,14,42,0,0
scotland,Ward3KilmarnockWestandCrosshouse_e-ayrshire12-03.csv,4986,6,4,591,89,501,1343,0,0
scotland,Ward1Annick_e-ayrshire12-01.csv,4180,6,3,456,42,245,1580,0,0
scotland,KilmarnockEastandHurlford_e-ayrshire12-04.csv,4434,5,4,720,344,905,2115,0,0
scotland,Ward5KilmarnockSouth_e-ayrshire12-05.csv,3328,5,3,446,159,729,1718,0,0
scotland,Ward9DoonValley_e-ayrshire12-09.csv,3475,6,3,457,49,108,1191,0,0
scotland,Ward2KilmarnockNorth_e-ayrshire12-02.csv,3297,4,3,740,721,1043,793,0,0
scotland,Ward7Ballochmyle_e-ayrshire12-07.csv,4243,6,4,508,97,218,2023,0,0
scotland,Ward8CumnockandNewCumnock_e-ayrshire12-08.csv,4055,8,4,261,23,19,144,0,0
scotland,Ward6IrvineValley_e-ayrshire12-06.csv,4718,5,4,742,306,1148,1378,0,0
scotland,Ward5-LerwickNorthandBressay_ward-5-lerwick-north-and-bressay-preference-profile.csv,928,5,3,239,39,371,137,0,0
scotland,Ward4-ShetlandCentral_ward-4-shetland-central-preference-profile.csv,1414,6,4,240,31,286,458,0,0
scotland,Ward6-LerwickSouth_ward-6-lerwick-south-preference-profile.csv,1344,7,4,297,25,81,348,0,0
scotland,Ward7-ShetlandSouth_ward-7-shetland-south-preference-profile.csv,1842,5,4,406,232,541,408,0,0
scotland,Ward3-ShetlandWest_ward-3-shetland-west-preference-profile.csv,758,8,2,61,30,16,32,0,0
scotland,Ward1ClackmannanshireWest_clacks17-001.csv,3774,8,4,482,34,63,146,0,0
scotland,Ward3ClackmannanshireCentral_clacks17-003.csv,2577,6,3,399,41,97,822,0,0
