voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,num_positions
2341,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2342,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2343,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2344,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2345,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2346,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2347,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2348,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2349,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2350,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2351,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2352,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2353,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2354,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2355,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2356,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2357,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2358,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2359,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2360,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2361,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2362,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2363,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2364,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2365,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2366,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2367,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2368,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2369,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2370,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2371,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2372,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2373,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2374,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2375,Fraser PAUL Scottish Conservative and Unionist,Mark BAILEY Scottish Liberal Democrats,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2376,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Mark BAILEY Scottish Liberal Democrats,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,John MCINTYRE Independent,Cara RAE Scottish Green Party,Ben SMITH Scottish Labour Party,Samuel Oludare YEROKUN Alba Party for independence,skipped,4
2377,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2378,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2379,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2380,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2381,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2382,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2383,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2384,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2385,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2386,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2387,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2388,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2389,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,Mark BAILEY Scottish Liberal Democrats,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",John MCINTYRE Independent,Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,skipped,skipped,skipped,skipped,4
2390,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,John MCINTYRE Independent,Samuel Oludare YEROKUN Alba Party for independence,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Fraser PAUL Scottish Conservative and Unionist,skipped,4
2391,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,Ben SMITH Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,John MCINTYRE Independent,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),skipped,4
2392,KENNY MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,John MCINTYRE Independent,MAGS MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,4
2393,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2394,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2395,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2396,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2397,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2398,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2399,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2400,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2401,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2402,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2403,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2404,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2405,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2406,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2407,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2408,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2409,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2410,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2411,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2412,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2413,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2414,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2415,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2416,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2417,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2418,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2419,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2420,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2421,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2422,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2423,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2424,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2425,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2426,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2427,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2428,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2429,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2430,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2431,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2432,MAGS MACLAREN Scottish National Party (SNP),Mark BAILEY Scottish Liberal Democrats,Fraser PAUL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2433,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Samuel Oludare YEROKUN Alba Party for independence,Fraser PAUL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2434,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Samuel Oludare YEROKUN Alba Party for independence,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2435,John MCINTYRE Independent,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2436,John MCINTYRE Independent,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2437,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,Mark BAILEY Scottish Liberal Democrats,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Fraser PAUL Scottish Conservative and Unionist,John MCINTYRE Independent,skipped,4
