ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
01013_00221_000521,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000306,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000074,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01013_00221_000046,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000024,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01013_00221_000750,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01013_00221_000744,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000743,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000605,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000226,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01013_00221_000092,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000705,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01013_00221_000704,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000557,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000551,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01013_00221_000422,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01013_00221_000416,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000319,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000160,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000686,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000682,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01013_00221_000506,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01013_00221_000294,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000220,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000154,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000636,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000630,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000562,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000437,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000312,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000252,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000196,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000136,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000104,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01013_00221_000012,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01013_00221_000441,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01013_00221_000086,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01013_00221_000212,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01013_00221_000527,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01013_00221_000240,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,Write-in,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,3,1
03008_00007_000134,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
03007_00005_000039,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01005_00540_000683,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02008_00050_000082,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02008_00050_000095,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02008_00050_000080,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02008_00050_000084,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02008_00050_000062,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02008_00050_000003,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000084,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02007_00016_000035,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02007_00016_000034,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000024,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02007_00016_000066,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02007_00016_000016,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02007_00016_000095,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
02007_00016_000057,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02007_00016_000072,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
02007_00016_000044,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000112,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000111,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02007_00016_000048,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000041,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000089,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02007_00016_000042,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000088,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000010,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02007_00016_000103,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000060,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000009,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000107,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02007_00016_000067,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02007_00016_000046,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000002,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02007_00016_000061,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02007_00016_000003,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02007_00016_000069,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,Write-in,skipped,skipped,3,1
01005_00543_000468,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01005_00543_000474,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01005_00543_000420,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02005_00016_000628,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02005_00016_000147,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02005_00016_000542,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,Write-in,JENNY GUARINO,skipped,skipped,3,1
02005_00016_000118,BT10,Election Day,BART District #7,BART,208820,208820,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
03006_00010_000341,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
03006_00010_000273,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
03006_00010_000349,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
03006_00010_000565,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,Write-in,skipped,skipped,skipped,3,1
01005_00002_000674,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
02003_00017_000163,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000061,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000376,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02003_00017_000277,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000121,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000055,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000139,BT10,Election Day,BART District #7,BART,208820,208820,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
02003_00017_000564,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02003_00017_000300,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000180,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000182,BT10,Election Day,BART District #7,BART,208820,208820,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000571,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000570,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02003_00017_000259,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
02003_00017_000120,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02003_00017_000076,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02003_00017_000014,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02003_00017_000491,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02003_00017_000490,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000435,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000509,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
02003_00017_000506,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02003_00017_000053,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02003_00017_000003,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02003_00017_000092,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
02003_00017_000249,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
02003_00017_000512,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,Write-in,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,3,1
01002_00117_000540,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000534,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01002_00117_000528,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01002_00117_000445,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01002_00117_000202,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01002_00117_000074,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000040,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01002_00117_000553,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000550,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000546,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000450,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01002_00117_000355,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000267,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01002_00117_000265,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01002_00117_000165,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01002_00117_000164,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01002_00117_000110,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000080,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000580,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01002_00117_000433,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01002_00117_000280,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01002_00117_000188,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000122,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000046,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01002_00117_000658,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01002_00117_000574,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01002_00117_000427,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01002_00117_000278,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01002_00117_000135,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01002_00117_000050,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000018,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000622,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000616,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01002_00117_000403,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000250,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01002_00117_000182,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01002_00117_000095,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01002_00117_000051,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01002_00117_000641,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000640,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01002_00117_000516,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000398,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01002_00117_000392,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01002_00117_000311,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
