,file,smith_plurality,smith_irv,smith-minimax
627,sc-borders17/Ward9-JedburghandDistrict_sc-borders17-09.csv,['Scott HAMILTON (Con)'],['Scott HAMILTON (Con)'],['Scott HAMILTON (Con)']
628,sc-borders17/Ward11-HawickandHermitage_sc-borders17-11.csv,['Watson MCATEER (Ind)'],['Watson MCATEER (Ind)'],['Watson MCATEER (Ind)']
629,sc-borders17/Ward2-TweeddaleEast_sc-borders17-02.csv,['Shona HASLAM (Con)'],['Shona HASLAM (Con)'],['Shona HASLAM (Con)']
630,dundee17-ballots/EastEnd_dundee17-07.csv,['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)']
631,dundee17-ballots/TheFerry_dundee17-08.csv,['Derek SCOTT (Con)'],['Derek SCOTT (Con)'],['Derek SCOTT (Con)']
632,dundee17-ballots/Strathmartine_dundee17-01.csv,['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)']
633,dundee17-ballots/Coldside_dundee17-04.csv,['Mark FLYNN (SNP)'],['Mark FLYNN (SNP)'],['Mark FLYNN (SNP)']
634,dundee17-ballots/Maryfield_dundee17-05.csv,['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)']
635,dundee17-ballots/NorthEast_dundee17-06.csv,['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)']
636,dundee17-ballots/WestEnd_dundee17-03.csv,['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)']
637,dundee17-ballots/Lochee_dundee17-02.csv,['Alan ROSS (SNP)'],['Alan ROSS (SNP)'],['Alan ROSS (SNP)']
638,edinburgh17-ballots/Ward11-CityCentre_edinburgh17-11.csv,['Claire MILLER (Grn)'],['Claire MILLER (Grn)'],['Claire MILLER (Grn)']
639,edinburgh17-ballots/Ward2-PentlandHills_edinburgh17-02.csv,['Graeme BRUCE (Con)'],['Graeme BRUCE (Con)'],['Graeme BRUCE (Con)']
640,edinburgh17-ballots/Ward5-Inverleith_edinburgh17-05.csv,['Hal OSLER (LD)'],['Hal OSLER (LD)'],['Hal OSLER (LD)']
641,edinburgh17-ballots/Ward15-Southside-Newington_edinburgh17-15.csv,['Steve BURGESS (Grn)'],['Steve BURGESS (Grn)'],['Steve BURGESS (Grn)']
642,edinburgh17-ballots/Ward14-Craigentinny-Duddingston_edinburgh17-14.csv,['Ian CAMPBELL (SNP)'],['Ian CAMPBELL (SNP)'],['Ian CAMPBELL (SNP)']
643,edinburgh17-ballots/Ward17-Portobello-Craigmillar_edinburgh17-17.csv,['Maureen CHILD (Lab)'],['Maureen CHILD (Lab)'],['Maureen CHILD (Lab)']
644,edinburgh17-ballots/Ward3-DrumBraeGyle_edinburgh17-03.csv,['Robert Christopher ALDRIDGE (LD)'],['Robert Christopher ALDRIDGE (LD)'],['Robert Christopher ALDRIDGE (LD)']
645,edinburgh17-ballots/Ward16-Liberton-Gilmerton_edinburgh17-16.csv,['Lezley Marion CAMERON (Lab)'],['Lezley Marion CAMERON (Lab)'],['Lezley Marion CAMERON (Lab)']
646,edinburgh17-ballots/Ward6-CorstorphineMurrayfield_edinburgh17-06.csv,['Gillian GLOYER (LD)'],['Gillian GLOYER (LD)'],['Gillian GLOYER (LD)']
647,edinburgh17-ballots/Ward10-Morningside_edinburgh17-10.csv,['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)']
648,edinburgh17-ballots/Ward4-Forth_edinburgh17-04.csv,['Eleanor BIRD (SNP)'],['Eleanor BIRD (SNP)'],['Eleanor BIRD (SNP)']
649,edinburgh17-ballots/Ward13-Leith_edinburgh17-13.csv,['Adam MCVEY (SNP)'],['Adam MCVEY (SNP)'],['Adam MCVEY (SNP)']
650,edinburgh17-ballots/Ward8-ColintonFairmilehead_edinburgh17-08.csv,['Jason RUST (Con)'],['Jason RUST (Con)'],['Jason RUST (Con)']
651,edinburgh17-ballots/Ward12-LeithWalk_edinburgh17-12.csv,['Susan RAE (Grn)'],['Susan RAE (Grn)'],['Susan RAE (Grn)']
652,edinburgh17-ballots/Ward9-FountainbridgeCraiglockhart_edinburgh17-09.csv,['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)']
653,edinburgh17-ballots/Ward1-Almond_edinburgh17-01.csv,['Kevin LANG (LD)'],['Kevin LANG (LD)'],['Kevin LANG (LD)']
654,edinburgh17-ballots/Ward7-SighthillGorgie_edinburgh17-07.csv,['Catherine FULLERTON (SNP)'],['Catherine FULLERTON (SNP)'],['Catherine FULLERTON (SNP)']
655,midlothian17-ballots/MidlothianEast_midlothian17-05.csv,['John HACKETT (Lab)'],['John HACKETT (Lab)'],['John HACKETT (Lab)']
656,midlothian17-ballots/Bonnyrigg_midlothian17-02.csv,['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)']
657,midlothian17-ballots/MidlothianSouth_midlothian17-06.csv,['Jim MUIRHEAD (Lab)'],['Jim MUIRHEAD (Lab)'],['Jim MUIRHEAD (Lab)']
658,midlothian17-ballots/MidlothianWest_midlothian17-04.csv,['Russell IMRIE (Lab)'],['Russell IMRIE (Lab)'],['Russell IMRIE (Lab)']
659,midlothian17-ballots/Penicuik_midlothian17-01.csv,['Adam MONTGOMERY (Lab)'],['Adam MONTGOMERY (Lab)'],['Adam MONTGOMERY (Lab)']
660,midlothian17-ballots/Dalkeith_midlothian17-03.csv,['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)']
661,n-lanarks12-ballots/Ward20Wishaw_n-lanarks12-20.csv,['Sam LOVE (Lab)'],['Sam LOVE (Lab)'],['Sam LOVE (Lab)']
662,n-lanarks12-ballots/Ward2CumbernauldNorth_n-lanarks12-02.csv,['Alan MASTERTON (SNP)'],['Alan MASTERTON (SNP)'],['Alan MASTERTON (SNP)']
663,n-lanarks12-ballots/Ward4AbronhillKildrumandTheVillage_n-lanarks12-04.csv,['Elizabeth IRVINE (SNP)'],['Elizabeth IRVINE (SNP)'],['Elizabeth IRVINE (SNP)']
664,n-lanarks12-ballots/Ward13Thorniewood_n-lanarks12-13.csv,['Bob BURROWS (Lab)'],['Bob BURROWS (Lab)'],['Bob BURROWS (Lab)']
665,n-lanarks12-ballots/Ward16MotherwellWest_n-lanarks12-16.csv,['Paul KELLY (Lab)'],['Paul KELLY (Lab)'],['Paul KELLY (Lab)']
666,n-lanarks12-ballots/Ward15MossendandHolytown_n-lanarks12-15.csv,['James COYLE (Lab)'],['James COYLE (Lab)'],['James COYLE (Lab)']
667,n-lanarks12-ballots/Ward3CumbernauldSouth_n-lanarks12-03.csv,['William GOLDIE (SNP)'],['William GOLDIE (SNP)'],['William GOLDIE (SNP)']
668,n-lanarks12-ballots/Ward18MotherwellSouthEastandRavenscraig_n-lanarks12-18.csv,['Kaye HARMON (Lab)'],['Kaye HARMON (Lab)'],['Kaye HARMON (Lab)']
669,n-lanarks12-ballots/Ward9CoatbridgeWest_n-lanarks12-09.csv,['Tom MAGINNIS (Lab)'],['Tom MAGINNIS (Lab)'],['Tom MAGINNIS (Lab)']
670,n-lanarks12-ballots/Ward5Strathkelvin_n-lanarks12-05.csv,['William HOGG (Lab)'],['William HOGG (Lab)'],['William HOGG (Lab)']
671,n-lanarks12-ballots/Ward17MotherwellNorth_n-lanarks12-17.csv,['Peter NOLAN (Lab)'],['Peter NOLAN (Lab)'],['Peter NOLAN (Lab)']
672,n-lanarks12-ballots/Ward19Murdostoun_n-lanarks12-19.csv,['Robert MCKENDRICK (Ind)'],['Robert MCKENDRICK (Ind)'],['Robert MCKENDRICK (Ind)']
673,n-lanarks12-ballots/Ward12Fortissat_n-lanarks12-12.csv,['Jim ROBERTSON (Lab)'],['Jim ROBERTSON (Lab)'],['Jim ROBERTSON (Lab)']
674,n-lanarks12-ballots/Ward11AirdrieSouth_n-lanarks12-11.csv,['Tom CURLEY (Lab)'],['Tom CURLEY (Lab)'],['Tom CURLEY (Lab)']
675,n-lanarks12-ballots/Ward6CoatbridgeNorthandGlenboig_n-lanarks12-06.csv,['Michael MCPAKE (Lab)'],['Michael MCPAKE (Lab)'],['Michael MCPAKE (Lab)']
676,n-lanarks12-ballots/Ward1Kilsyth_n-lanarks12-01.csv,['Jean JONES (Lab)'],['Jean JONES (Lab)'],['Jean JONES (Lab)']
677,n-lanarks12-ballots/Ward10CoatbridgeSouth_n-lanarks12-10.csv,['Jim BROOKS (Lab)'],['Jim BROOKS (Lab)'],['Jim BROOKS (Lab)']
678,n-lanarks12-ballots/Ward7AirdrieNorth_n-lanarks12-07.csv,['Sophia COYLE (SNP)'],['Sophia COYLE (SNP)'],['Sophia COYLE (SNP)']
679,n-lanarks12-ballots/Ward14Bellshill_n-lanarks12-14.csv,['Harry CURRAN (Lab)'],['Harry CURRAN (Lab)'],['Harry CURRAN (Lab)']
680,n-lanarks12-ballots/Ward8AirdrieCentral_n-lanarks12-08.csv,['Jim LOGUE (Lab)'],['Jim LOGUE (Lab)'],['Jim LOGUE (Lab)']
681,shetland12-ballots/LerwickSouth_shetland12-07.csv,['Jonathan WILLS (Ind)'],['Jonathan WILLS (Ind)'],['Jonathan WILLS (Ind)']
682,shetland12-ballots/ShetlandSouth_shetland12-05.csv,['Allison DUNCAN (Ind)'],['Allison DUNCAN (Ind)'],['Allison DUNCAN (Ind)']
683,shetland12-ballots/ShetlandNorth_shetland12-02.csv,['Andrea MANSON (Ind)'],['Andrea MANSON (Ind)'],['Andrea MANSON (Ind)']
684,shetland12-ballots/NorthIsles_shetland12-01.csv,['Robert HENDERSON (Ind)'],['Robert HENDERSON (Ind)'],['Robert HENDERSON (Ind)']
685,shetland12-ballots/ShetlandCentral_shetland12-04.csv,['Davie SANDISON (Ind)'],['Davie SANDISON (Ind)'],['Davie SANDISON (Ind)']
686,shetland12-ballots/LerwickNorth_shetland12-06.csv,['Malcolm BELL (Ind)'],['Malcolm BELL (Ind)'],['Malcolm BELL (Ind)']
687,shetland12-ballots/ShetlandWest_shetland12-03.csv,['Theo SMITH (Ind)'],['Theo SMITH (Ind)'],['Theo SMITH (Ind)']
688,falkirk12-ballots/FalkirkSouth_falkirk12-07.csv,['DENNIS GOLDIE (Lab)'],['DENNIS GOLDIE (Lab)'],['DENNIS GOLDIE (Lab)']
689,falkirk12-ballots/BonnybridgeandLarbert_falkirk12-05.csv,['Tom COLEMAN (SNP)'],['Tom COLEMAN (SNP)'],['Tom COLEMAN (SNP)']
690,falkirk12-ballots/Grangemouth_falkirk12-02.csv,['Allyson BLACK (Lab)'],['Allyson BLACK (Lab)'],['Allyson BLACK (Lab)']
691,falkirk12-ballots/FalkirkNorth_falkirk12-06.csv,['David ALEXANDER (SNP)'],['David ALEXANDER (SNP)'],['David ALEXANDER (SNP)']
692,falkirk12-ballots/DennyandBanknock_falkirk12-03.csv,['Johnny MCNALLY (SNP)'],['Johnny MCNALLY (SNP)'],['Johnny MCNALLY (SNP)']
693,falkirk12-ballots/LowerBraes_falkirk12-08.csv,['Malcolm NICOL (Con)'],['Malcolm NICOL (Con)'],['Malcolm NICOL (Con)']
694,"falkirk12-ballots/Carse,KinnairdandTryst_falkirk12-04.csv",['Charles MACDONALD (Lab)'],['Charles MACDONALD (Lab)'],['Charles MACDONALD (Lab)']
695,falkirk12-ballots/Bo'nessandBlackness_falkirk12-01.csv,['Ann RITCHIE (SNP)'],['Ann RITCHIE (SNP)'],['Ann RITCHIE (SNP)']
696,falkirk12-ballots/UpperBraes_falkirk12-09.csv,['John MCLUCKIE (Lab)'],['John MCLUCKIE (Lab)'],['John MCLUCKIE (Lab)']
697,glasgow17-ballots/Ward8SouthsideCentral_glasgow17-008.csv,['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)']
698,glasgow17-ballots/Ward9Calton_glasgow17-009.csv,['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)']
699,glasgow17-ballots/Ward16Canal_glasgow17-016.csv,['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)']
700,glasgow17-ballots/Ward3GreaterPollok_glasgow17-003.csv,['David MCDONALD (SNP)'],['David MCDONALD (SNP)'],['David MCDONALD (SNP)']
701,glasgow17-ballots/Ward11Hillhead_glasgow17-011.csv,['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)']
702,glasgow17-ballots/Ward2NewlandsAuldburn_glasgow17-002.csv,['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)']
703,glasgow17-ballots/Ward13GarscaddenScotstounhill_glasgow17-013.csv,['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)']
704,glasgow17-ballots/Ward14DrumchapelAnniesland_glasgow17-014.csv,['Malcolm BALFOUR (SNP)'],['Malcolm BALFOUR (SNP)'],['Malcolm BALFOUR (SNP)']
705,glasgow17-ballots/Ward6Pollokshields_glasgow17-006.csv,['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)']
706,glasgow17-ballots/Ward7Langside_glasgow17-007.csv,['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)']
707,glasgow17-ballots/Ward17SpringburnRobroyston_glasgow17-017.csv,['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)']
708,glasgow17-ballots/Ward1Linn_glasgow17-001.csv,['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)']
709,glasgow17-ballots/Ward19Shettleston_glasgow17-019.csv,['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)']
710,glasgow17-ballots/Ward23PartickEastKelvindale_glasgow17-023.csv,['Kenny MCLEAN (SNP)'],['Kenny MCLEAN (SNP)'],['Kenny MCLEAN (SNP)']
711,glasgow17-ballots/Ward10AnderstonCityYorkhill_glasgow17-010.csv,['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)']
712,glasgow17-ballots/Ward18EastCentre_glasgow17-018.csv,['Annette CHRISTIE (SNP)'],['Annette CHRISTIE (SNP)'],['Annette CHRISTIE (SNP)']
713,glasgow17-ballots/Ward4Cardonald_glasgow17-004.csv,['Elaine MCSPORRAN (SNP)'],['Elaine MCSPORRAN (SNP)'],['Elaine MCSPORRAN (SNP)']
714,glasgow17-ballots/Ward20Baillieston_glasgow17-020.csv,['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)']
715,glasgow17-ballots/Ward22Dennistoun_glasgow17-022.csv,['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)']
716,glasgow17-ballots/Ward15Maryhill_glasgow17-015.csv,['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)']
717,glasgow17-ballots/Ward12VictoriaPark_glasgow17-012.csv,['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)']
718,glasgow17-ballots/Ward5Govan_glasgow17-005.csv,['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)']
719,n-ayrshire12-ballots/Ward06-DalryandWestKilbride_n-ayrshire12-06.csv,['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)']
720,n-ayrshire12-ballots/Ward08-NorthCoastandCumbraes_n-ayrshire12-08.csv,['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)']
721,n-ayrshire12-ballots/Ward02-IrvineEast_n-ayrshire12-02.csv,['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)']
722,n-ayrshire12-ballots/Ward07-KilbirnieandBeith_n-ayrshire12-07.csv,['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)']
723,n-ayrshire12-ballots/Ward01-IrvineWest_n-ayrshire12-01.csv,['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)']
724,n-ayrshire12-ballots/Ward05-ArdrossanandArran_n-ayrshire12-05.csv,['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)']
725,n-ayrshire12-ballots/Ward04-SaltcoatsandStevenston_n-ayrshire12-04.csv,['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)']
726,perth-kinross17-ballots/Ward6-Strathearn_perth-kinross17-06.csv,['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)']
727,perth-kinross17-ballots/Ward10-PerthCitySouth_perth-kinross17-10.csv,['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)']
728,perth-kinross17-ballots/Ward8-Kinross-shire_perth-kinross17-08.csv,['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)']
729,perth-kinross17-ballots/Ward2-Strathmore_perth-kinross17-02.csv,['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)']
730,perth-kinross17-ballots/Ward7-Strathallan_perth-kinross17-07.csv,['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)']
731,perth-kinross17-ballots/Ward4-Highland_perth-kinross17-04.csv,['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)']
732,perth-kinross17-ballots/Ward3-BlairgowrieandGlens_perth-kinross17-03.csv,['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)']
733,perth-kinross17-ballots/Ward5-Strathtay_perth-kinross17-05.csv,['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)']
734,perth-kinross17-ballots/Ward12-PerthCityCentre_perth-kinross17-12.csv,['Chris AHERN (Con)'],['Chris AHERN (Con)'],['Chris AHERN (Con)']
735,perth-kinross17-ballots/Ward1-CarseofGowrie_perth-kinross17-01.csv,['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)']
736,perth-kinross17-ballots/Ward11-PerthCityNorth_perth-kinross17-11.csv,['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)']
737,perth-kinross17-ballots/Ward9-AlmondandEarn_perth-kinross17-09.csv,['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)']
738,clackmannanshire22/Ward3ClackmannanshireCentral_ward3.csv,['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)']
739,clackmannanshire22/Ward4ClackmannanshireSouth_ward4.csv,['Ellen FORSON (SNP)'],['Ellen FORSON (SNP)'],['Ellen FORSON (SNP)']
740,clackmannanshire22/Ward1ClackmannanshireWest_ward1.csv,['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)']
741,clackmannanshire22/Ward5ClackmannanshireEast_ward5.csv,['Denis COYNE (Con)'],['Denis COYNE (Con)'],['Denis COYNE (Con)']
742,clackmannanshire22/Ward2ClackmannanshireNorth_ward2.csv,['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)']
743,"renfs17-ballots/Ward10-Houston,CrossleeandLinwood_renfs17-10.csv",['Alison Jean DOWLING (Lab)'],['Alison Jean DOWLING (Lab)'],['Alison Jean DOWLING (Lab)']
744,"renfs17-ballots/Ward9-JohnstoneNorth,Kilbarchan,HowwoodandLochwinnoch_renfs17-09.csv",['Derek BIBBY (Lab)'],['Derek BIBBY (Lab)'],['Derek BIBBY (Lab)']
745,renfs17-ballots/Ward8-JohnstoneSouthandElderslie_renfs17-08.csv,['John HOOD (Lab)'],['John HOOD (Lab)'],['John HOOD (Lab)']
746,renfs17-ballots/Ward5-PaisleyEastandCentral_renfs17-05.csv,['John MCNAUGHTAN (SNP)'],['John MCNAUGHTAN (SNP)'],['John MCNAUGHTAN (SNP)']
747,"renfs17-ballots/Ward11-Bishopton,BridgeofWeirandLangbank_renfs17-11.csv",['James MACLAREN (Con)'],['James MACLAREN (Con)'],['James MACLAREN (Con)']
748,renfs17-ballots/Ward12-ErskineandInchinnan_renfs17-12.csv,['Iain NICOLSON (SNP)'],['Iain NICOLSON (SNP)'],['Iain NICOLSON (SNP)']
749,renfs17-ballots/Ward4-PaisleyNorthwest_renfs17-04.csv,['KENNY MACLAREN (SNP)'],['KENNY MACLAREN (SNP)'],['KENNY MACLAREN (SNP)']
750,renfs17-ballots/Ward2-RenfrewSouthandGallowhill_renfs17-02.csv,['Cathy MCEWAN (SNP)'],['Cathy MCEWAN (SNP)'],['Cathy MCEWAN (SNP)']
751,renfs17-ballots/Ward1-RenfrewNorthandBraehead_renfs17-01.csv,['Bill BROWN (Lab)'],['Bill BROWN (Lab)'],['Bill BROWN (Lab)']
752,renfs17-ballots/Ward3-PaisleyNortheastandRalston_renfs17-03.csv,['Jennifer Marion ADAM-MCGREGOR (SNP)'],['Jennifer Marion ADAM-MCGREGOR (SNP)'],['Jennifer Marion ADAM-MCGREGOR (SNP)']
753,renfs17-ballots/Ward7-PaisleySouthwest_renfs17-07.csv,['Lorraine CAMERON (SNP)'],['Lorraine CAMERON (SNP)'],['Lorraine CAMERON (SNP)']
754,renfs17-ballots/Ward6-PaisleySoutheast_renfs17-06.csv,['Marie MCGURK (SNP)'],['Marie MCGURK (SNP)'],['Marie MCGURK (SNP)']
755,argyll-bute12-ballots/ISLEOFBUTEWARD_argyll-bute12-08.csv,['Len SCOULLAR (Ind)'],['Len SCOULLAR (Ind)'],['Len SCOULLAR (Ind)']
756,argyll-bute12-ballots/OBANNORTHANDLORNWARD_argyll-bute12-05.csv,['Elaine ROBERTSON (Ind)'],['Elaine ROBERTSON (Ind)'],['Elaine ROBERTSON (Ind)']
757,argyll-bute12-ballots/KINTYREANDTHEISLANDSWARD_argyll-bute12-02.csv,['Anne HORN (SNP)'],['Anne HORN (SNP)'],['Anne HORN (SNP)']
758,argyll-bute12-ballots/MIDARGYLLWARD_argyll-bute12-03.csv,['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)']
759,argyll-bute12-ballots/COWALWARD_argyll-bute12-06.csv,['Alex MCNAUGHTON (Ind)'],['Alex MCNAUGHTON (Ind)'],['Alex MCNAUGHTON (Ind)']
760,argyll-bute12-ballots/HELENSBURGHANDLOMONDSOUTHWARD_argyll-bute12-11.csv,['Ellen MORTON (LD)'],['Ellen MORTON (LD)'],['Ellen MORTON (LD)']
761,argyll-bute12-ballots/SOUTHKINTYREWARD_argyll-bute12-01.csv,['Donald KELLY (Con)'],['Donald KELLY (Con)'],['Donald KELLY (Con)']
762,argyll-bute12-ballots/DUNOONWARD_argyll-bute12-07.csv,['Dick WALSH (Ind)'],['Dick WALSH (Ind)'],['Dick WALSH (Ind)']
763,argyll-bute12-ballots/LOMONDNORTHWARD_argyll-bute12-09.csv,['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)']
764,argyll-bute12-ballots/OBANSOUTHANDTHEISLESWARD_argyll-bute12-04.csv,['Roddy MCCUISH (SNP)'],['Roddy MCCUISH (SNP)'],['Roddy MCCUISH (SNP)']
765,argyll-bute12-ballots/HELENSBURGHCENTRALWARD_argyll-bute12-10.csv,['Vivien DANCE (Ind)'],['Vivien DANCE (Ind)'],['Vivien DANCE (Ind)']
766,eilean-siar17-ballots/SgireanRubha_eilean-siar17-05.csv,['Alasdair MACLEOD (Ind)'],['Alasdair MACLEOD (Ind)'],['Alasdair MACLEOD (Ind)']
767,eilean-siar17-ballots/Sgir'UigeagusCeannaTuathnanLoch_eilean-siar17-04.csv,['Angus MORRISON (Ind)'],['Angus MORRISON (Ind)'],['Angus MORRISON (Ind)']
768,eilean-siar17-ballots/SteornabhaghaDeas_eilean-siar17-06.csv,['Charlie NICOLSON (Ind)'],['Charlie NICOLSON (Ind)'],['Charlie NICOLSON (Ind)']
769,eilean-siar17-ballots/AnTaobhSiaragusNis_eilean-siar17-09.csv,['John Norman MACLEOD (Ind)'],['John Norman MACLEOD (Ind)'],['John Norman MACLEOD (Ind)']
770,"eilean-siar17-ballots/Barraigh,Bhatarsaigh,EirisgeighagusUibhistaDeas_eilean-siar17-01.csv",['Donald MANFORD (SNP)'],['Donald MANFORD (SNP)'],['Donald MANFORD (SNP)']
771,eilean-siar17-ballots/NaHearadhagusCeannaDeasnanLoch_eilean-siar17-03.csv,['Finlay CUNNINGHAM (Ind)'],['Finlay CUNNINGHAM (Ind)'],['Finlay CUNNINGHAM (Ind)']
772,eilean-siar17-ballots/SteòrnabhaghaTuath_eilean-siar17-07.csv,['Roddie MACKAY (Ind)'],['Roddie MACKAY (Ind)'],['Roddie MACKAY (Ind)']
773,eilean-siar17-ballots/BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,['Uisdean ROBERTSON (Ind)'],['Uisdean ROBERTSON (Ind)'],['Uisdean ROBERTSON (Ind)']
774,e-ayrshire12-ballots/Ward3KilmarnockWestandCrosshouse_e-ayrshire12-03.csv,['Iain LINTON (SNP)'],['Iain LINTON (SNP)'],['Iain LINTON (SNP)']
775,e-ayrshire12-ballots/Ward1Annick_e-ayrshire12-01.csv,['E�ghann MACCOLL (SNP)'],['E�ghann MACCOLL (SNP)'],['E�ghann MACCOLL (SNP)']
776,e-ayrshire12-ballots/KilmarnockEastandHurlford_e-ayrshire12-04.csv,['John CAMPBELL (SNP)'],['John CAMPBELL (SNP)'],['John CAMPBELL (SNP)']
777,e-ayrshire12-ballots/Ward5KilmarnockSouth_e-ayrshire12-05.csv,['John KNAPP (Lab)'],['John KNAPP (Lab)'],['John KNAPP (Lab)']
778,e-ayrshire12-ballots/Ward9DoonValley_e-ayrshire12-09.csv,['Elaine DINWOODIE (Lab)'],['Elaine DINWOODIE (Lab)'],['Elaine DINWOODIE (Lab)']
779,e-ayrshire12-ballots/Ward2KilmarnockNorth_e-ayrshire12-02.csv,['Helen COFFEY (SNP)'],['Helen COFFEY (SNP)'],['Helen COFFEY (SNP)']
780,e-ayrshire12-ballots/Ward7Ballochmyle_e-ayrshire12-07.csv,['Neil MCGHEE (Lab)'],['Neil MCGHEE (Lab)'],['Neil MCGHEE (Lab)']
781,e-ayrshire12-ballots/Ward8CumnockandNewCumnock_e-ayrshire12-08.csv,['Eric ROSS (Lab)'],['Eric ROSS (Lab)'],['Eric ROSS (Lab)']
782,e-ayrshire12-ballots/Ward6IrvineValley_e-ayrshire12-06.csv,['Alan BROWN (SNP)'],['Alan BROWN (SNP)'],['Alan BROWN (SNP)']
783,shetland22/ward-5-lerwick-north-and-bressay-preference-profile.csv,['Stephen LEASK (Ind)'],['Stephen LEASK (Ind)'],['Stephen LEASK (Ind)']
784,shetland22/Ward4-ShetlandCentral_ward-4-shetland-central-preference-profile.csv,['Moraig LYALL (Ind)'],['Moraig LYALL (Ind)'],['Moraig LYALL (Ind)']
785,shetland22/Ward6-LerwickSouth_ward-6-lerwick-south-preference-profile.csv,['Dennis LEASK (Ind)'],['Dennis LEASK (Ind)'],['Dennis LEASK (Ind)']
