file,candidate_removed,plurality,IRV,condorcet,minimax,smith,smith-minimax,ranked-pairs
civs/processed_data/4205323617.csv,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/4205323617.csv,14.0,15.0,14.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/4205323617.csv,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/4205323617.csv,16.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/4205323617.csv,17.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/d0a31bca80.csv,none,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,1.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,2.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,3.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,4.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,5.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,6.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,7.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,8.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,9.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,10.0,13.0,13.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/d0a31bca80.csv,11.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,12.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/d0a31bca80.csv,13.0,12.0,13.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/bb7ff2e0a3.csv,none,3.0,2.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/bb7ff2e0a3.csv,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/bb7ff2e0a3.csv,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/bb7ff2e0a3.csv,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/bb7ff2e0a3.csv,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/bb7ff2e0a3.csv,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/bb7ff2e0a3.csv,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/4edf04a450.csv,none,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/4edf04a450.csv,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/4edf04a450.csv,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/4edf04a450.csv,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/4edf04a450.csv,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/4edf04a450.csv,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/4edf04a450.csv,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/05b2d8654a.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/05b2d8654a.csv,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/05b2d8654a.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/05b2d8654a.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/1ff4541a95.csv,none,1,1,1,1,1,1,1
civs/processed_data/1ff4541a95.csv,3,1,1,1,1,1,1,1
civs/processed_data/1ff4541a95.csv,1,2,1,3,3,3,3,3
civs/processed_data/1ff4541a95.csv,2,1,1,1,1,1,1,1
civs/processed_data/2152a2faaa.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/2152a2faaa.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/2152a2faaa.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/2152a2faaa.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f7ff2a0157.csv,none,2.0,2.0,1.0,2.0,1.0,2.0,2.0
civs/processed_data/f7ff2a0157.csv,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/f7ff2a0157.csv,2.0,7.0,2.0,1.0,7.0,1.0,7.0,7.0
civs/processed_data/f7ff2a0157.csv,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
civs/processed_data/f7ff2a0157.csv,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
civs/processed_data/f7ff2a0157.csv,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
civs/processed_data/f7ff2a0157.csv,6.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
civs/processed_data/f7ff2a0157.csv,7.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
civs/processed_data/b78b82af23.csv,none,5.0,5.0,1.0,4.0,3.0,4.0,4.0
civs/processed_data/b78b82af23.csv,1.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0
civs/processed_data/b78b82af23.csv,2.0,5.0,5.0,1.0,4.0,3.0,4.0,4.0
civs/processed_data/b78b82af23.csv,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/b78b82af23.csv,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/b78b82af23.csv,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/db573a5e57.csv,none,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/db573a5e57.csv,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/db573a5e57.csv,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/db573a5e57.csv,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/db573a5e57.csv,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/db573a5e57.csv,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/db573a5e57.csv,6.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/c4061cbe0a.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/c4061cbe0a.csv,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/c4061cbe0a.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/c4061cbe0a.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/bda921f216.csv,none,2.0,2.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/bda921f216.csv,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/bda921f216.csv,2.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/bda921f216.csv,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/bda921f216.csv,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/bda921f216.csv,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/bda921f216.csv,6.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/9bccfeab79.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/9bccfeab79.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/9bccfeab79.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/9bccfeab79.csv,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/9bccfeab79.csv,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/9bccfeab79.csv,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/9bccfeab79.csv,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/9bccfeab79.csv,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/fedf3f3829.csv,none,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/fedf3f3829.csv,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/fedf3f3829.csv,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/fedf3f3829.csv,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/fedf3f3829.csv,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/0f14dac805.csv,none,2.0,2.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/0f14dac805.csv,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/0f14dac805.csv,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/0f14dac805.csv,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/0f14dac805.csv,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/608c6559ee.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/608c6559ee.csv,1.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/608c6559ee.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/608c6559ee.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/608c6559ee.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/608c6559ee.csv,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/608c6559ee.csv,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/608c6559ee.csv,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/fb617d63cb.csv,none,5.0,5.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/fb617d63cb.csv,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/fb617d63cb.csv,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/fb617d63cb.csv,3.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/fb617d63cb.csv,4.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/fb617d63cb.csv,5.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/2868e050f2.csv,none,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,1.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,2.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,3.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,4.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,5.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,6.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,7.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,8.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,9.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,10.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,11.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/2868e050f2.csv,12.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,13.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,14.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/2868e050f2.csv,15.0,1.0,15.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/3615684275.csv,none,6.0,7.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3615684275.csv,1.0,6.0,7.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/3615684275.csv,2.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3615684275.csv,3.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3615684275.csv,4.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3615684275.csv,5.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3615684275.csv,6.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3615684275.csv,7.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3855220e17.csv,none,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/3855220e17.csv,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/3855220e17.csv,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3855220e17.csv,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/3855220e17.csv,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/3855220e17.csv,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/e7fb5b6f88.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/e7fb5b6f88.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/e7fb5b6f88.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/e7fb5b6f88.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9212e81f36.csv,none,5.0,5.0,1.0,4.0,2.0,4.0,4.0
civs/processed_data/9212e81f36.csv,1.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0
civs/processed_data/9212e81f36.csv,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/9212e81f36.csv,3.0,5.0,5.0,1.0,4.0,2.0,4.0,4.0
civs/processed_data/9212e81f36.csv,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/9212e81f36.csv,5.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0
civs/processed_data/09025e1309.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/09025e1309.csv,1.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/09025e1309.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/09025e1309.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/09025e1309.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/09025e1309.csv,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/09025e1309.csv,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/197b20a0fe.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/197b20a0fe.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/197b20a0fe.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/197b20a0fe.csv,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/8bb9c3ecc9.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/8bb9c3ecc9.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/8bb9c3ecc9.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/8bb9c3ecc9.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/8bb9c3ecc9.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/8bb9c3ecc9.csv,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3acde38497.csv,none,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/3acde38497.csv,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/3acde38497.csv,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/3acde38497.csv,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/3acde38497.csv,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/3acde38497.csv,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/2f36f3c82f.csv,none,4.0,2.0,1.0,4.0,2.0,4.0,4.0
civs/processed_data/2f36f3c82f.csv,1.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0
civs/processed_data/2f36f3c82f.csv,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/2f36f3c82f.csv,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/2f36f3c82f.csv,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/2f36f3c82f.csv,5.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0
civs/processed_data/2f36f3c82f.csv,6.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0
civs/processed_data/253258d2b0.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/253258d2b0.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/253258d2b0.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/253258d2b0.csv,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/26350c23ff.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/26350c23ff.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/26350c23ff.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/26350c23ff.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/8574f9ab7f.csv,none,8.0,8.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/8574f9ab7f.csv,1.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/8574f9ab7f.csv,2.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/8574f9ab7f.csv,3.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/8574f9ab7f.csv,4.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/8574f9ab7f.csv,5.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/8574f9ab7f.csv,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/8574f9ab7f.csv,7.0,8.0,8.0,1.0,8.0,1.0,8.0,8.0
civs/processed_data/8574f9ab7f.csv,8.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/3ecec00e3d.csv,none,5.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/3ecec00e3d.csv,1.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/3ecec00e3d.csv,2.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/3ecec00e3d.csv,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3ecec00e3d.csv,4.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/3ecec00e3d.csv,5.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/299784ce81.csv,none,2.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/299784ce81.csv,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/299784ce81.csv,2.0,9.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/299784ce81.csv,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/299784ce81.csv,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/299784ce81.csv,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/299784ce81.csv,6.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/299784ce81.csv,7.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/299784ce81.csv,8.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/299784ce81.csv,9.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/4b9e6cfbef.csv,none,1.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/4b9e6cfbef.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/4b9e6cfbef.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/4b9e6cfbef.csv,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/b6e3a12291.csv,none,1,1,1,1,1,1,1
civs/processed_data/b6e3a12291.csv,7,1,1,1,1,1,1,1
civs/processed_data/b6e3a12291.csv,8,1,1,1,1,1,1,1
civs/processed_data/b6e3a12291.csv,2,1,1,1,1,1,1,1
civs/processed_data/b6e3a12291.csv,1,8,1,7,8,8,8,8
civs/processed_data/b6e3a12291.csv,6,1,1,1,1,1,1,1
civs/processed_data/b6e3a12291.csv,3,1,1,1,1,1,1,1
civs/processed_data/b6e3a12291.csv,5,1,1,1,1,1,1,1
civs/processed_data/b6e3a12291.csv,4,1,1,1,1,1,1,1
civs/processed_data/3a637f3766.csv,none,1,1,1,1,1,1,1
civs/processed_data/3a637f3766.csv,1,3,1,3,3,3,3,3
civs/processed_data/3a637f3766.csv,3,1,1,1,1,1,1,1
civs/processed_data/3a637f3766.csv,3,1,1,1,1,1,1,1
civs/processed_data/3a637f3766.csv,1,1,1,1,1,1,1,1
civs/processed_data/3a637f3766.csv,2,1,1,1,1,1,1,1
civs/processed_data/39141c72d3.csv,none,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,1.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,2.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,4.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/39141c72d3.csv,12.0,2.0,12.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/414efec4fa.csv,none,6.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/414efec4fa.csv,1.0,6.0,1.0,2.0,3.0,2.0,3.0,3.0
civs/processed_data/414efec4fa.csv,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/414efec4fa.csv,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/414efec4fa.csv,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/414efec4fa.csv,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/414efec4fa.csv,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f2ab7b9857.csv,none,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,1.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,2.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,3.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,4.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,5.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,6.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,7.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/f2ab7b9857.csv,11.0,1.0,11.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/d6fc1c48f4.csv,none,9,9,9,9,9,9,9
civs/processed_data/d6fc1c48f4.csv,1,9,9,9,9,9,9,9
civs/processed_data/d6fc1c48f4.csv,2,9,9,9,9,9,9,9
civs/processed_data/d6fc1c48f4.csv,3,9,9,9,9,9,9,9
civs/processed_data/d6fc1c48f4.csv,4,9,9,9,9,9,9,9
civs/processed_data/d6fc1c48f4.csv,5,9,9,9,9,9,9,9
civs/processed_data/d6fc1c48f4.csv,6,9,9,9,9,9,9,9
civs/processed_data/d6fc1c48f4.csv,7,9,9,9,9,9,9,9
civs/processed_data/d6fc1c48f4.csv,8,9,9,9,9,9,9,9
civs/processed_data/d6fc1c48f4.csv,9,1,9,5,5,5,5,5
civs/processed_data/be7fcc5716.csv,none,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/be7fcc5716.csv,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/be7fcc5716.csv,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/be7fcc5716.csv,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/be7fcc5716.csv,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/be7fcc5716.csv,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/349e575845.csv,none,8.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/349e575845.csv,1.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/349e575845.csv,2.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/349e575845.csv,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/349e575845.csv,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/349e575845.csv,5.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/349e575845.csv,6.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0
