file,candidate_removed,plurality,IRV,top-two,borda-pm,top-3-truncation,condorcet,minimax,smith,smith-minimax,ranked-pairs
american/San Francisco/SanFrancisco_11052024_BoS_D3.csv,none,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER
american/San Francisco/SanFrancisco_11052024_BoS_D3.csv,WENDY HA CHAU,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER
american/San Francisco/SanFrancisco_11052024_BoS_D3.csv,MOE JAMIL,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER
american/San Francisco/SanFrancisco_11052024_BoS_D3.csv,EDUARD NAVARRO,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER
american/San Francisco/SanFrancisco_11052024_BoS_D3.csv,DANNY SAUTER,SHARON LAI,SHARON LAI,SHARON LAI,SHARON LAI,SHARON LAI,SHARON LAI,SHARON LAI,SHARON LAI,SHARON LAI,SHARON LAI
american/San Francisco/SanFrancisco_11052024_BoS_D3.csv,MATTHEW SUSK,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER
american/San Francisco/SanFrancisco_11052024_BoS_D3.csv,SHARON LAI,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER,DANNY SAUTER
american/San Francisco/SanFrancisco_11082022_PublicDefender.csv,none,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU
american/San Francisco/SanFrancisco_11082022_PublicDefender.csv,REBECCA SUSAN FENG YOUNG,MANO RAJU,MANO RAJU,unknown,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU
american/San Francisco/SanFrancisco_11082022_PublicDefender.csv,MANO RAJU,REBECCA SUSAN FENG YOUNG,REBECCA SUSAN FENG YOUNG,unknown,REBECCA SUSAN FENG YOUNG,REBECCA SUSAN FENG YOUNG,REBECCA SUSAN FENG YOUNG,REBECCA SUSAN FENG YOUNG,REBECCA SUSAN FENG YOUNG,REBECCA SUSAN FENG YOUNG,REBECCA SUSAN FENG YOUNG
american/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,none,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN
american/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,AARON PESKIN,TIM E. DONNELLY,TIM E. DONNELLY,unknown,TIM E. DONNELLY,TIM E. DONNELLY,TIM E. DONNELLY,TIM E. DONNELLY,TIM E. DONNELLY,TIM E. DONNELLY,TIM E. DONNELLY
american/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,TIM E. DONNELLY,AARON PESKIN,AARON PESKIN,unknown,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN
american/San Francisco/SanFrancisco_11052019_Treasurer.csv,none,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS
american/San Francisco/SanFrancisco_11052019_Treasurer.csv,JOSÉ CISNEROS,writein,writein,unknown,writein,writein,writein,writein,writein,writein,writein
american/San Francisco/SanFrancisco_11052019_Treasurer.csv,writein,JOSÉ CISNEROS,JOSÉ CISNEROS,unknown,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS,JOSÉ CISNEROS
american/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,none,JANET REILLY,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY
american/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,KAT ANDERSON,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY
american/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,ABRAHAM SIMMONS,JANET REILLY,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY
american/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,VILMA B. GUINTO PEORO,JANET REILLY,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY
american/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,BARBARA BERWICK,JANET REILLY,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY
american/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,JANET REILLY,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL
american/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,MARK FARRELL,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY
american/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,writein,JANET REILLY,MARK FARRELL,MARK FARRELL,MARK FARRELL,MARK FARRELL,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY,JANET REILLY
american/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD8.csv,none,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN
american/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD8.csv,RAFAEL MANDELMAN,KATE STOIA,KATE STOIA,unknown,KATE STOIA,KATE STOIA,KATE STOIA,KATE STOIA,KATE STOIA,KATE STOIA,KATE STOIA
american/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD8.csv,KATE STOIA,RAFAEL MANDELMAN,RAFAEL MANDELMAN,unknown,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,none,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,ANDREW ''ELLARD'' RESIGNATO,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,DANIEL EVERETT,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,HOPE JOHNSON,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,JULIAN DAVIS,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,THEA SELBY,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,JOHN RIZZO,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,LONDON BREED,CHRISTINA OLAGUE,CHRISTINA OLAGUE,CHRISTINA OLAGUE,CHRISTINA OLAGUE,CHRISTINA OLAGUE,CHRISTINA OLAGUE,CHRISTINA OLAGUE,CHRISTINA OLAGUE,CHRISTINA OLAGUE,CHRISTINA OLAGUE
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,CHRISTINA OLAGUE,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
american/San Francisco/SanFrancisco_11052019_DistrictAttorney.csv,none,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,SUZY LOFTUS,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN
american/San Francisco/SanFrancisco_11052019_DistrictAttorney.csv,SUZY LOFTUS,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN
american/San Francisco/SanFrancisco_11052019_DistrictAttorney.csv,writein,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN
american/San Francisco/SanFrancisco_11052019_DistrictAttorney.csv,NANCY TUNG,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN
american/San Francisco/SanFrancisco_11052019_DistrictAttorney.csv,LEIF DAUTCH,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN
american/San Francisco/SanFrancisco_11052019_DistrictAttorney.csv,CHESA BOUDIN,SUZY LOFTUS,SUZY LOFTUS,SUZY LOFTUS,SUZY LOFTUS,SUZY LOFTUS,SUZY LOFTUS,SUZY LOFTUS,SUZY LOFTUS,SUZY LOFTUS,SUZY LOFTUS
american/San Francisco/SanFrancisco_11052019_PublicDefender.csv,none,"MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU"
american/San Francisco/SanFrancisco_11052019_PublicDefender.csv,"MANOHAR ""MANO"" RAJU",writein,writein,unknown,writein,writein,writein,writein,writein,writein,writein
american/San Francisco/SanFrancisco_11052019_PublicDefender.csv,writein,"MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU",unknown,"MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU","MANOHAR ""MANO"" RAJU"
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,none,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,Michela Alioto-pier,Steve Braccini,Steve Braccini,Steve Braccini,Steve Braccini,Steve Braccini,Steve Braccini,Steve Braccini,Steve Braccini,Steve Braccini,Steve Braccini
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,Steve Braccini,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,Roger E. Schulke,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,David Pascal,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,Jay R. Shah,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,none,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,Brian Murphy 0'flynn,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,Arron Peskin,Brian Murphy 0'flynn,Brian Murphy 0'flynn,Brian Murphy 0'flynn,Brian Murphy 0'flynn,Brian Murphy 0'flynn,Brian Murphy 0'flynn,Brian Murphy 0'flynn,Brian Murphy 0'flynn,Brian Murphy 0'flynn,Brian Murphy 0'flynn
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,Eugene Chi-ching Wong,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,Sal Busalacchi,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin
american/San Francisco/SanFrancisco_11052024_DistrictAttorney.csv,none,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS
american/San Francisco/SanFrancisco_11052024_DistrictAttorney.csv,RYAN KHOJASTEH,BROOKE JENKINS,BROOKE JENKINS,unknown,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS
american/San Francisco/SanFrancisco_11052024_DistrictAttorney.csv,BROOKE JENKINS,RYAN KHOJASTEH,RYAN KHOJASTEH,unknown,RYAN KHOJASTEH,RYAN KHOJASTEH,RYAN KHOJASTEH,RYAN KHOJASTEH,RYAN KHOJASTEH,RYAN KHOJASTEH,RYAN KHOJASTEH
american/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,none,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Alix Amelia Rosenthal,Write-In,Alix Amelia Rosenthal,Write-In,Write-In
american/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,Alix Amelia Rosenthal,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Write-In,Write-In,Write-In,Write-In,Write-In
american/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,Write-In,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty
american/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,Starchild,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Alix Amelia Rosenthal,Write-In,Write-In,Write-In,Write-In
american/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,Bevan Dufty,Alix Amelia Rosenthal,Alix Amelia Rosenthal,Alix Amelia Rosenthal,Alix Amelia Rosenthal,Alix Amelia Rosenthal,Alix Amelia Rosenthal,Write-In,Alix Amelia Rosenthal,Write-In,Write-In
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,none,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,MICHAEL GARCIA,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,ANDREW BLEY,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,NORMAN YEE,F. X. FRANCIS XAVIER CROWLEY,F. X. FRANCIS XAVIER CROWLEY,F. X. FRANCIS XAVIER CROWLEY,F. X. FRANCIS XAVIER CROWLEY,F. X. FRANCIS XAVIER CROWLEY,F. X. FRANCIS XAVIER CROWLEY,F. X. FRANCIS XAVIER CROWLEY,F. X. FRANCIS XAVIER CROWLEY,F. X. FRANCIS XAVIER CROWLEY,F. X. FRANCIS XAVIER CROWLEY
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,F. X. FRANCIS XAVIER CROWLEY,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,JULIAN P. LAGOS,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,GLENN ROGERS,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,ROBERT J. SQUERI,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,JOEL ENGARDIO,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
american/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,LYNN GAVIN,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
american/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,none,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,KIM ALVARENGA,KIM ALVARENGA,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI
american/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,KIM ALVARENGA,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI
american/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,FRANCISCO HERRERA,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,KIM ALVARENGA,KIM ALVARENGA,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI
american/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,AHSHA SAFAI,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA
american/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,MAGDALENA DE GUZMAN,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,KIM ALVARENGA,KIM ALVARENGA,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI
american/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,BERTA HERNANDEZ,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,KIM ALVARENGA,KIM ALVARENGA,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI
american/San Francisco/SanFrancisco_11082005_Treasurer.csv,none,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros
american/San Francisco/SanFrancisco_11082005_Treasurer.csv,Manuel B. Valle,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros
american/San Francisco/SanFrancisco_11082005_Treasurer.csv,Calvin Louie,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros
american/San Francisco/SanFrancisco_11082005_Treasurer.csv,Isaac Wang,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros
american/San Francisco/SanFrancisco_11082005_Treasurer.csv,Jose Cisneros,Calvin Louie,Calvin Louie,Calvin Louie,Calvin Louie,Calvin Louie,Calvin Louie,Calvin Louie,Calvin Louie,Calvin Louie,Calvin Louie
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,none,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,Michael Patrick Mallen,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,David Parker,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,Sheela Kini,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,Gregory Corrales,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,Isaac Wang,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,Art Belenson,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,Milton `Rennie` O`Brien,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,Svelana Kaff,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
american/San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,Christine Linnenbach,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
