Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,numSeats,numCands
ST LOUIS PARK W-4 P-13 ISD 283,155715,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,155719,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155722,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155724,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155727,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-15,155733,ST LOUIS PARK W-4 P-15,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155758,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155761,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-15,155764,ST LOUIS PARK W-4 P-15,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155765,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155767,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,155779,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155796,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,155811,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-15,155821,ST LOUIS PARK W-4 P-15,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155834,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,155852,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
