Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,numSeats,numCands
ST LOUIS PARK W-1 P-01,155340,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155341,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155342,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155343,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155344,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155345,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155346,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155347,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155348,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155349,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155350,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155351,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155352,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155353,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155354,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155355,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155356,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155357,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155358,ST LOUIS PARK W-1 P-01,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-01,155359,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155360,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155361,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155362,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155363,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155364,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155365,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155366,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155367,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155368,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155369,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155370,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155371,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155372,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155373,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155374,ST LOUIS PARK W-1 P-01,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-01,155375,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155376,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155377,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155378,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155379,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155380,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155381,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155382,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155383,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155384,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155385,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155386,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155387,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155388,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155389,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155390,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155391,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155392,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155394,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155395,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155396,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155397,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155398,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155399,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155400,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155401,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155403,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155404,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155405,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155406,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155407,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155409,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155410,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155411,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155415,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-04,155416,ST LOUIS PARK W-1 P-04,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155418,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155422,ST LOUIS PARK W-1 P-02,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-01,155424,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155426,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155428,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155429,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155431,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155432,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155433,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155434,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155445,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155450,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155451,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-04,155452,ST LOUIS PARK W-1 P-04,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155460,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155463,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155465,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155467,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155473,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155475,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155481,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155487,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155495,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155496,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155516,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155518,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155520,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155525,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155526,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155530,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155543,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155546,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155548,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155551,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155552,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-04,155553,ST LOUIS PARK W-1 P-04,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155564,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155565,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155567,ST LOUIS PARK W-1 P-01,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-01,155572,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155573,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155591,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155597,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155598,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155605,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155607,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-04,155608,ST LOUIS PARK W-1 P-04,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155610,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155611,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155615,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155625,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155628,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155632,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155634,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155636,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155637,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155640,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155649,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155651,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155653,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155655,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-04,155661,ST LOUIS PARK W-1 P-04,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155663,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-04,155666,ST LOUIS PARK W-1 P-04,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155678,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155687,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155689,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155691,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155695,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155696,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155697,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155699,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155707,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155708,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155728,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155737,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155738,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155743,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155749,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155751,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155754,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155759,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155763,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155766,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155771,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155772,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155773,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155775,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155778,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155780,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155781,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155783,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155784,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155791,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-04,155794,ST LOUIS PARK W-1 P-04,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155797,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155803,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155807,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155812,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155816,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155817,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155819,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155822,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155837,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155840,ST LOUIS PARK W-1 P-03,writein,Margaret Rog,skipped,1,2
ST LOUIS PARK W-1 P-01,155841,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-04,155845,ST LOUIS PARK W-1 P-04,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155846,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155855,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-04,155856,ST LOUIS PARK W-1 P-04,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155857,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,155861,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
