ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
93200_00015_000034,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00015_000016,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00015_000084,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00015_000083,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela","Fields, James","Schwanke, Rebecca A.",skipped,5,1
93200_00015_000051,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00015_000035,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00015_000010,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00015_000082,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00015_000081,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
93200_00015_000055,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00015_000036,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00015_000009,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00015_000078,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00015_000077,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00015_000057,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00015_000038,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00015_000005,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.","Fields, James",skipped,skipped,5,1
93500_00017_000090,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",Write-in,"Fields, James",skipped,skipped,5,1
93500_00017_000089,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000041,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000040,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000022,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Goode, Pamela","Schwanke, Rebecca A.",skipped,5,1
93500_00017_000019,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000015,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000094,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.","Goode, Pamela",skipped,5,1
93500_00017_000093,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",Write-in,"Goode, Pamela","Fields, James","Schwanke, Rebecca A.",5,1
93500_00017_000046,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93500_00017_000045,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000020,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000014,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
93500_00017_000096,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000095,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",Write-in,"Schwanke, Rebecca A.","Goode, Pamela",5,1
93500_00017_000060,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93500_00017_000059,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000039,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000021,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000007,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000098,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93500_00017_000097,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.","Fields, James","Kowalski, Brandon P. ""Putuuqti""",skipped,5,1
93500_00017_000062,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93500_00017_000061,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93500_00017_000042,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000023,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.","Goode, Pamela",skipped,5,1
93500_00017_000016,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000066,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela","Fields, James","Kowalski, Brandon P. ""Putuuqti""",skipped,5,1
93500_00017_000044,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.","Goode, Pamela","Fields, James",skipped,5,1
93500_00017_000024,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000005,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Goode, Pamela","Schwanke, Rebecca A.",skipped,5,1
93500_00017_000070,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela",skipped,skipped,skipped,5,1
93500_00017_000069,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000043,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93500_00017_000025,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
93500_00017_000004,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
93500_00017_000074,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000073,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000026,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.","Goode, Pamela",skipped,5,1
93500_00017_000009,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Goode, Pamela","Schwanke, Rebecca A.",skipped,5,1
93500_00017_000068,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93500_00017_000067,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
93500_00017_000050,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000001,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000088,Ballot 39 - Type 39,Early Voting,Judicial 3,Judicial,District 36 - Early Voting,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000087,Ballot 39 - Type 39,Early Voting,Judicial 3,Judicial,District 36 - Early Voting,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000055,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000028,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000012,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Fields, James",skipped,skipped,skipped,skipped,5,1
93500_00017_000072,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000071,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.","Goode, Pamela",skipped,5,1
93500_00017_000048,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000029,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000008,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000086,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
93500_00017_000085,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000054,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000030,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000006,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.",skipped,skipped,5,1
93500_00017_000080,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Kowalski, Brandon P. ""Putuuqti""","Fields, James","Goode, Pamela",skipped,5,1
93500_00017_000079,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000053,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Fields, James","Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,5,1
93500_00017_000031,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000011,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000092,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000091,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000056,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000017,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93500_00017_000076,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000075,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.",skipped,skipped,5,1
93500_00017_000051,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93500_00017_000033,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Fields, James","Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela","Schwanke, Rebecca A.",skipped,5,1
93500_00017_000018,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93500_00017_000082,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000081,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000052,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000034,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000013,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
93500_00017_000084,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000083,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000058,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93500_00017_000036,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000010,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000100,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000099,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela","Fields, James",skipped,skipped,5,1
93500_00017_000064,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000063,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93500_00017_000047,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000037,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000002,Ballot 39 - Type 39,Early Voting,Judicial 3,Judicial,District 36 - Early Voting,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93500_00017_000078,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000077,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000057,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
93500_00017_000038,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93500_00017_000003,Ballot 39 - Type 39,Early Voting,Judicial 3,Judicial,District 36 - Early Voting,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
936038_00001_1211958,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
936038_00001_9241307,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Schwanke, Rebecca A.","Fields, James","Goode, Pamela",skipped,skipped,5,1
936038_00001_8379487,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
936038_00001_9405645,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
936038_00001_6230427,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
936038_00001_1148101,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
936038_00001_5581279,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
936038_00001_8772328,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Schwanke, Rebecca A.","Goode, Pamela","Fields, James",skipped,skipped,5,1
936038_00001_1142095,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
936038_00001_3486214,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
936038_00001_1654616,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
936038_00001_1457261,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
936038_00001_8316361,Ballot 39 - Type 39,Election Day,Judicial 3,Judicial,36-038 Chistochina,36-038 Chistochina,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
